source,draft_year,listed_name,reason,n_occurrences
nd_board,2009,Al-Farouq Aminu,no_candidate,1
nd_board,2009,Damion James,no_candidate,1
nd_board,2009,Gani Lawal,no_candidate,1
nd_board,2009,Cole Aldrich,no_candidate,1
nd_board,2009,Patrick Patterson,no_candidate,1
nd_board,2009,Donatas Motiejunas,no_candidate,1
nd_board,2009,Tyler Smith,no_candidate,1
nd_board,2009,Kyle Singler,no_candidate,1
nd_board,2009,Devin Ebanks,no_candidate,1
nd_board,2009,Kemba Walker,no_candidate,1
nd_board,2009,Connor Atchley,no_candidate,1
nd_board,2009,Tomislav Zubcic,no_candidate,1
nd_board,2009,Jarvis Varnado,no_candidate,1
nd_board,2009,AJ Ogilvy,no_candidate,1
nd_board,2009,Tony Woods,no_candidate,1
nd_board,2009,Michael Dunigan,no_candidate,1
nd_board,2009,Howard Thompkins,no_candidate,1
nd_board,2009,Greg Monroe,no_candidate,1
nd_board,2009,Alexey Shved,no_candidate,1
nd_board,2009,James Anderson,ambiguous_last,1
nd_board,2009,Scotty Hopson,no_candidate,1
nd_board,2009,Austin Freeman,no_candidate,1
nd_board,2009,Jeremy Pargo,no_candidate,1
nd_board,2009,Vyacheslav Kravtsov,no_candidate,1
nd_board,2009,Nolan Smith,no_candidate,1
nd_board,2009,Raymar Morgan,no_candidate,1
nd_board,2009,Malcolm Lee,no_candidate,1
nd_board,2009,Willie Warren,no_candidate,1
nd_board,2009,Manny Harris,ambiguous_last,1
nd_board,2009,Dwayne Collins,no_candidate,1
nd_board,2009,Deon Thompson,no_candidate,1
nd_board,2009,Craig Brackens,no_candidate,1
nd_board,2009,Jerome Jordan,no_candidate,1
nd_board,2009,Evan Turner,no_candidate,1
nd_board,2009,Chris Wright,no_candidate,1
nd_board,2009,LaceDarius Dunn,no_candidate,1
nd_board,2009,Ed Davis,no_candidate,1
nd_board,2009,Chris Singleton,no_candidate,1
nd_board,2009,Wesley Witherspoon,no_candidate,1
nd_board,2009,Luke Babbitt,no_candidate,1
nd_board,2009,Iman Shumpert,no_candidate,1
nd_board,2009,Paul George,no_candidate,1
nd_board,2009,Andrija Milutinovic,no_candidate,1
nd_board,2009,AJ Abrams,no_candidate,1
nd_board,2009,Lorrenzo Wade,no_candidate,1
nd_board,2009,Vitor Faverani,no_candidate,1
nd_board,2009,Greivis Vasquez,no_candidate,1
nd_board,2009,Boban Marjanovic,no_candidate,1
nd_board,2009,Bryan Davis,no_candidate,1
nd_board,2009,Trevor Booker,no_candidate,1
nd_board,2009,Sherron Collins,no_candidate,1
nd_board,2009,Patrick Christopher,no_candidate,1
nd_board,2009,Ibrahima Thomas,no_candidate,1
nd_board,2009,William Buford,no_candidate,1
nd_board,2009,Stanley Robinson,no_candidate,1
nd_board,2009,Luigi Datome,no_candidate,1
nd_board,2009,Vladimir Dasic,no_candidate,1
nd_board,2009,Nemanja Gordic,no_candidate,1
nd_board,2009,Dexter Pittman,no_candidate,1
nd_board,2009,Gary Johnson,ambiguous_last,1
nd_board,2009,Craig Brackins,no_candidate,1
nd_board,2009,Mario Delas,no_candidate,1
nd_board,2009,Jan Vesely,no_candidate,1
nd_board,2009,Paulao Prestes,no_candidate,1
nd_board,2009,Stefon Jackson,ambiguous_last,1
nd_board,2009,Milenko Tepic,no_candidate,1
nd_board,2009,Josh Akognon,no_candidate,1
nd_board,2009,Ater Majok,no_candidate,1
nd_board,2009,Garret Siler,no_candidate,1
nd_board,2009,Alade Aminu,no_candidate,1
nd_board,2009,Lee Cummard,no_candidate,1
nd_board,2009,Alex Ruoff,no_candidate,1
nd_board,2009,Luke Harangody,no_candidate,1
nd_board,2009,Tim Ohlbrecht,no_candidate,1
nd_board,2009,Joe Ingles,no_candidate,1
nd_board,2009,Micah Downs,no_candidate,1
nd_board,2009,Luke Nevill,no_candidate,1
nd_board,2009,Mac Koshwal,no_candidate,1
nd_board,2009,Josh Shipp,no_candidate,1
nd_board,2009,Tasmin Mitchell,no_candidate,1
nd_board,2009,Milan Macvan,no_candidate,1
nd_board,2009,Scottie Reynolds,no_candidate,1
nd_board,2009,Russell Hicks,no_candidate,1
nd_board,2009,Dominic James,no_candidate,1
nd_board,2009,Josh Carter,no_candidate,1
nd_board,2009,Kevin Rogers,no_candidate,1
nd_board,2009,Charlie Coley,no_candidate,1
nd_board,2009,Lewis Clinch,no_candidate,1
nd_board,2010,Donatas Motiejunas,no_candidate,1
nd_board,2010,William Buford,no_candidate,1
nd_board,2010,John Henson,no_candidate,1
nd_board,2010,Michael Washington,no_candidate,1
nd_board,2010,Jan Vesely,no_candidate,1
nd_board,2010,Kemba Walker,no_candidate,1
nd_board,2010,Malcolm Lee,no_candidate,1
nd_board,2010,Chris Singleton,no_candidate,1
nd_board,2010,Iman Shumpert,no_candidate,1
nd_board,2010,Tyler Smith,ambiguous_last,1
nd_board,2010,Kyle Singler,no_candidate,1
nd_board,2010,Mario Delas,no_candidate,1
nd_board,2010,Tomislav Zubcic,no_candidate,1
nd_board,2010,Jordan Hamilton,no_candidate,1
nd_board,2010,Tyshawn Taylor,no_candidate,1
nd_board,2010,Tony Woods,no_candidate,1
nd_board,2010,Dominic Cheek,no_candidate,1
nd_board,2010,Michael Snaer,no_candidate,1
nd_board,2010,Kenny Boynton,no_candidate,1
nd_board,2010,Ater Majok,no_candidate,1
nd_board,2010,Chris Wright,no_candidate,1
nd_board,2010,Rodrick Flemings,no_candidate,1
nd_board,2010,AJ Ogilvy,no_candidate,1
nd_board,2010,Jeffery Taylor,no_candidate,1
nd_board,2010,Keith Gallon,ambiguous_last,1
nd_board,2010,Durrell Summers,no_candidate,1
nd_board,2010,Anatoly Bose,no_candidate,1
nd_board,2010,Rakim Sanders,ambiguous_last,1
nd_board,2010,JaMychal Green,no_candidate,1
nd_board,2010,Michael Dunigan,no_candidate,1
nd_board,2010,Arinze Onuaku,no_candidate,1
nd_board,2010,JaJuan Johnson,ambiguous_last,1
nd_board,2010,Yancy Gates,no_candidate,1
nd_board,2010,Raymar Morgan,no_candidate,1
nd_board,2010,Patrick Christopher,no_candidate,1
nd_board,2010,Thomas Robinson,no_candidate,1
nd_board,2010,Chris Wrightt,no_candidate,1
nd_board,2010,Deon Thompson,no_candidate,1
nd_board,2010,Howard Thompkins,no_candidate,1
nd_board,2010,Renardo Sidney,no_candidate,1
nd_board,2010,Paulao Prestes,no_candidate,1
nd_board,2010,Tasmin Mitchell,no_candidate,1
nd_board,2010,Scotty Hopson,no_candidate,1
nd_board,2010,JP Prince,no_candidate,1
nd_board,2010,Jerome Dyson,no_candidate,1
nd_board,2010,Marcus Ginyard,no_candidate,1
nd_board,2010,Tim Ohlbrecht,no_candidate,1
nd_board,2010,Sylvester Seay,no_candidate,1
nd_board,2010,Elijah Johnson,ambiguous_last,1
nd_board,2010,Gilbert Brown,no_candidate,1
nd_board,2010,Kalin Lucas,no_candidate,1
nd_board,2010,Lavoy Allen,no_candidate,1
nd_board,2010,Vernon Macklin,no_candidate,1
nd_board,2010,E'twaun Moore,no_candidate,1
nd_board,2010,Cory Higgins,no_candidate,1
nd_board,2010,Rick Jackson,no_candidate,1
nd_board,2010,Roderick Flemings,no_candidate,1
nd_board,2010,Arnett Moultrie,no_candidate,1
nd_board,2010,Rodney Williams,ambiguous_last,1
nd_board,2010,Xavier Gibson,no_candidate,1
nd_board,2010,Keith Benson,no_candidate,1
nd_board,2010,Corey Fisher,no_candidate,1
nd_board,2010,Mfon Udofia,no_candidate,1
nd_board,2010,Rodney Green,no_candidate,1
nd_board,2010,Afam Muojeke,no_candidate,1
nd_board,2010,Wally Judge,no_candidate,1
nd_board,2010,Abdul Gaddy,no_candidate,1
nd_board,2010,Mouphtaou Yarou,no_candidate,1
nd_board,2010,Gary Johnson,ambiguous_last,1
nd_board,2010,Tyler Zeller,no_candidate,1
nd_board,2010,Terrence Jennings,no_candidate,1
nd_board,2010,Giorgi Shermadini,no_candidate,1
nd_board,2010,Mark Payne,no_candidate,1
nd_board,2010,Artem Zabelin,no_candidate,1
nd_board,2010,Ashton Gibbs,no_candidate,1
nd_board,2010,Alec Burks,no_candidate,1
nd_board,2010,Elias Harris,ambiguous_last,1
nd_board,2010,Alex Oriakhi,no_candidate,1
nd_board,2010,Greg Smith,ambiguous_last,1
nd_board,2010,Willie Reed,no_candidate,1
nd_board,2010,Aubrey Coleman,no_candidate,1
nd_board,2010,Aaric Murray,no_candidate,1
nd_board,2010,Marquis Gilstrap,no_candidate,1
nd_board,2010,Derrick Williams,ambiguous_last,1
nd_board,2010,Bryan Davis,ambiguous_last,1
nd_board,2010,Jimmer Fredette,no_candidate,1
nd_board,2010,Kevin Jones,ambiguous_last,1
nd_board,2010,Kris Joseph,no_candidate,1
nd_board,2010,Herb Pope,no_candidate,1
nd_board,2010,DJ Wright,no_candidate,1
nd_board,2010,Theo Robertson,no_candidate,1
nd_board,2010,Trey Thompkins,no_candidate,1
nd_board,2010,Matt Bouldin,no_candidate,1
nd_board,2010,Miroslav Raduljica,no_candidate,1
nd_board,2010,Ryan Thompson,no_candidate,1
nd_board,2010,Robin Benzing,no_candidate,1
nd_board,2010,DeShawn Sims,no_candidate,1
nd_board,2010,Paulo Prestes,no_candidate,1
nd_board,2010,Kevin Palmer,no_candidate,1
nd_board,2010,Jon Scheyer,no_candidate,1
nd_board,2010,Tyren Johnson,ambiguous_last,1
nd_board,2010,Wayne Chism,no_candidate,1
nd_board,2010,Jerome Randle,no_candidate,1
nd_board,2010,Scottie Reynolds,no_candidate,1
nd_board,2010,Omar Samhan,no_candidate,1
nd_board,2010,Dominique Archie,no_candidate,1
nd_board,2010,Boban Marjanovic,no_candidate,1
nd_board,2010,Edwin Ubiles,no_candidate,1
nd_board,2010,Marqus Blakely,no_candidate,1
nd_board,2010,Pablo Aguilar,no_candidate,1
nd_board,2010,Marcus Johnson,ambiguous_last,1
nd_board,2011,Harrison Barnes,no_candidate,1
nd_board,2011,Perry Jones,no_candidate,1
nd_board,2011,Jared Sullinger,no_candidate,1
nd_board,2011,William Buford,no_candidate,1
nd_board,2011,Rodney Williams,ambiguous_last,1
nd_board,2011,Aaric Murray,no_candidate,1
nd_board,2011,Terrence Jones,no_candidate,1
nd_board,2011,CJ Leslie,ambiguous_last,1
nd_board,2011,Tony Mitchell,no_candidate,1
nd_board,2011,Maalik Wayns,no_candidate,1
nd_board,2011,John Henson,no_candidate,1
nd_board,2011,Kris Joseph,ambiguous_last,1
nd_board,2011,Wesley Witherspoon,no_candidate,1
nd_board,2011,Fab Melo,no_candidate,1
nd_board,2011,Jeffery Taylor,no_candidate,1
nd_board,2011,Renardo Sidney,no_candidate,1
nd_board,2011,Wally Judge,no_candidate,1
nd_board,2011,Durand Scott,ambiguous_last,1
nd_board,2011,Elias Harris,ambiguous_last,1
nd_board,2011,Reggie Bullock,no_candidate,1
nd_board,2011,John Jenkins,ambiguous_last,1
nd_board,2011,LaceDarius Dunn,no_candidate,1
nd_board,2011,DeQuan Jones,no_candidate,1
nd_board,2011,Arnett Moultrie,no_candidate,1
nd_board,2011,Rudy Gobert,no_candidate,1
nd_board,2011,Lucas Riva,no_candidate,1
nd_board,2011,Evan Fournier,no_candidate,1
nd_board,2011,Adreian Payne,no_candidate,1
nd_board,2011,Corey Fisher,no_candidate,1
nd_board,2011,Alex Oriakhi,no_candidate,1
nd_board,2011,Joan Tomas,no_candidate,1
nd_board,2011,Dejan Musli,no_candidate,1
nd_board,2011,Durrell Summers,no_candidate,1
nd_board,2011,Gary Flowers,no_candidate,1
nd_board,2011,Patric Young,no_candidate,1
nd_board,2011,Augustus Gilchrist,no_candidate,1
nd_board,2011,Elijah Johnson,ambiguous_last,1
nd_board,2011,Noel Johnson,ambiguous_last,1
nd_board,2011,CJ McCollum,no_candidate,1
nd_board,2011,Eniel Polynice,no_candidate,1
nd_board,2011,Mason Plumlee,no_candidate,1
nd_board,2011,Robin Benzing,no_candidate,1
nd_board,2011,Scotty Hopson,no_candidate,1
nd_board,2011,Kalin Lucas,no_candidate,1
nd_board,2011,Damian Lillard,no_candidate,1
nd_board,2011,Andrew Nicholson,no_candidate,1
nd_board,2011,Abdul Gaddy,no_candidate,1
nd_board,2011,Dane Miller,no_candidate,1
nd_board,2011,Michael Snaer,no_candidate,1
nd_board,2011,Kim English,no_candidate,1
nd_board,2011,Austin Freeman,no_candidate,1
nd_board,2011,Dominic Cheek,no_candidate,1
nd_board,2011,Kevin Jones,no_candidate,1
nd_board,2011,Demetri McCamey,no_candidate,1
nd_board,2011,Pablo Aguilar,no_candidate,1
nd_board,2011,Ray McCallum,no_candidate,1
nd_board,2011,Jon Kreft,no_candidate,1
nd_board,2011,Jamelle Horne,no_candidate,1
nd_board,2011,Anatoly Bose,no_candidate,1
nd_board,2011,Justin Hurtt,no_candidate,1
nd_board,2011,Mouphtaou Yarou,no_candidate,1
nd_board,2011,Xavier Gibson,no_candidate,1
nd_board,2011,Jamine Peterson,no_candidate,1
nd_board,2011,Tyshawn Taylor,no_candidate,1
nd_board,2011,Lucas Nogueira,no_candidate,1
nd_board,2011,Joffrey Lauvergne,no_candidate,1
nd_board,2011,Khris Middleton,no_candidate,1
nd_board,2011,Doron Lamb,no_candidate,1
nd_board,2011,Draymond Green,ambiguous_last,1
nd_board,2011,Tyler Zeller,no_candidate,1
nd_board,2011,Talib Zanna,no_candidate,1
nd_board,2011,Ian Miller,no_candidate,1
nd_board,2011,Dwight Powell,no_candidate,1
nd_board,2011,Quincy Acy,no_candidate,1
nd_board,2011,Trevor Mbakwe,no_candidate,1
nd_board,2011,Ravern Johnson,ambiguous_last,1
nd_board,2011,Steven Gray,no_candidate,1
nd_board,2011,Miles Plumlee,no_candidate,1
nd_board,2011,Keith Appling,no_candidate,1
nd_board,2011,Paul Lacombe,no_candidate,1
nd_board,2011,Andrew Albicy,no_candidate,1
nd_board,2011,Thomas Robinson,no_candidate,1
nd_board,2011,Justin Brownlee,no_candidate,1
nd_board,2011,Matthew Bryan-Amaning,no_candidate,1
nd_board,2011,Festus Ezeli,no_candidate,1
nd_board,2011,Laurence Bowers,no_candidate,1
nd_board,2011,Terrence Ross,no_candidate,1
nd_board,2011,Jeremy Lamb,no_candidate,1
nd_board,2011,Kendall Marshall,no_candidate,1
nd_board,2011,Bismack Biyambo,no_candidate,1
nd_board,2011,Brad Wanamaker,no_candidate,1
nd_board,2011,Jamie Skeen,no_candidate,1
nd_board,2011,Mike Davis,no_candidate,1
nd_board,2011,Michael Dunigan,no_candidate,1
nd_board,2011,Jon Diebler,no_candidate,1
nd_board,2011,Chaisson Allen,ambiguous_last,1
nd_board,2011,Ben Hansbrough,no_candidate,1
nd_board,2011,Jeff Allen,ambiguous_last,1
nd_board,2011,Leon Radosevic,no_candidate,1
nd_board,2011,Diante Garrett,no_candidate,1
nd_board,2011,Delroy James,no_candidate,1
nd_board,2011,Sam Muldrow,no_candidate,1
nd_board,2011,Jacob Pullen,no_candidate,1
nd_board,2011,Talor Battle,no_candidate,1
nd_board,2011,Randy Culpepper,no_candidate,1
nd_board,2011,Tim Abromaitis,no_candidate,1
nd_board,2011,John Holland,no_candidate,1
nd_board,2011,Gilbert Brown,no_candidate,1
nd_board,2011,Xavier Rabaseda,no_candidate,1
nd_board,2011,Clarence Jackson,ambiguous_last,1
nd_board,2011,Dogus Balbay,no_candidate,1
nd_board,2011,Alex Tyus,no_candidate,1
nd_board,2011,Jeremy Hazell,no_candidate,1
nd_board,2011,Ferrakohn Hall,no_candidate,1
nd_board,2011,Mark Payne,no_candidate,1
nd_board,2012,Steven Adams,no_candidate,1
nd_board,2012,Josiah Turner,no_candidate,1
nd_board,2012,Terrence Jennings,no_candidate,1
nd_board,2012,Mitch McGary,no_candidate,1
nd_board,2012,Trevor Mbakwe,no_candidate,1
nd_board,2012,Tim Hardaway Jr,no_candidate,1
nd_board,2012,Dwight Powell,no_candidate,1
nd_board,2012,CJ Leslie,no_candidate,1
nd_board,2012,DeWayne Dedmon,no_candidate,1
nd_board,2012,Andre Roberson,no_candidate,1
nd_board,2012,Tony Mitchell,no_candidate,1
nd_board,2012,Ian Miller,ambiguous_last,1
nd_board,2012,Alex Oriakhi,no_candidate,1
nd_board,2012,Rakeem Christmas,no_candidate,1
nd_board,2012,Augusto Lima,no_candidate,1
nd_board,2012,PJ Hairston,no_candidate,1
nd_board,2012,Kevin Parrom,no_candidate,1
nd_board,2012,Keith Appling,no_candidate,1
nd_board,2012,Dario Hunt,no_candidate,1
nd_board,2012,Olek Czyz,no_candidate,1
nd_board,2012,Khem Birch,no_candidate,1
nd_board,2012,Elijah Johnson,ambiguous_last,1
nd_board,2012,Cameron Clark,no_candidate,1
nd_board,2012,Deonte Burton,no_candidate,1
nd_board,2012,Kentavious Caldwell-Pope,no_candidate,1
nd_board,2012,Nurideen Lindsey,no_candidate,1
nd_board,2012,Alessandro Gentile,no_candidate,1
nd_board,2012,Rodney Williams,no_candidate,1
nd_board,2012,Allen Crabbe,no_candidate,1
nd_board,2012,Shabazz Napier,no_candidate,1
nd_board,2012,Bradford Burgess,no_candidate,1
nd_board,2012,Travis McKie,no_candidate,1
nd_board,2012,Dee Bost,no_candidate,1
nd_board,2012,Ryan Harrow,no_candidate,1
nd_board,2012,CJ Wilcox,no_candidate,1
nd_board,2012,David Wear,no_candidate,1
nd_board,2012,Travis Wear,no_candidate,1
nd_board,2012,Tu Holloway,no_candidate,1
nd_board,2012,Andre Dawkins,no_candidate,1
nd_board,2012,Wesley Witherspoon,no_candidate,1
nd_board,2012,Cody Zeller,ambiguous_last,1
nd_board,2012,Shannon Scott,ambiguous_last,1
nd_board,2012,Tomislav Zubcic,no_candidate,1
nd_board,2012,Dexter Strickland,no_candidate,1
nd_board,2012,Rudy Gobert,no_candidate,1
nd_board,2012,Yancy Gates,no_candidate,1
nd_board,2012,Elias Harris,no_candidate,1
nd_board,2012,CJ Aiken,no_candidate,1
nd_board,2012,DeAndre Daniels,no_candidate,1
nd_board,2012,Rodney Hood,no_candidate,1
nd_board,2012,Ryan Boatright,no_candidate,1
nd_board,2012,Otto Porter,no_candidate,1
nd_board,2012,BJ Young,no_candidate,1
nd_board,2012,Drew Crawford,no_candidate,1
nd_board,2012,Zeke Marshall,ambiguous_last,1
nd_board,2012,Dorian Finney-Smith,no_candidate,1
nd_board,2012,Jarrod Jones,ambiguous_last,1
nd_board,2012,Herb Pope,no_candidate,1
nd_board,2012,Jeff Withey,no_candidate,1
nd_board,2012,CJ McCollum,no_candidate,1
nd_board,2012,Michael Snaer,no_candidate,1
nd_board,2012,Nate Wolters,no_candidate,1
nd_board,2012,Chase Stanback,no_candidate,1
nd_board,2012,Alex Len,no_candidate,1
nd_board,2012,Doug McDermott,no_candidate,1
nd_board,2012,CJ Fair,no_candidate,1
nd_board,2012,Alec Brown,ambiguous_last,1
nd_board,2012,Mike Moser,no_candidate,1
nd_board,2012,Jorge Gutierrez,no_candidate,1
nd_board,2012,Erick Green,ambiguous_last,1
nd_board,2012,Casper Ware,no_candidate,1
nd_board,2012,Carl Jones,ambiguous_last,1
nd_board,2012,Isaiah Canaan,no_candidate,1
nd_board,2012,Lorenzo Brown,ambiguous_last,1
nd_board,2012,Jamaal Franklin,no_candidate,1
nd_board,2012,Trey Burke,no_candidate,1
nd_board,2012,Jarnell Stokes,no_candidate,1
nd_board,2012,Terrance Henry,no_candidate,1
nd_board,2012,Ramone Moore,no_candidate,1
nd_board,2012,Greg Mangano,no_candidate,1
nd_board,2012,Rakim Sanders,no_candidate,1
nd_board,2012,Cameron Moore,no_candidate,1
nd_board,2012,Xavier Gibson,no_candidate,1
nd_board,2012,Chace Stanback,no_candidate,1
nd_board,2012,Joffrey Lauvergne,no_candidate,1
nd_board,2012,Marcus Denmon,no_candidate,1
nd_board,2012,Eli Holman,no_candidate,1
nd_board,2012,Nemanja Nedovic,no_candidate,1
nd_board,2012,Carlon Brown,ambiguous_last,1
nd_board,2012,Larry Anderson,no_candidate,1
nd_board,2012,Ricardo Ratliffe,no_candidate,1
nd_board,2012,Garrett Stutz,no_candidate,1
nd_board,2012,Dion Dixon,no_candidate,1
nd_board,2012,John Shurna,no_candidate,1
nd_board,2012,Charlie Westbrook,no_candidate,1
nd_board,2012,Kenny Frease,no_candidate,1
nd_board,2012,Kyle Fogg,no_candidate,1
nd_board,2012,Reggie Hamilton,ambiguous_last,1
nd_board,2012,Devoe Joseph,ambiguous_last,1
nd_board,2012,Kyle Kuric,no_candidate,1
nd_board,2013,James McAdoo,no_candidate,1
nd_board,2013,Alex Poythress,no_candidate,1
nd_board,2013,Alec Brown,ambiguous_last,1
nd_board,2013,Ryan Harrow,no_candidate,1
nd_board,2013,Rakeem Christmas,ambiguous_last,1
nd_board,2013,Ian Miller,no_candidate,1
nd_board,2013,Jarnell Stokes,no_candidate,1
nd_board,2013,Doug McDermott,no_candidate,1
nd_board,2013,Dario Saric,no_candidate,1
nd_board,2013,Patric Young,no_candidate,1
nd_board,2013,CJ Fair,no_candidate,1
nd_board,2013,CJ Aiken,no_candidate,1
nd_board,2013,Kyle Anderson,no_candidate,1
nd_board,2013,Deonte Burton,no_candidate,1
nd_board,2013,CJ Wilcox,no_candidate,1
nd_board,2013,PJ Hairston,no_candidate,1
nd_board,2013,Isaiah Austin,no_candidate,1
nd_board,2013,Glenn Robinson,no_candidate,1
nd_board,2013,LeBryan Nash,no_candidate,1
nd_board,2013,Rodney Purvis,no_candidate,1
nd_board,2013,Rodney Hood,no_candidate,1
nd_board,2013,Keith Appling,no_candidate,1
nd_board,2013,Branden Dawson,no_candidate,1
nd_board,2013,Rodney Williams,ambiguous_last,1
nd_board,2013,Andre Hollins,no_candidate,1
nd_board,2013,BJ Young,no_candidate,1
nd_board,2013,Kaleb Tarczewski,no_candidate,1
nd_board,2013,Johnny O'Bryant,no_candidate,1
nd_board,2013,Chane Behanan,no_candidate,1
nd_board,2013,Juwan Staten,no_candidate,1
nd_board,2013,Eric Ferguson,no_candidate,1
nd_board,2013,Alex Oriakhi,no_candidate,1
nd_board,2013,Jabari Brown,ambiguous_last,1
nd_board,2013,Philipp Neumann,no_candidate,1
nd_board,2013,Levi Randolph,no_candidate,1
nd_board,2013,Elijah Johnson,no_candidate,1
nd_board,2013,Jackie Carmichael,no_candidate,1
nd_board,2013,Oleksandr Lypovyy,no_candidate,1
nd_board,2013,LaQuinton Ross,no_candidate,1
nd_board,2013,Christian Watford,no_candidate,1
nd_board,2013,Wayne Blackshear,no_candidate,1
nd_board,2013,Khem Birch,no_candidate,1
nd_board,2013,Drew Crawford,no_candidate,1
nd_board,2013,Daniel Diez,no_candidate,1
nd_board,2013,Travis McKie,no_candidate,1
nd_board,2013,Adreian Payne,no_candidate,1
nd_board,2013,Michael Snaer,no_candidate,1
nd_board,2013,Ryan Boatright,no_candidate,1
nd_board,2013,Kendall Williams,ambiguous_last,1
nd_board,2013,Dexter Strickland,no_candidate,1
nd_board,2013,Dwight Powell,ambiguous_last,1
nd_board,2013,Mike Moser,no_candidate,1
nd_board,2013,Markel Starks,no_candidate,1
nd_board,2013,Kenny Boynton,no_candidate,1
nd_board,2013,Shabazz Napier,no_candidate,1
nd_board,2013,Augusto Lima,no_candidate,1
nd_board,2013,Wally Judge,no_candidate,1
nd_board,2013,Maximilian Kleber,no_candidate,1
nd_board,2013,Mindaugas Kupsas,no_candidate,1
nd_board,2013,Zeke Marshall,no_candidate,1
nd_board,2013,Austin Hollins,no_candidate,1
nd_board,2013,Marcus Smart,no_candidate,1
nd_board,2013,Willie Cauley-Stein,no_candidate,1
nd_board,2013,Jerian Grant,no_candidate,1
nd_board,2013,Sean Kilpatrick,no_candidate,1
nd_board,2013,Devonta Pollard,no_candidate,1
nd_board,2013,Axel Toupane,no_candidate,1
nd_board,2013,Winston Shepard,no_candidate,1
nd_board,2013,De'Mon Brooks,no_candidate,1
nd_board,2013,Shaq Goodwin,ambiguous_last,1
nd_board,2013,Joshua Smith,ambiguous_last,1
nd_board,2013,Spencer Dinwiddie,no_candidate,1
nd_board,2013,Joel James,no_candidate,1
nd_board,2013,Bryce Cotton,no_candidate,1
nd_board,2013,Juvonte Reddic,no_candidate,1
nd_board,2013,Norman Powell,ambiguous_last,1
nd_board,2013,Will Sheehey,no_candidate,1
nd_board,2013,Cory Jefferson,no_candidate,1
nd_board,2013,Jahii Carson,no_candidate,1
nd_board,2013,Chris Obekpa,no_candidate,1
nd_board,2013,Tyler Brown,ambiguous_last,1
nd_board,2013,Will Cherry,no_candidate,1
nd_board,2013,Gary Harris,ambiguous_last,1
nd_board,2013,AJ Hammons,no_candidate,1
nd_board,2013,Semaj Christon,no_candidate,1
nd_board,2013,Kevin Parrom,no_candidate,1
nd_board,2013,Mouhammadou Jaiteh,no_candidate,1
nd_board,2013,Rasheed Sulaimon,no_candidate,1
nd_board,2013,Jerami Grant,no_candidate,1
nd_board,2013,Jordan Bachynski,no_candidate,1
nd_board,2013,Markel Brown,ambiguous_last,1
nd_board,2013,Tyrone Wallace,no_candidate,1
nd_board,2013,Jordan Adams,ambiguous_last,1
nd_board,2013,Brandon Triche,no_candidate,1
nd_board,2013,Prince Ibeh,no_candidate,1
nd_board,2013,Mitch McGary,no_candidate,1
nd_board,2013,Jamil Wilson,no_candidate,1
nd_board,2013,Jordan Aboudou,no_candidate,1
nd_board,2013,Eric Moreland,no_candidate,1
nd_board,2013,Durand Scott,no_candidate,1
nd_board,2013,Richard Howell,no_candidate,1
nd_board,2013,Derrick Nix,no_candidate,1
nd_board,2013,Rodney McGruder,no_candidate,1
nd_board,2013,Devin Booker,no_candidate,1
nd_board,2013,Aziz NDiaye,no_candidate,1
nd_board,2013,Jared Berggren,no_candidate,1
nd_board,2013,Jack Cooley,no_candidate,1
nd_board,2013,Colton Iverson,no_candidate,1
nd_board,2013,Arsalan Kazemi,no_candidate,1
nd_board,2013,Daniel Theis,no_candidate,1
nd_board,2013,Marko Todorovic,no_candidate,1
nd_board,2013,Ed Daniel,no_candidate,1
nd_board,2013,James Augustine,no_candidate,1
nd_board,2013,Alexandre Paranhos,no_candidate,1
nd_board,2014,Kaleb Tarczewski,no_candidate,1
nd_board,2014,Wayne Selden,no_candidate,1
nd_board,2014,Mario Hezonja,no_candidate,1
nd_board,2014,AJ Hammons,no_candidate,1
nd_board,2014,Rasheed Sulaimon,no_candidate,1
nd_board,2014,Chris Walker,no_candidate,1
nd_board,2014,Ondrej Balvin,no_candidate,1
nd_board,2014,Juvonte Reddic,no_candidate,1
nd_board,2014,Chris Obekpa,no_candidate,1
nd_board,2014,CJ Fair,no_candidate,1
nd_board,2014,Olivier Hanlan,no_candidate,1
nd_board,2014,Marcus Lee,no_candidate,1
nd_board,2014,Alex Poythress,no_candidate,1
nd_board,2014,Perry Ellis,no_candidate,1
nd_board,2014,Tyrone Wallace,no_candidate,1
nd_board,2014,Sam Dekker,no_candidate,1
nd_board,2014,Aaron Harrison,no_candidate,1
nd_board,2014,Andre Hollins,no_candidate,1
nd_board,2014,Chris Jones,no_candidate,1
nd_board,2014,Sam Thompson,no_candidate,1
nd_board,2014,LeBryan Nash,no_candidate,1
nd_board,2014,Kendall Williams,no_candidate,1
nd_board,2014,Kris Dunn,no_candidate,1
nd_board,2014,Jamil Wilson,no_candidate,1
nd_board,2014,Branden Dawson,no_candidate,1
nd_board,2014,Keith Appling,no_candidate,1
nd_board,2014,Joel James,no_candidate,1
nd_board,2014,Robert Upshaw,no_candidate,1
nd_board,2014,Michael Cobbins,no_candidate,1
nd_board,2014,Jake Layman,no_candidate,1
nd_board,2014,Austin Hollins,no_candidate,1
nd_board,2014,Dez Wells,no_candidate,1
nd_board,2014,Prince Ibeh,no_candidate,1
nd_board,2014,Norman Powell,ambiguous_last,1
nd_board,2014,Dominic Artis,no_candidate,1
