pid,dx_id,n_events,event_years,sources,age_src,capture_ts
Pff77feae98,46065,6,2013|2013|2014|2014|2014|2015,?|?|?|?|?|?,1,20170128164518|20170626123447|20170704165251|20170909022237
Pec96a14b85,41066,1,2015,?,1,20170909022237
Pc3390f55d0,7190,4,2013|2014|2014|2015,?|?|?|?,1,20170128164518|20170909022237|20171127035413
Peaf1686cc0,72850,4,2013|2013|2014|2015,?|?|?|?,1,20170128164518|20170704041255|20170909022237|20171130063509
P2297a93a7f,7157,4,2012|2014|2014|2015,?|?|?|?,1,20170627042235|20170704041255|20170704060640|20170909022237
Pce2a43b358,70346,1,2015,?,1,20170909022237
Ped4ca8f8d6,70215,5,2013|2013|2014|2014|2015,?|?|?|?|?,1,20170128164518|20170909022237|20171130063509
Pe71646e585,58730,3,2011|2014|2015,?|?|?,1,20170128164518|20170909022237
Pcf63b744fe,71472,3,2012|2013|2015,?|?|?,1,20170128164518|20170603063233|20170909022237
P94d904f95a,6438,2,2014|2015,?|?,1,20170704060640|20170909022237
P8d6369038a,18095,1,2015,?,1,20170909022237
P16f77dc0c6,78507,2,2014|2015,?|?,1,20170128164518|20170909022237
Pb067831a66,5676,3,2009|2011|2015,?|?|?,1,20170128164518|20170703230113|20170909022237
P5492e07ad3,7167,4,2012|2013|2014|2015,?|?|?|?,1,20170627042235|20170704060640|20170909022237|20171130063509
Pb4e1522182,6466,5,2011|2013|2013|2014|2015,?|?|?|?|?,1,20170128164518|20170703230113|20170909022237|20171127035413|20171130063509
P9a02cf437c,46062,4,2013|2014|2014|2015,?|?|?|?,1,20170128164518|20170909022237
Pd0eaa15469,7159,3,2012|2014|2015,?|?|?,1,20170128164518|20170627042235|20170909022237
Pdaafce7eb6,42170,2,2014|2015,?|?,,20170704060640|20170909022237
P128f74a48f,7163,4,2012|2013|2013|2015,?|?|?|?,1,20170128164518|20170627042235|20170909022237|20171130063509
P1c43036b93,7156,3,2012|2013|2015,?|?|?,1,20170627042235|20170909022237|20171130063509
P1b292d5147,7019,2,2013|2015,?|?,1,20170909022237|20171130063509
P4a125216bc,7104,3,2012|2014|2015,?|?|?,1,20170128164518|20170628062203|20170909022237
Pf634b73f97,6222,3,2009|2014|2015,?|?|?,1,20170128164518|20170909022237
P2e8c779b09,5722,3,2009|2010|2015,?|?|?,1,20170128164518|20170718100052|20170909022237
Pe7f5f31a46,65912,2,2015|2015,?|?,1,20170628062430|20170909022237
Pf38454d2db,42105,2,2014|2015,?|?,1,20170128164518|20170909022237
Pea73008ab4,40714,2,2015|2015,?|?,1,20170128164518|20170909022237
P0ba0d4e186,6456,5,2011|2012|2013|2014|2015,?|?|?|?|?,1,20170128164518|20170628062203|20170628063903|20170703230113|20170909022237
P831df49905,6268,2,2010|2015,?|?,1,20170128164518|20170909022237
Pf21d262b1c,6470,3,2011|2014|2015,?|?|?,1,20170701133452|20170704041255|20170909022237
Ped46c6be82,6246,3,2010|2010|2015,?|?|?,1,20170128164518|20170819110608|20170909022237
Peda2227014,6459,6,2011|2012|2012|2013|2014|2015,?|?|?|?|?|?,3,20170128164518|20170628062430|20170629084832|20170703230113|20170706113756|20170711181703
P6f3f385e9b,42069,2,2014|2015,?|?,,20170128164518|20170628062430
P7570f82c10,17289,2,2014|2015,?|?,,20170128164518|20170528035055
P04e5776a76,6403,1,2014,?,,20170128164518
Pfc32d168da,1297,1,2009,?,,20170721045213
P1ef5f1c321,40291,2,2012|2014,?|?,,20170128164518|20170706113756
Pef9b8757a6,1390,1,2011,?,,20170128164518
Pca83b848d1,41332,1,2015,?,,20170628031715
P26e74779f0,6217,2,2014|2015,?|?,3,20170128164518|20170628031715
Pa2709c7876,16578,2,2014|2015,?|?,3,20170128164518
P9990134f41,65404,1,2015,?,,20170628031715
Pe00e8a81b3,20149,2,2014|2015,?|?,,20170128164518|20170628062430
Pa24dadc449,7138,5,2012|2013|2014|2014|2015,?|?|?|?|?,3,20170128164518|20170628053847|20170628062203|20171130063509
P84b2e1b413,7182,2,2012|2015,?|?,3,20170627042235|20170909022417
Pa48064fa8c,6151,5,2010|2011|2013|2013|2015,?|?|?|?|?,3,20170128164518|20170628062430|20170703230113|20171127035413|20171130063509
P83f630794b,6285,4,2010|2011|2011|2015,?|?|?|?,3,20170128164518|20170703230113|20170909022237
P9e418f4c91,58736,2,2013|2015,?|?,3,20170628062430|20171127132321
P0c888043b8,59353,2,2014|2015,?|?,,20170128164518|20170628062430
Pcfe0d93659,47653,2,2013|2015,?|?,,20170128164518|20170909022237
Pd3473cff83,6447,2,2011|2015,?|?,3,20170701133452|20170909022417
Pfd690eb68d,42040,2,2014|2015,?|?,,20170128164518|20170628062430
P7b91fe948e,6527,4,2009|2010|2010|2011,?|?|?|?,3,20170128164518
Pb88d2f0541,41234,1,2015,?,,20170909022237
P2c58b86e78,72560,2,2014|2015,?|?,,20170128164518|20170628062430
P0fde3dedb2,61928,4,2014|2015|2015|2015,?|?|?|?,1,20170128164518|20170625232234|20170909022237
P117a6c6fb1,7260,1,2015,?,1,20170909022237
P8a2a3c7c07,72912,8,2012|2013|2013|2014|2014|2014|2015|2016,?|?|?|?|?|?|?|NBA Draft Combine,1,20170128164518|20170706113756|20170721042644|20170909022237|20171127035413
P53f786523f,62877,2,2014|2015,?|?,1,20170704041255|20170909022237
P9155961dd2,6440,3,2013|2015|2016,?|?|NBA Draft Combine,1,20170128164518|20170721042644|20171127132321
P4ec4ee54f1,58749,3,2014|2015|2016,?|?|NBA Draft Combine,1,20170128164518|20170721042644
Pf9ebd1b271,71441,5,2014|2014|2014|2015|2015,?|?|?|?|?,1,20170128164518|20170628062430|20170703201610|20170711181703|20170909022237
P47380ec945,83240,3,2014|2014|2016,?|?|NBA Draft Combine,1,20170128164518|20170704041255|20170721042644
P88f4dbf943,63039,2,2015|2016,?|NBA Draft Combine,,20170628113652|20170721042644
P4b59f5fe56,70462,6,2013|2013|2015|2015|2016|2016,?|?|?|?|NBA Draft Combine|?,1,20170128164518|20170528055038|20170721042644|20170909022237|20171125205154|20171130063509
P620501ed0d,62889,1,2015,?,1,20170128164518
Pc5a8d9d1d6,65231,3,2015|2015|2016,?|?|NBA Draft Combine,1,20170625232234|20170721042644|20170909022237
P88064c1c05,58739,3,2015|2015|2016,?|?|NBA Draft Combine,1,20170128164518|20170721042644|20170909022237
Pf93789f1b5,82826,2,2012|2016,?|NBA Draft Combine,1,20170721042644|20170819110608
P9264b6e63a,7234,7,2012|2013|2013|2014|2014|2014|2016,?|?|?|?|?|?|NBA Draft Combine,1,20170128164518|20170703120212|20170704041255|20170704060640|20170721042644|20171125205154
P4a1b07df85,76405,3,2013|2014|2016,?|?|NBA Draft Combine,1,20170128164518|20170721042644|20171127132321
P55d1c5e102,66377,1,2016,NBA Draft Combine,1,20170721042644
Pddcf4609af,71444,1,2016,NBA Draft Combine,1,20170721042644
P6f92e02de4,72512,5,2013|2013|2014|2014|2016,?|?|?|?|NBA Draft Combine,1,20170128164518|20170721042644|20171127035413
P1a32cd4176,68722,1,2016,?,1,20170531140246
Pbfe4edf289,6437,2,2011|2016,?|NBA Draft Combine,1,20170701133452|20170721042644
P85fbcb1dce,87577,1,2016,NBA Draft Combine,1,20170721042644
Pd856e50561,71664,4,2013|2015|2015|2016,?|?|?|NBA Draft Combine,1,20170628053847|20170721042644|20170909022237|20171125205154
Pc1c99fe2be,7309,1,2014,?,1,20170128164518
P25bfc6427b,7211,2,2015|2016,?|NBA Draft Combine,1,20170628053847|20170721042644
P9668122fb9,81960,2,2014|2016,?|NBA Draft Combine,3,20170704060640|20170721042644
Pd50459cb6d,71440,4,2013|2014|2015|2016,?|?|?|NBA Draft Combine,1,20170628053847|20170704060640|20170721042644|20171130063509
P0edb7d3b99,70116,4,2013|2014|2015|2016,?|?|?|NBA Draft Combine,1,20170128164518|20170613224311|20170721042644|20170909022237
Pf5fb4e36b6,42107,3,2015|2015|2016,?|?|NBA Draft Combine,1,20170128164518|20170721042644|20170909022237
Pe2eac4ddf4,7254,2,2015|2016,?|NBA Draft Combine,3,20170721042644|20170909022237
Pf20205fffb,71486,2,2015|2016,?|NBA Draft Combine,,20170721042644|20170909022237
Pfa4c05beee,7177,7,2012|2012|2013|2013|2013|2014|2016,?|?|?|?|?|?|NBA Draft Combine,1,20170128164518|20170627042235|20170703120212|20170704060640|20170721042644|20171125205154
Pb3a7a6f86b,7099,6,2014|2014|2014|2015|2015|2016,?|?|?|?|?|NBA Draft Combine,1,20170128164518|20170704041255|20170704060640|20170721042644|20170909022237
Pf8b83ac1f0,7192,3,2013|2014|2016,?|?|NBA Draft Combine,1,20170128164518|20170721042644
P9c2d575f48,61857,2,2015|2016,?|NBA Draft Combine,1,20170628053847|20170721042644
Pa466887b08,7218,2,2013|2016,?|NBA Draft Combine,1,20170128164518|20170721042644
Pfd95ad31d4,7125,1,2016,NBA Draft Combine,1,20170721042644
Pa307fde308,5765,3,2009|2010|2016,?|?|NBA Draft Combine,1,20170128164518|20170721042644
P521ea871d2,7017,3,2014|2015|2016,?|?|NBA Draft Combine,1,20170128164518|20170721042644
Pd5a40a7ee0,72509,1,2016,NBA Draft Combine,1,20170721042644
Pd46f6361f5,66144,1,2016,NBA Draft Combine,1,20170721042644
P9260f65add,77928,1,2016,NBA Draft Combine,1,20170721042644
P22b18d36a6,6279,2,2011|2016,?|NBA Draft Combine,1,20170128164518|20170721042644
P3ea09a4d42,72516,3,2013|2015|2016,?|?|NBA Draft Combine,3,20170128164518|20170721042644
Pc72bfd628e,40719,1,2016,?,1,20170531140246
P85b94bf602,58741,1,2015,?,1,20170128164518
P16f60c6002,6248,1,2016,NBA Draft Combine,3,20170721042644
Pc381c2ab50,6265,3,2012|2014|2015,?|?|?,3,20170128164518|20170628062430|20170629084832
P9b79feb6a3,6237,1,2015,?,3,20170628062430
Pc5e9e5bdd9,42101,3,2014|2015|2016,?|?|?,3,20170128164518|20170628062430|20170718095359
P9f8d851f22,78171,1,2015,?,,20170628053847
P4879fe4868,5522,3,2009|2011|2011,?|?|?,,20170128164518
Pce6ddda209,42146,3,2014|2015|2016,?|?|NBA Draft Combine,,20170128164518|20170721042644
P55f0d03e7b,88099,2,2015|2016,?|NBA Draft Combine,,20170128164518|20170721042644
Pa7cb2c7354,6473,3,2011|2012|2016,?|?|NBA Draft Combine,3,20170629084832|20170703230113|20170721042644
Pa8fc4b7ad7,41067,2,2015|2016,?|NBA Draft Combine,,20170128164518|20170721042644
P251ed0e7a3,6460,4,2011|2011|2012|2016,?|?|?|NBA Draft Combine,3,20170128164518|20170628062203|20170703230113|20170721042644
Pe40a7b9665,5959,5,2009|2010|2010|2015|2016,?|?|?|?|NBA Draft Combine,3,20170128164518|20170721042644
P09fcc624c4,6286,6,2010|2010|2011|2013|2014|2015,?|?|?|?|?|?,3,20170128164518|20170628062430|20170703230113|20170704041255
Pd7225b3a0b,72549,1,2015,?,3,20170628062430
Pc01c642a9f,70440,1,2014,?,,20170128164518
Pbd6175d1ad,6249,7,2010|2010|2010|2012|2014|2016|2016,?|?|?|?|?|NBA Draft Combine|?,3,20170128164518|20170520205947|20170628062203|20170721042644
P6bc657fff3,41514,3,2014|2015|2015,?|?|?,,20170128164518|20170704060640|20170909022417
P287f82c404,6272,2,2010|2011,?|?,3,20170128164518|20170701133452
Pa78dfd4260,6261,2,2010|2010,?|?,3,20170128164518|20170721045213
P049f342950,5783,3,2009|2010|2011,?|?|?,,20170128164518|20170701133452
P53698aab75,65428,1,2016,?,,20170619193004
P94ee422c65,5770,2,2009|2014,?|?,3,20170128164518|20170704041255
P6f658be6bb,58740,2,2013|2016,?|?,3,20170602102504|20171125205154
Pe0da967ad1,7063,1,2016,?,,20170628063848
Pdc4a696341,7074,4,2011|2011|2013|2016,?|?|?|?,,20170128164518|20170628063848|20170703230113|20171127132321
Pc9bdc2e95f,7240,4,2013|2013|2014|2015,?|?|?|?,3,20170128164518|20170628031715|20171127035413
Pe666c9e1f4,19223,2,2012|2013,?|?,,20170629084832|20171127132321
Pc00908f11e,58750,2,2014|2015,?|?,,20170128164518
Pd7d10f6f4c,6433,2,2011|2011,?|?,3,20170128164518|20170703230113
P7c761dbe92,7086,3,2011|2013|2015,?|?|?,3,20170628062430|20170701133452|20171130063509
P420da53cac,7180,1,2012,?,3,20170627042235
P401c3c358c,7016,2,2013|2015,?|?,3,20170628062430|20171130063509
P7758d7472f,7154,1,2012,?,3,20170627042235
Pfff80834af,7107,1,2012,?,3,20170627042235
P8935abbbb4,6287,5,2010|2011|2013|2014|2016,?|?|?|?|NBA Draft Combine,3,20170128164518|20170703230113|20170721042644|20171130063509
P5605a2fa7e,6278,1,2011,?,3,20170701133452
P25e61f80f8,90302,3,2015|2016|2016,?|?|?,1,20170128164518|20170721101610
P6e7d02b021,7229,2,2013|2014,?|?,1,20171109145657|20171127132321
P8a2034c01d,7249,8,2012|2013|2013|2014|2014|2015|2015|2016,?|?|?|?|?|?|?|?,1,20170128164518|20170520205947|20170706113756|20170909022237|20171127035413
Pe56ae9c7aa,7239,6,2013|2013|2014|2015|2015|2016,?|?|?|?|?|?,1,20170128164518|20170703203147|20170704041255|20170909022237|20171127035413
Pe3864f9800,90052,3,2015|2015|2016,?|?|?,1,20170128164518|20170528055038|20170625232234
Pbe6ed6fd51,76448,2,2013|2014,?|?,1,20171109145657|20171127132321
Pe6fe5c747b,7303,1,2017,NBA Draft Combine,1,20170718113621
P4a000d48b0,7243,9,2012|2013|2013|2013|2014|2014|2015|2015|2016,?|?|?|?|?|?|?|?|?,1,20170128164518|20170629084832|20170718095359|20170924181809|20171127132321
P71b16faf7a,72914,6,2013|2013|2014|2014|2015|2017,?|?|?|?|?|NBA Draft Combine,1,20170128164518|20170718113621|20170909022237|20170924181809|20171127035413
Pf18fe42b62,72747,2,2016|2017,?|NBA Draft Combine,3,20170602102504|20170718113621
P24e5e8b7dc,7083,7,2011|2012|2013|2013|2015|2016|2017,?|?|?|?|?|NBA Draft Combine|NBA Draft Combine,1,20170128164518|20170628062203|20170703230113|20170718113621|20170721042644
P2c3a1eb46b,7310,1,2017,NBA Draft Combine,1,20170718113621
P459acdec33,82837,1,2017,NBA Draft Combine,1,20170718113621
P49d50fc2b5,76415,2,2013|2017,?|NBA Draft Combine,1,20170718113621|20171127035413
P3e0fd9667f,7236,8,2012|2013|2013|2014|2015|2015|2016|2017,?|?|?|?|?|?|?|NBA Draft Combine,1,20170128164518|20170528055038|20170703120212|20170704041255|20170718113621|20170909022237|20171125205154
P54d4de841c,71464,7,2013|2013|2014|2015|2015|2016|2017,?|?|?|?|?|?|NBA Draft Combine,1,20170128164518|20170703203147|20170718113621|20170909022237|20171127035413
P0af0ac79ae,83262,5,2015|2015|2016|2016|2017,?|?|?|?|NBA Draft Combine,1,20170128164518|20170528055038|20170628053847|20170718113621
P1e22570fac,93246,1,2017,NBA Draft Combine,1,20170718113621
P63f00af37c,71672,4,2013|2014|2014|2017,?|?|?|NBA Draft Combine,1,20170704041255|20170704060640|20170718113621|20171125205154
P204a101867,71578,8,2013|2014|2014|2014|2015|2015|2016|2017,?|?|?|?|?|?|NBA Draft Combine|NBA Draft Combine,1,20170128164518|20170704041255|20170718113621|20170721042644|20170909022237|20171130063509
P032d23c9d9,82886,1,2017,NBA Draft Combine,1,20170718113621
P2e6be7d23b,81973,3,2014|2015|2017,?|?|NBA Draft Combine,1,20170628053847|20170704041255|20170718113621
Pa79b34cca8,95407,2,2017|2017,NBA Draft Combine|Portsmouth,1,20170531142229|20170718113621
P1ea9c7c88d,7149,4,2012|2016|2016|2017,?|NBA Draft Combine|?|NBA Draft Combine,1,20170128164518|20170629084832|20170718113621|20170721042644
P38e6db5ca1,89588,3,2015|2016|2017,?|?|NBA Draft Combine,1,20170128164518|20170607190801|20170718113621
P27a35575e9,7173,3,2012|2017|2017,?|NBA Draft Combine|Portsmouth,,20170531142229|20170629084832|20170718113621
P5351e63d76,72550,1,2017,NBA Draft Combine,1,20170718113621
Pf781dda14b,7245,9,2012|2012|2013|2013|2013|2014|2014|2015|2017,?|?|?|?|?|?|?|?|NBA Draft Combine,1,20170128164518|20170627042235|20170703120212|20170704060640|20170718113621|20170909022237|20171125205154
Pc4f84bc197,7164,2,2012|2017,?|NBA Draft Combine,1,20170628062203|20170718113621
P551a484de7,70316,2,2016|2017,?|NBA Draft Combine,1,20170703203147|20170718113621
P16938f3fa9,76420,5,2013|2014|2015|2016|2017,?|?|?|?|NBA Draft Combine,1,20170128164518|20170718113621|20170909022237|20171127135905
P86ef73625c,76403,3,2012|2013|2017,?|?|NBA Draft Combine,1,20170706113756|20170718113621|20171127035413
P1804943702,72515,3,2014|2016|2017,?|?|NBA Draft Combine,1,20170128164518|20170718113621
P74d19df6a2,7231,7,2012|2013|2013|2013|2014|2014|2017,?|?|?|?|?|?|NBA Draft Combine,1,20170128164518|20170703120212|20170704041255|20170704060640|20170718113621|20171125205154
P2ad4235514,81574,2,2014|2017,?|?,1,20170128164518|20171130064441
Pd59c0506ca,66254,4,2013|2013|2017|2017,?|?|NBA Draft Combine|Portsmouth,,20170128164518|20170531142229|20170718113621|20171127035413
P22340c4458,70090,1,2017,Portsmouth,1,20170531142229
Pd808e1b5f8,84426,1,2017,NBA Draft Combine,1,20170718113621
P10187f6389,7178,3,2012|2014|2017,?|?|NBA Draft Combine,1,20170128164518|20170629084832|20170718113621
P3e5c820c70,73505,1,2016,?,1,20170520205947
Pa76a1ce248,72551,3,2015|2016|2017,?|?|NBA Draft Combine,1,20170128164518|20170718113621|20170909022237
P2acab9acdb,71622,3,2013|2016|2017,?|?|NBA Draft Combine,1,20170128164518|20170718113621
P2a1ab2724b,69504,2,2017|2017,NBA Draft Combine|Portsmouth,3,20170531142229|20170718113621
P9d178fdf5d,77931,2,2016|2017,?|NBA Draft Combine,1,20170718113621|20170719195625
Pba3a4faeb9,7093,4,2011|2012|2013|2017,?|?|?|NBA Draft Combine,1,20170128164518|20170629084832|20170718113621|20171127132321
Pa0580e3001,6467,3,2012|2014|2017,?|?|Portsmouth,3,20170128164518|20170531142229|20170628062203
P5f230da818,58760,3,2016|2016|2017,NBA Draft Combine|?|NBA Draft Combine,1,20170128164518|20170718113621|20170721042644
P58604dcdcf,69526,4,2011|2015|2016|2017,?|?|NBA Draft Combine|NBA Draft Combine,,20170628053847|20170703230113|20170718113621|20170721042644
P96a831649e,5852,2,2010|2011,?|?,,20170128164518
P80ec619552,70544,1,2015,?,,20170128164518
P982f4d9f47,7095,3,2010|2011|2013,?|?|?,3,20170128164518|20171127132321
Pfafab37502,58737,1,2016,?,3,20170602102504
P8e9f5cd10b,16470,1,2016,?,,20170619050644
Pe1b87bba68,65615,1,2016,?,,20170520205947
P7e57b76eb8,41778,1,2016,?,,20170628063848
Pa67da64cf8,66108,1,2016,?,,20170628063848
P4370ef2bf5,58733,1,2016,?,3,20170619180559
P9ac225720c,59322,1,2015,?,,20170628062430
Pdb78b3595b,72553,4,2012|2015|2016|2017,?|?|?|NBA Draft Combine,,20170528055038|20170628062430|20170703120212|20170718113621
Pea59b43adb,72830,4,2012|2013|2014|2017,?|?|?|NBA Draft Combine,3,20170128164518|20170704060640|20170706113756|20170718113621
P7697c4ecb8,66261,1,2017,Portsmouth,,20170531142229
P4396f0664b,7069,2,2011|2017,?|NBA Draft Combine,3,20170703230113|20170718113621
Pc5ec91aab0,96177,2,2016|2017,?|NBA Draft Combine,,20170528055038|20170718113621
P00fdb72e43,65308,1,2017,Portsmouth,,20170531142229
P420fe29f13,76407,5,2013|2014|2014|2015|2015,?|?|?|?|?,3,20170128164518|20170628062430|20171127132321
Pcac223d7f8,72480,1,2017,NBA Draft Combine,3,20170718113621
Pba3d18fabf,78144,1,2017,Portsmouth,,20170531142229
P2cac6d11e4,78065,1,2017,Portsmouth,,20170531142229
P73cc673745,72626,1,2017,Portsmouth,,20170531142229
P95ea622240,69524,3,2011|2017|2017,?|NBA Draft Combine|Portsmouth,,20170531142229|20170703230113|20170718113621
Pf0bc046ece,7170,1,2012,?,3,20170629084832
P163e85d6f0,72586,1,2017,Portsmouth,,20170531142229
P35bbbcf03e,65475,1,2017,Portsmouth,,20170531142229
Pc0a7512363,66123,1,2017,Portsmouth,,20170531142229
Pcdc707f847,6296,3,2010|2011|2013,?|?|?,3,20170128164518|20171127132321
P1223e5ee2c,5792,1,2013,?,,20171127132321
Paec8fae19e,18116,1,2016,?,,20170619180559
P5a43e18763,77540,1,2016,?,,20170426103107
Pd3b81c81b9,5793,3,2010|2013|2014,?|?|?,3,20170128164518|20170704041255
P8df71877a2,18925,2,2013|2014,?|?,,20170128164518
P5aa610b7ff,6330,1,2011,?,,20170819015616
Pfaef4e4fa0,7247,3,2013|2014|2017,?|?|NBA Draft Combine,3,20170128164518|20170718113621
Pf135ac542c,7166,1,2012,?,3,20170627042235
P6354170b78,72851,2,2013|2015,?|?,3,20170128164518
Pb57f8a063b,72555,1,2012,?,,20170603063233
Pe10b161d55,7198,3,2013|2013|2014,?|?|?,3,20170128164518
P280da25d92,7078,2,2011|2012,?|?,,20170128164518|20170629084832
P518109d62a,72913,1,2013,?,3,20171130063509
P42302cf51e,71719,1,2015,?,3,20170603063233
P1f842c307e,7299,1,2015,?,3,20170128164518
Pa34ab286f7,7258,3,2015|2016|2017,?|NBA Draft Combine|NBA Draft Combine,,20170128164518|20170718113621|20170721042644
P334022cd7d,7136,1,2014,?,3,20170704060640
P55d017c927,7302,3,2014|2015|2016,?|?|?,1,20170528055038|20170704060640|20170909022417
P42b9d239c3,85466,2,2014|2016,?|?,1,20170528055038|20170704041255
Pae17b87a4a,92088,4,2016|2016|2016|2017,?|?|?|?,1,20170128164518|20170517163349|20170528055038|20170602102504
Pd4282e2cb6,83172,4,2014|2015|2016|2016,?|?|?|?,3,20170128164518
P6f990ff013,83183,9,2014|2014|2015|2015|2015|2016|2016|2016|2017,?|?|?|?|?|?|?|?|?,1,20170128164518|20170517163349|20170520205947|20170602102504|20170628053847|20170704041255|20170704060640|20170909022417
P4467431c36,91232,5,2015|2016|2016|2016|2017,?|?|?|?|?,1,20170128164518|20170429093244|20170517163349
P946b6a7bec,90053,7,2015|2015|2016|2016|2016|2017|2017,?|?|?|?|?|USA Basketball|?,1,20170128164518|20170517163349|20170602102504|20170703203147|20170818162214
Peb77360d78,71763,1,2013,?,1,20170128164518
P57ab80ef44,81785,4,2014|2014|2015|2016,?|?|?|?,1,20170128164518|20170721095523
P17f11f33c2,83153,8,2014|2014|2015|2015|2016|2016|2016|2017,?|?|?|?|?|?|?|?,1,20170128164518|20170517163349|20170528055038|20170602102504|20170704041255|20170704060640
Pcabff956fe,83152,9,2014|2014|2014|2015|2015|2015|2016|2016|2017,?|?|?|?|?|?|?|?|?,3,20170128164518|20170517163349|20170721101610
P5e4a09f56c,89980,4,2015|2016|2016|2016,?|?|?|?,1,20170128164518|20170619180559|20170721101610
P26d2a90c5b,89943,3,2015|2016|2017,?|?|USA Basketball,1,20170128164518|20170818162214
P82bbff96e6,90033,1,2017,USA Basketball,1,20170818162214
Pdb9cad4004,71570,1,2013,?,1,20170128164518
P75b2e5cfed,71548,3,2013|2014|2014,?|?|?,1,20170128164518|20171127135905
P5da3d9ffcd,85701,1,2017,NBA Draft Combine,1,20170718113621
P8926a62cc8,89995,1,2015,?,1,20170628053847
P61add2364f,84736,2,2015|2017,?|?,1,20170128164518|20170628050238
P688b157768,83143,4,2014|2014|2015|2015,?|?|?|?,1,20170128164518|20170704041255|20170704060640
P9f769e6678,71480,6,2013|2014|2014|2015|2015|2016,?|?|?|?|?|?,1,20170128164518|20170612211640|20171127132321
Pb53e68dfee,76423,1,2013,?,,20171127132321
Pd064221ae2,84500,4,2015|2016|2016|2017,?|?|?|USA Basketball,1,20170128164518|20170528055038|20170818162214|20170909022417
P9106a597f3,82914,8,2014|2015|2015|2015|2016|2016|2016|2017,?|?|?|?|?|?|?|?,1,20170128164518|20170517163349|20170603063233|20170612211640|20170619180559
Pefc5241948,84711,1,2017,?,1,20170628050238
P379ec45447,83103,1,2014,?,1,20170128164518
P3e065b4b4e,7301,8,2014|2015|2015|2015|2016|2016|2016|2017,?|?|?|?|?|?|?|?,3,20170128164518|20170517163349|20170520205947|20170619050644
Pe581c6d22f,71658,2,2014|2015,?|?,1,20170128164518|20170603063233
P8ecb19c544,90256,5,2015|2016|2016|2017|2017,?|?|?|NBA Draft Combine|USA Basketball,1,20170128164518|20170628031715|20170718113621|20170724201259|20170818162214
P1a46c41bff,72494,1,2013,?,1,20171125205154
Paa92a86ff3,71517,2,2014|2016,?|?,1,20170128164518|20170724201259
P5ff9cbca0f,83108,3,2014|2016|2017,?|?|?,1,20170128164518|20170602102504|20170718113626
Pb5f59c2405,7288,3,2014|2015|2017,?|?|NBA Draft Combine,1,20170704041255|20170718113621|20170909022417
P4f854a47d9,89564,2,2015|2016,?|?,1,20170128164518|20170528055038
P7ab7e9a49e,42092,1,2015,?,,20170128164518
Pf5a8190f4f,72619,1,2017,Portsmouth,,20170531142229
Pf3d3c05896,7140,9,2012|2013|2014|2014|2015|2015|2015|2016|2017,?|?|?|?|?|?|?|?|NBA Draft Combine,3,20170128164518|20170628062430|20170629084832|20170718095359|20170718113621
P9bb134b52c,7146,1,2012,?,,20170628062203
P3f77f707c0,82169,1,2017,NBA Draft Combine,3,20170718113621
Pa08fe4841f,81776,8,2014|2014|2014|2015|2015|2016|2016|2017,?|?|?|?|?|?|?|?,3,20170128164518|20170429093244|20170517163349|20170628031715
Pa5c483aef9,70279,6,2013|2014|2014|2015|2015|2016,?|?|?|?|?|?,3,20170128164518|20170612211640|20171127035413
P64a44986ea,6468,4,2012|2013|2013|2014,?|?|?|?,3,20170128164518|20170628062203
P2b78ea748d,71654,1,2013,?,,20170128164518
Pb779a9fa56,82124,1,2014,?,3,20170128164518
P88accb87c9,71569,2,2013|2014,?|?,3,20170704060640|20171125205154
P86827217ed,71729,1,2014,?,3,20170606053549
Pef380f9642,76445,2,2013|2015,?|?,3,20170628062430|20171127132321
Pf2fe8710f7,71720,1,2012,?,,20170706113756
P61e8cd7d80,71772,1,2013,?,3,20170128164518
P87c0df2ff6,71692,2,2012|2013,?|?,3,20170128164518
Pefe5f00afd,16651,2,2013|2013,?|?,,20170128164518|20171127035413
Pb10189ae74,72838,1,2013,?,3,20170128164518
P9ce3123e64,76520,2,2015|2016,?|?,,20170602102504|20170628062430
P212def8838,90025,3,2016|2016|2017,?|?|USA Basketball,3,20170128164518|20170528055038|20170818162214
P480c7bd367,7233,5,2012|2013|2013|2014|2014,?|?|?|?|?,3,20170128164518|20170629084832|20171127132321
P665ee60687,76446,2,2013|2014,?|?,3,20170128164518|20171127135905
P16c24a4b1f,71564,2,2013|2014,?|?,3,20170128164518|20171127035413
P5a52d22738,7280,3,2013|2014|2014,?|?|?,3,20170128164518|20170704060640|20171130063509
P40b8fb181b,72500,7,2012|2013|2013|2013|2013|2014|2014,?|?|?|?|?|?|?,3,20170128164518|20170629084832|20171127132321
Pb670429ce2,70315,2,2013|2014,?|?,3,20170128164518
Pdc6d30b38b,7139,3,2012|2013|2014,?|?|?,3,20170128164518|20170628062203
P0984734cb9,71716,2,2013|2016,?|?,3,20170128164518|20170703203147
P4ebe015218,83168,1,2014,?,3,20170128164518
P00e7133fc6,98147,1,2016,?,1,20170719195625
P846172a369,90347,1,2015,?,1,20170628053847
P297d12820e,85455,5,2014|2015|2015|2016|2016,?|?|?|?|?,1,20170128164518
P43dec358d1,98875,1,2016,?,1,20170619180559
P4a79c6caeb,81869,7,2014|2014|2015|2016|2016|2016|2017,?|?|?|?|?|?|USA Basketball,3,20170128164518|20170520205947|20170619050644|20170818162214
