pid,draft_year,source_id,publisher,archive_url,source_url,capture_utc,draft_date,source_last_updated_date,table_sha256,html_sha256,rank_facts_sha256,cell_sha256,profile_href,source_row_ordinal,age_precision_years,layout,raw_typed_tokens_json,missing_reasons_json
P27d264f43c,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,05bf50c80cbc9a86c15faf8f56c26122f8c0801748b2866ddcdcbb046c9d19d9,/players/deanthony-melton,39,,ndnet,"{""class"": ""So."", ""height"": ""6-3"", ""position"": ""PG/SG"", ""weight"": ""195""}",{}
P61add2364f,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,b500205bccd1602db0ba398ffd032c2ddda61862780633ebd42efb6d8b762eb0,/players/dzanan-musa,40,,ndnet,"{""class"": ""Intl."", ""height"": ""6-9"", ""position"": ""SF"", ""weight"": ""195""}",{}
P6786e0dd88,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,fcd315c2c811a36f77cba53ec744e0d9837bb5c4d28f3693937923eeb4489a79,/players/keita-bates-diop,41,,ndnet,"{""class"": ""Jr."", ""height"": ""6-8"", ""position"": ""SF/PF"", ""weight"": ""225""}",{}
P3f77f707c0,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,2cca9d8ef4d1b57397e3bd2e71d3903db3e2ba46035de92b46ff4f46c0455f21,/players/rawle-alkins,42,,ndnet,"{""class"": ""So."", ""height"": ""6-4"", ""position"": ""SG"", ""weight"": ""220""}",{}
P212def8838,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,97652145264bb2d72cf12c484958f8602ac7fb677879043bd8474a9fdd937c1b,/players/brandon-mccoy,43,,ndnet,"{""class"": ""Fr."", ""height"": ""7-1"", ""position"": ""C"", ""weight"": ""250""}",{}
P15b5ca7021,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,eac4bc1348854896ec1e218d4c0515d80c8b7cd96b88cfdd29b71fafb875e19d,/players/jevon-carter,44,,ndnet,"{""class"": ""Sr."", ""height"": ""6-1"", ""position"": ""PG"", ""weight"": ""195""}",{}
P3e065b4b4e,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,6e598703d5dc0f54efc781cebc90cff54a51fb5444ac5bae94f47fe8c7ffa8e5,/players/jarred-vanderbilt,46,,ndnet,"{""class"": ""Fr."", ""height"": ""6-9"", ""position"": ""SF"", ""weight"": ""215""}",{}
P379ec45447,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,3f229423ee1cbba2b0730d1a9902c3a3001ba16286f25419f79af351eb14370e,/players/rodions-kurucs,47,,ndnet,"{""class"": ""Intl."", ""height"": ""6-9"", ""position"": ""SF"", ""weight"": ""220""}",{}
P1a46c41bff,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,276c68e5dde4f145d2f50f6b2b449abbb1e9bf5d90ef9446b1c8ebb2e0760f86,/players/chimezie-metu,49,,ndnet,"{""class"": ""Jr."", ""height"": ""6-10"", ""position"": ""PF/C"", ""weight"": ""220""}",{}
P5ff9cbca0f,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,7fcf8687ba387e6e7c45a3b8096983fec640818d356e8f5177bba095cd018061,/players/arnoldas-kulboka,50,,ndnet,"{""class"": ""Intl."", ""height"": ""6-11"", ""position"": ""SF"", ""weight"": ""215""}",{}
Pbb5225b691,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,ca64b81350d7d5d0e5d98bac54fcfcda5d3a296f4c59a3ac29e6b9527a4e7005,/players/kevin-hervey,52,,ndnet,"{""class"": ""Sr."", ""height"": ""6-8"", ""position"": ""SF/PF"", ""weight"": ""215""}",{}
Pe581c6d22f,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,3c9e2f1578e7a5214ea5254854983a136e60ac262b948362ed970ea74b89afc4,/players/bruce-brown,54,,ndnet,"{""class"": ""So."", ""height"": ""6-5"", ""position"": ""SG"", ""weight"": ""195""}",{}
Pa129b1725d,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,4b8249e3a2079c24e832b758aa0a2b551d04dfd9f45e9b09153563ded75442cb,/players/alize-johnson,55,,ndnet,"{""class"": ""Sr."", ""height"": ""6-8"", ""position"": ""PF"", ""weight"": ""215""}",{}
P67e5a8f825,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,3ddd05a9d4b9cba9baa796832b56e05d6b1b8f86f3a17453ce745d90d3c4d9a5,/players/kenrich-williams,56,,ndnet,"{""class"": ""Sr."", ""height"": ""6-7"", ""position"": ""SF"", ""weight"": ""200""}",{}
P8ecb19c544,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,e20e3cb156daef9615e3c660d6fed83ad65fa2f8777e54780d45466f36db02db,/players/hamidou-diallo,57,,ndnet,"{""class"": ""Fr."", ""height"": ""6-5"", ""position"": ""SG"", ""weight"": ""195""}",{}
P4ebe015218,2018,nbadraft_2018,nbadraft,https://web.archive.org/web/20180619163210id_/http://www.nbadraft.net/2018mock_draft,http://www.nbadraft.net/2018mock_draft,2018-06-19T16:32:10+00:00,2018-06-21,2018-06-18,4a66df3af9055e52e037e50f83ba896c54efe0254fdc7a49e614d92de0457008,906d5624ba53919d42f0ce1d830fac99ab280bda920f64dd2b8dac62851f03a5,5c4cd64b1fd4c6ebcff1d8cc795fb2e42977b5980f478f9a7e620236cfaebb7e,b2ec23790b478faa464e03d227c69ab80dda41796d23fef6081a043f572a02ac,/players/tony-carr,58,,ndnet,"{""class"": ""So."", ""height"": ""6-4"", ""position"": ""PG"", ""weight"": ""200""}",{}
P00e7133fc6,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,88b6837bf9c10de7dc1c8c405a206be76404514e1db3438435edfa33c7f0e11e,/players/zion-williamson,1,,ndnet,"{""class"": ""Fr."", ""height"": ""6-6"", ""position"": ""PF"", ""weight"": ""280""}",{}
Pfe4fcea486,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,854cfbaac73e64b6a2d1e430e28bbb242c9ff4750584211c5c3dcbcf289762e3,/players/ja-morant,2,,ndnet,"{""class"": ""So."", ""height"": ""6-3"", ""position"": ""PG"", ""weight"": ""175""}",{}
Pa9cae64430,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,deb2b62df75c9265872d4dbaad99c84721c3770752189fd07dad848ff6a35765,/players/rj-barrett,3,,ndnet,"{""class"": ""Fr."", ""height"": ""6-7"", ""position"": ""SG"", ""weight"": ""210""}",{}
P846172a369,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,5da260e3303ee240b1a0609df813125b10f5515d62ca75db601a6a7046bb54d0,/players/deandre-hunter,4,,ndnet,"{""class"": ""So."", ""height"": ""6-7"", ""position"": ""SF/PF"", ""weight"": ""225""}",{}
P43dec358d1,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,84d1050a8c343641fad366fb23b0fc13b8fcdeda0fb07b677ddbaf8c4c55984d,/players/coby-white,5,,ndnet,"{""class"": ""Fr."", ""height"": ""6-5"", ""position"": ""PG/SG"", ""weight"": ""190""}",{}
P297d12820e,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,ec1d03d08bf850760047cddeb265f8ef4ee0a4e736defbbbe89dce2c952895e8,/players/darius-garland,6,,ndnet,"{""class"": ""Fr."", ""height"": ""6-2"", ""position"": ""PG"", ""weight"": ""175""}",{}
Pbc4309c829,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,9ad07e66a181c9e942b4f992cf895cfd6ebef9783c963570fb21f13ce764a6ca,/players/jarrett-culver,7,,ndnet,"{""class"": ""So."", ""height"": ""6-6"", ""position"": ""SG"", ""weight"": ""195""}",{}
Ped6b9a1a7c,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,182826642f4719ea37918ebe04a3b441697b05f3318f718176612f0dfe940615,/players/jaxson-hayes,9,,ndnet,"{""class"": ""Fr."", ""height"": ""6-11"", ""position"": ""PF/C"", ""weight"": ""220""}",{}
Pbea2d75e26,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,9ffdd763a3c7ef1bb988bbeabd46ed9b92c92299638d59032ffdf66f7290161a,/players/rui-hachimura,10,,ndnet,"{""class"": ""Jr."", ""height"": ""6-8"", ""position"": ""SF/PF"", ""weight"": ""235""}",{}
P6a5f6ac2d8,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,ba46a51e6a17940b6245e509067bdec22d0ef79648da7d2547e3e64713fe1a21,/players/nassir-little,11,,ndnet,"{""class"": ""Fr."", ""height"": ""6-6"", ""position"": ""SF"", ""weight"": ""225""}",{}
P5cd98708f1,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,9a782148e72c636c96bbd157d42bc0075d1a240cdc320073cec2c3cb4e438be0,/players/bruno-fernando,12,,ndnet,"{""class"": ""So."", ""height"": ""6-10"", ""position"": ""C"", ""weight"": ""240""}",{}
P9540818d9f,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,87819ecc00fd8fabb6c7ebf0ce4ee90dd30ff9e9bce6e0aecb3ebe3fc598ef9e,/players/sekou-doumbouya,13,,ndnet,"{""class"": ""Intl."", ""height"": ""6-9"", ""position"": ""SF/PF"", ""weight"": ""230""}",{}
Pa4c28f80ad,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,0e89ad2f818ea1d68162d69be95dd3c112df3247eaba7aebc5ca6502ac91c905,/players/keldon-johnson,15,,ndnet,"{""class"": ""Fr."", ""height"": ""6-6"", ""position"": ""SG/SF"", ""weight"": ""215""}",{}
Pd17e70140c,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,5084bd25350c83e11a1fa8fc640cd9c19d6ef55b6d857379253128e1ce70718c,/players/kz-okpala,16,,ndnet,"{""class"": ""So."", ""height"": ""6-8"", ""position"": ""SG/SF"", ""weight"": ""210""}",{}
P714602a9aa,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,52a3e669776014c35c6b8e50a2412671166049f72d4b2c13c521abdc7fc9ecb4,/players/romeo-langford,17,,ndnet,"{""class"": ""Fr."", ""height"": ""6-6"", ""position"": ""SG"", ""weight"": ""210""}",{}
P273938bb97,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,b37a1d86bb7b420ceeef21e9b0814ef1ad6731b89a38def8bb7f50b5914305cb,/players/bol-bol,18,,ndnet,"{""class"": ""Fr."", ""height"": ""7-2"", ""position"": ""C"", ""weight"": ""210""}",{}
P5277c76d51,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,8b2c3f4323a1bc08e14a9331e7ca0ba26ca35647307c2d6666d3c87b384ed4a9,/players/goga-bitadze,20,,ndnet,"{""class"": ""Intl."", ""height"": ""6-11"", ""position"": ""C"", ""weight"": ""250""}",{}
P4ebfdd4833,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,5cd3f584304e36632a82c884b3daf2eb1b57a98130a6535efe3268162b6d4299,/players/tyler-herro,21,,ndnet,"{""class"": ""Fr."", ""height"": ""6-6"", ""position"": ""SG"", ""weight"": ""195""}",{}
P2f4b26e6e1,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,c3559d6d53e0af25b2507f78c51268e149b027fee99490be94eb2868fb20a3de,/players/daniel-gafford,22,,ndnet,"{""class"": ""So."", ""height"": ""6-10"", ""position"": ""PF/C"", ""weight"": ""240""}",{}
Peecc71d248,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,e16966d797b784bfba49fba9dffd17e41629fcd6129686db14fb8b44463a3759,/players/brandon-clarke,23,,ndnet,"{""class"": ""Jr."", ""height"": ""6-8"", ""position"": ""PF/C"", ""weight"": ""210""}",{}
P8df31bfe17,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,cfd50d46aaca11f41c5823acacbf7194971f6af18293bd1086b6e72a6cbbe8e9,/players/naz-reid,24,,ndnet,"{""class"": ""Fr."", ""height"": ""6-10"", ""position"": ""C"", ""weight"": ""255""}",{}
P8209ad6040,2019,nbadraft_2019,nbadraft,https://web.archive.org/web/20190521150204id_/https://www.nbadraft.net/2019mock_draft,https://www.nbadraft.net/2019mock_draft,2019-05-21T15:02:04+00:00,2019-06-20,2019-05-15,53f3093c806fbf622e7b1745b007fbde974774787924e838ead2f777523e228b,b59fdfc8d7bba272ece80e7be8c76e9f4106327e31aa8d280a62a39b57232bad,af71379d9a7142321f715ce9b3c8a97e100bb128d8be5846b4ef20dc3e957b45,9f5e9c3976c952a54e94578cb23e10557263d4f0cf6779a2e1809e9762d7ae11,/players/mfiondu-kabengele,25,,ndnet,"{""class"": ""So."", ""height"": ""6-10"", ""position"": ""PF/C"", ""weight"": ""255""}",{}
