pid,draft_year,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,slot_037,slot_038,slot_039,slot_040,slot_041,slot_042
Pf7cf72315c,2024,19.3,2.12,1.96296278,1.1,0.2,15.1,2.56,5.0,4.0,43.8,0.481,52.0,25.0,0.267,60.0,16.0,3.5,0.676,30.4,25.0,25.0,36.3,19.44,1.7,0.28,4.84,27.0,16.0,2.2,0.76,0.5357142857142857,19.4,47.21,16.5,0.9460784313725491,0.7333333333333334,2.4034152895668437,0.09764999999999997,56.0,56.0,,1.0,,0.5964912280701754
P7070c905f3,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,40.0,,1.0,,
Pe79de9d05b,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,,1.0,,
P0bcbee5c83,2024,18.7,2.8571,1.16279358,6.0,1.7429,21.8,6.0857,18.0,17.0,57.0,0.543,317.0,172.0,0.431,116.0,50.0,3.6,0.821,28.4,35.0,126.0,77.1,31.9429,7.5,2.0571,17.0,190.0,123.0,1.6,0.8571,0.2678983833718245,16.9,60.54,27.0,1.0446927374301676,1.6521739130434783,3.9574511653617352,0.7378,,,,,0.29999999999978433,0.6409090909090909
Pafffac98b2,2024,24.3,3.6176,2.04998008,3.4,0.8235,29.6,6.8235,94.0,86.0,62.5,0.629,315.0,198.0,0.0,2.0,0.0,3.6,0.696,32.2,33.0,83.0,72.9,28.9412,14.3,3.3529,14.2353,232.0,172.0,3.2,1.5882,0.006309148264984227,14.7,63.89,24.5,1.5477707006369428,1.434782608695652,3.225771375807826,0.62505,35.0,35.0,,1.0,3.600000000001455,0.7251908396946565
P816913601a,2024,11.2,1.5909,0.6730834,6.6,1.8636,24.5,6.4091,47.0,45.0,69.5,0.695,220.0,153.0,0.0,0.0,0.0,2.7,0.613,50.5,22.0,60.0,47.5,31.4091,10.3,2.7727,17.0,160.0,130.0,3.2,1.7273,0.0,18.2,68.57,24.2,0.5833333333333334,2.6486486486486487,2.8924398081038927,0.7799399999999995,,,,,0.8099999999997686,0.7789473684210526
P0f6f43de8d,2024,7.9,1.2353,1.82601612,0.5,0.1471,13.1,3.3529,4.0,4.0,54.5,0.457,151.0,69.0,0.417,168.0,70.0,2.5,0.811,29.8,34.0,109.0,70.5,29.2353,5.0,1.2353,12.5,42.0,24.0,1.1,0.5294,0.5266457680250783,7.4,58.36,18.9,0.9404761904761905,0.4571428571428572,3.7016863832804154,-0.0919600000000001,54.0,54.0,,1.0,,0.5833333333333334
P26b4659b22,2024,10.8,1.6111,1.09434854,5.0,1.4722,17.8,5.0833,57.0,51.0,57.1,0.573,293.0,168.0,0.379,169.0,64.0,2.6,0.714,25.8,36.0,139.0,71.3,29.6111,5.4,1.4444,17.0278,154.0,108.0,0.7,0.3611,0.3658008658008658,11.3,59.11,24.7,0.8780487804878049,1.5833333333333333,3.4182691043463804,0.42816999999999994,,,,,2.0499999999997778,0.6847826086956522
Pd3d2fde686,2024,16.2,2.375,0.93829016,5.7,1.7188,14.1,4.3125,11.0,10.0,53.2,0.492,250.0,123.0,0.429,91.0,39.0,3.0,0.723,45.5,29.0,132.0,84.6,32.8438,6.3,1.875,16.3438,112.0,69.0,3.5,2.125,0.2668621700879765,19.1,57.28,25.5,0.8059701492537312,2.3,3.6510458932414154,0.4004000000000001,,,,,1.4000000000000266,0.6126760563380281
P31a95da41b,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd4ca66045e,2024,24.7,4.9091,3.76753657,0.3,0.0909,10.1,3.2424,2.0,0.0,49.3,0.442,278.0,123.0,0.449,78.0,35.0,2.4,0.847,53.4,33.0,167.0,75.5,33.5152,2.2,0.697,15.5152,110.0,50.0,1.5,0.9091,0.21910112359550563,10.3,57.37,20.5,2.1858407079646014,0.5294117647058824,4.448675593555495,0.03684999999999999,,,,,0.8399999999999797,0.4857142857142857
P0e202d21b8,2024,11.0,1.2174,0.65115528,6.9,1.6957,19.6,4.8696,55.0,50.0,61.3,0.624,213.0,133.0,0.0,4.0,0.0,4.3,0.523,70.5,23.0,33.0,50.5,28.3043,13.2,3.1739,15.0435,180.0,118.0,1.3,0.6087,0.018433179723502304,14.5,59.72,26.5,0.7096774193548387,1.547169811320755,2.6343262110623282,0.6317999999999999,,,,,3.509999999999467,0.6476190476190476
P7572949d92,2024,10.9,1.5714,0.61795587,5.9,1.6857,32.8,9.2286,44.0,44.0,61.1,0.621,327.0,203.0,0.365,52.0,19.0,3.5,0.729,59.4,33.0,76.0,81.8,32.4286,11.8,3.5429,18.6286,251.0,169.0,1.4,0.8,0.13720316622691292,17.3,64.52,28.1,0.5956284153005464,1.6222222222222225,3.9515700144694965,1.17612,,,,,5.489999999999426,0.6654804270462633
Pd3ead775c1,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,58.0,,1.0,,
P2524393d71,2024,8.3,1.2857,0.83330092,0.8,0.2571,14.0,3.9714,9.0,7.0,58.3,0.503,175.0,88.0,0.433,210.0,91.0,2.6,0.926,24.7,35.0,111.0,75.3,31.3143,4.4,1.2,15.3429,64.0,38.0,0.7,0.3714,0.5454545454545454,13.8,62.42,21.1,0.5608108108108109,0.41666666666666663,4.2265864252992165,0.1366200000000002,,,,,0.94000000000008,0.5957446808510638
P6696ce1e71,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pdff50197cb,2024,14.4,2.1714,0.93825347,3.1,1.0,21.1,6.6286,20.0,20.0,60.4,0.651,292.0,190.0,0.342,152.0,52.0,2.7,0.828,32.7,31.0,121.0,87.3,33.8,9.7,3.0286,20.9429,171.0,130.0,2.1,1.3143,0.34234234234234234,15.3,63.95,28.1,0.8834355828220859,1.4054054054054055,4.126426282774502,1.1299500000000005,,,,,,0.736318407960199
Pbdf853cdec,2024,13.2,2.1176,1.35848088,0.2,0.0588,16.9,5.0588,3.0,3.0,53.9,0.444,207.0,92.0,0.409,259.0,106.0,2.7,0.814,39.3,34.0,99.0,80.6,32.2353,1.7,0.5,19.1471,108.0,55.0,2.3,1.3529,0.555793991416309,11.0,58.87,24.6,1.0999999999999999,0.6756756756756757,4.2449577066937145,0.40802,,,,,1.0499999999997947,0.5289855072463768
Pe8e75a6d90,2024,30.0,4.2188,1.55171398,0.9,0.3125,12.9,3.8438,3.0,2.0,46.0,0.447,320.0,143.0,0.324,173.0,56.0,1.4,0.9,44.6,32.0,163.0,84.7,35.3438,3.2,1.0312,20.375,157.0,82.0,2.3,1.3438,0.3509127789046653,15.0,54.56,30.7,1.875,1.3333333333333333,4.858346431365978,0.48792000000000024,,,,,1.939999999999806,0.5347593582887701
P233044615c,2024,9.7,1.2609,0.49154061,1.6,0.3913,19.3,4.8261,20.0,20.0,56.5,0.565,223.0,126.0,0.0,0.0,0.0,3.6,0.582,70.9,23.0,32.0,46.2,28.2174,13.2,3.2609,14.9565,191.0,117.0,1.3,0.6522,0.0,19.1,57.71,27.6,0.48258706467661683,0.6304347826086958,2.9501022456921744,0.5859600000000001,,,,,1.8810810810809837,0.6108597285067874
P732be498cd,2024,32.3,5.4242,2.23752163,1.9,0.5455,9.6,2.5758,3.0,2.0,51.2,0.5,268.0,134.0,0.354,158.0,56.0,3.1,0.851,15.7,33.0,166.0,76.7,30.697,3.2,0.9091,14.9394,102.0,52.0,3.0,1.5758,0.37089201877934275,17.8,53.84,25.6,1.7180851063829785,1.1951219512195124,3.590801057104867,0.21504000000000026,,,,,1.7300000000001288,0.5303030303030303
Pf99c720027,2024,12.7,2.0,1.51515145,2.8,0.8,11.2,2.92,5.0,5.0,55.8,0.479,94.0,45.0,0.409,132.0,54.0,3.3,0.645,27.4,25.0,38.0,55.8,29.04,4.9,1.16,11.68,56.0,33.0,2.8,1.44,0.584070796460177,13.0,57.15,19.8,0.9071428571428571,1.3023255813953487,2.6723218985225388,-0.014299999999999946,,,,,2.0399999999997926,0.5930232558139535
P1c48d6e24b,2024,37.4,6.7714,1.8960072,0.2,0.0571,12.4,3.4,2.0,2.0,52.8,0.541,246.0,133.0,0.333,117.0,39.0,3.0,0.731,28.7,34.0,137.0,84.7,34.3429,1.8,0.4571,13.5714,109.0,65.0,2.2,1.4286,0.32231404958677684,24.5,55.65,25.0,1.4666666666666666,0.6000000000000001,3.4020450159651494,0.2824999999999999,,,,,3.0299999999995255,0.5971223021582733
Pe6c95cf044,2024,7.0,1.2857,0.74998538,5.0,1.4571,15.3,4.6571,19.0,19.0,55.7,0.58,188.0,109.0,0.347,121.0,42.0,3.3,0.8,50.2,34.0,76.0,85.3,34.4286,8.8,2.4,13.8,113.0,75.0,2.7,1.5429,0.39158576051779936,14.6,61.16,19.9,0.44871794871794873,1.7906976744186047,4.0398848057996295,-0.011160000000000154,,,,,2.249999999999563,0.6503496503496503
P99ed7bd6ab,2024,12.4,1.9118,1.91180003,0.8,0.2353,20.2,4.7059,1.0,1.0,61.3,0.485,66.0,32.0,0.44,182.0,80.0,1.9,0.774,12.5,33.0,27.0,71.0,28.1765,3.6,0.8824,9.8529,39.0,22.0,1.6,0.7059,0.7338709677419355,14.6,62.42,15.6,0.7948717948717949,0.8275862068965518,2.6824795887669883,-0.5464800000000001,,,,,0.450000000000079,0.5797101449275363
P7f11916058,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2c7c71307b,2024,44.7,6.2353,3.02860896,1.9,0.5,12.3,3.2941,10.0,10.0,48.2,0.487,306.0,149.0,0.31,100.0,31.0,1.5,0.754,31.0,34.0,145.0,80.9,32.7353,1.3,0.3529,14.2941,161.0,93.0,4.1,2.0294,0.24630541871921183,14.3,52.16,28.8,2.9215686274509802,2.4,3.652517063189778,0.1900799999999997,46.0,46.0,,1.0,4.889999999999341,0.581151832460733
P424c3aa3f2,2024,24.0,4.1212,2.1249872,0.9,0.2424,16.8,4.697,2.0,2.0,49.6,0.511,184.0,94.0,0.322,202.0,65.0,2.8,0.785,24.1,33.0,132.0,83.1,33.2424,1.6,0.4848,13.8182,52.0,28.0,1.0,0.5758,0.5233160621761658,15.2,53.0,23.0,1.4814814814814816,0.5,3.566486404081953,0.09,12.0,12.0,,1.0,,0.5609756097560976
Peae8be2d88,2024,19.1,3.8333,1.91665006,1.3,0.2917,19.3,5.875,8.0,7.0,42.8,0.422,185.0,78.0,0.302,43.0,13.0,3.0,0.63,40.4,21.0,109.0,86.7,33.7083,3.6,1.0417,11.875,76.0,38.0,2.0,1.4167,0.18859649122807018,16.5,46.56,22.3,1.0914285714285714,0.825,2.8555376806865516,-0.07911999999999997,,,,,0.7000000000001237,0.5283018867924528
P75990d7854,2024,29.1,5.3714,2.23808319,1.7,0.5429,10.6,3.1714,21.0,17.0,44.5,0.467,214.0,100.0,0.275,142.0,39.0,2.5,0.746,39.9,34.0,111.0,83.4,33.6571,2.2,0.6857,12.3143,103.0,59.0,3.8,2.3429,0.398876404494382,18.5,49.95,22.3,1.4923076923076923,1.5714285714285714,3.7022820941738908,-0.001149999999999935,,,,,1.6599999999997541,0.5789473684210527
Paed8dc8f7e,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.7,0.333,300.0,5.0,0.0,0.5,4.4286,0.0,0.1429,0.7143,0.0,0.0,0.0,0.1429,1.0,0.0,20.62,19.6,0.0,0.0,0.4616360222529236,0.11751999999999958,,,,,,0.6
Pa757d2e68d,2024,23.2,2.8462,1.12121328,0.3,0.0769,12.7,3.1538,0.0,0.0,49.1,0.495,91.0,45.0,0.325,80.0,26.0,3.5,0.795,25.7,13.0,31.0,26.6,27.0769,2.3,0.5385,15.6154,60.0,32.0,2.4,1.1538,0.4678362573099415,17.5,52.89,30.3,1.2540540540540541,0.6,3.0262966793674044,0.29767000000000005,,,,,3.00999999999966,0.5555555555555556
Pf59a3a471e,2024,10.0,1.5882,0.8709624,3.4,1.0,15.0,4.0294,18.0,17.0,52.0,0.543,164.0,89.0,0.324,108.0,35.0,3.3,0.676,25.0,32.0,34.0,75.3,30.4412,5.8,1.6471,10.2647,130.0,78.0,1.2,0.7647,0.39705882352941174,18.0,54.06,18.4,0.5263157894736842,1.069767441860465,2.8622559971077477,-0.06496000000000009,,,,,2.759999999999676,0.6
Pb8bba3b38a,2024,11.4,1.875,1.27655233,1.4,0.3438,11.7,3.0312,11.0,7.0,45.0,0.471,119.0,56.0,0.287,129.0,37.0,2.5,0.733,24.2,32.0,45.0,68.8,27.75,3.7,0.9062,8.3438,74.0,35.0,2.4,1.2188,0.5201612903225806,17.3,48.28,16.9,0.6229508196721312,1.0857142857142856,3.013270542439037,0.05331999999999999,,,,,1.1200000000000196,0.5096153846153846
Pae3adc3ef4,2024,25.7,4.4062,1.49998296,0.4,0.125,9.1,2.75,17.0,17.0,46.5,0.477,344.0,164.0,0.277,83.0,23.0,2.6,0.761,61.8,31.0,165.0,85.5,33.9688,1.6,0.4688,18.8125,178.0,103.0,3.5,2.0938,0.19437939110070257,15.9,54.13,30.6,1.5207100591715976,1.0833333333333333,4.246174397575515,0.43778000000000034,,,,,3.1000000000012493,0.5817307692307693
P36a4ba5e62,2024,21.4,2.4412,1.43103352,0.9,0.1765,9.5,1.9706,10.0,8.0,46.3,0.483,174.0,84.0,0.282,85.0,24.0,3.0,0.776,22.4,34.0,72.0,59.9,24.5,1.4,0.2941,8.3824,102.0,54.0,2.2,0.8529,0.3281853281853282,19.0,49.73,22.9,1.0699999999999998,0.775,3.1641690564708385,-0.007830000000000087,,,,,5.2000000000020945,0.5454545454545454
P1c44c138bb,2024,4.8,0.6,0.92307699,5.1,1.025,30.8,5.95,17.0,16.0,52.8,0.563,126.0,71.0,0.309,68.0,21.0,3.0,0.658,37.6,40.0,21.0,53.1,22.05,9.3,1.825,6.325,104.0,68.0,1.9,0.7,0.35051546391752575,11.3,55.32,15.2,0.39024390243902435,1.75,2.832074831328344,-0.25536000000000003,,,,,-4.500000000001807,0.6417910447761194
Pf372901c0b,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,27.3,0.0,0.0,0.0,-3.6500000000000004,,,,,,0.6
