pid,draft_year,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,slot_037,slot_038,slot_039,slot_040,slot_041,slot_042
P97df826a61,2022,20.0,3.697,1.38635774,2.9,0.9394,14.1,4.5152,34.0,32.0,60.4,0.613,225.0,138.0,0.384,73.0,28.0,3.3,0.777,52.7,33.0,77.0,79.4,34.1515,7.5,2.0606,14.6061,147.0,99.0,2.7,1.6667,0.24496644295302014,20.2,64.68,21.6,0.9433962264150944,1.3023255813953487,3.9336363406619532,0.2348800000000003,33.0,33.0,,1.0,-0.850000000000509,0.6610169491525424
P63014948f5,2022,19.8,2.871,1.23611478,4.0,1.0323,20.8,5.6774,31.0,27.0,63.4,0.625,275.0,172.0,0.437,103.0,45.0,2.8,0.694,38.9,30.0,124.0,82.1,32.9355,7.3,1.8387,19.2903,151.0,108.0,2.1,1.1935,0.2724867724867725,15.2,64.87,28.8,1.2222222222222223,1.6052631578947367,3.4680653179922953,1.3085600000000006,,,,,2.0500000000003635,0.6961325966850829
P0234a21988,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P32ad967364,2022,16.6,1.975,0.83157896,2.0,0.55,13.2,3.0,31.0,25.0,54.5,0.556,252.0,140.0,0.349,126.0,44.0,3.8,0.83,52.9,39.0,81.0,65.8,26.35,2.2,0.5,14.775,171.0,108.0,3.8,1.75,0.3333333333333333,19.9,61.1,26.6,0.7942583732057418,1.2083333333333333,4.401743073689032,0.7326000000000001,,,,,2.150000000000221,0.6268656716417911
P6876f611cb,2022,19.6,3.0333,1.0581156,3.8,1.0667,17.7,5.0667,12.0,11.0,59.1,0.605,119.0,72.0,0.387,168.0,65.0,3.6,0.814,35.5,30.0,44.0,75.7,32.4333,3.5,0.9,14.0667,75.0,51.0,2.9,1.6,0.5853658536585366,23.0,62.9,22.5,0.8166666666666668,1.4565217391304348,3.7726693964189235,0.3225,,,,,0.7499999999995041,0.6571428571428571
Pd4287ba490,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P821b19c2a1,2022,24.8,2.7576,0.90099981,2.2,0.697,29.1,7.2424,27.0,22.0,54.2,0.554,350.0,194.0,0.211,19.0,4.0,4.1,0.676,46.9,31.0,104.0,68.6,26.9697,14.1,3.303,16.4545,246.0,155.0,2.4,1.1515,0.051490514905149054,19.4,57.29,34.4,1.215686274509804,0.9019607843137255,3.487521382269022,1.0497599999999998,,,,,5.400000000003617,0.6268115942028986
Paee04abbe6,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9f0e3aa432,2022,14.2,2.4839,1.13239117,0.1,0.0323,11.7,3.4516,1.0,1.0,52.0,0.44,184.0,81.0,0.388,237.0,92.0,1.8,0.915,36.3,30.0,141.0,87.6,36.4194,0.8,0.2258,18.8065,43.0,25.0,1.4,0.8387,0.5629453681710214,13.4,58.54,26.2,0.986111111111111,0.5357142857142857,4.6088116312084715,0.5294799999999998,,,,,-1.149999999999545,0.589041095890411
P8683784c59,2022,4.6,0.6667,0.30304545,1.9,0.5667,23.5,7.2,44.0,40.0,53.8,0.57,323.0,184.0,0.298,114.0,34.0,3.9,0.841,34.6,30.0,140.0,87.1,35.0,10.1,3.0333,19.9,183.0,124.0,3.1,1.8333,0.2608695652173913,13.9,58.68,26.5,0.30872483221476504,1.0204081632653061,4.2250835180317186,0.5642,,,,,2.5000000000009504,0.6666666666666666
P47d96f257b,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P98f4c6dfa5,2022,9.1,1.5938,1.34214733,2.6,0.8125,11.6,3.5312,7.0,6.0,50.6,0.545,77.0,42.0,0.317,104.0,33.0,2.6,0.558,23.8,32.0,20.0,79.0,33.1875,7.1,2.0,6.4688,57.0,36.0,1.5,0.8125,0.574585635359116,17.5,51.38,12.4,0.49189189189189186,1.1388888888888888,2.11157781572639,-0.1048800000000002,,,,,-1.000000000000297,0.6206896551724138
Pc60f6451c1,2022,7.2,1.3333,0.97777939,1.3,0.3636,17.1,5.4848,5.0,5.0,55.1,0.476,166.0,79.0,0.409,198.0,81.0,2.7,0.866,18.4,33.0,119.0,84.5,34.4545,4.0,1.2121,13.9091,47.0,29.0,1.6,0.9697,0.5439560439560439,12.5,57.98,18.5,0.5333333333333333,0.7837837837837839,3.6540936726825084,-0.11969999999999996,,,,,-0.9500000000000691,0.6103896103896104
P017b3a2bee,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pfc4c07b799,2022,8.6,1.303,0.95555878,0.5,0.1212,9.5,2.4545,4.0,4.0,56.6,0.538,93.0,50.0,0.39,141.0,55.0,2.8,0.75,37.6,33.0,44.0,68.0,27.1818,4.4,1.0,10.0303,49.0,32.0,2.4,1.1515,0.6025641025641025,17.4,60.01,16.1,0.4673913043478261,0.7631578947368421,3.3664772772991047,-0.3903899999999998,,,,,-1.3500000000001435,0.6329113924050633
Pc44acb797a,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P719dac14cb,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P328e73174e,2022,26.7,5.3243,3.45621529,0.5,0.1892,9.1,2.973,0.0,0.0,51.5,0.463,134.0,62.0,0.362,260.0,94.0,1.7,0.86,25.4,37.0,68.0,95.7,38.5405,1.5,0.4865,13.2973,66.0,37.0,4.5,2.9459,0.6598984771573604,12.3,55.72,19.4,2.007518796992481,1.8518518518518516,3.9690036444834833,-0.03432000000000007,,,,,-0.040000000000373105,0.5729166666666666
P39f2672d8d,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P750617fadd,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7c732b276f,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P93a0142eda,2022,4.0,0.4,0.29411765,4.9,1.04,18.1,3.68,4.0,3.0,44.7,0.445,110.0,49.0,0.3,60.0,18.0,4.2,0.727,19.4,23.0,40.0,42.0,22.04,8.9,1.84,7.92,70.0,36.0,0.3,0.16,0.35294117647058826,15.9,47.39,20.5,0.2366863905325444,1.0,2.5636641013959496,-0.013049999999999997,,,,,0.24999999999990494,0.54
Pec93c68939,2022,11.7,1.8065,0.8235696,2.0,0.5806,17.6,4.9677,16.0,14.0,40.3,0.392,319.0,125.0,0.31,58.0,18.0,3.2,0.722,44.8,31.0,85.0,80.6,32.2258,10.1,3.1935,13.7419,234.0,103.0,2.9,1.6452,0.15384615384615385,15.2,46.58,25.2,0.7222222222222222,1.1666666666666667,3.708046471550289,-0.17784000000000005,,,,,,0.4583333333333333
P539be6c711,2022,12.0,1.8824,1.2308095,1.1,0.2647,19.3,5.2059,1.0,1.0,57.3,0.584,173.0,101.0,0.376,205.0,77.0,2.6,0.782,31.5,33.0,102.0,81.1,32.0882,2.9,0.7647,15.8235,71.0,53.0,1.3,0.7059,0.5423280423280423,12.3,60.53,23.6,0.9022556390977443,0.6666666666666667,3.74381854285556,0.37908000000000025,,,,,2.400000000000271,0.7029702970297029
P96bc00aaed,2022,23.5,3.5882,1.52501171,1.3,0.3529,9.0,2.5588,6.0,3.0,48.3,0.516,345.0,178.0,0.252,107.0,27.0,1.7,0.868,40.3,34.0,198.0,84.2,34.0588,1.8,0.5,17.5,147.0,93.0,2.1,1.1765,0.23672566371681417,15.5,55.25,26.6,1.4242424242424243,1.2592592592592593,4.5218339806663534,0.34650000000000003,41.0,41.0,,1.0,3.450000000000169,0.6271186440677966
P6b997b8b4f,2022,3.4,0.1765,1.50085026,1.4,0.1176,6.0,0.5294,0.0,0.0,41.7,0.472,36.0,17.0,0.233,30.0,7.0,1.6,0.7,15.2,17.0,22.0,13.5,10.3529,7.3,0.6471,3.6471,14.0,9.0,0.7,0.1176,0.45454545454545453,3.5,43.82,19.9,0.7555555555555555,0.8076923076923075,1.6785266909588594,0.006180000000000087,,,,,-8.900000000005964,0.6136363636363636
P3e1b393a8c,2022,8.1,1.4545,0.73843731,0.5,0.1818,13.2,4.2121,0.0,0.0,49.5,0.443,174.0,77.0,0.351,288.0,101.0,1.9,0.778,25.3,33.0,79.0,84.9,34.0909,3.7,1.1818,16.6061,95.0,48.0,1.4,0.8485,0.6233766233766234,14.3,52.94,21.9,0.5294117647058824,0.6551724137931034,3.7115926378342876,0.05585999999999992,,,,,0.19999999999998483,0.528
P3ebbedffb1,2022,11.0,1.6875,0.87096774,2.0,0.625,21.6,6.7812,35.0,31.0,50.6,0.495,277.0,137.0,0.349,166.0,58.0,2.7,0.761,26.4,32.0,137.0,79.8,32.1875,4.2,1.1562,16.7812,140.0,86.0,1.9,1.0938,0.3747178329571106,12.9,53.85,26.1,0.7913669064748201,1.054054054054054,3.630490999218371,0.23485000000000014,52.0,52.0,,1.0,2.4000000000016075,0.611764705882353
Pe2f97b33d4,2022,6.7,0.7857,0.33845957,3.0,0.9643,25.6,7.1786,56.0,52.0,59.3,0.593,381.0,226.0,0.0,0.0,0.0,3.1,0.655,53.3,28.0,118.0,64.5,30.6429,12.9,3.3929,20.8929,263.0,178.0,1.6,0.8214,0.0,14.6,61.27,30.7,0.4294871794871795,1.1219512195121952,3.4833685959679617,1.2058900000000004,,,,,2.8000000000003586,0.6689419795221843
P54ce020bc4,2022,1.5,0.0714,0.0714,5.3,0.3571,16.3,1.3571,2.0,2.0,51.6,0.6,25.0,15.0,0.143,7.0,1.0,6.2,0.467,46.9,14.0,6.0,9.5,9.2857,9.5,0.7857,2.8571,19.0,13.0,0.9,0.1429,0.21875,30.3,51.12,20.2,0.04792332268370607,0.8611111111111112,1.294798933285978,0.002239999999999987,,,,,0.40000000000127983,0.6326530612244898
