pid,draft_year,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,slot_037,slot_038,slot_039,slot_040,slot_041,slot_042
Pc2ef5dcf11,2025,35.1,5.625,2.06892742,1.1,0.3438,11.6,3.625,16.0,15.0,51.3,0.493,203.0,100.0,0.353,235.0,83.0,1.7,0.88,37.9,32.0,92.0,88.9,36.1219,1.5,0.4688,18.5938,111.0,69.0,2.6,1.5312,0.5365296803652968,16.1,57.56,28.7,2.052631578947368,1.3703703703703702,4.503834554926745,0.6577200000000002,44.0,44.0,,1.0,3.339999999999581,0.6170212765957447
P95c84fe799,2025,23.2,3.9714,2.35593515,0.4,0.1143,14.1,4.1143,3.0,3.0,53.7,0.488,162.0,79.0,0.387,186.0,72.0,2.4,0.782,51.4,34.0,72.0,83.2,32.7971,5.8,1.7429,15.0286,90.0,52.0,3.3,1.7714,0.5344827586206896,13.9,59.35,22.5,1.5570469798657718,1.088235294117647,4.060892257396144,0.23375000000000004,,,,,1.3499999999998153,0.5833333333333334
P41ae7c3c75,2025,12.3,2.1579,1.49088029,0.6,0.1842,10.8,3.2632,35.0,28.0,54.7,0.573,192.0,110.0,0.35,226.0,79.0,1.9,0.761,28.0,38.0,60.0,72.2,30.4,4.5,1.2105,14.3684,132.0,87.0,2.7,1.4737,0.5406698564593302,13.1,57.65,20.6,0.8723404255319149,1.1379310344827587,3.630490999218371,0.045900000000000094,,,,,0.5099999999999819,0.6481481481481481
Pfc563b417e,2025,29.9,4.4545,2.40979181,1.2,0.2727,12.6,3.2121,8.0,7.0,51.5,0.516,256.0,132.0,0.342,120.0,41.0,2.8,0.795,45.5,33.0,161.0,78.6,31.6818,2.7,0.6667,15.8485,95.0,55.0,2.2,1.1212,0.3191489361702128,13.2,57.19,27.2,2.1056338028169015,0.8947368421052633,4.092258109066695,0.5176799999999998,52.0,52.0,,1.0,3.4199999999996114,0.584
P8961a7643a,2025,12.7,1.6053,2.90499434,7.4,1.3947,14.0,2.5789,72.0,65.0,70.4,0.703,118.0,83.0,0.5,2.0,1.0,5.0,0.324,56.7,38.0,10.0,50.7,20.35,14.1,2.4737,5.0263,108.0,82.0,2.4,0.8421,0.016666666666666666,11.7,62.71,13.5,1.0,1.6333333333333335,1.3718505074895122,-0.82615,,,,,0.3199999999999053,0.7246376811594203
P351397d42c,2025,24.0,4.1034,1.26593454,0.4,0.1034,10.7,2.8966,2.0,2.0,53.0,0.541,207.0,112.0,0.333,78.0,26.0,2.2,0.729,41.4,29.0,91.0,64.5,31.5759,2.4,0.5862,13.3793,116.0,78.0,3.1,1.6897,0.2736842105263158,24.2,56.88,24.5,0.9523809523809524,1.09375,3.483981026478305,0.3096000000000001,,,,,2.1699999999996833,0.6575342465753424
P03328260f7,2025,31.3,5.8235,1.92232784,0.3,0.0882,9.4,2.9412,2.0,1.0,51.4,0.536,192.0,103.0,0.328,192.0,63.0,3.1,0.844,50.0,34.0,89.0,84.3,34.8206,1.8,0.5294,16.3824,103.0,65.0,4.0,2.4118,0.5,19.7,58.61,25.5,1.5120772946859904,1.048780487804878,4.441710519435723,0.47354999999999997,,,,,2.23999999999958,0.6240601503759399
P1cb017a474,2025,15.2,2.3235,1.64577127,0.7,0.1765,14.5,3.7941,1.0,1.0,52.6,0.489,223.0,109.0,0.374,235.0,88.0,2.1,0.845,28.2,34.0,145.0,73.0,30.5029,1.8,0.4412,17.3824,78.0,44.0,2.2,1.1471,0.5131004366812227,10.5,56.91,25.4,1.3217391304347825,0.935483870967742,4.1130666106349665,0.3731399999999997,,,,,3.5599999999995586,0.5740740740740741
P648e1b1924,2025,6.4,1.0789,1.24239982,1.5,0.3947,13.1,3.3421,3.0,2.0,53.3,0.465,114.0,53.0,0.378,233.0,88.0,3.1,0.909,19.0,38.0,49.0,70.2,28.1895,1.4,0.3421,11.3158,65.0,34.0,2.1,1.0263,0.6714697406340058,10.5,56.83,17.0,0.5565217391304348,0.878048780487805,3.822065591026388,-0.20489999999999994,,,,,0.4199999999998083,0.5473684210526316
P98436c11b0,2025,9.4,1.5,1.62848764,2.4,0.5263,11.4,2.8684,0.0,0.0,51.5,0.509,106.0,54.0,0.351,57.0,20.0,3.2,0.723,50.9,38.0,42.0,70.4,28.1526,6.0,1.3684,6.0,64.0,39.0,3.7,1.6842,0.3496932515337423,16.6,56.32,12.2,0.5340909090909091,1.4523809523809523,3.2034805455637154,-0.49296000000000006,,,,,-1.0300000000001255,0.6063829787234043
P694212af03,2025,41.5,9.8286,4.00008151,0.2,0.0571,8.3,2.6857,0.0,0.0,51.0,0.465,202.0,94.0,0.404,94.0,38.0,1.8,0.77,29.4,35.0,116.0,86.8,35.0829,1.0,0.2857,10.5429,86.0,50.0,2.8,1.7143,0.31756756756756754,19.9,54.7,20.1,1.985645933014354,1.0714285714285714,3.4475493471482195,0.00470000000000007,59.0,59.0,,1.0,-0.5299999999999289,0.5862068965517241
P070f8d3585,2025,6.1,0.7586,0.45831319,10.2,2.3103,19.9,4.2759,64.0,58.0,61.3,0.637,223.0,142.0,0.091,11.0,1.0,4.0,0.664,56.0,29.0,41.0,58.7,25.0897,10.1,2.069,12.8966,182.0,126.0,1.5,0.6552,0.04700854700854701,16.1,63.13,22.9,0.35672514619883033,2.34,3.2421804765973503,0.3807699999999999,,,,,3.0999999999976287,0.6792452830188679
Pb74dcb5e35,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,50.0,,1.0,,
P19a9559b15,2025,22.7,3.75,1.84929473,0.7,0.1667,10.9,3.0556,1.0,0.0,54.4,0.495,202.0,100.0,0.392,222.0,87.0,3.2,0.825,26.9,36.0,89.0,81.4,32.7972,1.5,0.4444,15.4167,113.0,65.0,3.3,1.8889,0.5235849056603774,15.1,58.04,23.6,1.4099378881987576,0.9523809523809523,3.9145690058996814,0.2894400000000001,,,,,0.8599999999999643,0.5804195804195804
P34c7aa9885,2025,9.9,1.85,1.19354844,1.1,0.325,11.0,3.45,23.0,22.0,59.2,0.669,157.0,105.0,0.359,223.0,80.0,2.8,0.844,25.3,40.0,37.0,79.1,31.635,4.0,1.125,13.275,120.0,88.0,3.0,1.65,0.5868421052631579,15.9,62.38,17.4,0.5857988165680474,1.0789473684210527,3.861056065856855,-0.3218800000000002,,,,,-1.0099999999997515,0.7066666666666667
P9caa5193d5,2025,29.4,5.3056,2.69019373,3.1,0.8611,17.0,5.1111,8.0,6.0,49.6,0.523,352.0,184.0,0.175,40.0,7.0,2.4,0.536,28.1,36.0,164.0,79.7,32.3194,4.1,1.2778,12.4444,188.0,110.0,3.5,2.0,0.10204081632653061,15.9,50.42,21.9,1.7396449704142012,1.9411764705882353,2.524308187903411,0.007980000000000025,,,,,0.9499999999999448,0.5871559633027523
P25ddbfff0e,2025,5.6,0.8929,0.83339551,0.9,0.25,5.4,1.4286,0.0,0.0,58.4,0.587,63.0,37.0,0.388,152.0,59.0,3.5,0.804,21.4,28.0,21.0,47.6,25.3107,3.9,0.8929,10.2857,42.0,25.0,1.4,0.6786,0.7069767441860465,14.2,60.8,15.7,0.3684210526315789,0.5111111111111111,3.095518671774887,-0.4644,,,,,-0.4499999999999551,0.5972222222222222
P9b4a07a3b9,2025,7.0,1.0811,1.48156769,2.8,0.6757,11.4,2.6757,12.0,10.0,56.9,0.569,116.0,66.0,0.379,95.0,36.0,2.7,0.648,25.6,37.0,45.0,63.6,25.5919,3.3,0.7027,7.4324,71.0,49.0,1.6,0.7027,0.45023696682464454,12.1,58.1,13.3,0.5343511450381679,1.1891891891891893,2.5967519040306413,-0.5427000000000001,27.0,27.0,,1.0,,0.6633663366336634
P855a9cc2ba,2025,24.0,4.2353,1.53192034,3.7,1.1176,24.6,7.2941,6.0,5.0,44.8,0.465,185.0,86.0,0.266,64.0,17.0,1.8,0.764,35.7,17.0,104.0,46.9,36.9412,4.8,1.5294,17.1176,81.0,41.0,3.8,2.2941,0.2570281124497992,16.2,49.95,28.0,1.3953488372093024,2.678571428571429,3.4378545881323226,-0.003999999999999773,,,,,2.7900000000000107,0.5315315315315315
P3b0e47f5ec,2025,7.2,1.2593,1.70014848,0.5,0.1111,9.7,2.8889,0.0,0.0,55.1,0.497,181.0,90.0,0.399,208.0,83.0,2.3,0.894,21.9,26.0,161.0,72.2,31.6407,1.6,0.4074,19.3704,20.0,13.0,1.1,0.5926,0.5347043701799485,5.9,58.81,23.6,1.0434782608695652,0.4848484848484849,3.9821864828506355,0.3171600000000002,,,,,1.5599999999999246,0.62
P3a6abfac78,2025,9.9,,,0.4,,18.3,,,,71.5,0.758,99.0,75.0,0.458,155.0,71.0,3.7,0.771,32.7,32.0,,57.9,,1.4,,,,,2.3,,0.610236220472441,8.1,72.76,20.8,1.087912087912088,0.5744680851063829,3.4161597519081948,0.1820800000000002,,,,,0.775000000000016,
P04a83dcaaf,2025,29.2,5.7586,1.96472202,1.5,0.3793,16.3,4.8966,1.0,0.0,49.5,0.463,188.0,87.0,0.368,106.0,39.0,3.3,0.699,41.8,29.0,57.0,81.7,32.6724,2.5,0.6897,13.0,131.0,67.0,3.2,1.7931,0.36054421768707484,21.2,53.49,24.5,1.3153153153153154,1.0930232558139537,3.3693768143579206,0.15705000000000008,,,,,2.3299999999996883,0.5279503105590062
P98f1a6546b,2025,12.2,2.0,1.86046503,0.4,0.1,7.4,2.0,0.0,0.0,53.4,0.393,211.0,83.0,0.424,290.0,123.0,1.7,0.895,21.0,40.0,179.0,80.4,32.66,1.5,0.425,15.725,32.0,16.0,1.8,0.9,0.5788423153692615,9.5,57.09,22.3,1.1619047619047618,0.8148148148148149,4.1737779892303,0.16307000000000013,,,,,1.2399999999999312,0.5483870967741935
Peb9997d32a,2025,12.3,1.2727,1.49994099,6.4,1.0,15.0,2.2424,15.0,14.0,56.3,0.634,101.0,64.0,0.235,34.0,8.0,5.9,0.783,61.5,33.0,10.0,45.3,18.1727,8.8,1.4545,6.5758,91.0,58.0,5.3,1.697,0.2518518518518518,15.1,62.2,17.7,0.7639751552795031,1.6956521739130432,3.4693295534943145,-0.2806000000000002,,,,,-3.8099999999997443,0.628099173553719
P5af1a30da4,2025,7.5,1.0968,0.73913337,2.1,0.6774,18.4,5.7742,43.0,41.0,54.2,0.547,236.0,129.0,0.356,118.0,42.0,1.8,0.679,30.8,29.0,59.0,88.0,33.5806,7.7,2.2903,15.7097,177.0,108.0,1.1,0.5806,0.3333333333333333,11.8,56.44,23.1,0.5859375,1.142857142857143,3.191626168373051,0.19964,,,,,1.9299999999997655,0.6086956521739131
P0e11075372,2025,9.9,1.3421,1.27503324,4.0,0.8684,15.7,3.3421,33.0,24.0,59.7,0.638,196.0,125.0,0.294,51.0,15.0,4.7,0.704,28.7,38.0,81.0,58.5,23.4763,7.9,1.6053,9.0789,115.0,79.0,1.8,0.7368,0.20647773279352227,14.6,61.45,17.8,0.6346153846153847,1.0175438596491226,3.0107729477873026,-0.25189999999999996,,,,,1.4999999999988516,0.6689655172413793
P522b25bae5,2025,18.7,3.3143,2.46801695,1.0,0.2286,8.9,2.4286,7.0,7.0,58.6,0.555,146.0,81.0,0.411,146.0,60.0,2.1,0.682,15.1,33.0,25.0,82.7,32.1571,2.3,0.7143,11.1714,121.0,74.0,5.7,3.1429,0.5,14.7,59.44,17.5,1.1910828025477707,2.161290322580645,2.596143818023358,-0.23599999999999993,,,,,1.09999999999916,0.609271523178808
P1fe8b7c256,2025,22.0,2.7143,1.65213947,4.2,0.8929,11.8,2.6429,44.0,42.0,53.1,0.537,177.0,95.0,0.0,2.0,0.0,4.3,0.398,63.1,28.0,52.0,50.3,23.7857,10.5,2.2857,8.3929,125.0,86.0,1.0,0.4286,0.0111731843575419,18.0,50.5,22.0,1.1578947368421053,0.9811320754716982,1.8850069824610094,0.01,,,,,1.5100000000001104,0.6709677419354839
Pd83ff943df,2025,20.2,3.4242,1.54794088,0.9,0.3333,11.2,3.6364,0.0,0.0,52.8,0.521,261.0,136.0,0.361,119.0,43.0,2.2,0.771,43.7,33.0,159.0,82.7,35.197,3.6,1.0303,16.0303,102.0,55.0,1.7,1.0303,0.3131578947368421,15.4,57.64,24.1,1.2317073170731707,0.8125,3.9459732293733185,0.31324000000000013,,,,,-0.359999999999929,0.553030303030303
Pd559eb82c1,2025,12.1,1.6176,1.48649146,3.6,0.6471,18.3,3.8529,4.0,3.0,57.1,0.566,76.0,43.0,0.386,57.0,22.0,3.8,0.696,59.4,34.0,12.0,60.6,24.4,10.2,2.3824,6.0882,64.0,41.0,2.4,1.0,0.42857142857142855,19.5,60.69,13.4,0.5902439024390244,1.25,3.049890537733021,-0.7055399999999998,,,,,-4.619999999999613,0.6276595744680851
P14a31d76da,2025,10.0,1.4062,0.9374667,3.1,0.7812,8.3,2.0938,25.0,21.0,48.4,0.495,186.0,92.0,0.302,63.0,19.0,3.9,0.386,22.9,32.0,85.0,71.9,29.2156,8.0,2.0,8.2188,101.0,60.0,1.2,0.5625,0.25301204819277107,16.6,47.63,19.0,0.5681818181818181,0.8775510204081631,1.567331002070918,0.023699999999999975,,,,,1.3899999999998034,0.5954198473282443
P072482f331,2025,4.7,0.4444,0.46147457,1.7,0.2593,10.4,1.5926,9.0,8.0,55.5,0.63,73.0,46.0,0.27,37.0,10.0,4.7,0.545,50.0,27.0,14.0,32.7,17.1778,11.8,1.7037,5.6296,59.0,41.0,1.6,0.4815,0.33636363636363636,17.5,55.83,18.7,0.25405405405405407,0.5789473684210525,2.193816671450657,-0.07579000000000001,,,,,-0.7099999999998896,0.6629213483146067
P43bb69ceef,2025,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.0,0.0,62.5,0.625,8.0,5.0,0.0,0.0,0.0,10.9,0.0,0.0,8.0,3.0,2.4,3.6625,8.5,0.25,1.25,5.0,3.0,0.0,0.0,0.0,31.5,62.5,18.8,0.0,0.0,0.0,-0.1499999999999999,,,,,-2.8499999999994734,0.6
P0eb002afb8,2025,12.3,2.0286,0.93423594,2.1,0.5714,17.0,5.0286,42.0,39.0,48.3,0.475,385.0,183.0,0.336,137.0,46.0,2.7,0.747,34.1,35.0,148.0,76.3,31.84,7.0,2.1429,18.2,237.0,132.0,2.5,1.4,0.2624521072796935,14.1,52.51,27.6,0.8145695364238411,1.243243243243243,3.874977196963044,0.1907599999999999,,,,,0.6499999999999138,0.5617977528089888
