pid,draft_year,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,slot_037,slot_038,slot_039,slot_040,slot_041,slot_042
Pd1118f9ab3,2021,10.4,1.4762,0.79489525,4.4,1.0476,9.8,2.2857,6.0,6.0,50.0,0.512,84.0,43.0,0.318,44.0,14.0,3.9,0.673,43.0,21.0,43.0,53.5,25.619,4.0,0.8095,7.8571,41.0,29.0,3.5,1.5714,0.34375,23.0,53.53,18.0,0.43333333333333335,1.6122448979591837,2.709061687864756,-0.07060000000000002,,,,,2.600000000000392,0.6619718309859155
Pb3cfb2c388,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,1.0,,
Pba95727095,2021,5.4,0.6538,0.4047295,4.6,1.0769,22.0,5.0769,62.0,59.0,68.6,0.691,136.0,94.0,0.0,1.0,0.0,4.1,0.52,73.0,26.0,28.0,58.3,24.5385,10.3,2.1538,9.2308,108.0,86.0,1.7,0.7308,0.0072992700729927005,20.7,65.04,18.3,0.24884792626728114,1.2352941176470589,2.399862668757455,-0.25568,42.0,42.0,,1.0,1.2100000000000488,0.7536231884057971
Pac178f1473,2021,10.4,1.7097,1.23257156,1.1,0.3226,18.5,5.4194,12.0,11.0,60.2,0.518,170.0,88.0,0.462,158.0,73.0,2.1,0.677,29.3,31.0,71.0,72.9,29.2581,4.5,1.1935,14.8387,98.0,58.0,1.8,0.9355,0.4817073170731707,12.7,61.56,21.0,0.759124087591241,0.935483870967742,3.0970793324467905,0.11560000000000002,36.0,36.0,,1.0,2.100000000000353,0.59375
P854a3a23a2,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,1.0,,
Pf2b31fcc76,2021,5.1,0.7308,0.70370728,7.5,1.8077,14.8,3.6538,23.0,23.0,51.0,0.557,131.0,73.0,0.274,62.0,17.0,3.0,0.789,19.7,26.0,85.0,67.7,28.1154,6.6,1.6154,8.7308,46.0,37.0,1.4,0.6538,0.32124352331606215,13.8,53.78,15.6,0.34459459459459457,2.225,2.890550138796291,-0.16632000000000005,,,,,2.650000000000232,0.7236842105263158
P213b82c86a,2021,15.5,2.2941,0.70908417,5.6,1.7059,27.9,8.2941,11.0,11.0,57.4,0.585,176.0,103.0,0.368,87.0,32.0,2.2,0.686,32.7,17.0,81.0,83.8,35.0,6.1,1.8235,21.2353,95.0,68.0,1.7,1.0,0.33079847908745247,18.2,59.4,29.4,0.8072916666666667,2.28125,3.063612969397045,0.8835999999999997,,,,,2.5000000000003793,0.688
P71399e9935,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,59.0,,1.0,,
P4110110f37,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,33.0,,1.0,,
Pbfadf35dca,2021,11.6,2.0,1.7692853,2.3,0.7391,16.6,4.913,10.0,10.0,57.0,0.486,107.0,52.0,0.431,116.0,50.0,2.0,0.87,24.2,23.0,58.0,64.6,31.6087,4.5,1.087,13.087,49.0,28.0,1.1,0.5652,0.5201793721973094,11.3,60.53,18.9,0.9430894308943089,1.1333333333333333,3.48637987115225,-0.11583000000000016,48.0,48.0,,1.0,2.0000000000001377,0.5822784810126582
Pff95561f44,2021,13.7,2.32,1.34883715,5.4,1.68,17.5,4.84,67.0,62.0,54.8,0.543,300.0,163.0,0.4,30.0,12.0,3.0,0.658,33.6,25.0,151.0,82.8,35.28,11.5,3.2,17.4,149.0,110.0,2.3,1.4,0.09090909090909091,11.2,56.83,25.8,1.1229508196721312,1.925,3.104772257312172,0.39614,,,,,1.8700000000001875,0.7150837988826816
Pc97a1282a3,2021,23.7,4.5333,1.54546071,1.1,0.3333,18.0,4.7333,10.0,9.0,55.9,0.586,203.0,119.0,0.337,104.0,35.0,3.6,0.754,37.1,30.0,50.0,67.5,28.9333,2.7,0.6,14.3,153.0,97.0,3.5,1.9,0.33876221498371334,21.5,59.39,25.3,1.0533333333333332,1.0,3.577678824785891,0.4976700000000001,4.0,4.0,,1.0,,0.6284153005464481
P130d4826ef,2021,36.9,5.7188,2.69120003,1.0,0.2812,12.8,3.5,1.0,1.0,51.8,0.538,279.0,150.0,0.304,92.0,28.0,1.9,0.844,32.9,32.0,178.0,81.3,32.5312,3.3,0.8438,15.2188,101.0,60.0,1.9,1.0312,0.24797843665768193,15.1,56.77,26.3,2.291925465838509,1.0,4.06148359593432,0.4265100000000002,,,,,0.14000000000028384,0.5954198473282443
P61afdc25a4,2021,20.2,3.4444,0.84543827,2.3,0.7778,16.2,5.4815,9.0,7.0,51.6,0.463,246.0,114.0,0.4,155.0,62.0,2.8,0.846,38.9,27.0,137.0,78.0,35.4074,2.3,0.7037,20.2222,108.0,67.0,2.5,1.5926,0.3865336658354115,22.0,57.46,28.6,0.8782608695652173,1.263157894736842,4.277583951324668,0.6415600000000002,1.0,1.0,,1.0,,0.6159420289855072
Pc3e0235987,2021,14.1,2.3939,1.06756154,8.7,2.8485,18.8,5.9394,66.0,63.0,59.5,0.615,301.0,185.0,0.3,40.0,12.0,2.1,0.694,56.6,33.0,157.0,83.6,33.9394,9.7,2.7273,16.3636,144.0,113.0,1.4,0.7879,0.11730205278592376,16.6,62.4,23.4,0.8011363636363635,3.258064516129032,3.6558935623899496,0.42159999999999975,3.0,3.0,,1.0,,0.7528735632183908
Pc131e1ee6f,2021,17.2,2.5484,1.29511608,2.0,0.5484,15.9,4.7097,17.0,15.0,51.7,0.515,206.0,106.0,0.346,153.0,53.0,2.5,0.767,20.3,30.0,107.0,83.3,33.0968,4.5,1.129,14.4516,99.0,64.0,2.1,1.129,0.42618384401114207,14.5,54.23,24.9,1.1096774193548387,1.1714285714285713,3.3012179264875985,0.2072699999999998,39.0,39.0,,1.0,3.8000000000003205,0.6356589147286822
P3692b72eac,2021,20.0,3.9643,1.52057838,0.3,0.1071,9.7,3.3929,2.0,2.0,56.0,0.517,178.0,92.0,0.402,174.0,70.0,1.8,0.857,17.9,28.0,94.0,85.7,35.6429,0.9,0.2857,16.0,84.0,53.0,1.9,1.25,0.4943181818181818,18.8,58.65,21.5,1.0101010101010102,0.7857142857142857,3.564162802439238,0.12974999999999998,,,,,0.49999999999995587,0.6228070175438597
Pa8621489c8,2021,29.3,4.2903,1.79728538,2.4,0.5484,16.4,4.129,6.0,6.0,48.9,0.475,181.0,86.0,0.344,90.0,31.0,3.6,0.703,33.6,31.0,108.0,70.6,28.2581,4.9,1.2581,10.6129,73.0,42.0,2.7,1.2581,0.33210332103321033,22.0,52.35,23.5,1.2739130434782608,1.108695652173913,3.178817369665475,0.08225000000000005,,,,,-0.5514285714282184,0.5825242718446602
P2511a36f77,2021,25.5,3.9583,1.10465213,0.6,0.2083,12.6,3.8333,9.0,9.0,45.8,0.431,211.0,91.0,0.339,109.0,37.0,1.9,0.778,33.8,24.0,111.0,80.1,34.875,1.7,0.5,15.7083,100.0,58.0,1.8,1.0833,0.340625,21.7,50.77,28.0,1.1233480176211454,0.8275862068965517,3.649868652374274,0.06160000000000025,,,,,-0.43999999999901146,0.5846153846153846
P77f7109f5b,2021,18.8,2.9032,1.34326562,0.1,0.0323,11.1,3.2258,2.0,2.0,51.7,0.458,179.0,82.0,0.374,238.0,89.0,2.0,0.835,21.8,31.0,87.0,79.4,32.1613,0.6,0.1613,16.3548,92.0,50.0,0.8,0.4194,0.5707434052757794,15.3,55.08,25.9,1.1533742331288344,0.3,3.7756934618359486,0.2997199999999998,,,,,0.849999999999844,0.5573770491803278
P3d136e77bf,2021,4.3,0.625,0.34482759,3.5,0.875,22.4,5.875,37.0,32.0,58.0,0.65,100.0,65.0,0.2,25.0,5.0,2.0,0.733,36.0,16.0,23.0,66.3,28.1875,8.5,2.0625,11.125,77.0,56.0,2.1,1.0625,0.2,19.4,60.8,18.6,0.2107843137254902,1.8666666666666665,2.8063941436265067,-0.1511999999999998,,,,,0.5500000000001597,0.6915887850467289
Pb149e1d8c2,2021,27.5,3.8889,1.56715703,3.6,0.9259,18.4,4.8889,5.0,3.0,44.6,0.496,133.0,66.0,0.241,79.0,19.0,3.1,0.667,39.6,26.0,60.0,68.4,27.2593,3.7,1.0,9.5556,73.0,44.0,1.9,0.963,0.37264150943396224,21.9,48.63,22.8,1.2008733624454149,1.3414634146341464,2.9632483880790415,-0.038359999999999936,,,,,1.599999999999562,0.6019417475728155
Pd89d8db6f9,2021,21.0,4.1538,2.0,0.1,0.0385,9.4,2.7308,0.0,0.0,58.8,0.59,161.0,95.0,0.39,118.0,46.0,2.5,0.838,28.7,26.0,54.0,90.6,37.1154,2.5,0.7308,15.1923,107.0,73.0,4.5,2.8077,0.4229390681003584,16.1,62.3,20.6,1.2280701754385963,1.3142857142857143,3.6825483916155037,0.07380000000000016,,,,,0.5799999999998633,0.6642335766423357
Pcfa1d05a1c,2021,26.2,4.4737,2.17952852,0.3,0.1053,12.4,4.2105,1.0,1.0,43.4,0.422,225.0,95.0,0.321,56.0,18.0,1.9,0.815,32.7,19.0,136.0,88.6,37.5263,2.2,0.7368,16.7895,89.0,52.0,2.2,1.3684,0.199288256227758,12.7,49.12,26.2,1.9124087591240877,0.8620689655172414,3.6940685869199035,-0.05456000000000016,,,,,1.2599999999997873,0.5882352941176471
P72048f0a4a,2021,15.9,2.5417,0.98389648,1.5,0.375,7.4,2.0,8.0,7.0,53.7,0.447,114.0,51.0,0.423,104.0,44.0,3.0,0.797,33.9,24.0,57.0,69.1,29.0833,2.0,0.4583,12.2083,57.0,32.0,1.7,0.875,0.47706422018348627,23.3,57.87,21.8,0.654320987654321,0.8,3.4410380264884393,0.14166,,,,,1.1300000000002344,0.5747126436781609
P479c1cba2f,2021,8.1,0.96,0.72727268,11.9,2.64,24.6,5.36,50.0,47.0,65.2,0.69,142.0,98.0,0.387,75.0,29.0,3.8,0.837,22.6,25.0,46.0,67.3,27.04,8.9,1.72,12.96,96.0,78.0,1.3,0.52,0.3456221198156682,13.9,67.42,23.2,0.5436241610738255,2.7500000000000004,3.274363255543358,0.5574399999999999,,,,,1.4400000000000024,0.7619047619047619
P71e4e7122a,2021,15.1,2.1034,1.12958487,1.3,0.3103,9.1,2.2759,2.0,2.0,48.6,0.47,215.0,101.0,0.341,138.0,47.0,2.6,0.793,38.2,29.0,134.0,75.0,30.2759,1.6,0.4138,15.5172,81.0,44.0,1.6,0.8276,0.3909348441926346,14.2,53.94,25.9,0.993421052631579,0.8055555555555556,3.89573532438869,0.2324599999999998,,,,,0.050000000000382745,0.5585585585585585
P93a802efd4,2021,15.0,2.25,0.96924273,2.2,0.5714,12.7,3.1786,16.0,15.0,53.1,0.516,258.0,133.0,0.38,108.0,41.0,3.9,0.765,32.5,28.0,90.0,76.4,30.5714,8.8,2.1786,17.1429,168.0,101.0,2.9,1.5,0.29508196721311475,15.4,56.8,29.0,0.9146341463414634,1.040816326530612,3.662431183228265,0.6119999999999998,,,,,2.7742857142857176,0.601010101010101
Paf9449af91,2021,6.8,0.9643,1.2857333,0.7,0.1429,14.4,3.5357,1.0,0.0,62.2,0.495,93.0,46.0,0.46,174.0,80.0,2.7,0.9,22.5,27.0,67.0,73.4,29.2143,3.6,0.8571,14.3571,26.0,15.0,2.0,1.0,0.651685393258427,8.0,65.31,18.7,0.7555555555555555,0.7297297297297297,3.69978647775598,-0.19903000000000012,,,,,2.2100000000003015,0.5892857142857143
P40d023c55e,2021,10.3,1.6296,0.61109241,2.9,0.8889,21.0,6.0,13.0,13.0,53.9,0.569,332.0,189.0,0.275,80.0,22.0,1.9,0.786,30.6,25.0,127.0,92.6,37.037,16.4,5.1481,21.6296,205.0,136.0,1.9,1.1852,0.1941747572815534,14.9,57.54,28.2,0.6477987421383649,1.6551724137931034,3.8075310499564528,0.6182799999999999,,,,,1.8399999999999859,0.6553191489361702
Pa09bdf4e64,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd4adc2c99d,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb4df715600,2021,12.0,2.0769,0.83076,1.8,0.5769,18.3,6.0769,10.0,7.0,46.0,0.393,163.0,64.0,0.373,110.0,41.0,2.7,0.827,29.7,26.0,104.0,86.3,34.6923,3.5,1.0769,12.2308,59.0,28.0,1.7,1.0385,0.40293040293040294,20.6,51.05,19.9,0.5555555555555555,0.9459459459459459,3.6443568174875374,-0.001050000000000012,,,,,0.23000000000036508,0.5168539325842697
P4583d7bf3c,2021,21.8,3.8571,1.39653864,0.7,0.1905,27.0,7.4762,7.0,5.0,47.2,0.472,195.0,92.0,0.314,70.0,22.0,2.1,0.643,31.7,21.0,95.0,82.9,33.1429,9.1,2.619,14.4762,100.0,61.0,3.6,2.0476,0.2641509433962264,18.6,49.85,26.1,1.1122448979591837,1.3870967741935483,2.8566247579232735,-0.009149999999999915,,,,,1.010000000000347,0.6076923076923076
P884d72cac4,2021,5.4,0.5556,0.35716121,7.7,1.5926,24.6,5.1111,31.0,27.0,49.6,0.517,207.0,107.0,0.19,21.0,4.0,4.8,0.784,44.7,27.0,87.0,50.5,23.3704,8.9,1.963,11.3333,120.0,83.0,1.6,0.6667,0.09210526315789473,15.9,55.34,23.7,0.31952662721893493,1.6034482758620692,3.6336275267720346,0.1975800000000001,,,,,-0.6999999999999174,0.6733333333333333
Pd0398785b7,2021,15.0,1.3548,1.0,3.6,0.7419,22.2,4.129,20.0,18.0,57.3,0.57,179.0,102.0,0.386,101.0,39.0,3.7,0.84,28.9,31.0,68.0,55.0,22.1613,9.5,1.8065,12.5484,111.0,79.0,1.4,0.5161,0.3607142857142857,13.3,61.07,28.0,1.048951048951049,1.0638297872340425,3.7016441677019727,0.8856,,,,,3.140000000000129,0.6879432624113475
P70fd4037fb,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P31c152a929,2021,8.4,1.0968,1.1724211,2.1,0.5161,15.1,3.3548,4.0,3.0,50.2,0.486,109.0,53.0,0.343,134.0,46.0,3.1,0.781,13.2,31.0,52.0,65.5,26.4194,3.7,0.8387,8.6774,57.0,36.0,1.4,0.6129,0.551440329218107,11.9,52.09,18.2,0.6511627906976745,0.853658536585366,2.7307724055053213,-0.03762000000000008,,,,,2.1200000000001884,0.6206896551724138
P03ad9770c3,2021,9.1,1.25,0.65575489,1.1,0.25,16.9,4.5938,26.0,24.0,49.8,0.515,200.0,103.0,0.308,91.0,28.0,3.4,0.832,43.0,32.0,86.0,75.4,30.1562,7.8,2.0312,12.3125,114.0,73.0,0.7,0.375,0.3127147766323024,17.2,56.23,21.6,0.5,0.40909090909090906,4.023786546583629,0.09968000000000003,,,,,2.600000000000295,0.6319444444444444
Pf10c6bc653,2021,11.3,1.28,0.62745098,4.9,1.2,13.6,3.12,16.0,13.0,50.0,0.471,172.0,81.0,0.462,26.0,12.0,5.0,0.791,46.0,25.0,117.0,61.1,24.68,9.3,2.08,10.8,55.0,35.0,0.9,0.4,0.13131313131313133,20.2,55.96,23.4,0.5330188679245284,0.9666666666666668,3.576734764445791,0.20263999999999996,,,,,2.8600000000003756,0.6235294117647059
P457b866328,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pcad1dc504f,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1f0712d029,2021,13.1,1.7778,1.0,2.4,0.5926,20.4,5.7407,13.0,11.0,46.1,0.533,167.0,89.0,0.185,65.0,12.0,1.9,0.584,38.4,27.0,55.0,74.7,33.5926,6.5,1.6667,9.8519,112.0,71.0,2.3,1.1481,0.2801724137931034,16.8,48.49,20.9,0.7359550561797752,1.6206896551724137,2.6278888474728745,-0.01358999999999996,,,,,-1.330000000000231,0.6267605633802817
P36846c8c89,2021,4.5,0.6774,0.36841245,0.3,0.0645,11.8,3.0645,7.0,4.0,49.7,0.407,108.0,44.0,0.363,201.0,73.0,3.1,0.754,22.3,31.0,53.0,71.1,28.4516,2.0,0.5484,11.5806,55.0,22.0,2.0,1.0645,0.6504854368932039,17.3,52.52,20.2,0.2459016393442623,0.5609756097560976,3.203365412505217,0.005039999999999988,,,,,-2.130000000000679,0.47058823529411764
P5705590403,2021,11.3,1.64,1.13888883,0.5,0.16,11.1,3.16,10.0,9.0,40.7,0.384,190.0,73.0,0.3,100.0,30.0,2.6,0.785,22.4,25.0,104.0,75.9,30.68,4.7,1.32,11.48,86.0,43.0,2.5,1.32,0.3448275862068966,12.5,44.72,21.4,0.8370370370370371,0.8333333333333333,3.288878972490744,-0.07391999999999994,,,,,,0.5258620689655172
P9badd97dfe,2021,12.6,2.7188,1.89133918,0.6,0.1875,18.6,5.2812,6.0,6.0,64.8,0.685,165.0,113.0,0.389,95.0,37.0,2.3,0.781,24.6,32.0,33.0,77.8,31.25,6.6,1.5938,12.0938,132.0,101.0,1.8,1.0625,0.36538461538461536,15.1,66.63,16.4,0.7826086956521738,0.7272727272727273,3.2601964577884925,-0.5986800000000001,30.0,30.0,,1.0,1.0000000000003615,0.7345679012345679
P030ee18cdd,2021,5.7,0.6429,0.85719999,1.2,0.25,12.0,2.3214,7.0,6.0,60.3,0.571,77.0,44.0,0.419,93.0,39.0,3.0,0.69,17.1,28.0,41.0,51.5,20.6786,4.9,0.7857,8.0357,36.0,28.0,0.4,0.1429,0.5470588235294118,12.7,61.22,17.1,0.416058394160584,0.4,2.346826193346887,-0.32537999999999984,,,,,-0.8400000000002358,0.696969696969697
P9cb019ad12,2021,32.6,5.2308,2.66673465,0.5,0.1538,10.2,2.7692,7.0,5.0,55.6,0.533,180.0,96.0,0.398,98.0,39.0,1.9,0.832,42.8,25.0,102.0,81.6,32.3077,2.8,0.6923,16.0385,78.0,49.0,2.8,1.5,0.35251798561151076,14.6,60.98,25.5,2.08974358974359,1.1379310344827587,3.983193129994662,0.6038999999999999,,,,,1.9600000000005038,0.6203703703703703
Pfa7ab0de3c,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd7fcef8bed,2021,22.3,2.7083,1.1206605,3.1,0.7083,16.3,3.9583,10.0,9.0,57.9,0.573,178.0,102.0,0.4,55.0,22.0,3.9,0.825,27.0,24.0,89.0,73.9,29.7083,10.2,2.4583,13.4167,89.0,62.0,1.8,0.875,0.23605150214592274,20.0,61.23,25.2,1.061904761904762,1.0,3.431078543771729,0.5839599999999997,,,,,3.9600000000004707,0.6722689075630253
Pe6a7666c97,2021,12.2,1.7857,0.84746806,6.6,1.6429,15.2,4.2143,10.0,9.0,52.3,0.514,148.0,76.0,0.354,158.0,56.0,2.6,0.897,19.0,28.0,88.0,72.8,29.25,6.3,1.6071,13.2857,60.0,43.0,2.3,1.1786,0.5163398692810458,17.8,55.76,23.5,0.648936170212766,2.472222222222222,3.6575510871834305,0.20159999999999992,,,,,-0.25000000000038386,0.6777777777777778
P91c6876a66,2021,17.9,2.1429,1.8749672,0.6,0.1071,7.6,1.2143,2.0,2.0,44.5,0.475,80.0,38.0,0.241,29.0,7.0,2.6,0.647,15.6,28.0,24.0,48.8,19.5,0.2,0.0357,3.8571,56.0,29.0,0.5,0.1786,0.26605504587155965,23.4,46.12,14.7,0.7336065573770492,0.3055555555555556,1.8700705273588185,0.20564000000000018,,,,,0.33999999999932873,0.5465116279069767
Pe77b8e73a4,2021,23.0,3.5455,1.09859639,5.4,1.9091,17.8,6.5909,33.0,29.0,52.1,0.539,178.0,96.0,0.321,78.0,25.0,2.6,0.558,60.9,22.0,39.0,87.0,34.8182,4.4,1.5455,16.0909,139.0,87.0,3.8,2.5909,0.3046875,18.8,53.62,24.7,1.1616161616161615,2.5555555555555554,2.8213851593843557,0.17013999999999985,,,,,-0.07999999999986128,0.621301775147929
P5b6cf4f1ea,2021,12.7,1.45,0.6744186,3.1,0.75,15.6,3.65,7.0,5.0,51.1,0.494,172.0,85.0,0.375,56.0,21.0,4.6,0.556,19.7,20.0,79.0,58.5,26.05,7.6,1.6,12.9,93.0,44.0,2.4,1.05,0.24561403508771928,17.2,51.73,28.9,0.6978021978021978,0.9821428571428572,2.128724616447937,0.1539699999999997,,,,,3.5700000000007237,0.5040650406504065
P5ea4e3ee4a,2021,24.6,3.5625,1.35714286,0.3,0.0625,7.2,1.875,0.0,0.0,41.7,0.36,100.0,36.0,0.333,69.0,23.0,3.0,0.892,49.1,16.0,55.0,65.1,29.3125,0.5,0.125,13.4375,45.0,19.0,1.5,0.75,0.40828402366863903,19.7,51.58,26.0,1.1884057971014494,0.45,3.9522885845682354,0.0947999999999999,,,,,-1.2199999999998983,0.49333333333333335
P0aa581f174,2021,4.7,0.6667,0.32654163,4.9,1.2083,25.4,7.0,28.0,27.0,69.6,0.704,159.0,112.0,0.0,2.0,0.0,3.1,0.705,59.0,21.0,31.0,74.8,28.7083,11.4,2.6667,14.1667,128.0,92.0,0.8,0.375,0.012422360248447204,21.9,70.59,20.8,0.2052401746724891,1.3902439024390245,3.217865474984824,0.1647200000000002,,,,,1.9900000000001665,0.6962025316455697
P8b8dcb5659,2021,7.7,0.75,0.56251407,8.0,1.375,19.5,3.5417,38.0,37.0,60.2,0.596,146.0,87.0,1.0,1.0,1.0,5.4,0.689,41.5,24.0,38.0,46.4,19.5417,13.6,2.125,9.125,108.0,74.0,0.9,0.2917,0.006802721088435374,17.8,62.22,22.0,0.4095744680851064,1.390625,2.8435955912960678,0.24439999999999998,,,,,2.300000000000347,0.6666666666666666
P44ba277b42,2021,12.9,2.1,1.27272723,0.0,0.0,7.4,2.0,1.0,1.0,50.4,0.478,134.0,64.0,0.354,130.0,46.0,2.8,0.75,19.7,19.0,74.0,73.8,33.35,1.1,0.3,16.1,60.0,36.0,2.5,1.4,0.49242424242424243,11.9,52.82,24.6,1.0,0.6578947368421053,2.9777189351640914,0.12972000000000006,,,,,2.3500000000001773,0.6
Pa74bde45e0,2021,15.7,2.2174,0.8793275,3.3,0.7826,18.8,5.5217,7.0,7.0,49.0,0.506,158.0,80.0,0.309,97.0,30.0,3.8,0.733,33.7,21.0,60.0,81.5,31.6087,6.2,1.6957,15.0,97.0,65.0,2.8,1.5652,0.3803921568627451,18.4,52.9,26.6,0.8092783505154639,1.2708333333333333,3.27351065097381,0.19139999999999993,,,,,3.7214285714279707,0.6535433070866141
P4ff3e30134,2021,15.9,2.0588,1.0,1.5,0.3529,12.9,3.0,14.0,14.0,55.6,0.581,86.0,50.0,0.25,12.0,3.0,1.9,0.383,48.0,17.0,17.0,40.4,26.1176,3.0,0.5882,7.4706,69.0,42.0,2.7,1.2353,0.12244897959183673,24.4,52.77,18.6,0.6259842519685039,1.4482758620689655,1.4826699871777222,-0.03878000000000001,,,,,0.7500000000000251,0.6060606060606061
Pff631d1742,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc4eb6bb8ac,2021,26.5,3.0333,1.4444286,4.4,1.1333,21.1,4.6,5.0,5.0,57.2,0.572,327.0,187.0,0.0,0.0,0.0,1.8,0.684,30.0,29.0,129.0,71.3,28.5,11.8,2.3667,14.9667,198.0,136.0,2.6,1.1333,0.0,15.7,59.03,29.8,1.5868263473053892,2.5,3.1430619774920596,0.8849400000000002,,,,,1.889999999999974,0.6754385964912281
Pf0fd005549,2021,8.3,1.4483,0.8571344,0.7,0.2069,8.2,2.7586,3.0,3.0,47.4,0.464,291.0,135.0,0.325,209.0,68.0,1.6,0.882,44.0,29.0,210.0,84.6,34.0,2.0,0.6207,23.0345,81.0,52.0,1.4,0.8621,0.418,9.4,55.25,29.2,0.7980769230769231,0.8076923076923075,4.761179502738658,0.483,20.0,20.0,,1.0,,0.6306306306306306
Pd00c1b3d5c,2021,22.9,2.25,1.0,1.5,0.25,9.3,1.5,0.0,0.0,45.7,0.6,15.0,9.0,0.125,8.0,1.0,5.1,0.692,56.5,4.0,3.0,8.8,19.75,6.2,1.0,7.5,12.0,7.0,0.0,0.0,0.34782608695652173,25.5,51.41,26.9,0.8641509433962263,0.24590163934426232,1.8262276720937587,0.09728999999999974,,,,,3.6000000000006414,0.5952380952380952
Pe0ef621774,2021,8.5,1.2381,0.66668464,0.9,0.2381,17.0,4.0,1.0,1.0,55.7,0.519,81.0,42.0,0.403,67.0,27.0,3.3,0.625,43.2,19.0,33.0,69.4,27.8571,5.8,1.4762,10.9048,48.0,28.0,1.9,0.9048,0.4527027027027027,18.1,57.46,20.1,0.4450261780104712,0.6511627906976744,2.608992043684773,0.007460000000000106,,,,,-2.733966838126455e-13,0.5897435897435898
Pd2d3c5dc1a,2021,38.5,6.92,2.0116279,0.4,0.12,24.6,6.76,3.0,3.0,50.9,0.494,164.0,81.0,0.375,48.0,18.0,2.5,0.691,58.0,25.0,75.0,78.9,31.56,1.9,0.56,12.04,89.0,52.0,2.2,1.24,0.22641509433962265,25.4,55.65,23.6,1.4583333333333335,0.7428571428571429,3.3308145618330802,0.20340000000000003,,,,,1.3000000000001983,0.5882352941176471
Pfc89c2e5d3,2021,22.5,3.3793,1.60658939,0.0,0.0,7.1,1.7931,0.0,0.0,51.2,0.49,145.0,71.0,0.373,67.0,25.0,1.6,0.826,32.5,25.0,59.0,74.2,28.3448,1.6,0.3448,10.3103,86.0,47.0,1.4,0.6897,0.3160377358490566,18.7,55.97,22.9,1.1421319796954315,0.5384615384615384,3.5092570699327705,0.1731299999999999,,,,,,0.5603448275862069
Pf54b3f87be,2021,11.3,1.6875,1.125,0.0,0.0625,11.4,2.6875,14.0,10.0,53.8,0.536,97.0,52.0,0.364,33.0,12.0,3.6,0.409,16.9,14.0,48.0,54.3,28.4375,2.7,0.875,11.9375,49.0,29.0,2.6,1.4375,0.25384615384615383,15.1,53.04,21.1,0.7018633540372671,0.5652173913043479,1.2824171343150221,0.03344000000000003,,,,,1.8885714285715829,0.5949367088607594
P300c3416e0,2021,7.5,0.84,0.4117647,3.9,0.84,14.1,3.16,3.0,2.0,50.0,0.419,105.0,44.0,0.394,94.0,37.0,5.2,0.688,40.2,25.0,43.0,56.0,23.4,8.8,1.84,10.16,62.0,31.0,2.5,1.04,0.4723618090452261,21.0,53.59,23.6,0.3409090909090909,1.032258064516129,3.023381018414638,0.12924000000000016,,,,,-7.300000000001102,0.532608695652174
Pf9546cce6b,2021,7.9,1.44,1.2,1.9,0.56,16.7,4.32,6.0,6.0,55.3,0.643,98.0,63.0,0.326,138.0,45.0,2.9,0.784,15.7,22.0,20.0,75.7,29.76,6.8,1.96,13.8,78.0,53.0,2.0,1.04,0.5847457627118644,10.6,57.18,20.1,0.6810344827586208,1.0,2.8518675492254864,0.007180000000000102,,,,,1.0800000000001335,0.6574074074074074
