pid,draft_year,source_id,source_url,archive_url,publication_date,capture_utc,body_sha256,feature_eligible,metric,value,unit
Pa95793f720,2022,nba2022_pilot,https://www.nba.com/draft/2022/prospects/a-j-griffin,https://web.archive.org/web/20220603014749id_/https://www.nba.com/draft/2022/prospects/a-j-griffin,,2022-06-03T01:47:49+00:00,6a647234dcbd19ac1497a4d7edc6e0c92b02788eb2767972b00076b6c0eb1756,True,report_text_decisions_per1k,1.3774104683195592,literal matched terms per1000 words; not player grades
Pa95793f720,2022,nba2022_pilot,https://www.nba.com/draft/2022/prospects/a-j-griffin,https://web.archive.org/web/20220603014749id_/https://www.nba.com/draft/2022/prospects/a-j-griffin,,2022-06-03T01:47:49+00:00,6a647234dcbd19ac1497a4d7edc6e0c92b02788eb2767972b00076b6c0eb1756,True,report_text_effort_per1k,0.0,literal matched terms per1000 words; not player grades
Pa95793f720,2022,nba2022_pilot,https://www.nba.com/draft/2022/prospects/a-j-griffin,https://web.archive.org/web/20220603014749id_/https://www.nba.com/draft/2022/prospects/a-j-griffin,,2022-06-03T01:47:49+00:00,6a647234dcbd19ac1497a4d7edc6e0c92b02788eb2767972b00076b6c0eb1756,True,report_text_development_per1k,6.887052341597796,literal matched terms per1000 words; not player grades
Pa95793f720,2022,nba2022_pilot,https://www.nba.com/draft/2022/prospects/a-j-griffin,https://web.archive.org/web/20220603014749id_/https://www.nba.com/draft/2022/prospects/a-j-griffin,,2022-06-03T01:47:49+00:00,6a647234dcbd19ac1497a4d7edc6e0c92b02788eb2767972b00076b6c0eb1756,True,report_text_injury_per1k,2.7548209366391183,literal matched terms per1000 words; not player grades
Pa95793f720,2022,nba2022_pilot,https://www.nba.com/draft/2022/prospects/a-j-griffin,https://web.archive.org/web/20220603014749id_/https://www.nba.com/draft/2022/prospects/a-j-griffin,,2022-06-03T01:47:49+00:00,6a647234dcbd19ac1497a4d7edc6e0c92b02788eb2767972b00076b6c0eb1756,True,report_text_limitations_per1k,2.7548209366391183,literal matched terms per1000 words; not player grades
Pa95793f720,2022,nba2022_pilot,https://www.nba.com/draft/2022/prospects/a-j-griffin,https://web.archive.org/web/20220603014749id_/https://www.nba.com/draft/2022/prospects/a-j-griffin,,2022-06-03T01:47:49+00:00,6a647234dcbd19ac1497a4d7edc6e0c92b02788eb2767972b00076b6c0eb1756,True,report_text_efficiency_per1k,8.264462809917354,literal matched terms per1000 words; not player grades
Pa95793f720,2022,nba2022_pilot,https://www.nba.com/draft/2022/prospects/a-j-griffin,https://web.archive.org/web/20220603014749id_/https://www.nba.com/draft/2022/prospects/a-j-griffin,,2022-06-03T01:47:49+00:00,6a647234dcbd19ac1497a4d7edc6e0c92b02788eb2767972b00076b6c0eb1756,True,report_text_pickroll_per1k,0.0,literal matched terms per1000 words; not player grades
Pa95793f720,2022,nba2022_pilot,https://www.nba.com/draft/2022/prospects/a-j-griffin,https://web.archive.org/web/20220603014749id_/https://www.nba.com/draft/2022/prospects/a-j-griffin,,2022-06-03T01:47:49+00:00,6a647234dcbd19ac1497a4d7edc6e0c92b02788eb2767972b00076b6c0eb1756,True,report_text_catchshoot_per1k,2.7548209366391183,literal matched terms per1000 words; not player grades
Pa95793f720,2022,nba2022_pilot,https://www.nba.com/draft/2022/prospects/a-j-griffin,https://web.archive.org/web/20220603014749id_/https://www.nba.com/draft/2022/prospects/a-j-griffin,,2022-06-03T01:47:49+00:00,6a647234dcbd19ac1497a4d7edc6e0c92b02788eb2767972b00076b6c0eb1756,True,report_text_pullup_per1k,0.0,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_words,279,count
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_finishing_per1k,3.5842293906810037,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_creation_per1k,0.0,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_passing_per1k,14.336917562724015,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_shooting_per1k,0.0,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_defense_per1k,17.921146953405017,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_rebounding_per1k,7.168458781362007,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_athleticism_per1k,21.50537634408602,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_strength_per1k,3.5842293906810037,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_length_per1k,3.5842293906810037,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_decisions_per1k,0.0,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_effort_per1k,0.0,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_development_per1k,3.5842293906810037,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_injury_per1k,0.0,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_limitations_per1k,0.0,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_efficiency_per1k,0.0,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_pickroll_per1k,0.0,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_catchshoot_per1k,0.0,literal matched terms per1000 words; not player grades
P1999b4880f,2023,nba2023_pilot,https://www.nba.com/draft/2023/prospects/amen-thompson,https://web.archive.org/web/20230607125703id_/https://www.nba.com/draft/2023/prospects/amen-thompson,,2023-06-07T12:57:03+00:00,6db2eae194511f9286b63b3451d9d44f6f1389a280008f9d2f7b2fbbcd450b0f,True,report_text_pullup_per1k,0.0,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_words,436,count
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_finishing_per1k,6.8807339449541285,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_creation_per1k,0.0,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_passing_per1k,4.587155963302752,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_shooting_per1k,9.174311926605505,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_defense_per1k,9.174311926605505,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_rebounding_per1k,4.587155963302752,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_athleticism_per1k,9.174311926605505,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_strength_per1k,4.587155963302752,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_length_per1k,2.293577981651376,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_decisions_per1k,0.0,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_effort_per1k,0.0,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_development_per1k,9.174311926605505,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_injury_per1k,0.0,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_limitations_per1k,0.0,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_efficiency_per1k,9.174311926605505,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_pickroll_per1k,0.0,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_catchshoot_per1k,0.0,literal matched terms per1000 words; not player grades
P84e9dcbb3e,2024,nba2024_pilot,https://www.nba.com/draft/2024/prospects/adem-bona,https://web.archive.org/web/20240604170802id_/https://www.nba.com/draft/2024/prospects/adem-bona,,2024-06-04T17:08:02+00:00,bf522042ca42fa645efd94c8560c4ec6502bb153cd5f7a3ae53c700d0ef8464e,True,report_text_pullup_per1k,0.0,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_words,510,count
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_finishing_per1k,3.9215686274509802,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_creation_per1k,0.0,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_passing_per1k,3.9215686274509802,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_shooting_per1k,11.764705882352942,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_defense_per1k,7.8431372549019605,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_rebounding_per1k,1.9607843137254901,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_athleticism_per1k,0.0,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_strength_per1k,1.9607843137254901,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_length_per1k,7.8431372549019605,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_decisions_per1k,0.0,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_effort_per1k,0.0,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_development_per1k,5.882352941176471,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_injury_per1k,0.0,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_limitations_per1k,1.9607843137254901,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_efficiency_per1k,0.0,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_pickroll_per1k,0.0,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_catchshoot_per1k,0.0,literal matched terms per1000 words; not player grades
P12ee990c18,2025,nba2025_pilot,https://www.nba.com/draft/2025/prospects/ace-bailey,https://web.archive.org/web/20250617155207id_/https://www.nba.com/draft/2025/prospects/ace-bailey,,2025-06-17T15:52:07+00:00,293ffc2dea4f3271fe04896b9d84394f0a0f91c048582495071b43dd71b62dbc,True,report_text_pullup_per1k,0.0,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_words,619,count
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_finishing_per1k,3.231017770597738,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_creation_per1k,0.0,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_passing_per1k,8.077544426494345,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_shooting_per1k,4.846526655896607,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_defense_per1k,12.924071082390952,literal matched terms per1000 words; not player grades
P03f35a2855,2026,nba2026_pilot,https://www.nba.com/draft/2026/prospects/bennett-stirtz,https://web.archive.org/web/20260527152301id_/https://www.nba.com/draft/2026/prospects/bennett-stirtz,,2026-05-27T15:23:01+00:00,965f5602531d505151a60b76c1b043578d1c5386bf943ec18238dc1885c4230a,True,report_text_rebounding_per1k,1.615508885298869,literal matched terms per1000 words; not player grades
