source_subject_id,source_season,game_date,player_source_row_zero_based,team_source_row_zero_based,player_source_sha256,team_source_sha256
college_1dc208e6ff86c5f5d014,2018,2017-12-06,24863,1599,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2017-12-09,24864,1701,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2017-12-17,24865,2056,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2017-12-21,24866,2260,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2017-12-28,24867,2457,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2017-12-30,24868,2591,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2018-01-04,24869,2800,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2018-01-06,24870,2930,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2018-01-11,24871,3152,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2018-01-13,24872,3316,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2018-02-22,24873,5164,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2018-02-24,24874,5323,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2018-02-28,24875,5427,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_1dc208e6ff86c5f5d014,2018,2018-03-01,24876,5462,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_ea125e2d96e91a43de2c,2018,2017-11-13,48201,306,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
