season,game_id,date,team,opp,won,is_final4,is_final
2018-19,401123424,2019-03-24,Oklahoma,UVA,0,0,0
2018-19,401123424,2019-03-24,UVA,Oklahoma,1,0,0
2018-19,401123425,2019-03-24,Houston,Ohio_State,1,0,0
2018-19,401123425,2019-03-24,Ohio_State,Houston,0,0,0
2018-19,401123426,2019-03-24,UNC,Washington,1,0,0
2018-19,401123426,2019-03-24,Washington,UNC,0,0,0
2018-19,401123427,2019-03-24,Duke,UCF,1,0,0
2018-19,401123427,2019-03-24,UCF,Duke,0,0,0
2018-19,401123428,2019-03-24,Liberty,Virginia_Tech,0,0,0
2018-19,401123428,2019-03-24,Virginia_Tech,Liberty,1,0,0
2018-19,401123431,2019-03-24,Oregon,UC_Irvine,1,0,0
2018-19,401123431,2019-03-24,UC_Irvine,Oregon,0,0,0
2018-19,401123381,2019-03-28,Oregon,UVA,0,0,0
2018-19,401123381,2019-03-28,UVA,Oregon,1,0,0
2018-19,401123382,2019-03-28,Purdue,Tennessee,1,0,0
2018-19,401123382,2019-03-28,Tennessee,Purdue,0,0,0
2018-19,401123385,2019-03-28,Michigan,Texas_Tech,0,0,0
2018-19,401123385,2019-03-28,Texas_Tech,Michigan,1,0,0
2018-19,401123386,2019-03-28,Florida_State,Gonzaga,0,0,0
2018-19,401123386,2019-03-28,Gonzaga,Florida_State,1,0,0
2018-19,401123388,2019-03-29,Duke,Virginia_Tech,1,0,0
2018-19,401123388,2019-03-29,Virginia_Tech,Duke,0,0,0
2018-19,401123389,2019-03-29,LSU,Michigan_State,0,0,0
2018-19,401123389,2019-03-29,Michigan_State,LSU,1,0,0
2018-19,401123391,2019-03-29,Houston,Kentucky,0,0,0
2018-19,401123391,2019-03-29,Kentucky,Houston,1,0,0
2018-19,401123392,2019-03-29,Auburn,UNC,1,0,0
2018-19,401123392,2019-03-29,UNC,Auburn,0,0,0
2018-19,401123383,2019-03-30,Purdue,UVA,0,0,0
2018-19,401123383,2019-03-30,UVA,Purdue,1,0,0
2018-19,401123384,2019-03-30,Gonzaga,Texas_Tech,0,0,0
2018-19,401123384,2019-03-30,Texas_Tech,Gonzaga,1,0,0
2018-19,401123387,2019-03-31,Duke,Michigan_State,0,0,0
2018-19,401123387,2019-03-31,Michigan_State,Duke,1,0,0
2018-19,401123390,2019-03-31,Auburn,Kentucky,1,0,0
2018-19,401123390,2019-03-31,Kentucky,Auburn,0,0,0
2018-19,401123375,2019-04-06,Auburn,UVA,0,1,0
2018-19,401123375,2019-04-06,UVA,Auburn,1,1,0
2018-19,401123376,2019-04-06,Michigan_State,Texas_Tech,0,1,0
2018-19,401123376,2019-04-06,Texas_Tech,Michigan_State,1,1,0
2018-19,401123374,2019-04-08,Texas_Tech,UVA,0,1,1
2018-19,401123374,2019-04-08,UVA,Texas_Tech,1,1,1
2020-21,401310862,2021-03-18,Michigan_State,UCLA,0,0,0
2020-21,401310862,2021-03-18,UCLA,Michigan_State,1,0,0
2020-21,401310863,2021-03-18,Mt_St_Mary's,Texas_Southern,0,0,0
2020-21,401310863,2021-03-18,Texas_Southern,Mt_St_Mary's,1,0,0
2020-21,401310864,2021-03-18,Drake,Wichita_State,1,0,0
2020-21,401310864,2021-03-18,Wichita_State,Drake,0,0,0
2020-21,401310868,2021-03-18,Appalachian_St,Norfolk_State,0,0,0
2020-21,401310868,2021-03-18,Norfolk_State,Appalachian_St,1,0,0
2020-21,401310897,2021-03-19,Cleveland_State,Houston,0,0,0
2020-21,401310897,2021-03-19,Houston,Cleveland_State,1,0,0
2020-21,401310898,2021-03-19,Clemson,Rutgers,0,0,0
2020-21,401310898,2021-03-19,Rutgers,Clemson,1,0,0
2020-21,401310899,2021-03-19,Morehead_State,West_Virginia,0,0,0
2020-21,401310899,2021-03-19,West_Virginia,Morehead_State,1,0,0
2020-21,401310900,2021-03-19,San_Diego_State,Syracuse,0,0,0
2020-21,401310900,2021-03-19,Syracuse,San_Diego_State,1,0,0
2020-21,401310901,2021-03-19,Liberty,Oklahoma_State,0,0,0
2020-21,401310901,2021-03-19,Oklahoma_State,Liberty,1,0,0
2020-21,401310902,2021-03-19,Oregon_State,Tennessee,1,0,0
2020-21,401310902,2021-03-19,Tennessee,Oregon_State,0,0,0
2020-21,401310903,2021-03-19,Georgia_Tech,Loyola-Chicago,0,0,0
2020-21,401310903,2021-03-19,Loyola-Chicago,Georgia_Tech,1,0,0
2020-21,401310904,2021-03-19,Drexel,Illinois,0,0,0
2020-21,401310904,2021-03-19,Illinois,Drexel,1,0,0
2020-21,401310905,2021-03-19,Ohio_State,Oral_Roberts,0,0,0
2020-21,401310905,2021-03-19,Oral_Roberts,Ohio_State,1,0,0
2020-21,401310906,2021-03-19,Florida,Virginia_Tech,1,0,0
2020-21,401310906,2021-03-19,Virginia_Tech,Florida,0,0,0
2020-21,401310907,2021-03-19,Arkansas,Colgate,1,0,0
2020-21,401310907,2021-03-19,Colgate,Arkansas,0,0,0
2020-21,401310908,2021-03-19,Texas_Tech,Utah_State,1,0,0
2020-21,401310908,2021-03-19,Utah_State,Texas_Tech,0,0,0
2020-21,401310909,2021-03-19,North_Texas,Purdue,1,0,0
2020-21,401310909,2021-03-19,Purdue,North_Texas,0,0,0
2020-21,401310910,2021-03-19,Villanova,Winthrop,1,0,0
2020-21,401310910,2021-03-19,Winthrop,Villanova,0,0,0
2020-21,401310911,2021-03-19,UNC,Wisconsin,0,0,0
2020-21,401310911,2021-03-19,Wisconsin,UNC,1,0,0
2020-21,401310912,2021-03-19,Baylor,Hartford,1,0,0
2020-21,401310912,2021-03-19,Hartford,Baylor,0,0,0
2020-21,401310913,2021-03-20,Gonzaga,Norfolk_State,1,0,0
2020-21,401310913,2021-03-20,Norfolk_State,Gonzaga,0,0,0
2020-21,401310914,2021-03-20,Drake,USC,0,0,0
2020-21,401310914,2021-03-20,USC,Drake,1,0,0
2020-21,401310915,2021-03-20,Alabama,Iona,1,0,0
2020-21,401310915,2021-03-20,Iona,Alabama,0,0,0
2020-21,401310916,2021-03-20,Maryland,UConn,1,0,0
2020-21,401310916,2021-03-20,UConn,Maryland,0,0,0
2020-21,401310917,2021-03-20,Abil_Christian,Texas,1,0,0
2020-21,401310917,2021-03-20,Texas,Abil_Christian,0,0,0
2020-21,401310918,2021-03-20,BYU,UCLA,0,0,0
2020-21,401310918,2021-03-20,UCLA,BYU,1,0,0
2020-21,401310919,2021-03-20,Florida_State,UNCG,1,0,0
2020-21,401310919,2021-03-20,UNCG,Florida_State,0,0,0
2020-21,401310920,2021-03-20,Colorado,Georgetown,1,0,0
2020-21,401310920,2021-03-20,Georgetown,Colorado,0,0,0
2020-21,401310921,2021-03-20,LSU,St_Bonaventure,1,0,0
2020-21,401310921,2021-03-20,St_Bonaventure,LSU,0,0,0
2020-21,401310922,2021-03-20,Michigan,Texas_Southern,1,0,0
2020-21,401310922,2021-03-20,Texas_Southern,Michigan,0,0,0
2020-21,401310923,2021-03-20,Grand_Canyon,Iowa,0,0,0
2020-21,401310923,2021-03-20,Iowa,Grand_Canyon,1,0,0
2020-21,401310924,2021-03-20,Oregon,VCU,1,0,0
2020-21,401310924,2021-03-20,VCU,Oregon,0,0,0
2020-21,401310925,2021-03-20,E_Washington,Kansas,0,0,0
2020-21,401310925,2021-03-20,Kansas,E_Washington,1,0,0
2020-21,401310926,2021-03-20,Ohio,UVA,1,0,0
2020-21,401310926,2021-03-20,UVA,Ohio,0,0,0
2020-21,401310927,2021-03-20,Creighton,UCSB,1,0,0
2020-21,401310927,2021-03-20,UCSB,Creighton,0,0,0
2020-21,401310928,2021-03-20,Missouri,Oklahoma,0,0,0
2020-21,401310928,2021-03-20,Oklahoma,Missouri,1,0,0
2020-21,401310881,2021-03-21,North_Texas,Villanova,0,0,0
2020-21,401310881,2021-03-21,Villanova,North_Texas,1,0,0
2020-21,401310882,2021-03-21,Baylor,Wisconsin,1,0,0
2020-21,401310882,2021-03-21,Wisconsin,Baylor,0,0,0
2020-21,401310883,2021-03-21,Florida,Oral_Roberts,0,0,0
2020-21,401310883,2021-03-21,Oral_Roberts,Florida,1,0,0
2020-21,401310884,2021-03-21,Arkansas,Texas_Tech,1,0,0
2020-21,401310884,2021-03-21,Texas_Tech,Arkansas,0,0,0
2020-21,401310885,2021-03-21,Syracuse,West_Virginia,1,0,0
2020-21,401310885,2021-03-21,West_Virginia,Syracuse,0,0,0
2020-21,401310886,2021-03-21,Houston,Rutgers,1,0,0
2020-21,401310886,2021-03-21,Rutgers,Houston,0,0,0
2020-21,401310887,2021-03-21,Oklahoma_State,Oregon_State,0,0,0
2020-21,401310887,2021-03-21,Oregon_State,Oklahoma_State,1,0,0
2020-21,401310888,2021-03-21,Illinois,Loyola-Chicago,0,0,0
2020-21,401310888,2021-03-21,Loyola-Chicago,Illinois,1,0,0
2020-21,401310889,2021-03-22,Gonzaga,Oklahoma,1,0,0
2020-21,401310889,2021-03-22,Oklahoma,Gonzaga,0,0,0
2020-21,401310890,2021-03-22,Creighton,Ohio,1,0,0
2020-21,401310890,2021-03-22,Ohio,Creighton,0,0,0
2020-21,401310891,2021-03-22,Abil_Christian,UCLA,0,0,0
2020-21,401310891,2021-03-22,UCLA,Abil_Christian,1,0,0
2020-21,401310892,2021-03-22,Alabama,Maryland,1,0,0
2020-21,401310892,2021-03-22,Maryland,Alabama,0,0,0
2020-21,401310893,2021-03-22,Iowa,Oregon,0,0,0
2020-21,401310893,2021-03-22,Oregon,Iowa,1,0,0
2020-21,401310894,2021-03-22,LSU,Michigan,0,0,0
2020-21,401310894,2021-03-22,Michigan,LSU,1,0,0
2020-21,401310895,2021-03-22,Kansas,USC,0,0,0
2020-21,401310895,2021-03-22,USC,Kansas,1,0,0
2020-21,401310896,2021-03-22,Colorado,Florida_State,0,0,0
2020-21,401310896,2021-03-22,Florida_State,Colorado,1,0,0
2020-21,401310877,2021-03-27,Loyola-Chicago,Oregon_State,0,0,0
2020-21,401310877,2021-03-27,Oregon_State,Loyola-Chicago,1,0,0
2020-21,401310878,2021-03-27,Houston,Syracuse,1,0,0
2020-21,401310878,2021-03-27,Syracuse,Houston,0,0,0
2020-21,401310879,2021-03-27,Arkansas,Oral_Roberts,1,0,0
2020-21,401310879,2021-03-27,Oral_Roberts,Arkansas,0,0,0
2020-21,401310880,2021-03-27,Baylor,Villanova,1,0,0
2020-21,401310880,2021-03-27,Villanova,Baylor,0,0,0
2020-21,401310873,2021-03-28,Alabama,UCLA,0,0,0
2020-21,401310873,2021-03-28,UCLA,Alabama,1,0,0
2020-21,401310874,2021-03-28,Florida_State,Michigan,0,0,0
2020-21,401310874,2021-03-28,Michigan,Florida_State,1,0,0
2020-21,401310875,2021-03-28,Oregon,USC,0,0,0
2020-21,401310875,2021-03-28,USC,Oregon,1,0,0
2020-21,401310876,2021-03-28,Creighton,Gonzaga,0,0,0
2020-21,401310876,2021-03-28,Gonzaga,Creighton,1,0,0
2020-21,401310869,2021-03-29,Houston,Oregon_State,1,0,0
2020-21,401310869,2021-03-29,Oregon_State,Houston,0,0,0
2020-21,401310870,2021-03-29,Arkansas,Baylor,0,0,0
2020-21,401310870,2021-03-29,Baylor,Arkansas,1,0,0
2020-21,401310871,2021-03-30,Gonzaga,USC,1,0,0
2020-21,401310871,2021-03-30,USC,Gonzaga,0,0,0
2020-21,401310872,2021-03-30,Michigan,UCLA,0,0,0
2020-21,401310872,2021-03-30,UCLA,Michigan,1,0,0
2020-21,401310866,2021-04-03,Baylor,Houston,1,1,0
2020-21,401310866,2021-04-03,Houston,Baylor,0,1,0
2020-21,401310867,2021-04-03,Gonzaga,UCLA,1,1,0
2020-21,401310867,2021-04-03,UCLA,Gonzaga,0,1,0
2020-21,401310865,2021-04-05,Baylor,Gonzaga,1,1,1
2020-21,401310865,2021-04-05,Gonzaga,Baylor,0,1,1
2021-22,401408571,2022-03-15,Indiana,Wyoming,1,0,0
2021-22,401408571,2022-03-15,Wyoming,Indiana,0,0,0
2021-22,401408570,2022-03-16,Notre_Dame,Rutgers,1,0,0
2021-22,401408570,2022-03-16,Rutgers,Notre_Dame,0,0,0
2021-22,401408573,2022-03-16,Bryant,Wright_State,0,0,0
2021-22,401408573,2022-03-16,Wright_State,Bryant,1,0,0
2021-22,401408574,2022-03-17,New_Mexico_St,UConn,1,0,0
2021-22,401408574,2022-03-17,UConn,New_Mexico_St,0,0,0
2021-22,401408575,2022-03-17,Arkansas,Vermont,1,0,0
2021-22,401408575,2022-03-17,Vermont,Arkansas,0,0,0
2021-22,401408576,2022-03-17,Providence,South_Dakota_St,1,0,0
2021-22,401408576,2022-03-17,South_Dakota_St,Providence,0,0,0
2021-22,401408577,2022-03-17,Iowa,Richmond,0,0,0
2021-22,401408577,2022-03-17,Richmond,Iowa,1,0,0
2021-22,401408578,2022-03-17,Kentucky,St_Peter's,0,0,0
2021-22,401408578,2022-03-17,St_Peter's,Kentucky,1,0,0
2021-22,401408579,2022-03-17,Murray_State,San_Francisco,1,0,0
2021-22,401408579,2022-03-17,San_Francisco,Murray_State,0,0,0
2021-22,401408580,2022-03-17,Longwood,Tennessee,0,0,0
2021-22,401408580,2022-03-17,Tennessee,Longwood,1,0,0
2021-22,401408581,2022-03-17,Colorado_State,Michigan,0,0,0
2021-22,401408581,2022-03-17,Michigan,Colorado_State,1,0,0
2021-22,401408582,2022-03-17,Kansas,Texas_Southern,1,0,0
2021-22,401408582,2022-03-17,Texas_Southern,Kansas,0,0,0
2021-22,401408583,2022-03-17,Marquette,UNC,0,0,0
2021-22,401408583,2022-03-17,UNC,Marquette,1,0,0
2021-22,401408584,2022-03-17,Creighton,San_Diego_State,1,0,0
2021-22,401408584,2022-03-17,San_Diego_State,Creighton,0,0,0
2021-22,401408585,2022-03-17,Baylor,Norfolk_State,1,0,0
2021-22,401408585,2022-03-17,Norfolk_State,Baylor,0,0,0
2021-22,401408586,2022-03-17,Georgia_State,Gonzaga,0,0,0
2021-22,401408586,2022-03-17,Gonzaga,Georgia_State,1,0,0
2021-22,401408587,2022-03-17,Akron,UCLA,0,0,0
2021-22,401408587,2022-03-17,UCLA,Akron,1,0,0
2021-22,401408588,2022-03-17,Boise_State,Memphis,0,0,0
2021-22,401408588,2022-03-17,Memphis,Boise_State,1,0,0
2021-22,401408589,2022-03-17,Indiana,Saint_Mary's,0,0,0
2021-22,401408589,2022-03-17,Saint_Mary's,Indiana,1,0,0
2021-22,401408590,2022-03-18,Miami,USC,1,0,0
2021-22,401408590,2022-03-18,USC,Miami,0,0,0
2021-22,401408591,2022-03-18,Auburn,Jacksonville_St,1,0,0
2021-22,401408591,2022-03-18,Jacksonville_St,Auburn,0,0,0
2021-22,401408592,2022-03-18,CSU_Fullerton,Duke,0,0,0
2021-22,401408592,2022-03-18,Duke,CSU_Fullerton,1,0,0
2021-22,401408593,2022-03-18,Davidson,Michigan_State,0,0,0
2021-22,401408593,2022-03-18,Michigan_State,Davidson,1,0,0
2021-22,401408594,2022-03-18,Colgate,Wisconsin,0,0,0
2021-22,401408594,2022-03-18,Wisconsin,Colgate,1,0,0
2021-22,401408595,2022-03-18,Purdue,Yale,1,0,0
2021-22,401408595,2022-03-18,Yale,Purdue,0,0,0
2021-22,401408596,2022-03-18,Texas,Virginia_Tech,1,0,0
2021-22,401408596,2022-03-18,Virginia_Tech,Texas,0,0,0
2021-22,401408597,2022-03-18,Iowa_State,LSU,1,0,0
2021-22,401408597,2022-03-18,LSU,Iowa_State,0,0,0
2021-22,401408598,2022-03-18,Delaware,Villanova,0,0,0
2021-22,401408598,2022-03-18,Villanova,Delaware,1,0,0
2021-22,401408599,2022-03-18,Loyola-Chicago,Ohio_State,0,0,0
2021-22,401408599,2022-03-18,Ohio_State,Loyola-Chicago,1,0,0
2021-22,401408600,2022-03-18,Chattanooga,Illinois,0,0,0
2021-22,401408600,2022-03-18,Illinois,Chattanooga,1,0,0
2021-22,401408601,2022-03-18,Houston,UAB,1,0,0
2021-22,401408601,2022-03-18,UAB,Houston,0,0,0
2021-22,401408602,2022-03-18,Montana_State,Texas_Tech,0,0,0
2021-22,401408602,2022-03-18,Texas_Tech,Montana_State,1,0,0
2021-22,401408603,2022-03-18,Seton_Hall,TCU,0,0,0
2021-22,401408603,2022-03-18,TCU,Seton_Hall,1,0,0
2021-22,401408604,2022-03-18,Arizona,Wright_State,1,0,0
2021-22,401408604,2022-03-18,Wright_State,Arizona,0,0,0
2021-22,401408605,2022-03-18,Alabama,Notre_Dame,0,0,0
2021-22,401408605,2022-03-18,Notre_Dame,Alabama,1,0,0
2021-22,401408606,2022-03-19,Arkansas,New_Mexico_St,1,0,0
2021-22,401408606,2022-03-19,New_Mexico_St,Arkansas,0,0,0
2021-22,401408607,2022-03-19,Providence,Richmond,1,0,0
2021-22,401408607,2022-03-19,Richmond,Providence,0,0,0
2021-22,401408608,2022-03-19,Michigan,Tennessee,1,0,0
2021-22,401408608,2022-03-19,Tennessee,Michigan,0,0,0
2021-22,401408609,2022-03-19,Murray_State,St_Peter's,0,0,0
2021-22,401408609,2022-03-19,St_Peter's,Murray_State,1,0,0
2021-22,401408610,2022-03-19,Baylor,UNC,0,0,0
2021-22,401408610,2022-03-19,UNC,Baylor,1,0,0
2021-22,401408611,2022-03-19,Creighton,Kansas,0,0,0
2021-22,401408611,2022-03-19,Kansas,Creighton,1,0,0
2021-22,401408612,2022-03-19,Saint_Mary's,UCLA,0,0,0
2021-22,401408612,2022-03-19,UCLA,Saint_Mary's,1,0,0
2021-22,401408613,2022-03-19,Gonzaga,Memphis,1,0,0
2021-22,401408613,2022-03-19,Memphis,Gonzaga,0,0,0
2021-22,401408614,2022-03-20,Duke,Michigan_State,1,0,0
2021-22,401408614,2022-03-20,Michigan_State,Duke,0,0,0
2021-22,401408615,2022-03-20,Auburn,Miami,0,0,0
2021-22,401408615,2022-03-20,Miami,Auburn,1,0,0
2021-22,401408616,2022-03-20,Purdue,Texas,1,0,0
2021-22,401408616,2022-03-20,Texas,Purdue,0,0,0
2021-22,401408617,2022-03-20,Iowa_State,Wisconsin,1,0,0
2021-22,401408617,2022-03-20,Wisconsin,Iowa_State,0,0,0
2021-22,401408618,2022-03-20,Houston,Illinois,1,0,0
2021-22,401408618,2022-03-20,Illinois,Houston,0,0,0
2021-22,401408619,2022-03-20,Ohio_State,Villanova,0,0,0
2021-22,401408619,2022-03-20,Villanova,Ohio_State,1,0,0
2021-22,401408620,2022-03-20,Notre_Dame,Texas_Tech,0,0,0
2021-22,401408620,2022-03-20,Texas_Tech,Notre_Dame,1,0,0
2021-22,401408621,2022-03-20,Arizona,TCU,1,0,0
2021-22,401408621,2022-03-20,TCU,Arizona,0,0,0
2021-22,401408622,2022-03-24,Arizona,Houston,0,0,0
2021-22,401408622,2022-03-24,Houston,Arizona,1,0,0
2021-22,401408623,2022-03-24,Michigan,Villanova,0,0,0
2021-22,401408623,2022-03-24,Villanova,Michigan,1,0,0
2021-22,401408624,2022-03-24,Duke,Texas_Tech,1,0,0
2021-22,401408624,2022-03-24,Texas_Tech,Duke,0,0,0
2021-22,401408625,2022-03-24,Arkansas,Gonzaga,1,0,0
2021-22,401408625,2022-03-24,Gonzaga,Arkansas,0,0,0
2021-22,401408626,2022-03-25,Iowa_State,Miami,0,0,0
2021-22,401408626,2022-03-25,Miami,Iowa_State,1,0,0
2021-22,401408627,2022-03-25,Kansas,Providence,1,0,0
2021-22,401408627,2022-03-25,Providence,Kansas,0,0,0
2021-22,401408628,2022-03-25,Purdue,St_Peter's,0,0,0
2021-22,401408628,2022-03-25,St_Peter's,Purdue,1,0,0
2021-22,401408629,2022-03-25,UCLA,UNC,0,0,0
2021-22,401408629,2022-03-25,UNC,UCLA,1,0,0
2021-22,401408630,2022-03-26,Houston,Villanova,0,0,0
2021-22,401408630,2022-03-26,Villanova,Houston,1,0,0
2021-22,401408631,2022-03-26,Arkansas,Duke,0,0,0
2021-22,401408631,2022-03-26,Duke,Arkansas,1,0,0
2021-22,401408632,2022-03-27,Kansas,Miami,1,0,0
2021-22,401408632,2022-03-27,Miami,Kansas,0,0,0
2021-22,401408633,2022-03-27,St_Peter's,UNC,0,0,0
2021-22,401408633,2022-03-27,UNC,St_Peter's,1,0,0
2021-22,401408634,2022-04-02,Kansas,Villanova,1,1,0
2021-22,401408634,2022-04-02,Villanova,Kansas,0,1,0
2021-22,401408635,2022-04-02,Duke,UNC,0,1,0
2021-22,401408635,2022-04-02,UNC,Duke,1,1,0
2021-22,401408636,2022-04-04,Kansas,UNC,1,1,1
2021-22,401408636,2022-04-04,UNC,Kansas,0,1,1
2022-23,401522116,2023-03-14,Miss_St,Pitt,0,0,0
2022-23,401522116,2023-03-14,Pitt,Miss_St,1,0,0
2022-23,401522118,2023-03-15,Fair_Dickinson,Texas_Southern,1,0,0
2022-23,401522118,2023-03-15,Texas_Southern,Fair_Dickinson,0,0,0
2022-23,401522119,2023-03-15,Arizona_State,Nevada,1,0,0
2022-23,401522119,2023-03-15,Nevada,Arizona_State,0,0,0
2022-23,401522120,2023-03-16,Auburn,Iowa,1,0,0
2022-23,401522120,2023-03-16,Iowa,Auburn,0,0,0
2022-23,401522121,2023-03-16,Houston,N_Kentucky,1,0,0
2022-23,401522121,2023-03-16,N_Kentucky,Houston,0,0,0
2022-23,401522122,2023-03-16,Maryland,West_Virginia,1,0,0
2022-23,401522122,2023-03-16,West_Virginia,Maryland,0,0,0
2022-23,401522124,2023-03-16,Colgate,Texas,0,0,0
2022-23,401522124,2023-03-16,Texas,Colgate,1,0,0
2022-23,401522125,2023-03-16,Howard,Kansas,0,0,0
2022-23,401522125,2023-03-16,Kansas,Howard,1,0,0
2022-23,401522126,2023-03-16,Arkansas,Illinois,1,0,0
2022-23,401522126,2023-03-16,Illinois,Arkansas,0,0,0
2022-23,401522127,2023-03-16,Penn_State,Texas_A&M,1,0,0
2022-23,401522127,2023-03-16,Texas_A&M,Penn_State,0,0,0
2022-23,401522128,2023-03-16,Duke,Oral_Roberts,1,0,0
2022-23,401522128,2023-03-16,Oral_Roberts,Duke,0,0,0
2022-23,401522129,2023-03-16,Louisiana,Tennessee,0,0,0
2022-23,401522129,2023-03-16,Tennessee,Louisiana,1,0,0
2022-23,401522130,2023-03-16,Furman,UVA,1,0,0
2022-23,401522130,2023-03-16,UVA,Furman,0,0,0
2022-23,401522131,2023-03-16,Charleston,San_Diego_State,0,0,0
2022-23,401522131,2023-03-16,San_Diego_State,Charleston,1,0,0
2022-23,401522132,2023-03-16,UCLA,UNC_Asheville,1,0,0
2022-23,401522132,2023-03-16,UNC_Asheville,UCLA,0,0,0
2022-23,401522133,2023-03-16,Boise_State,Northwestern,0,0,0
2022-23,401522133,2023-03-16,Northwestern,Boise_State,1,0,0
2022-23,401522134,2023-03-16,Arizona,Princeton,0,0,0
2022-23,401522134,2023-03-16,Princeton,Arizona,1,0,0
2022-23,401522135,2023-03-16,Missouri,Utah_State,1,0,0
2022-23,401522135,2023-03-16,Utah_State,Missouri,0,0,0
2022-23,401522136,2023-03-17,Iona,UConn,0,0,0
2022-23,401522136,2023-03-17,UConn,Iona,1,0,0
2022-23,401522137,2023-03-17,Saint_Mary's,VCU,1,0,0
2022-23,401522137,2023-03-17,VCU,Saint_Mary's,0,0,0
2022-23,401522138,2023-03-17,Indiana,Kent_State,1,0,0
2022-23,401522138,2023-03-17,Kent_State,Indiana,0,0,0
2022-23,401522139,2023-03-17,Drake,Miami,0,0,0
2022-23,401522139,2023-03-17,Miami,Drake,1,0,0
2022-23,401522141,2023-03-17,Marquette,Vermont,1,0,0
2022-23,401522141,2023-03-17,Vermont,Marquette,0,0,0
2022-23,401522142,2023-03-17,Michigan_State,USC,1,0,0
2022-23,401522142,2023-03-17,USC,Michigan_State,0,0,0
2022-23,401522144,2023-03-17,FAU,Memphis,1,0,0
2022-23,401522144,2023-03-17,Memphis,FAU,0,0,0
2022-23,401522145,2023-03-17,Fair_Dickinson,Purdue,1,0,0
2022-23,401522145,2023-03-17,Purdue,Fair_Dickinson,0,0,0
2022-23,401522148,2023-03-17,Gonzaga,Grand_Canyon,1,0,0
2022-23,401522148,2023-03-17,Grand_Canyon,Gonzaga,0,0,0
2022-23,401522149,2023-03-17,Arizona_State,TCU,0,0,0
2022-23,401522149,2023-03-17,TCU,Arizona_State,1,0,0
2022-23,401522151,2023-03-17,Baylor,UCSB,1,0,0
2022-23,401522151,2023-03-17,UCSB,Baylor,0,0,0
2022-23,401522152,2023-03-17,Creighton,NC_State,1,0,0
2022-23,401522152,2023-03-17,NC_State,Creighton,0,0,0
2022-23,401522153,2023-03-17,Kansas_State,Montana_State,1,0,0
2022-23,401522153,2023-03-17,Montana_State,Kansas_State,0,0,0
2022-23,401522154,2023-03-17,Kentucky,Providence,1,0,0
2022-23,401522154,2023-03-17,Providence,Kentucky,0,0,0
2022-23,401522156,2023-03-17,Kennesaw_State,Xavier,0,0,0
2022-23,401522156,2023-03-17,Xavier,Kennesaw_State,1,0,0
2022-23,401522157,2023-03-17,Iowa_State,Pitt,0,0,0
2022-23,401522157,2023-03-17,Pitt,Iowa_State,1,0,0
2022-23,401522159,2023-03-18,Alabama,Maryland,1,0,0
2022-23,401522159,2023-03-18,Maryland,Alabama,0,0,0
2022-23,401522161,2023-03-18,Auburn,Houston,0,0,0
2022-23,401522161,2023-03-18,Houston,Auburn,1,0,0
2022-23,401522162,2023-03-18,Arkansas,Kansas,1,0,0
2022-23,401522162,2023-03-18,Kansas,Arkansas,0,0,0
2022-23,401522165,2023-03-18,Penn_State,Texas,0,0,0
2022-23,401522165,2023-03-18,Texas,Penn_State,1,0,0
2022-23,401522166,2023-03-18,Duke,Tennessee,0,0,0
2022-23,401522166,2023-03-18,Tennessee,Duke,1,0,0
2022-23,401522167,2023-03-18,Furman,San_Diego_State,0,0,0
2022-23,401522167,2023-03-18,San_Diego_State,Furman,1,0,0
2022-23,401522169,2023-03-18,Northwestern,UCLA,0,0,0
2022-23,401522169,2023-03-18,UCLA,Northwestern,1,0,0
2022-23,401522170,2023-03-18,Missouri,Princeton,0,0,0
2022-23,401522170,2023-03-18,Princeton,Missouri,1,0,0
2022-23,401522172,2023-03-19,Saint_Mary's,UConn,0,0,0
2022-23,401522172,2023-03-19,UConn,Saint_Mary's,1,0,0
2022-23,401522173,2023-03-19,Indiana,Miami,0,0,0
2022-23,401522173,2023-03-19,Miami,Indiana,1,0,0
2022-23,401522174,2023-03-19,FAU,Fair_Dickinson,1,0,0
2022-23,401522174,2023-03-19,Fair_Dickinson,FAU,0,0,0
2022-23,401522175,2023-03-19,Marquette,Michigan_State,0,0,0
2022-23,401522175,2023-03-19,Michigan_State,Marquette,1,0,0
2022-23,401522178,2023-03-19,Gonzaga,TCU,1,0,0
2022-23,401522178,2023-03-19,TCU,Gonzaga,0,0,0
2022-23,401522179,2023-03-19,Baylor,Creighton,0,0,0
2022-23,401522179,2023-03-19,Creighton,Baylor,1,0,0
2022-23,401522180,2023-03-19,Kansas_State,Kentucky,1,0,0
2022-23,401522180,2023-03-19,Kentucky,Kansas_State,0,0,0
2022-23,401522183,2023-03-19,Pitt,Xavier,0,0,0
2022-23,401522183,2023-03-19,Xavier,Pitt,1,0,0
2022-23,401522186,2023-03-23,Gonzaga,UCLA,1,0,0
2022-23,401522186,2023-03-23,UCLA,Gonzaga,0,0,0
2022-23,401522188,2023-03-23,Arkansas,UConn,0,0,0
2022-23,401522188,2023-03-23,UConn,Arkansas,1,0,0
2022-23,401522191,2023-03-23,Kansas_State,Michigan_State,1,0,0
2022-23,401522191,2023-03-23,Michigan_State,Kansas_State,0,0,0
2022-23,401522192,2023-03-23,FAU,Tennessee,1,0,0
2022-23,401522192,2023-03-23,Tennessee,FAU,0,0,0
2022-23,401522194,2023-03-24,Texas,Xavier,1,0,0
