pid,draft_year,cutoff,season,team,src,norm_name,last_season
Pbac78302af,2019,2019-06-20,2017-18,St_John's,RT,justin simon,2019
Pbac78302af,2019,2019-06-20,2018-19,St_John's,RT,justin simon,2019
P56aec34978,2019,2019-06-20,2017-18,Oregon,RT,kenny wooten,2019
P56aec34978,2019,2019-06-20,2018-19,Oregon,RT,kenny wooten,2019
P76d288c08d,2019,2019-06-20,2016-17,TCU,R,kouat noi,2019
P76d288c08d,2019,2019-06-20,2017-18,TCU,RT,kouat noi,2019
P76d288c08d,2019,2019-06-20,2018-19,TCU,R,kouat noi,2019
Pb1eb09fa94,2019,2019-06-20,2017-18,UCLA,R,kris wilkes,2019
Pb1eb09fa94,2019,2019-06-20,2018-19,UCLA,RT,kris wilkes,2019
P03938af6ae,2019,2019-06-20,2016-17,Miss_St,RT,lamar peters,2019
P03938af6ae,2019,2019-06-20,2017-18,Miss_St,RT,lamar peters,2019
P03938af6ae,2019,2019-06-20,2018-19,Miss_St,RT,lamar peters,2019
P7a85c71bc1,2019,2019-06-20,2015-16,Creighton,RT,martin krampelj,2019
P7a85c71bc1,2019,2019-06-20,2016-17,Creighton,RT,martin krampelj,2019
P7a85c71bc1,2019,2019-06-20,2017-18,Creighton,RT,martin krampelj,2019
P7a85c71bc1,2019,2019-06-20,2018-19,Creighton,RT,martin krampelj,2019
Pc7623d005f,2019,2019-06-20,2016-17,Michigan_State,RT,nick ward,2019
Pc7623d005f,2019,2019-06-20,2017-18,Michigan_State,RT,nick ward,2019
Pc7623d005f,2019,2019-06-20,2018-19,Michigan_State,RT,nick ward,2019
P920b587915,2019,2019-06-20,2016-17,Kentucky,RT,sacha killeya jones,2019
P920b587915,2019,2019-06-20,2017-18,Kentucky,RT,sacha killeya jones,2019
P920b587915,2019,2019-06-20,2018-19,NC_State,R,sacha killeya jones,2019
P48e78aee32,2019,2019-06-20,2016-17,West_Virginia,RT,sagaba konate,2019
P48e78aee32,2019,2019-06-20,2017-18,West_Virginia,RT,sagaba konate,2019
P48e78aee32,2019,2019-06-20,2018-19,West_Virginia,RT,sagaba konate,2019
P73b9dbd92b,2019,2019-06-20,2015-16,Vanderbilt,RT,samir sehic,2019
P73b9dbd92b,2019,2019-06-20,2016-17,Tulane,R,samir sehic,2019
P73b9dbd92b,2019,2019-06-20,2017-18,Tulane,RT,samir sehic,2019
P73b9dbd92b,2019,2019-06-20,2018-19,Tulane,RT,samir sehic,2019
P71e4b2b4d3,2019,2019-06-20,2016-17,Syracuse,RT,tyus battle,2019
P71e4b2b4d3,2019,2019-06-20,2017-18,Syracuse,RT,tyus battle,2019
P71e4b2b4d3,2019,2019-06-20,2018-19,Syracuse,RT,tyus battle,2019
P6d3980e9f0,2019,2019-06-20,2016-17,Louisville,RT,vj king,2019
P6d3980e9f0,2019,2019-06-20,2017-18,Louisville,RT,vj king,2019
P6d3980e9f0,2019,2019-06-20,2018-19,Louisville,RT,vj king,2019
P35f0fb7731,2020,2020-11-18,2019-20,Georgia,RT,anthony edwards,2020
Pba698d642d,2020,2020-11-18,2019-20,Memphis,T,james wiseman,2020
P272ac40c3c,2020,2020-11-18,2019-20,Florida_State,RT,patrick williams,2020
P7699b7f669,2020,2020-11-18,2019-20,Auburn,RT,isaac okoro,2020
P6232d5a44f,2020,2020-11-18,2019-20,USC,RT,onyeka okongwu,2020
P41612ab4e2,2020,2020-11-18,2018-19,Dayton,RT,obi toppin,2020
P41612ab4e2,2020,2020-11-18,2019-20,Dayton,RT,obi toppin,2020
P90a7395cb0,2020,2020-11-18,2018-19,Maryland,RT,jalen smith,2020
P90a7395cb0,2020,2020-11-18,2019-20,Maryland,RT,jalen smith,2020
Pd70c9ef8df,2020,2020-11-18,2018-19,Florida_State,RT,devin vassell,2020
Pd70c9ef8df,2020,2020-11-18,2019-20,Florida_State,RT,devin vassell,2020
P1388f2fd26,2020,2020-11-18,2018-19,Iowa_State,RT,tyrese haliburton,2020
P1388f2fd26,2020,2020-11-18,2019-20,Iowa_State,RT,tyrese haliburton,2020
P0df73941d8,2020,2020-11-18,2018-19,Alabama,RT,kira lewis,2020
P0df73941d8,2020,2020-11-18,2019-20,Alabama,RT,kira lewis,2020
Pe6c9de6d86,2020,2020-11-18,2018-19,Vanderbilt,RT,aaron nesmith,2020
Pe6c9de6d86,2020,2020-11-18,2019-20,Vanderbilt,RT,aaron nesmith,2020
P388cb0d5da,2020,2020-11-18,2019-20,UNC,RT,cole anthony,2020
Pe0b660d280,2020,2020-11-18,2019-20,Washington,RT,isaiah stewart,2020
P0cd98a270c,2020,2020-11-18,2019-20,Arizona,RT,josh green,2020
P04526b8576,2020,2020-11-18,2018-19,Villanova,RT,saddiq bey,2020
P04526b8576,2020,2020-11-18,2019-20,Villanova,RT,saddiq bey,2020
Pb7d583a85a,2020,2020-11-18,2019-20,Memphis,RT,precious achiuwa,2020
Pa3fa433740,2020,2020-11-18,2019-20,Kentucky,RT,tyrese maxey,2020
Pe237a28a37,2020,2020-11-18,2019-20,Arizona,RT,zeke nnaji,2020
P63236d3a70,2020,2020-11-18,2018-19,Kentucky,RT,immanuel quickley,2020
P63236d3a70,2020,2020-11-18,2019-20,Kentucky,RT,immanuel quickley,2020
Pf46613d969,2020,2020-11-18,2016-17,Oregon,RT,payton pritchard,2020
Pf46613d969,2020,2020-11-18,2017-18,Oregon,RT,payton pritchard,2020
Pf46613d969,2020,2020-11-18,2018-19,Oregon,RT,payton pritchard,2020
Pf46613d969,2020,2020-11-18,2019-20,Oregon,RT,payton pritchard,2020
P08bc96e9be,2020,2020-11-18,2016-17,Kansas,RT,udoka azubuike,2020
P08bc96e9be,2020,2020-11-18,2017-18,Kansas,RT,udoka azubuike,2020
P08bc96e9be,2020,2020-11-18,2018-19,Kansas,RT,udoka azubuike,2020
P08bc96e9be,2020,2020-11-18,2019-20,Kansas,RT,udoka azubuike,2020
Pa7dbf13041,2020,2020-11-18,2019-20,Washington,RT,jaden mcdaniels,2020
P69f4c7679c,2020,2020-11-18,2016-17,Washington_St,RT,malachi flynn,2020
P69f4c7679c,2020,2020-11-18,2017-18,Washington_St,RT,malachi flynn,2020
P69f4c7679c,2020,2020-11-18,2018-19,San_Diego_State,R,malachi flynn,2020
P69f4c7679c,2020,2020-11-18,2019-20,San_Diego_State,RT,malachi flynn,2020
P5be180758a,2020,2020-11-18,2016-17,TCU,RT,desmond bane,2020
P5be180758a,2020,2020-11-18,2017-18,TCU,RT,desmond bane,2020
P5be180758a,2020,2020-11-18,2018-19,TCU,R,desmond bane,2020
P5be180758a,2020,2020-11-18,2019-20,TCU,RT,desmond bane,2020
P289da7f9c1,2020,2020-11-18,2019-20,Stanford,RT,tyrell terry,2020
Pad0b972baf,2020,2020-11-18,2019-20,Duke,RT,vernon carey,2020
P48772fff87,2020,2020-11-18,2018-19,Minnesota,RT,daniel oturu,2020
P48772fff87,2020,2020-11-18,2019-20,Minnesota,RT,daniel oturu,2020
P1f88525e9f,2020,2020-11-18,2017-18,Michigan_State,RT,xavier tillman,2020
P1f88525e9f,2020,2020-11-18,2018-19,Michigan_State,RT,xavier tillman,2020
P1f88525e9f,2020,2020-11-18,2019-20,Michigan_State,RT,xavier tillman,2020
P32d7e7e1eb,2020,2020-11-18,2017-18,Colorado,RT,tyler bey,2020
P32d7e7e1eb,2020,2020-11-18,2018-19,Colorado,RT,tyler bey,2020
P32d7e7e1eb,2020,2020-11-18,2019-20,Colorado,RT,tyler bey,2020
P198bb02a0c,2020,2020-11-18,2017-18,Vanderbilt,RT,saben lee,2020
P198bb02a0c,2020,2020-11-18,2018-19,Vanderbilt,RT,saben lee,2020
P198bb02a0c,2020,2020-11-18,2019-20,Vanderbilt,RT,saben lee,2020
Pdc083a80a9,2020,2020-11-18,2016-17,ECU,RT,elijah hughes,2020
Pdc083a80a9,2020,2020-11-18,2017-18,Syracuse,R,elijah hughes,2020
Pdc083a80a9,2020,2020-11-18,2018-19,Syracuse,RT,elijah hughes,2020
Pdc083a80a9,2020,2020-11-18,2019-20,Syracuse,RT,elijah hughes,2020
P04282e0cbf,2020,2020-11-18,2018-19,Miss_St,RT,robert woodard,2020
P04282e0cbf,2020,2020-11-18,2019-20,Miss_St,RT,robert woodard,2020
P716f6175e4,2020,2020-11-18,2018-19,Duke,RT,tre jones,2020
P716f6175e4,2020,2020-11-18,2019-20,Duke,RT,tre jones,2020
P2b95cb9990,2020,2020-11-18,2017-18,Kentucky,RT,nick richards,2020
P2b95cb9990,2020,2020-11-18,2018-19,Kentucky,RT,nick richards,2020
P2b95cb9990,2020,2020-11-18,2019-20,Kentucky,RT,nick richards,2020
P429838957d,2020,2020-11-18,2019-20,Texas_Tech,RT,jahmius ramsey,2020
P9cddcdc1ad,2020,2020-11-18,2017-18,Louisville,RT,jordan nwora,2020
P9cddcdc1ad,2020,2020-11-18,2018-19,Louisville,RT,jordan nwora,2020
P9cddcdc1ad,2020,2020-11-18,2019-20,Louisville,RT,jordan nwora,2020
P173da90181,2020,2020-11-18,2018-19,Washington_St,RT,cj elleby,2020
P173da90181,2020,2020-11-18,2019-20,Washington_St,RT,cj elleby,2020
Pc2d24d5902,2020,2020-11-18,2019-20,Arizona,RT,nico mannion,2020
P866e6f90bf,2020,2020-11-18,2018-19,Arkansas,RT,isaiah joe,2020
P866e6f90bf,2020,2020-11-18,2019-20,Arkansas,RT,isaiah joe,2020
P2ca61183dc,2020,2020-11-18,2016-17,LSU,RT,skylar mays,2020
P2ca61183dc,2020,2020-11-18,2017-18,LSU,RT,skylar mays,2020
P2ca61183dc,2020,2020-11-18,2018-19,LSU,RT,skylar mays,2020
P2ca61183dc,2020,2020-11-18,2019-20,LSU,RT,skylar mays,2020
P1cf3ac09b1,2020,2020-11-18,2016-17,Michigan_State,RT,cassius winston,2020
P1cf3ac09b1,2020,2020-11-18,2017-18,Michigan_State,RT,cassius winston,2020
P1cf3ac09b1,2020,2020-11-18,2018-19,Michigan_State,RT,cassius winston,2020
P1cf3ac09b1,2020,2020-11-18,2019-20,Michigan_State,RT,cassius winston,2020
Pb3e461d4cf,2020,2020-11-18,2019-20,Duke,RT,cassius stanley,2020
Pdc49b6ecb0,2020,2020-11-18,2015-16,Charleston,R,grant riller,2020
Pdc49b6ecb0,2020,2020-11-18,2016-17,Charleston,RT,grant riller,2020
Pdc49b6ecb0,2020,2020-11-18,2017-18,Charleston,RT,grant riller,2020
Pdc49b6ecb0,2020,2020-11-18,2018-19,Charleston,RT,grant riller,2020
Pdc49b6ecb0,2020,2020-11-18,2019-20,Charleston,RT,grant riller,2020
P9d5ce33ec0,2020,2020-11-18,2018-19,Miss_St,RT,reggie perry,2020
P9d5ce33ec0,2020,2020-11-18,2019-20,Miss_St,RT,reggie perry,2020
P170284fab5,2020,2020-11-18,2017-18,DePaul,RT,paul reed,2020
P170284fab5,2020,2020-11-18,2018-19,DePaul,RT,paul reed,2020
P170284fab5,2020,2020-11-18,2019-20,DePaul,RT,paul reed,2020
P641ed83c9a,2020,2020-11-18,2016-17,LA_Tech,RT,jalen harris,2020
P641ed83c9a,2020,2020-11-18,2017-18,LA_Tech,RT,jalen harris,2020
P8884c4fd03,2020,2020-11-18,2016-17,Utah_State,RT,sam merrill,2020
P8884c4fd03,2020,2020-11-18,2017-18,Utah_State,RT,sam merrill,2020
P8884c4fd03,2020,2020-11-18,2018-19,Utah_State,RT,sam merrill,2020
P8884c4fd03,2020,2020-11-18,2019-20,Utah_State,RT,sam merrill,2020
P007123cefb,2020,2020-11-18,2017-18,Missouri,RT,jontay porter,2019
P007123cefb,2020,2020-11-18,2018-19,Missouri,R,jontay porter,2019
P6142a39d2b,2020,2020-11-18,2015-16,UVA,R,mamadi diakite,2020
P6142a39d2b,2020,2020-11-18,2016-17,UVA,RT,mamadi diakite,2020
P6142a39d2b,2020,2020-11-18,2017-18,UVA,RT,mamadi diakite,2020
P6142a39d2b,2020,2020-11-18,2018-19,UVA,RT,mamadi diakite,2020
P6142a39d2b,2020,2020-11-18,2019-20,UVA,RT,mamadi diakite,2020
P0fec6c7ff1,2020,2020-11-18,2015-16,Washington_St,RT,robert franks,2019
P0fec6c7ff1,2020,2020-11-18,2016-17,Washington_St,RT,robert franks,2019
P0fec6c7ff1,2020,2020-11-18,2017-18,Washington_St,RT,robert franks,2019
P0fec6c7ff1,2020,2020-11-18,2018-19,Washington_St,RT,robert franks,2019
P076dcdb147,2020,2020-11-18,2018-19,Kansas,RT,devon dotson,2020
P076dcdb147,2020,2020-11-18,2019-20,Kansas,RT,devon dotson,2020
P98391b949f,2020,2020-11-18,2016-17,Gonzaga,RT,killian tillie,2020
P98391b949f,2020,2020-11-18,2017-18,Gonzaga,RT,killian tillie,2020
P98391b949f,2020,2020-11-18,2018-19,Gonzaga,RT,killian tillie,2020
P98391b949f,2020,2020-11-18,2019-20,Gonzaga,RT,killian tillie,2020
Pc5171d01c1,2020,2020-11-18,2016-17,Houston,RT,armoni brooks,2019
Pc5171d01c1,2020,2020-11-18,2017-18,Houston,RT,armoni brooks,2019
Pc5171d01c1,2020,2020-11-18,2018-19,Houston,RT,armoni brooks,2019
P2943e264b5,2020,2020-11-18,2014-15,Southern_Miss,RT,keljin blevins,2019
P2943e264b5,2020,2020-11-18,2015-16,Southern_Miss,RT,keljin blevins,2019
P2943e264b5,2020,2020-11-18,2016-17,Montana_State,R,keljin blevins,2019
P2943e264b5,2020,2020-11-18,2017-18,Montana_State,RT,keljin blevins,2019
P2943e264b5,2020,2020-11-18,2018-19,Montana_State,RT,keljin blevins,2019
P72ce5af049,2020,2020-11-18,2015-16,Princeton,RT,devin cannady,2019
P72ce5af049,2020,2020-11-18,2016-17,Princeton,RT,devin cannady,2019
P72ce5af049,2020,2020-11-18,2017-18,Princeton,RT,devin cannady,2019
P72ce5af049,2020,2020-11-18,2018-19,Princeton,RT,devin cannady,2019
P34a08a87d4,2020,2020-11-18,2018-19,Kentucky,RT,ashton hagans,2020
P34a08a87d4,2020,2020-11-18,2019-20,Kentucky,RT,ashton hagans,2020
Pc74b3d476e,2020,2020-11-18,2016-17,Penn_State,RT,lamar stevens,2020
Pc74b3d476e,2020,2020-11-18,2017-18,Penn_State,RT,lamar stevens,2020
Pc74b3d476e,2020,2020-11-18,2018-19,Penn_State,RT,lamar stevens,2020
Pc74b3d476e,2020,2020-11-18,2019-20,Penn_State,RT,lamar stevens,2020
P80eaeaa85d,2020,2020-11-18,2018-19,Houston,RT,nate hinton,2020
P80eaeaa85d,2020,2020-11-18,2019-20,Houston,RT,nate hinton,2020
Pceb9387e05,2020,2020-11-18,2016-17,Marquette,RT,markus howard,2020
Pceb9387e05,2020,2020-11-18,2017-18,Marquette,RT,markus howard,2020
Pceb9387e05,2020,2020-11-18,2018-19,Marquette,RT,markus howard,2020
Pceb9387e05,2020,2020-11-18,2019-20,Marquette,RT,markus howard,2020
P9580c6ee97,2020,2020-11-18,2016-17,Nevada,RT,josh hall,2020
P9580c6ee97,2020,2020-11-18,2017-18,Nevada,RT,josh hall,2020
P9580c6ee97,2020,2020-11-18,2018-19,Missouri_State,R,josh hall,2020
P9580c6ee97,2020,2020-11-18,2019-20,Missouri_State,RT,josh hall,2020
P2cd53b2728,2020,2020-11-18,2018-19,Arkansas,RT,mason jones,2020
P2cd53b2728,2020,2020-11-18,2019-20,Arkansas,RT,mason jones,2020
Pc09cd8c6d0,2020,2020-11-18,2017-18,Xavier,RT,naji marshall,2020
Pc09cd8c6d0,2020,2020-11-18,2018-19,Xavier,RT,naji marshall,2020
Pc09cd8c6d0,2020,2020-11-18,2019-20,Xavier,RT,naji marshall,2020
P63a2ab1a2a,2020,2020-11-18,2016-17,William_&_Mary,RT,nathan knight,2020
P63a2ab1a2a,2020,2020-11-18,2017-18,William_&_Mary,RT,nathan knight,2020
P63a2ab1a2a,2020,2020-11-18,2018-19,William_&_Mary,RT,nathan knight,2020
P63a2ab1a2a,2020,2020-11-18,2019-20,William_&_Mary,RT,nathan knight,2020
Pf75af7bb1f,2020,2020-11-18,2017-18,Creighton,RT,ty shon alexander,2020
Pf75af7bb1f,2020,2020-11-18,2018-19,Creighton,RT,ty shon alexander,2020
Pf75af7bb1f,2020,2020-11-18,2019-20,Creighton,RT,ty shon alexander,2020
P16e9d60aa9,2020,2020-11-18,2016-17,Florida_State,RT,trent forrest,2020
P16e9d60aa9,2020,2020-11-18,2017-18,Florida_State,RT,trent forrest,2020
P16e9d60aa9,2020,2020-11-18,2018-19,Florida_State,RT,trent forrest,2020
P16e9d60aa9,2020,2020-11-18,2019-20,Florida_State,RT,trent forrest,2020
P4f020a46a6,2020,2020-11-18,2016-17,Vermont,RT,anthony lamb,2020
P4f020a46a6,2020,2020-11-18,2017-18,Vermont,RT,anthony lamb,2020
P4f020a46a6,2020,2020-11-18,2018-19,Vermont,RT,anthony lamb,2020
P4f020a46a6,2020,2020-11-18,2019-20,Vermont,RT,anthony lamb,2020
Pa8a4b42a31,2020,2020-11-18,2016-17,USF,RT,malik fitts,2020
Pa8a4b42a31,2020,2020-11-18,2017-18,Saint_Mary's,R,malik fitts,2020
Pa8a4b42a31,2020,2020-11-18,2018-19,Saint_Mary's,RT,malik fitts,2020
Pa8a4b42a31,2020,2020-11-18,2019-20,Saint_Mary's,RT,malik fitts,2020
Pc2faa1488c,2020,2020-11-18,2015-16,Butler,R,sean mcdermott,2020
Pc2faa1488c,2020,2020-11-18,2016-17,Butler,RT,sean mcdermott,2020
Pc2faa1488c,2020,2020-11-18,2017-18,Butler,RT,sean mcdermott,2020
Pc2faa1488c,2020,2020-11-18,2018-19,Butler,RT,sean mcdermott,2020
Pc2faa1488c,2020,2020-11-18,2019-20,Butler,RT,sean mcdermott,2020
P9c6ee0d9a6,2020,2020-11-18,2016-17,UAB,RT,nate darling,2020
P9c6ee0d9a6,2020,2020-11-18,2017-18,UAB,RT,nate darling,2020
P9c6ee0d9a6,2020,2020-11-18,2018-19,Delaware,R,nate darling,2020
P9c6ee0d9a6,2020,2020-11-18,2019-20,Delaware,RT,nate darling,2020
Pe6009787c4,2020,2020-11-18,2017-18,Baylor,R,freddie gillespie,2020
Pe6009787c4,2020,2020-11-18,2018-19,Baylor,RT,freddie gillespie,2020
Pe6009787c4,2020,2020-11-18,2019-20,Baylor,RT,freddie gillespie,2020
P4722b5d5ff,2020,2020-11-18,2018-19,Marquette,RT,brendan bailey,2020
P4722b5d5ff,2020,2020-11-18,2019-20,Marquette,RT,brendan bailey,2020
Pc4f35f8bd3,2020,2020-11-18,2016-17,Arkansas,RT,cj jones,2020
P8943f8c99a,2020,2020-11-18,2014-15,Utah_State,RT,chris smith,2020
P8943f8c99a,2020,2020-11-18,2015-16,Utah_State,RT,chris smith,2020
Pa974d0f28b,2020,2020-11-18,2016-17,Robert_Morris,RT,dachon burke,2020
Pa974d0f28b,2020,2020-11-18,2017-18,Robert_Morris,RT,dachon burke,2020
Pa974d0f28b,2020,2020-11-18,2018-19,Nebraska,R,dachon burke,2020
Pa974d0f28b,2020,2020-11-18,2019-20,Nebraska,RT,dachon burke,2020
P4ddb9bf638,2020,2020-11-18,2018-19,Kentucky,RT,ej montgomery,2020
P4ddb9bf638,2020,2020-11-18,2019-20,Kentucky,RT,ej montgomery,2020
Ped501e46cc,2020,2020-11-18,2018-19,LSU,RT,emmitt williams,2020
Ped501e46cc,2020,2020-11-18,2019-20,LSU,RT,emmitt williams,2020
P9d7519067e,2020,2020-11-18,2016-17,Duquesne,RT,isiaha mike,2020
P9d7519067e,2020,2020-11-18,2017-18,SMU,R,isiaha mike,2020
P9d7519067e,2020,2020-11-18,2018-19,SMU,RT,isiaha mike,2020
P9d7519067e,2020,2020-11-18,2019-20,SMU,RT,isiaha mike,2020
P92b5b7a56d,2020,2020-11-18,2015-16,Saint_Louis,RT,jermaine bishop,2020
P92b5b7a56d,2020,2020-11-18,2016-17,Saint_Louis,RT,jermaine bishop,2020
P92b5b7a56d,2020,2020-11-18,2017-18,Saint_Louis,R,jermaine bishop,2020
P92b5b7a56d,2020,2020-11-18,2018-19,Norfolk_State,R,jermaine bishop,2020
P92b5b7a56d,2020,2020-11-18,2019-20,Norfolk_State,RT,jermaine bishop,2020
P5fdfb73e8f,2020,2020-11-18,2017-18,Duke,RT,jordan tucker,2020
P5fdfb73e8f,2020,2020-11-18,2018-19,Butler,RT,jordan tucker,2020
P5fdfb73e8f,2020,2020-11-18,2019-20,Butler,RT,jordan tucker,2020
P5b50a9b58b,2020,2020-11-18,2019-20,Kentucky,T,kahlil whitney,2020
Pd3cfd798be,2020,2020-11-18,2017-18,Ohio_State,RT,kaleb wesson,2020
Pd3cfd798be,2020,2020-11-18,2018-19,Ohio_State,RT,kaleb wesson,2020
Pd3cfd798be,2020,2020-11-18,2019-20,Ohio_State,RT,kaleb wesson,2020
P9b1073be42,2020,2020-11-18,2017-18,CSU_Northridge,R,lamine diane,2020
P9b1073be42,2020,2020-11-18,2018-19,CSU_Northridge,RT,lamine diane,2020
P9b1073be42,2020,2020-11-18,2019-20,CSU_Northridge,RT,lamine diane,2020
Pc76c8c8711,2020,2020-11-18,2016-17,Washington_St,R,milan acquaah,2020
Pc76c8c8711,2020,2020-11-18,2017-18,Washington_St,RT,milan acquaah,2020
Pc76c8c8711,2020,2020-11-18,2018-19,Cal_Baptist,RT,milan acquaah,2020
Pc76c8c8711,2020,2020-11-18,2019-20,Cal_Baptist,RT,milan acquaah,2020
P51e6803c0a,2020,2020-11-18,2017-18,Temple,RT,nate pierre louis,2020
P51e6803c0a,2020,2020-11-18,2018-19,Temple,RT,nate pierre louis,2020
P51e6803c0a,2020,2020-11-18,2019-20,Temple,RT,nate pierre louis,2020
P2dd8b69701,2020,2020-11-18,2017-18,Miss_St,RT,nick weatherspoon,2020
P2dd8b69701,2020,2020-11-18,2018-19,Miss_St,RT,nick weatherspoon,2020
P2dd8b69701,2020,2020-11-18,2019-20,Miss_St,RT,nick weatherspoon,2020
P770d276313,2020,2020-11-18,2019-20,Fresno_State,RT,niven hart,2020
P051c4d4903,2020,2020-11-18,2017-18,Purdue,RT,nojel eastern,2020
P051c4d4903,2020,2020-11-18,2018-19,Purdue,RT,nojel eastern,2020
P051c4d4903,2020,2020-11-18,2019-20,Purdue,RT,nojel eastern,2020
Pa9f698b274,2020,2020-11-18,2017-18,Georgia,RT,rayshaun hammonds,2020
Pa9f698b274,2020,2020-11-18,2018-19,Georgia,RT,rayshaun hammonds,2020
Pa9f698b274,2020,2020-11-18,2019-20,Georgia,RT,rayshaun hammonds,2020
P61afdc25a4,2021,2021-07-29,2020-21,Oklahoma_State,RT,cade cunningham,2021
Pc3e0235987,2021,2021-07-29,2020-21,USC,RT,evan mobley,2021
P45a39b68c1,2021,2021-07-29,2020-21,Florida_State,RT,scottie barnes,2021
Pc97a1282a3,2021,2021-07-29,2020-21,Gonzaga,RT,jalen suggs,2021
Pb2632428b5,2021,2021-07-29,2019-20,Michigan,RT,franz wagner,2021
Pb2632428b5,2021,2021-07-29,2020-21,Michigan,RT,franz wagner,2021
P2c8aa67899,2021,2021-07-29,2017-18,Auburn,RT,davion mitchell,2021
P2c8aa67899,2021,2021-07-29,2018-19,Baylor,R,davion mitchell,2021
P2c8aa67899,2021,2021-07-29,2019-20,Baylor,RT,davion mitchell,2021
P2c8aa67899,2021,2021-07-29,2020-21,Baylor,RT,davion mitchell,2021
P9e82692a6d,2021,2021-07-29,2020-21,Stanford,RT,ziaire williams,2021
Pa090759337,2021,2021-07-29,2019-20,UConn,RT,james bouknight,2021
Pa090759337,2021,2021-07-29,2020-21,UConn,RT,james bouknight,2021
P4e35bd6add,2021,2021-07-29,2020-21,Alabama,RT,joshua primo,2021
P05f9ca4653,2021,2021-07-29,2019-20,Oregon,RT,chris duarte,2021
P05f9ca4653,2021,2021-07-29,2020-21,Oregon,RT,chris duarte,2021
Pa0882490f6,2021,2021-07-29,2020-21,Arkansas,RT,moses moody,2021
P0057628fa2,2021,2021-07-29,2017-18,Gonzaga,RT,corey kispert,2021
P0057628fa2,2021,2021-07-29,2018-19,Gonzaga,RT,corey kispert,2021
P0057628fa2,2021,2021-07-29,2019-20,Gonzaga,RT,corey kispert,2021
P0057628fa2,2021,2021-07-29,2020-21,Gonzaga,RT,corey kispert,2021
P54240b8a24,2021,2021-07-29,2018-19,Rice,RT,trey murphy,2021
P54240b8a24,2021,2021-07-29,2019-20,Rice,RT,trey murphy,2021
P54240b8a24,2021,2021-07-29,2020-21,UVA,RT,trey murphy,2021
Pfce02776de,2021,2021-07-29,2019-20,Florida,RT,tre mann,2021
Pfce02776de,2021,2021-07-29,2020-21,Florida,RT,tre mann,2021
P69549f38f2,2021,2021-07-29,2019-20,Texas,RT,kai jones,2021
P69549f38f2,2021,2021-07-29,2020-21,Texas,RT,kai jones,2021
P392363bcf2,2021,2021-07-29,2020-21,Duke,RT,jalen johnson,2021
P721d8fa8f9,2021,2021-07-29,2015-16,Winthrop,RT,keon johnson,2021
P721d8fa8f9,2021,2021-07-29,2016-17,Winthrop,R,keon johnson,2021
P721d8fa8f9,2021,2021-07-29,2020-21,Tennessee,RT,keon johnson,2021
P87ada0d006,2021,2021-07-29,2016-17,Providence,RT,isaiah jackson,2021
P87ada0d006,2021,2021-07-29,2017-18,Providence,RT,isaiah jackson,2021
P87ada0d006,2021,2021-07-29,2018-19,Providence,RT,isaiah jackson,2021
P87ada0d006,2021,2021-07-29,2020-21,Kentucky,RT,isaiah jackson,2021
Pf6213e9937,2021,2021-07-29,2020-21,Arizona_State,RT,josh christopher,2021
P88205fde52,2021,2021-07-29,2018-19,Kansas,RT,quentin grimes,2021
P88205fde52,2021,2021-07-29,2019-20,Houston,RT,quentin grimes,2021
P88205fde52,2021,2021-07-29,2020-21,Houston,RT,quentin grimes,2021
P61d8f8df57,2021,2021-07-29,2019-20,VCU,W,bones hyland,2021
P61d8f8df57,2021,2021-07-29,2020-21,VCU,W,bones hyland,2021
Pe28113186c,2021,2021-07-29,2020-21,LSU,W,cam thomas,2021
P90b2305671,2021,2021-07-29,2020-21,Tennessee,RT,jaden springer,2021
Pe728a39ea0,2021,2021-07-29,2020-21,UNC,RT,dayron sharpe,2021
P213b82c86a,2021,2021-07-29,2019-20,Loyola_(MD),RT,santi aldama,2021
P213b82c86a,2021,2021-07-29,2020-21,Loyola_(MD),RT,santi aldama,2021
P5480a34012,2021,2021-07-29,2019-20,Villanova,RT,jeremiah robinson earl,2021
P5480a34012,2021,2021-07-29,2020-21,Villanova,RT,jeremiah robinson earl,2021
P30169adef4,2021,2021-07-29,2018-19,Ohio,RT,jason preston,2021
P30169adef4,2021,2021-07-29,2019-20,Ohio,RT,jason preston,2021
P30169adef4,2021,2021-07-29,2020-21,Ohio,RT,jason preston,2021
P21372aaded,2021,2021-07-29,2017-18,Alabama,RT,herbert jones,2021
P21372aaded,2021,2021-07-29,2018-19,Alabama,RT,herbert jones,2021
P21372aaded,2021,2021-07-29,2019-20,Alabama,RT,herbert jones,2021
P21372aaded,2021,2021-07-29,2020-21,Alabama,RT,herbert jones,2021
P606c98790a,2021,2021-07-29,2019-20,West_Virginia,RT,miles mcbride,2021
P606c98790a,2021,2021-07-29,2020-21,West_Virginia,RT,miles mcbride,2021
Pc624860c4a,2021,2021-07-29,2020-21,Auburn,RT,jt thor,2021
P9fd480084b,2021,2021-07-29,2018-19,Illinois,RT,ayo dosunmu,2021
P9fd480084b,2021,2021-07-29,2019-20,Illinois,RT,ayo dosunmu,2021
P9fd480084b,2021,2021-07-29,2020-21,Illinois,RT,ayo dosunmu,2021
P90932c4b0a,2021,2021-07-29,2018-19,Utah_State,RT,neemias queta,2021
P90932c4b0a,2021,2021-07-29,2019-20,Utah_State,RT,neemias queta,2021
