pid,birth_src_wiki,cutoff_inferred,bio_height_cm,el2_games,el2_dnp,el2_start_games,el2_starts,el2_start_rate,el2_min,el2_min_share,el2_pts40,el2_oreb40,el2_dreb40,el2_ast40,el2_stl40,el2_blk40,el2_tov40,el2_pf40,el2_pir40,el2_ts,el2_efg,el2_3par,el2_ftr,el2_ftpct,el2_3ppct,el2_2ppct,el2_usage,el2_pm40,el2_seasons,el2_age_first,el2_age_last,el2_ls_games,el2_ls_dnp,el2_ls_start_games,el2_ls_starts,el2_ls_start_rate,el2_ls_min,el2_ls_min_share,el2_ls_pts40,el2_ls_oreb40,el2_ls_dreb40,el2_ls_ast40,el2_ls_stl40,el2_ls_blk40,el2_ls_tov40,el2_ls_pf40,el2_ls_pir40,el2_ls_ts,el2_ls_efg,el2_ls_3par,el2_ls_ftr,el2_ls_ftpct,el2_ls_3ppct,el2_ls_2ppct,el2_ls_usage,el2_ls_pm40,el2_trend_pts40,el2_trend_pir40,eu2_games,eu2_dnp,eu2_start_games,eu2_starts,eu2_start_rate,eu2_min,eu2_min_share,eu2_pts40,eu2_oreb40,eu2_dreb40,eu2_ast40,eu2_stl40,eu2_blk40,eu2_tov40,eu2_pf40,eu2_pir40,eu2_ts,eu2_efg,eu2_3par,eu2_ftr,eu2_ftpct,eu2_3ppct,eu2_2ppct,eu2_usage,eu2_pm40,eu2_seasons,yng_min_e,yng_min_u,yng_min_senior,yng_games_u20,yng_age_first_senior,yng_min_share_age18,yng_min_age18,yng_min_share_age19,yng_min_age19,angt_has,angt_tournaments,club_n_senior,club_n_all,club_midseason_moves,club_registrations,tier_best,tier_e,tier_u,intl_any,angt_games,angt_starts,angt_start_rate,angt_min,angt_min_share,angt_pts40,angt_oreb40,angt_dreb40,angt_ast40,angt_stl40,angt_blk40,angt_tov40,angt_pf40,angt_pir40,angt_ts,angt_efg,angt_3par,angt_ftr,angt_ftpct,angt_3ppct,angt_2ppct,angt_usage,angt_age_first,angt_rel_age
P90844406b5,0,0,205.0,74,6,74,34.0,0.459459,1282.8,0.080049,10.726678,2.338665,5.300975,1.621475,1.55911,0.935466,1.309653,5.394521,12.192241,0.518135,0.498366,0.437908,0.19281,0.661017,0.30597,0.52907,14.550504,0.48546,5,19.734428,24.199863,16.0,0.0,16.0,13.0,0.8125,343.2,0.10726,9.32314,2.097707,4.078874,1.864628,1.981167,0.932314,0.932314,4.195413,10.605072,0.457666,0.451807,0.518072,0.120482,0.5,0.302326,0.45,13.530708,-8.041208,-2.59011,3.745928,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,110.8,0.0,110.8,10,19.734428,,0.0,0.055401,110.8,0,0,1,1,0,5,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
P909613bae5,0,0,206.0,120,0,120,81.0,0.675,3221.3,0.133525,18.414926,1.651507,4.706175,1.080309,0.757458,0.620867,1.63909,3.166423,16.353646,0.58611,0.564446,0.561419,0.214533,0.717742,0.405239,0.508876,21.408082,,6,21.103354,26.261465,10.0,0.0,10.0,10.0,1.0,343.8,0.16977,25.248412,1.512578,5.46855,1.396226,0.581761,1.163521,1.62893,2.676099,24.084891,0.563929,0.527108,0.433735,0.361446,0.7,0.430556,0.43617,29.783522,,11.224947,10.723952,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,21.103354,,0.0,,0.0,0,0,1,1,0,6,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
P927dcf71a8,0,0,207.0,59,0,56,49.0,0.875,1595.0,0.134313,16.827913,3.611355,6.018926,2.257097,2.056466,0.802523,2.708517,5.341797,20.614821,0.601168,0.621339,0.002092,0.380753,0.423077,0.0,0.622642,20.160482,,3,25.577002,29.03217,18.0,0.0,18.0,16.0,0.888889,491.5,0.135586,19.532045,2.522889,5.696846,3.499491,1.139369,0.895219,2.929807,4.964395,21.97355,0.607656,0.630952,0.0,0.39881,0.41791,,0.630952,23.129672,,3.973316,-0.910746,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,25.577002,,0.0,,0.0,0,0,2,2,0,3,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
P93e1b535ab,0,0,215.0,28,21,28,3.0,0.107143,233.2,0.02374,14.233655,2.400857,5.487674,1.028939,1.543408,1.543408,2.229368,6.516613,16.120043,0.627267,0.602041,0.061224,0.795918,0.615385,0.333333,0.608696,17.209232,,3,18.759754,21.24846,13.0,10.0,13.0,0.0,0.0,96.0,0.02087,16.666667,1.25,5.833333,1.666667,1.25,1.666667,2.083333,6.25,21.25,0.727802,0.775,0.05,0.85,0.529412,1.0,0.736842,16.82864,,2.8,13.783333,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,97.0,0.0,97.0,12,18.759754,0.007386,16.2,0.033299,80.8,0,0,1,1,0,3,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
P94bbcbe8b9,0,0,210.0,33,9,33,9.0,0.272727,523.7,0.061612,12.75537,2.749661,5.804839,1.069312,1.45121,1.45121,3.589835,6.721393,12.067955,0.537877,0.495968,0.016129,0.572581,0.619718,0.5,0.491803,19.121949,,3,18.269678,21.683778,15.0,0.0,15.0,4.0,0.266667,289.7,0.095769,13.945413,2.071101,6.765596,1.242661,1.380734,1.794954,3.175688,6.489449,14.083486,0.55131,0.5,0.0,0.540541,0.675,,0.5,19.266927,,4.306858,10.228064,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,124.5,0.0,124.5,10,18.269678,0.047429,124.5,,0.0,0,0,2,2,0,3,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
P9540818d9f,1,0,205.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,1,0,2,-0.65,,,1,7.0,3.0,0.428571,157.1,0.110269,24.437741,1.527359,5.600316,2.800158,2.545598,2.036478,7.891354,3.054718,23.928621,0.614439,0.588235,0.338235,0.338235,0.695652,0.347826,0.622222,30.570768,15.060917,-1.969588
P962232fdc6,0,0,207.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,1,0,1,0,1,-0.65,,,1,5.0,5.0,1.0,121.8,0.121766,20.366933,3.284989,10.511966,3.284989,0.656998,1.642495,5.255983,4.270486,24.30892,0.54693,0.5,0.255319,0.468085,0.681818,0.083333,0.628571,27.633451,18.009582,0.860809
P96a831649e,0,0,183.0,16,12,16,0.0,0.0,165.5,0.029416,18.855837,0.241742,1.450449,6.527021,1.208708,0.241742,3.14264,2.900898,14.262749,0.504397,0.493421,0.578947,0.039474,1.0,0.340909,0.46875,27.501455,13.779266,1,23.934292,24.511978,16.0,12.0,16.0,0.0,0.0,165.5,0.029416,18.855837,0.241742,1.450449,6.527021,1.208708,0.241742,3.14264,2.900898,14.262749,0.504397,0.493421,0.578947,0.039474,1.0,0.340909,0.46875,27.501455,13.779266,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,23.934292,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
P9827437e3d,0,0,229.0,14,0,14,0.0,0.0,139.0,0.049204,3.165468,0.863309,6.330935,0.0,0.863309,4.892086,4.316547,9.208633,-1.726619,0.262405,0.294118,0.0,0.529412,0.111111,,0.294118,12.010151,,1,19.687885,20.035592,14.0,0.0,14.0,0.0,0.0,139.0,0.049204,3.165468,0.863309,6.330935,0.0,0.863309,4.892086,4.316547,9.208633,-1.726619,0.262405,0.294118,0.0,0.529412,0.111111,,0.294118,12.010151,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,124.0,0.0,124.0,12,19.687885,,0.0,0.051134,124.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
P98391b949f,0,0,202.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,1,0,1,0,1,-0.65,,,1,3.0,1.0,0.333333,73.3,0.12211,23.476101,4.913602,4.913602,1.637867,6.005514,0.545956,1.091912,6.005514,24.022057,0.512393,0.473684,0.236842,0.236842,0.777778,0.444444,0.413793,26.140232,17.190965,0.097194
P9b3e496395,1,0,208.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,3,0,1,0,3,-0.65,,,1,12.0,4.0,0.333333,268.8,0.112014,23.65781,5.802859,9.52264,2.975825,0.892748,2.38066,3.57099,3.422199,30.353416,0.508442,0.448905,0.277372,0.321168,0.818182,0.289474,0.454545,28.247421,16.99384,0.337637
P9ba3c3f8a6,0,0,196.0,6,0,6,1.0,0.166667,98.2,0.081875,17.099237,0.814249,3.256997,0.814249,1.221374,0.0,2.035623,3.664122,10.585242,0.479015,0.435897,0.487179,0.282051,0.727273,0.210526,0.55,24.533976,,1,23.381246,23.47707,6.0,0.0,6.0,1.0,0.166667,98.2,0.081875,17.099237,0.814249,3.256997,0.814249,1.221374,0.0,2.035623,3.664122,10.585242,0.479015,0.435897,0.487179,0.282051,0.727273,0.210526,0.55,24.533976,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,23.381246,,0.0,,0.0,0,0,1,1,1,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
P9badd97dfe,0,0,196.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,4,0,1,0,4,-0.65,,,1,13.0,1.0,0.076923,169.9,0.056155,17.896143,2.354756,5.651414,6.122365,1.648329,0.235476,2.825707,3.296658,23.076606,0.627892,0.605263,0.333333,0.140351,0.875,0.473684,0.552632,19.715311,15.863107,-0.637607
P9d76a38c5e,0,0,209.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,1,0,1,0,1,-0.65,,,1,4.0,4.0,1.0,98.3,0.122917,6.101654,5.2881,9.762646,1.220331,0.0,5.2881,2.440661,2.440661,15.864299,0.285388,0.285714,0.142857,0.571429,0.25,0.0,0.333333,14.389872,17.568789,0.464501
Pa0908fe6ff,0,0,202.0,38,1,38,21.0,0.552632,756.5,0.096369,16.444151,1.639128,4.388632,1.269002,0.634501,0.2115,1.797753,2.90813,14.487773,0.545921,0.525194,0.399225,0.236434,0.655738,0.359223,0.516129,21.316343,,3,24.383299,26.759754,15.0,0.0,15.0,8.0,0.533333,273.8,0.090496,16.073059,0.292237,3.360731,1.315068,0.584475,0.0,0.876712,2.922374,11.689498,0.582627,0.566667,0.511111,0.111111,0.8,0.391304,0.545455,18.799019,,1.015776,-3.10592,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,24.383299,,0.0,,0.0,0,0,1,1,0,3,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pa09bdf4e64,1,0,201.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,1,0,1,0,1,-0.65,,,1,3.0,3.0,1.0,88.7,0.147805,20.297013,1.804179,4.510447,1.353134,4.510447,0.451045,6.765671,2.255224,18.041789,0.537249,0.536585,0.463415,0.04878,0.5,0.421053,0.454545,29.684616,18.01232,1.007586
Pa09c3091c5,0,0,195.0,28,0,28,21.0,0.75,704.5,0.125244,13.115685,0.624556,4.088006,4.258339,1.816891,0.227111,2.498226,3.577005,13.229241,0.495793,0.461353,0.2657,0.285024,0.677966,0.309091,0.460526,19.691852,,2,30.822724,32.186174,8.0,0.0,8.0,8.0,1.0,225.5,0.140938,13.658537,0.886918,4.611973,4.789357,2.128603,0.177384,3.547672,3.725055,14.368071,0.46746,0.425676,0.243243,0.256757,0.736842,0.277778,0.428571,21.949933,,0.798411,1.67496,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,30.822724,,0.0,,0.0,0,0,1,1,1,2,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pa0a2c9503f,1,0,211.0,7,0,7,5.0,0.714286,109.8,0.078416,16.760336,2.550486,6.558392,2.186131,0.364355,0.364355,2.550486,6.922748,16.031626,0.631868,0.59375,0.25,0.3125,0.8,0.5,0.541667,18.268268,-8.015813,1,21.03217,21.147159,7.0,0.0,7.0,5.0,0.714286,109.8,0.078416,16.760336,2.550486,6.558392,2.186131,0.364355,0.364355,2.550486,6.922748,16.031626,0.631868,0.59375,0.25,0.3125,0.8,0.5,0.541667,18.268268,-8.015813,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,21.03217,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pa12a517258,0,0,208.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,4,0,1,0,4,-0.65,,,1,15.0,4.0,0.266667,368.7,0.122884,26.149393,3.363615,8.897304,1.844563,2.712593,2.821096,1.844563,3.472119,35.914727,0.597718,0.563584,0.213873,0.375723,0.707692,0.297297,0.595588,25.110359,16.15332,-0.270474
Pa430d00e1f,1,0,205.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,1,0,2,-0.65,,,1,7.0,7.0,1.0,249.1,0.177941,27.456978,1.766238,11.079131,7.064953,3.211342,0.963403,5.138148,2.890208,34.521931,0.497788,0.472973,0.472973,0.364865,0.574074,0.257143,0.551282,37.067865,18.058864,0.8872
Pa526a12aa4,0,0,201.0,15,1,15,5.0,0.333333,261.2,0.080998,19.294303,0.765647,1.990682,1.990682,1.684423,0.918776,2.143811,4.287623,13.322257,0.516393,0.495495,0.315315,0.225225,0.64,0.285714,0.526316,24.162869,,2,18.056126,19.244353,13.0,0.0,13.0,5.0,0.384615,255.0,0.097143,19.764706,0.784314,2.039216,2.039216,1.72549,0.941176,2.039216,4.235294,14.27451,0.529412,0.509259,0.314815,0.231481,0.64,0.294118,0.540541,24.051677,,19.764706,40.010395,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,261.2,0.0,261.2,15,18.056126,0.056749,92.2,0.105625,169.0,0,0,1,1,0,2,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pa59b169e09,0,0,210.0,27,8,27,3.0,0.111111,250.3,0.035504,16.460248,5.593288,4.634439,0.958849,1.757891,0.319616,2.397123,5.273672,18.377946,0.543937,0.486486,0.013514,0.635135,0.659574,0.0,0.493151,21.620509,,2,17.023956,18.532512,14.0,3.0,14.0,2.0,0.142857,150.0,0.043478,16.533333,5.6,5.066667,1.066667,1.866667,0.266667,2.666667,5.333333,17.866667,0.524712,0.466667,0.0,0.711111,0.625,,0.466667,23.690841,,0.182386,-1.275906,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,250.3,0.0,250.3,27,17.023956,0.043478,150.0,,0.0,0,0,1,1,0,2,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pa5e266180e,1,1,211.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,4,0,1,0,4,-0.65,,,1,15.0,4.0,0.266667,315.2,0.104204,17.384904,3.172428,8.121415,2.537942,1.015177,2.918634,3.426222,2.918634,25.125628,0.604056,0.561224,0.255102,0.357143,0.771429,0.4,0.547945,18.193824,16.974675,0.292245
Pa760c9001c,0,0,217.0,46,3,45,26.0,0.577778,974.6,0.098944,13.461933,3.119228,3.899036,1.108147,1.764827,1.149189,2.380464,5.828032,13.256721,0.519975,0.472656,0.003906,0.527344,0.637037,0.0,0.47451,18.385194,,4,17.631759,20.969199,13.0,0.0,13.0,13.0,1.0,341.5,0.131346,15.812592,2.928258,3.74817,0.585652,2.693997,0.937042,2.576867,4.685212,16.983895,0.560073,0.505263,0.0,0.610526,0.672414,,0.505263,19.759474,,8.749991,12.489513,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,633.1,0.0,633.1,33,17.631759,0.11,198.0,0.118286,310.5,0,0,1,1,0,4,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pa779a7b0cf,1,0,209.0,3,6,3,0.0,0.0,14.4,0.008,11.111111,5.555556,2.777778,0.0,0.0,0.0,2.777778,13.888889,-11.111111,0.285714,0.285714,0.0,0.0,,,0.285714,26.413101,-33.333333,1,18.379192,18.606434,3.0,6.0,3.0,0.0,0.0,14.4,0.008,11.111111,5.555556,2.777778,0.0,0.0,0.0,2.777778,13.888889,-11.111111,0.285714,0.285714,0.0,0.0,,,0.285714,26.413101,-33.333333,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,14.4,0.0,14.4,3,18.379192,0.008,14.4,,0.0,1,2,1,2,0,3,1.61,1.61,,1,9.0,8.0,0.888889,201.4,0.109177,21.843491,4.96443,7.545933,1.985772,0.794309,2.382926,4.368698,4.765853,24.623572,0.538793,0.522727,0.0,0.363636,0.5625,,0.522727,27.022338,16.607803,-0.004528
Pabb4255b19,0,0,218.0,0,6,0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,1,16.996578,17.24846,0.0,6.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,16.996578,,0.0,,0.0,0,0,1,1,0,0,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pac86c1698b,0,0,190.0,101,0,101,45.0,0.445545,2009.6,0.09839,12.400385,1.094737,3.124977,4.777034,1.492823,0.039809,2.209378,3.32402,15.067563,0.58557,0.548626,0.348837,0.283298,0.776119,0.321212,0.584416,16.290442,8.539698,4,25.459274,29.029432,21.0,0.0,21.0,12.0,0.571429,434.3,0.101595,13.630566,1.381476,3.49974,5.986397,1.934067,0.092098,2.026165,2.947149,18.788077,0.630109,0.613208,0.330189,0.245283,0.692308,0.342857,0.661972,15.422852,8.565153,-0.676349,2.505069,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,25.459274,,0.0,,0.0,0,0,2,2,0,4,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Paca468f5b5,1,0,220.0,0,6,0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,1,17.555099,17.801506,0.0,6.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,17.555099,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pad180fa2f7,0,0,190.0,6,0,6,0.0,0.0,97.5,0.081222,17.23678,0.0,2.051998,4.103995,2.872797,0.0,3.693596,2.051998,10.259988,0.446049,0.420455,0.295455,0.159091,0.714286,0.384615,0.354839,26.893206,,1,25.379877,25.497604,6.0,0.0,6.0,0.0,0.0,97.5,0.081222,17.23678,0.0,2.051998,4.103995,2.872797,0.0,3.693596,2.051998,10.259988,0.446049,0.420455,0.295455,0.159091,0.714286,0.384615,0.354839,26.893206,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,25.379877,,0.0,,0.0,0,0,1,1,1,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pae1e3e2903,0,0,185.0,20,0,20,10.0,0.5,489.6,0.121632,17.484803,0.490228,2.61455,3.676711,0.898752,0.0,2.369436,3.758416,13.562978,0.523688,0.464088,0.430939,0.292818,0.867925,0.282051,0.495146,23.761871,,2,24.87885,26.047912,10.0,0.0,10.0,10.0,1.0,252.1,0.126059,13.644405,0.475968,1.90387,3.490429,0.317312,0.0,2.062526,4.125053,6.663546,0.471078,0.453488,0.44186,0.139535,0.666667,0.263158,0.5,20.061883,,-7.91803,-14.225062,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,24.87885,,0.0,,0.0,0,0,1,1,0,2,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Paf55ace901,0,0,213.0,14,0,14,3.0,0.214286,145.4,0.051463,17.058273,2.751334,6.328069,1.925934,0.550267,1.100534,4.677268,7.97887,14.857206,0.549645,0.414634,0.0,0.853659,0.8,,0.414634,25.165991,,2,23.058179,23.96167,10.0,0.0,10.0,3.0,0.3,129.9,0.064975,17.54521,3.078107,7.079646,1.539053,0.307811,1.231243,4.924971,7.387457,15.698346,0.528169,0.384615,0.0,0.871795,0.794118,,0.384615,26.530697,,4.586806,7.923303,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,23.058179,,0.0,,0.0,1,1,2,3,0,3,1.61,1.61,,1,2.0,0.0,0.0,26.5,0.06625,6.037736,6.037736,9.056604,4.528302,1.509434,3.018868,3.018868,3.018868,18.113208,0.295858,0.2,0.0,0.8,0.5,,0.2,14.381816,16.317591,-0.999871
Paf63a5d230,1,0,201.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,3,0,1,0,3,-0.65,,,1,12.0,4.0,0.333333,306.7,0.117975,20.734578,1.825686,6.650714,2.868935,1.043249,0.912843,4.564215,2.086498,16.561581,0.492687,0.48366,0.45098,0.124183,0.578947,0.376812,0.416667,27.659833,15.077344,-1.162992
Paf95fb158c,1,0,212.0,6,3,6,0.0,0.0,22.4,0.012126,19.613087,0.0,7.132032,0.0,1.783008,5.349024,1.783008,5.349024,21.396095,0.619369,0.6875,0.125,0.25,0.0,1.0,0.571429,22.124576,0.0,1,18.157426,18.310746,6.0,3.0,6.0,0.0,0.0,22.4,0.012126,19.613087,0.0,7.132032,0.0,1.783008,5.349024,1.783008,5.349024,21.396095,0.619369,0.6875,0.125,0.25,0.0,1.0,0.571429,22.124576,0.0,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,22.4,0.0,22.4,6,18.157426,0.012126,22.4,,0.0,1,1,1,2,0,2,1.61,1.61,,1,5.0,5.0,1.0,150.3,0.146634,25.016633,3.992016,10.645376,0.798403,1.862941,2.661344,1.596806,2.927478,36.726547,0.585451,0.507812,0.234375,0.578125,0.783784,0.466667,0.44898,26.188499,17.505818,0.436241
Pb2632428b5,0,0,203.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,1,0,2,-0.65,,,1,8.0,7.0,0.875,150.8,0.094229,19.367762,0.795935,5.040924,4.244989,2.387806,0.530624,2.91843,5.306236,16.449332,0.555386,0.516667,0.566667,0.216667,0.846154,0.352941,0.5,23.653154,15.362081,-1.161804
Pb486223088,0,0,193.0,7,2,7,1.0,0.142857,70.5,0.039166,9.078143,2.269536,3.404304,0.0,1.134768,0.0,1.702152,3.404304,-2.269536,0.266667,0.266667,0.533333,0.0,,0.125,0.357143,22.592858,,1,23.364819,23.518138,7.0,2.0,7.0,1.0,0.142857,70.5,0.039166,9.078143,2.269536,3.404304,0.0,1.134768,0.0,1.702152,3.404304,-2.269536,0.266667,0.266667,0.533333,0.0,,0.125,0.357143,22.592858,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,23.364819,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pb52cacc824,0,0,213.0,3,0,3,0.0,0.0,4.6,0.007667,17.391304,8.695652,0.0,8.695652,0.0,0.0,0.0,0.0,34.782609,1.0,1.0,0.0,0.0,,,1.0,11.007155,26.086957,1,16.750171,16.785763,3.0,0.0,3.0,0.0,0.0,4.6,0.007667,17.391304,8.695652,0.0,8.695652,0.0,0.0,0.0,0.0,34.782609,1.0,1.0,0.0,0.0,,,1.0,11.007155,26.086957,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,4.6,0.0,4.6,3,16.750171,,0.0,,0.0,1,2,1,2,0,3,1.61,1.61,,1,11.0,9.0,0.818182,308.0,0.138435,18.83013,4.675067,8.960544,1.038904,1.29863,3.5063,3.636163,2.986848,24.933689,0.523693,0.515748,0.03937,0.204724,0.538462,0.2,0.52459,24.664599,15.542779,-1.181354
Pb59dd639f9,0,0,203.0,10,0,10,4.0,0.4,178.8,0.086152,12.306591,1.566293,4.69888,2.013806,0.447512,0.0,2.461318,5.370149,7.831467,0.535853,0.53,0.44,0.06,0.666667,0.409091,0.464286,16.720684,16.699469,1,22.351814,22.581793,10.0,0.0,10.0,4.0,0.4,178.8,0.086152,12.306591,1.566293,4.69888,2.013806,0.447512,0.0,2.461318,5.370149,7.831467,0.535853,0.53,0.44,0.06,0.666667,0.409091,0.464286,16.720684,16.699469,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,22.351814,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pb5da2dd439,1,0,210.0,15,1,15,8.0,0.533333,231.5,0.072333,19.873415,4.665932,10.368738,0.518437,0.518437,1.728123,3.629058,7.949366,25.057784,0.752224,0.707692,0.0,0.4,0.884615,,0.707692,20.68788,,1,18.455852,18.822724,15.0,1.0,15.0,8.0,0.533333,231.5,0.072333,19.873415,4.665932,10.368738,0.518437,0.518437,1.728123,3.629058,7.949366,25.057784,0.752224,0.707692,0.0,0.4,0.884615,,0.707692,20.68788,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,231.5,0.0,231.5,15,18.455852,0.072333,231.5,,0.0,1,2,1,2,0,3,1.61,1.61,,1,12.0,12.0,1.0,284.4,0.117507,30.242609,8.439798,11.393727,0.703316,0.281327,5.485869,6.048522,5.063879,45.715572,0.703534,0.671171,0.027027,0.855856,0.694737,0.333333,0.675926,29.187979,16.66256,-0.094382
