pid,draft_year,ordinal,season_end,war
P46af6c0052,2004,2,2006,1.089803871
P46af6c0052,2004,3,2007,-0.13542543
P92a5884e77,2004,1,2005,-0.32247733
P92a5884e77,2004,2,2006,-0.367695871
Pd2c0348ebe,2004,1,2005,-0.308106514
Pd2c0348ebe,2004,2,2006,-0.851061162
Pd2c0348ebe,2004,3,2007,0.019113659
Pfa91aaf1ef,2004,1,2007,-0.269469669
Pe4ea2d8948,2004,1,2005,-0.435779012
Pe4ea2d8948,2004,2,2007,-0.019451288
Pf2b6b60b16,2004,1,2005,-0.076492437
P35d8517b9d,2004,1,2005,-0.169535932
P35d8517b9d,2004,2,2006,-0.177533933
P35d8517b9d,2004,3,2007,-0.078493526
P35d8517b9d,2004,4,2008,-0.354729911
P35d8517b9d,2004,5,2009,-0.037605752
Pd6e783f74c,2004,1,2005,-0.023356079
P27d4bedf9b,2004,1,2005,-0.00572409
P51ef89c5e3,2004,1,2005,-2.178440321
P51ef89c5e3,2004,2,2006,2.821327836
P51ef89c5e3,2004,3,2007,0.625820178
P51ef89c5e3,2004,4,2008,0.695171929
P51ef89c5e3,2004,5,2009,0.931820198
P063b0ea350,2005,1,2006,0.027276857
P15657a7054,2006,1,2007,-0.397936106
P15657a7054,2006,2,2008,-0.098472867
P15657a7054,2006,3,2009,-0.105539415
P391abc2490,2004,1,2005,-0.355472253
P391abc2490,2004,2,2006,-0.47847717
P8cdc1bb5f1,2004,1,2005,-0.075630904
P80665441e6,2004,1,2005,0.018112858
P80665441e6,2004,2,2006,-0.21166923
P2b413e3467,2004,1,2005,-0.141594547
P16796cf3ab,2004,1,2005,-0.006321169
P16796cf3ab,2004,2,2006,-0.041548091
P16796cf3ab,2004,3,2008,-0.035787491
P4abddfb1a4,2005,1,2006,-0.226550165
P4abddfb1a4,2005,2,2007,-0.452399196
P4abddfb1a4,2005,3,2008,-1.713738883
P4abddfb1a4,2005,4,2010,0.032963369
P4abddfb1a4,2005,5,2011,-0.615714286
P23c2e6b3e7,2004,1,2005,0.085624464
P23c2e6b3e7,2004,2,2006,-0.165346944
P23c2e6b3e7,2004,3,2007,-0.041329943
P23c2e6b3e7,2004,4,2008,0.015918227
P868c4004ba,2004,1,2005,0.679551493
P868c4004ba,2004,2,2006,0.605223498
P868c4004ba,2004,3,2007,0.720937392
P868c4004ba,2004,4,2008,-0.537110951
P868c4004ba,2004,5,2009,-0.397394985
P630cc033c0,2004,1,2005,0.066991952
P630cc033c0,2004,2,2006,0.589900005
P630cc033c0,2004,3,2007,-0.152522345
P5c6144028a,2007,1,2008,0.155489522
P34cc8e28e0,2004,1,2005,0.221153869
P34cc8e28e0,2004,2,2006,0.152733095
P34cc8e28e0,2004,3,2008,-0.041044926
Pddd42c77c5,2004,1,2005,-0.298940337
Pddd42c77c5,2004,2,2007,-0.595312546
P42d0d6de9a,2005,1,2006,0.848113599
P42d0d6de9a,2005,2,2007,-1.405930725
P42d0d6de9a,2005,3,2008,1.207564814
P42d0d6de9a,2005,4,2009,-1.524847168
P42d0d6de9a,2005,5,2010,6.227377142
P471bec0288,2005,1,2006,3.459121293
P471bec0288,2005,2,2007,4.356855338
P471bec0288,2005,3,2008,3.954246719
P471bec0288,2005,4,2009,7.852704637
P471bec0288,2005,5,2010,6.753707725
Pdd972253d5,2005,1,2006,-1.611292158
Pdd972253d5,2005,2,2007,-1.671869835
Pdd972253d5,2005,3,2008,-1.258614182
Pdd972253d5,2005,4,2009,0.777132813
Pdd972253d5,2005,5,2010,-0.747248551
Pe68742d859,2005,1,2006,1.286180329
Pe68742d859,2005,2,2007,5.603106465
Pe68742d859,2005,3,2008,2.775983482
Pe68742d859,2005,4,2009,3.166671371
Pe68742d859,2005,5,2010,3.554674771
P74b9613d69,2005,1,2006,0.477782389
P74b9613d69,2005,2,2007,3.294061779
P74b9613d69,2005,3,2008,7.024299315
P74b9613d69,2005,4,2009,0.152725262
P74b9613d69,2005,5,2010,1.529051204
Pf72d9be4b9,2005,1,2006,-0.243533764
Pf72d9be4b9,2005,2,2007,0.936388448
Pf72d9be4b9,2005,3,2008,2.749036212
Pf72d9be4b9,2005,4,2009,1.877040049
Pf72d9be4b9,2005,5,2010,3.887083181
P0ad0c7ed95,2005,1,2006,-0.091525664
P0ad0c7ed95,2005,2,2007,-0.004097371
P0ad0c7ed95,2005,3,2008,1.576667272
P0ad0c7ed95,2005,4,2009,-0.403297546
P0ad0c7ed95,2005,5,2010,0.8452916
P26b57d2aae,2005,1,2006,2.081686095
P26b57d2aae,2005,2,2007,-0.059841895
Pbd8640195d,2005,1,2006,0.177032439
Pf1999192da,2005,1,2006,1.760973734
Pf1999192da,2005,2,2007,5.750075306
Pf1999192da,2005,3,2008,4.694831839
Pf1999192da,2005,4,2009,0.939236192
Pf1999192da,2005,5,2010,3.515642999
Pa24dadc449,2015,1,2016,-0.012889206
Pff77feae98,2015,1,2016,-0.992163143
Pff77feae98,2015,2,2017,0.513348942
Pff77feae98,2015,3,2018,1.318349208
P84b2e1b413,2015,1,2016,0.050020628
P84b2e1b413,2015,2,2017,0.058637012
P11ed05516e,2015,1,2016,-0.213872057
P11ed05516e,2015,2,2017,-1.537501491
P11ed05516e,2015,3,2018,1.775629795
P98102db2bd,2015,1,2016,-0.218571258
P98102db2bd,2015,2,2017,-0.22332264
P98102db2bd,2015,3,2018,-0.476926227
Pe2eac4ddf4,2016,1,2017,-0.121058244
Pe2eac4ddf4,2016,2,2018,-0.175280883
P07954fea73,2016,1,2018,-0.335856715
Pc00908f11e,2016,1,2017,0.30748944
Pc00908f11e,2016,2,2018,5.60600977
Pd7d10f6f4c,2016,1,2017,0.000424441
Pd7d10f6f4c,2016,2,2018,0.92417966
Pd59c0506ca,2017,1,2018,0.68330573
Pfaef4e4fa0,2017,1,2018,-2.307151662
Pbced5f5600,2017,1,2018,1.472894456
Pb8664aec2d,2017,1,2018,0.94888948
Pac86c1698b,2017,1,2018,-0.445552995
P1de330dcda,2000,1,2001,0.186024738
P1de330dcda,2000,2,2002,-0.761883849
P1de330dcda,2000,3,2003,1.487284288
P1de330dcda,2000,4,2004,1.845183767
P1de330dcda,2000,5,2005,1.062287592
Pd31d743729,2006,1,2007,1.026844576
Pd31d743729,2006,2,2008,1.341465654
Pd31d743729,2006,3,2009,1.26803788
Pd31d743729,2006,4,2010,1.246549513
Pd31d743729,2006,5,2011,0.472212737
P91b09695de,2006,1,2007,-0.712527074
P91b09695de,2006,2,2008,-0.411094868
P91b09695de,2006,3,2009,-0.175316241
P91b09695de,2006,4,2010,0.563364732
P91b09695de,2006,5,2011,-0.251013989
Pa1953f4a95,2006,1,2007,4.055549693
Pa1953f4a95,2006,2,2008,8.830074757
Pa1953f4a95,2006,3,2009,14.31229787
Pa1953f4a95,2006,4,2010,7.935863102
Pa1953f4a95,2006,5,2011,1.286368808
P05061c84a0,2006,1,2007,-0.388642311
P05061c84a0,2006,2,2008,0.047588945
P05061c84a0,2006,3,2009,0.060378232
P78afb3722d,2006,1,2007,-0.076429053
P78afb3722d,2006,2,2008,1.154978389
P78afb3722d,2006,3,2009,1.234879087
P78afb3722d,2006,4,2010,0.976622628
P78afb3722d,2006,5,2011,-0.219061024
Pe5c2b5692d,2006,1,2007,-0.209568919
Pe5c2b5692d,2006,2,2008,-0.963073367
Pe5c2b5692d,2006,3,2009,-0.175372998
Pb01091942c,2006,1,2013,-0.645087503
Pb01091942c,2006,2,2014,0.264041077
Pb01091942c,2006,3,2015,1.170327736
P82e987418b,2006,1,2007,1.039631087
P82e987418b,2006,2,2008,0.284164055
P82e987418b,2006,3,2009,0.349587576
P82e987418b,2006,4,2010,1.594532631
P82e987418b,2006,5,2011,0.54137665
P8be75213cc,2006,1,2007,-0.270129092
P8be75213cc,2006,2,2008,0.194565774
P8be75213cc,2006,3,2009,2.215065079
P8be75213cc,2006,4,2010,-0.027312676
P8be75213cc,2006,5,2011,1.611953956
P2224af8be2,2007,1,2009,2.192144042
P2224af8be2,2007,2,2010,1.382880851
P2224af8be2,2007,3,2014,-0.168380954
P12dc2a4dac,2007,1,2008,-1.028082423
P12dc2a4dac,2007,2,2009,-3.166090884
P12dc2a4dac,2007,3,2010,0.240924301
P12dc2a4dac,2007,4,2011,-0.419054261
P12dc2a4dac,2007,5,2012,1.820255334
Pb70d7d0b57,2007,1,2008,-1.387261366
Pb70d7d0b57,2007,2,2009,0.667378657
Pb70d7d0b57,2007,3,2010,0.036473181
Pb70d7d0b57,2007,4,2011,1.352215379
Pb70d7d0b57,2007,5,2012,1.479376251
P473b24f6eb,2007,1,2008,-0.11005314
P473b24f6eb,2007,2,2009,1.361197089
P473b24f6eb,2007,3,2010,2.620744892
P473b24f6eb,2007,4,2011,4.605641088
P473b24f6eb,2007,5,2012,-0.197811645
Peefc30f89c,2007,1,2010,0.0
P3b02df9dfc,2008,1,2009,0.040304497
P3b02df9dfc,2008,2,2010,1.1002705
P3b02df9dfc,2008,3,2011,2.951589756
P3b02df9dfc,2008,4,2012,0.422781498
P3b02df9dfc,2008,5,2013,0.188999253
P5f07dfebd6,2008,1,2009,-1.306531596
P5f07dfebd6,2008,2,2010,0.710717367
P5f07dfebd6,2008,3,2011,-0.19713044
P5f07dfebd6,2008,4,2012,1.243037334
P5f07dfebd6,2008,5,2013,1.7574623
P4e0fbd7a78,2008,1,2009,1.461062623
P4e0fbd7a78,2008,2,2010,1.119469179
P4e0fbd7a78,2008,3,2011,1.258848952
P4e0fbd7a78,2008,4,2012,2.768368134
P4e0fbd7a78,2008,5,2013,0.889711
P51f87bc5f4,2008,1,2009,6.613958673
P51f87bc5f4,2008,2,2010,2.236186098
P51f87bc5f4,2008,3,2011,4.105971148
P51f87bc5f4,2008,4,2012,6.264678193
P51f87bc5f4,2008,5,2013,8.237503616
P20418f8d52,2009,1,2010,2.390174916
P20418f8d52,2009,2,2011,6.378794817
P20418f8d52,2009,3,2012,7.8220154
P20418f8d52,2009,4,2013,5.509985323
P20418f8d52,2009,5,2014,6.518252394
P8afd917a6c,2009,1,2010,1.86029069
P8afd917a6c,2009,2,2011,1.716907271
P8afd917a6c,2009,3,2012,1.700933893
P8afd917a6c,2009,4,2013,3.3142187
P8afd917a6c,2009,5,2014,5.702531322
P56bb4beeed,2009,1,2010,3.715818939
P56bb4beeed,2009,2,2011,3.384334557
P56bb4beeed,2009,3,2012,3.742643084
P56bb4beeed,2009,4,2013,1.83028225
P56bb4beeed,2009,5,2014,2.197365159
Pe39c876df8,2014,1,2015,-0.156268317
Peb1d9a0135,2009,1,2010,-0.038535865
P4b68bd7095,2009,1,2010,2.820554797
P4b68bd7095,2009,2,2011,5.371169531
P4b68bd7095,2009,3,2012,5.732083988
P4b68bd7095,2009,4,2013,5.037327789
P4b68bd7095,2009,5,2014,8.178587063
Pb3be83363c,2010,1,2011,-2.081330591
Pb3be83363c,2010,2,2012,2.271707793
Pb3be83363c,2010,3,2013,1.162231122
Pb3be83363c,2010,4,2014,9.160685353
Pb3be83363c,2010,5,2015,8.486441648
P1402e898dc,2010,1,2011,-1.102442247
P1402e898dc,2010,2,2012,3.370195645
P1402e898dc,2010,3,2013,5.40703217
P1402e898dc,2010,4,2014,4.881546039
P1402e898dc,2010,5,2015,8.34323364
P6f36cd1fed,2010,1,2011,-0.384918409
P6f36cd1fed,2010,2,2012,-0.114436649
P6f36cd1fed,2010,3,2013,0.20022013
P6f36cd1fed,2010,4,2014,0.952402726
P6f36cd1fed,2010,5,2015,0.244984365
P780225999f,2010,1,2011,0.824885009
P780225999f,2010,2,2012,1.704928216
P780225999f,2010,3,2013,0.587160169
P780225999f,2010,4,2014,0.268132946
P780225999f,2010,5,2015,2.725141242
P4d2f3d5dbd,2010,1,2012,0.150009434
P4d2f3d5dbd,2010,2,2013,0.046132627
P4d2f3d5dbd,2010,3,2014,0.21998077
P7072c546bd,2010,1,2011,-0.13106203
P7072c546bd,2010,2,2012,-0.334113803
P7072c546bd,2010,3,2013,0.03520775
P0aa146e53e,2010,1,2011,-0.204496319
P0aa146e53e,2010,2,2012,-0.438228495
P0aa146e53e,2010,3,2013,6.877414022
P0aa146e53e,2010,4,2014,4.090422723
P0aa146e53e,2010,5,2015,-2.429970167
P433bbb1ab7,2010,1,2012,0.179380703
P433bbb1ab7,2010,2,2015,-0.092217095
P29b17f6d68,2010,1,2011,0.511556923
P29b17f6d68,2010,2,2012,2.687686249
P29b17f6d68,2010,3,2013,4.447730661
P29b17f6d68,2010,4,2014,4.469710129
P29b17f6d68,2010,5,2015,4.012350409
P575f19a655,2011,1,2012,3.492230829
P575f19a655,2011,2,2013,4.955597382
P575f19a655,2011,3,2014,4.984231018
P575f19a655,2011,4,2015,11.27505828
P575f19a655,2011,5,2016,4.67645409
P3ef4d7a55a,2011,1,2012,-1.195077955
P3ef4d7a55a,2011,2,2013,0.186123913
P3ef4d7a55a,2011,3,2014,0.9863435
P3ef4d7a55a,2011,4,2015,-0.269490441
P3ef4d7a55a,2011,5,2016,-0.169635852
Pc5e44c9142,2011,1,2012,-1.343428386
Pc5e44c9142,2011,2,2013,0.071843627
Pc5e44c9142,2011,3,2014,0.491058756
Pc5e44c9142,2011,4,2018,0.972933437
P495da5b1cd,2011,1,2015,1.033733088
P495da5b1cd,2011,2,2016,-2.017526345
P495da5b1cd,2011,3,2017,-0.973112557
P495da5b1cd,2011,4,2018,3.464803691
P749792a28d,2011,1,2012,3.790652767
P749792a28d,2011,2,2013,7.047911043
P749792a28d,2011,3,2014,6.924454302
P749792a28d,2011,4,2015,4.894127881
P749792a28d,2011,5,2016,3.269353877
Paef9538004,2011,1,2012,0.137991378
Paef9538004,2011,2,2013,-0.450740888
Paef9538004,2011,3,2014,2.092372406
Paef9538004,2011,4,2015,0.657300855
Paef9538004,2011,5,2016,1.718098593
P2320c27578,2012,1,2013,-1.691505943
P2320c27578,2012,2,2014,1.043057448
P2320c27578,2012,3,2015,-1.164702791
P2320c27578,2012,4,2016,0.009025085
P2320c27578,2012,5,2017,0.295374797
Pefaae49c8b,2012,1,2013,0.583205391
Pefaae49c8b,2012,2,2014,0.437912241
Pefaae49c8b,2012,3,2015,1.160070707
Pefaae49c8b,2012,4,2016,3.298900023
Pefaae49c8b,2012,5,2017,2.958528313
P0267b55e6b,2012,1,2013,1.548970906
P0267b55e6b,2012,2,2014,4.026103711
P0267b55e6b,2012,3,2015,4.307981306
P0267b55e6b,2012,4,2016,5.034441419
P0267b55e6b,2012,5,2017,7.804251409
P41b1bb4705,2012,1,2013,-0.04131116
P41b1bb4705,2012,2,2014,-0.471232971
P41b1bb4705,2012,3,2015,0.485907509
P404f9fdfb6,2012,1,2015,-0.855695366
P404f9fdfb6,2012,2,2016,0.306737078
P9fd176d178,2012,1,2013,0.012220232
P9fd176d178,2012,2,2014,0.758723705
P9fd176d178,2012,3,2015,-1.644304679
P9fd176d178,2012,4,2016,-0.91169382
P9df5f3f8bb,2014,1,2015,0.181945501
P9df5f3f8bb,2014,2,2016,1.13820641
P9df5f3f8bb,2014,3,2017,2.968551485
P9df5f3f8bb,2014,4,2018,-0.160922608
P7aebb4f3da,2000,1,2001,-4.625346953
P7aebb4f3da,2000,2,2002,-1.254217775
P7aebb4f3da,2000,3,2003,0.015095625
P7aebb4f3da,2000,4,2004,-0.738574426
P7aebb4f3da,2000,5,2005,-1.086811136
P854bff0ae3,2013,1,2015,1.329819827
P854bff0ae3,2013,2,2016,0.131493949
P854bff0ae3,2013,3,2017,1.892393819
P854bff0ae3,2013,4,2018,0.269012784
Pde25a111c0,2013,1,2014,-1.235189778
Pde25a111c0,2013,2,2015,2.09627896
Pde25a111c0,2013,3,2016,0.178196709
Pde25a111c0,2013,4,2017,0.161402685
Pde25a111c0,2013,5,2018,0.986185662
P73a117bd09,2013,1,2014,0.097055384
P73a117bd09,2013,2,2015,3.771161394
P73a117bd09,2013,3,2016,3.936566831
P73a117bd09,2013,4,2017,5.290169939
P73a117bd09,2013,5,2018,10.36348137
P93a13b19c2,2013,1,2014,-0.135295167
P93a13b19c2,2013,2,2015,1.551845355
P93a13b19c2,2013,3,2016,-0.710228784
P93a13b19c2,2013,4,2017,0.611560343
P93a13b19c2,2013,5,2018,-0.550589368
Pdaa5dc2ffe,2000,1,2001,-0.593908708
Pdaa5dc2ffe,2000,2,2002,1.850824464
Pdaa5dc2ffe,2000,3,2004,0.005123814
Pdaa5dc2ffe,2000,4,2005,3.296089876
Pdaa5dc2ffe,2000,5,2006,0.988992929
Pf1323eea4d,2013,1,2015,-0.391984715
P8aa2e06ade,2013,1,2014,-0.651527648
Pebbd613418,2013,1,2014,2.770166802
Pebbd613418,2013,2,2015,1.247288409
Pebbd613418,2013,3,2016,3.79037166
Pebbd613418,2013,4,2017,-0.255296765
Pebbd613418,2013,5,2018,-0.74614731
Pa9d4084dfb,2013,1,2016,2.29744511
Pa9d4084dfb,2013,2,2017,1.101009906
Pa9d4084dfb,2013,3,2018,0.76878147
Pccdaab2014,2014,1,2015,0.383792207
Pccdaab2014,2014,2,2016,-0.4100989
Pa5d86611c0,2014,1,2016,0.134171121
Pa5d86611c0,2014,2,2017,0.183473243
Pa5d86611c0,2014,3,2018,0.457328792
P9075a4686f,2014,1,2015,-0.167207262
P9075a4686f,2014,2,2016,0.617826107
P9075a4686f,2014,3,2017,0.698631351
P9075a4686f,2014,4,2018,1.042674588
Pdd3e192436,2014,1,2015,2.544133213
Pdd3e192436,2014,2,2016,3.552672756
Pdd3e192436,2014,3,2017,1.451779444
Pdd3e192436,2014,4,2018,2.296792054
P65db320efe,2000,1,2001,-0.073862319
P65db320efe,2000,2,2002,3.441021104
P65db320efe,2000,3,2003,6.796544396
P65db320efe,2000,4,2004,5.678961032
P65db320efe,2000,5,2005,3.836751118
P1c5dc0dbc6,2000,1,2004,0.027341512
P1c5dc0dbc6,2000,2,2005,-0.00491602
P1c5dc0dbc6,2000,3,2008,-0.014697937
Pe7b575da0a,2000,1,2001,-0.787626708
Pe7b575da0a,2000,2,2002,-0.0465472
Pe7b575da0a,2000,3,2004,0.090716025
Pe7b575da0a,2000,4,2005,-0.194371878
Pbcfa5eaec6,2000,1,2001,0.336031109
Pc7c312fdc1,2001,1,2002,-0.138056174
Pc7c312fdc1,2001,2,2003,0.178876377
Pc7c312fdc1,2001,3,2004,0.466200731
Pc7c312fdc1,2001,4,2005,7.315465675
Pc7c312fdc1,2001,5,2006,4.595906685
P1d7e465328,2001,1,2002,8.861488006
P1d7e465328,2001,2,2003,7.681129121
P1d7e465328,2001,3,2004,6.616327773
P1d7e465328,2001,4,2005,10.20636198
P1d7e465328,2001,5,2006,11.80894092
P675a30c147,2001,1,2002,-0.374113189
P675a30c147,2001,2,2003,-0.060875161
P675a30c147,2001,3,2004,-1.016454603
P675a30c147,2001,4,2005,0.552217568
P675a30c147,2001,5,2006,0.229216594
Paf6a9c1c9e,2001,1,2002,0.003041129
Paf6a9c1c9e,2001,2,2003,1.842115012
Paf6a9c1c9e,2001,3,2004,2.032773355
Paf6a9c1c9e,2001,4,2005,1.068255356
Paf6a9c1c9e,2001,5,2006,-0.227818492
P4da2c7e178,2001,1,2002,0.231898075
P4da2c7e178,2001,2,2003,0.040228227
P4da2c7e178,2001,3,2004,-0.06654759
P4da2c7e178,2001,4,2005,4.032874051
P4da2c7e178,2001,5,2006,7.310357914
P6dc3d3ca5e,2001,1,2002,3.272186208
P6dc3d3ca5e,2001,2,2003,5.90894234
P6dc3d3ca5e,2001,3,2004,5.801962547
P6dc3d3ca5e,2001,4,2005,7.604438438
P6dc3d3ca5e,2001,5,2006,8.680118467
P07655923d4,2001,1,2002,2.63168483
P07655923d4,2001,2,2003,7.324001224
P07655923d4,2001,3,2004,2.368665488
P07655923d4,2001,4,2005,11.6392294
P07655923d4,2001,5,2006,14.27689748
Paa277db6ca,2001,1,2003,2.232573261
Paa277db6ca,2001,2,2004,3.46529813
Paa277db6ca,2001,3,2005,3.649225719
Paa277db6ca,2001,4,2006,5.501393412
Paa277db6ca,2001,5,2007,4.268738073
P0e7fc05f4f,2001,1,2002,0.184224909
P0e7fc05f4f,2001,2,2003,0.089236598
P0e7fc05f4f,2001,3,2004,1.362726239
P0e7fc05f4f,2001,4,2005,2.529762671
P0e7fc05f4f,2001,5,2006,0.278938813
P4caf77098c,2001,1,2002,-0.045043085
Pa08cb88c9e,2002,1,2003,-0.773337633
Pa08cb88c9e,2002,2,2004,-0.710617072
Pa08cb88c9e,2002,3,2005,-0.068796404
Pa08cb88c9e,2002,4,2007,0.001901151
P634aaac9d4,2002,1,2003,5.635651522
P634aaac9d4,2002,2,2004,7.75637197
P634aaac9d4,2002,3,2005,2.044302307
P634aaac9d4,2002,4,2006,-0.06260475
P634aaac9d4,2002,5,2007,4.633409731
P3d9db1cda1,2002,1,2003,-0.188337434
P3d9db1cda1,2002,2,2004,-0.024010778
P3d9db1cda1,2002,3,2005,-1.13931132
P3d9db1cda1,2002,4,2006,1.769231599
P3d9db1cda1,2002,5,2007,2.844013595
P6031807405,2002,1,2003,0.687926265
P6031807405,2002,2,2004,0.638599242
P6031807405,2002,3,2005,10.04514385
P6031807405,2002,4,2006,-0.002990041
P6031807405,2002,5,2007,5.897218096
P01fc763e95,2002,1,2003,3.988048223
P01fc763e95,2002,2,2004,3.678781293
P01fc763e95,2002,3,2005,3.461563067
P01fc763e95,2002,4,2006,5.652330272
P01fc763e95,2002,5,2007,4.925149807
P91e42fff83,2002,1,2003,0.205688594
P91e42fff83,2002,2,2004,-0.33330808
P91e42fff83,2002,3,2005,2.825284986
P91e42fff83,2002,4,2006,3.013871141
P91e42fff83,2002,5,2007,1.200447563
P540f972282,2002,1,2003,-0.026128556
P540f972282,2002,2,2004,4.018098783
P540f972282,2002,3,2005,2.053763801
P540f972282,2002,4,2006,1.690496017
P540f972282,2002,5,2007,-0.411579283
P33f4d69488,2002,1,2003,-0.098623178
P33f4d69488,2002,2,2004,0.406408396
P33f4d69488,2002,3,2005,-0.789766019
P33f4d69488,2002,4,2006,-0.314886628
P33f4d69488,2002,5,2007,2.432195544
Pc0e29b5887,2002,1,2003,-0.478733878
Pc0e29b5887,2002,2,2004,2.452813135
Pc0e29b5887,2002,3,2005,-0.024186594
Pc0e29b5887,2002,4,2006,-0.676466746
P71d533551f,2002,1,2003,-2.202680482
P71d533551f,2002,2,2004,0.455985558
P71d533551f,2002,3,2005,-0.599001856
P71d533551f,2002,4,2006,-0.563602508
P71d533551f,2002,5,2008,-0.200565844
P33c766f164,2002,1,2003,0.085674772
P33c766f164,2002,2,2004,1.405079421
P33c766f164,2002,3,2005,0.95642857
P33c766f164,2002,4,2006,-0.305558004
P33c766f164,2002,5,2007,2.024934943
Pfdab72198e,2002,1,2003,-0.247436165
Pfdab72198e,2002,2,2004,-0.037658026
P014b6ed928,2003,1,2004,-0.491704784
P014b6ed928,2003,2,2005,-0.737179934
P014b6ed928,2003,3,2006,-0.541652516
P014b6ed928,2003,4,2007,2.301127627
P014b6ed928,2003,5,2008,-1.278641191
Peab571b95d,2003,1,2004,1.288968377
Peab571b95d,2003,2,2005,4.988491365
Peab571b95d,2003,3,2006,5.611951753
Peab571b95d,2003,4,2007,5.933332332
Peab571b95d,2003,5,2008,9.003162506
P39c1b5b439,2003,1,2004,4.624511611
P39c1b5b439,2003,2,2005,12.17712006
P39c1b5b439,2003,3,2006,23.5463391
P39c1b5b439,2003,4,2007,9.042442024
P39c1b5b439,2003,5,2008,4.267642422
P7feaaeffcb,2003,1,2004,5.90272461
P7feaaeffcb,2003,2,2005,8.048279803
P7feaaeffcb,2003,3,2006,8.439503252
P7feaaeffcb,2003,4,2007,10.43582528
P7feaaeffcb,2003,5,2008,3.918635154
P3d283763c2,2003,1,2004,0.580850815
P3d283763c2,2003,2,2005,-0.342936742
P3d283763c2,2003,3,2006,0.410191286
P3d283763c2,2003,4,2007,-0.375724758
P9dc8436179,2003,1,2004,-1.432049356
P9dc8436179,2003,2,2005,-0.09864807
P9dc8436179,2003,3,2006,0.307427195
P9dc8436179,2003,4,2007,-1.056719699
P9dc8436179,2003,5,2008,1.454403533
P3c6c730bf2,2003,1,2004,0.102283691
P3c6c730bf2,2003,2,2005,3.963515822
P3c6c730bf2,2003,3,2006,3.755198385
P3c6c730bf2,2003,4,2007,1.396456951
P3c6c730bf2,2003,5,2008,0.918889267
P5e60e1df8d,2003,1,2004,0.003467372
P5e60e1df8d,2003,2,2005,0.540688082
P5e60e1df8d,2003,3,2006,-0.682316145
P5e60e1df8d,2003,4,2007,1.067129185
P5e60e1df8d,2003,5,2008,0.488340667
P62fd3b7dd9,2003,1,2004,0.769099997
P62fd3b7dd9,2003,2,2005,-0.54290215
P62fd3b7dd9,2003,3,2006,1.737405543
P62fd3b7dd9,2003,4,2007,0.908094318
P62fd3b7dd9,2003,5,2008,4.67888727
P3e7075c22e,2003,1,2004,0.66801946
P3e7075c22e,2003,2,2005,7.677208494
P3e7075c22e,2003,3,2006,2.528975257
P3e7075c22e,2003,4,2007,1.368959402
P3e7075c22e,2003,5,2008,3.505424319
P85bb3eb8b9,2003,1,2004,2.424681178
P85bb3eb8b9,2003,2,2005,1.783587017
P85bb3eb8b9,2003,3,2006,3.982264816
P85bb3eb8b9,2003,4,2007,-0.096151282
P85bb3eb8b9,2003,5,2008,1.236131442
P8bc3dd7f6c,2003,1,2004,-0.050686352
P8bc3dd7f6c,2003,2,2005,0.140348278
P8bc3dd7f6c,2003,3,2006,0.032003233
P8bc3dd7f6c,2003,4,2012,0.161221278
P269736d407,2004,1,2005,2.922046528
P269736d407,2004,2,2006,7.131506837
P269736d407,2004,3,2007,6.677387467
P269736d407,2004,4,2008,9.964824436
P269736d407,2004,5,2009,15.01442707
Pec20f0f060,2004,1,2005,3.147906552
Pec20f0f060,2004,2,2006,4.953210639
Pec20f0f060,2004,3,2007,7.894417746
Pec20f0f060,2004,4,2008,1.194554669
Pec20f0f060,2004,5,2009,7.341001446
P977a8945dd,2004,1,2005,-0.023885321
P977a8945dd,2004,2,2006,-0.247265586
P977a8945dd,2004,3,2007,0.099192073
P977a8945dd,2004,4,2008,0.075877273
P5c0fad1503,2004,1,2005,0.594619005
P5c0fad1503,2004,2,2006,1.459217408
P5c0fad1503,2004,3,2007,4.764542113
P5c0fad1503,2004,4,2008,4.218299614
P5c0fad1503,2004,5,2009,3.568481797
P0d50e77b95,2004,1,2005,-0.802754597
P0d50e77b95,2004,2,2006,0.814732747
P0d50e77b95,2004,3,2007,3.100495211
P0d50e77b95,2004,4,2008,4.165214265
P0d50e77b95,2004,5,2009,9.07033776
P0b1f22f2d4,2004,1,2005,1.91798027
P0b1f22f2d4,2004,2,2006,5.563543637
P0b1f22f2d4,2004,3,2007,2.621162371
P0b1f22f2d4,2004,4,2008,4.733156209
P0b1f22f2d4,2004,5,2009,5.431439632
P1b3889c122,2004,1,2005,0.291363588
P1b3889c122,2004,2,2006,1.085749023
P1b3889c122,2004,3,2007,1.314129255
P1b3889c122,2004,4,2008,2.307318987
P1b3889c122,2004,5,2009,3.046074941
P079efef655,2004,1,2005,2.128292032
P079efef655,2004,2,2006,2.25825416
P079efef655,2004,3,2007,7.392564419
P079efef655,2004,4,2008,0.619905602
P079efef655,2004,5,2009,6.279371927
P9ba3c3f8a6,2006,1,2007,0.072808491
P9ba3c3f8a6,2006,2,2009,-0.077325932
