pid,draft_year,asap_id,n_asap_ids_same_name,n_identity_same_name
P1d6fd5f29a,2019,32947,1,1
Pcb86ff794b,2019,30561,1,1
P8534216773,2019,35147,1,1
P3022e1c032,2019,30517,1,1
P82887a653c,2019,36748,1,1
P37457bff4f,2019,36935,1,1
P6a3fce0af3,2019,36814,1,1
Pc1416b3728,2019,36260,3,1
Pc1416b3728,2019,35061,3,1
Pc1416b3728,2019,37031,3,1
P8df31bfe17,2019,36822,1,1
P484d9844af,2019,36259,1,1
P90d8771ad4,2019,36785,1,1
P2318b539a3,2019,32318,1,1
P3e9c3ca3d7,2019,32941,1,1
P7d0e11d7f1,2019,35039,1,1
Pca926e63d0,2019,34745,1,1
P804e0e2e1c,2019,30682,1,1
Pe19880ee92,2019,30501,1,1
P52c5169542,2019,34992,1,1
P0be342d921,2019,33266,1,1
P34557a899a,2019,28583,1,1
Pf0f9e6d8f5,2019,35091,1,1
P6514225148,2019,30577,1,1
Pbda39b05ec,2019,36956,1,1
P20a99f84fd,2019,30014,1,1
Pfa2560441b,2019,33113,1,1
Pf450c7fe3d,2019,34260,1,1
P2185571f79,2019,36955,1,1
Pb14e5c1c97,2019,28523,1,1
P9308e80088,2019,34860,1,1
P19aaf87bc8,2019,34355,1,1
P1464c171bc,2019,35031,1,1
Pbafaf944fd,2019,30608,1,1
Pb0f44d6b69,2019,36357,1,1
Pbac78302af,2019,34842,1,1
P56aec34978,2019,34864,1,1
P76d288c08d,2019,36740,1,1
Pb1eb09fa94,2019,36356,1,1
P03938af6ae,2019,34892,1,1
P7a85c71bc1,2019,36768,1,1
Pc7623d005f,2019,33218,1,1
P920b587915,2019,34938,1,1
P71e4b2b4d3,2019,34258,1,1
P6d3980e9f0,2019,33226,1,1
P35f0fb7731,2020,38285,1,1
Pba698d642d,2020,39276,1,1
P3ff36ffdc1,2020,39275,1,1
P272ac40c3c,2020,39277,1,1
P7699b7f669,2020,39278,1,1
P6232d5a44f,2020,39279,1,1
Pfe5913c014,2020,39286,1,1
P41612ab4e2,2020,38278,1,1
Pa430d00e1f,2020,39281,1,1
P90a7395cb0,2020,39283,1,1
Pd70c9ef8df,2020,36767,1,1
P1388f2fd26,2020,39282,1,1
P0df73941d8,2020,39280,1,1
Pe6c9de6d86,2020,39285,1,1
P388cb0d5da,2020,39287,1,1
Pe0b660d280,2020,38994,1,1
P842bafbfda,2020,39290,1,1
P0cd98a270c,2020,38993,1,1
P04526b8576,2020,39284,1,1
Pb7d583a85a,2020,39291,1,1
Pa3fa433740,2020,39293,1,1
Pe237a28a37,2020,39289,1,1
P63236d3a70,2020,37017,1,1
Pf46613d969,2020,32180,1,1
P08bc96e9be,2020,35153,1,1
Pa7dbf13041,2020,39288,1,1
P69f4c7679c,2020,38866,1,1
P5be180758a,2020,32886,1,1
P289da7f9c1,2020,39295,1,1
Pad0b972baf,2020,39296,1,1
P48772fff87,2020,39007,1,1
P1f88525e9f,2020,37079,2,1
P1f88525e9f,2020,46641,2,1
P32d7e7e1eb,2020,36844,1,1
P198bb02a0c,2020,36742,1,1
Pdc083a80a9,2020,32876,1,1
P04282e0cbf,2020,37048,1,1
P716f6175e4,2020,36243,1,1
P2b95cb9990,2020,37018,1,1
P429838957d,2020,39292,1,1
P9cddcdc1ad,2020,36733,1,1
P173da90181,2020,39027,1,1
Pc2d24d5902,2020,38991,1,1
P866e6f90bf,2020,36759,1,1
P2ca61183dc,2020,32814,1,1
P625909539a,2020,39294,1,1
P1cf3ac09b1,2020,34730,1,1
Pdc49b6ecb0,2020,35079,1,1
P9d5ce33ec0,2020,36841,1,1
P8884c4fd03,2020,34901,1,1
P539176b694,2020,19852,1,2
Pdd324c8c3a,2020,30556,1,1
Pcf413465aa,2020,32196,1,1
P6142a39d2b,2020,37093,1,1
P0fec6c7ff1,2020,36751,1,1
P076dcdb147,2020,36865,1,1
P98391b949f,2020,37000,1,1
Pc5171d01c1,2020,36870,1,1
Pe3d286e6c8,2020,30764,1,1
P72ce5af049,2020,33036,1,1
P34a08a87d4,2020,36911,1,1
Pc74b3d476e,2020,32808,1,1
Pceb9387e05,2020,32862,1,1
P9580c6ee97,2020,35124,1,1
P2cd53b2728,2020,39019,1,1
Pc09cd8c6d0,2020,36264,1,1
Pf75af7bb1f,2020,36769,1,1
P16e9d60aa9,2020,35070,1,1
P4f020a46a6,2020,33082,1,1
Pa8a4b42a31,2020,36920,1,1
Pc2faa1488c,2020,35118,1,1
P12d4263452,2020,32310,1,1
P56764c9c75,2020,26712,1,1
P8943f8c99a,2020,23460,1,2
Pd3cfd798be,2020,36358,1,1
P51e6803c0a,2020,36890,1,1
P051c4d4903,2020,34791,1,1
Pa9f698b274,2020,34835,1,1
P61afdc25a4,2021,39612,1,1
P64263ced9d,2021,40334,1,1
Pc3e0235987,2021,39645,1,1
P45a39b68c1,2021,39668,1,1
Pc97a1282a3,2021,39761,1,1
P854a3a23a2,2021,40333,1,1
P7dcdc4ccdd,2021,40336,1,1
Pb2632428b5,2021,39745,1,1
P2c8aa67899,2021,39622,1,1
P9e82692a6d,2021,39305,1,1
Pa090759337,2021,40335,1,1
P05f9ca4653,2021,40338,1,1
Pa0882490f6,2021,39677,1,1
P0057628fa2,2021,35106,1,1
Pb3cfb2c388,2021,40337,1,1
P54240b8a24,2021,42067,2,1
P54240b8a24,2021,43528,2,1
Pfce02776de,2021,39628,1,1
P69549f38f2,2021,39679,1,1
P392363bcf2,2021,32907,1,1
P721d8fa8f9,2021,33049,1,1
P87ada0d006,2021,28497,1,1
P4110110f37,2021,45098,1,1
P88205fde52,2021,36864,1,1
P61d8f8df57,2021,43527,1,1
Pe728a39ea0,2021,39608,1,1
P5480a34012,2021,39611,1,1
P30169adef4,2021,39730,1,1
P21372aaded,2021,35006,1,1
P9fd480084b,2021,36808,1,1
P90932c4b0a,2021,36863,1,1
P82dc635a40,2021,37004,1,1
Pac178f1473,2021,37059,1,1
Pbfadf35dca,2021,35185,1,1
P60da7b4537,2021,34689,1,1
P0326e23b0d,2021,50417,1,1
P624b2b5afe,2021,39626,1,1
Pc131e1ee6f,2021,48512,1,1
Pba95727095,2021,39682,1,1
P2b13664da5,2021,37078,1,1
Pfb1f04f295,2021,28498,1,1
P3ffd955342,2021,26886,1,1
Pdd3a369707,2021,24999,1,1
P64f9a357ca,2021,33076,1,1
P9161b1752d,2021,36832,1,1
Pcc9fe4d64c,2021,36125,1,1
P8c6b1e4de6,2021,36805,1,1
P6a7cb1d3a8,2021,34859,1,1
P37de3fe8d7,2021,36901,1,1
P18f1dedfcb,2021,28531,1,1
Pa9952fefb0,2021,36923,1,1
Pb52cacc824,2021,34822,1,1
P72f09d9c22,2021,34361,1,1
P2e4a40f74c,2021,34871,1,1
P7f3328bd09,2021,34703,1,1
P29e5d27062,2021,36951,1,1
P48e5247a2d,2021,33200,1,1
P46419801dd,2021,36714,1,1
P0d7f7c89fd,2021,47064,2,1
P0d7f7c89fd,2021,39011,2,1
P85bbbd5241,2021,38979,1,1
P41bcb3bebd,2021,34357,1,1
P44ea7b86af,2021,36730,1,1
Pc9a85d9349,2021,37112,1,1
Pc37129efde,2021,39669,1,1
Pcf11d56327,2021,36904,1,1
Pf2b31fcc76,2021,39657,1,1
P71399e9935,2021,36809,1,1
Pff95561f44,2021,36694,1,1
P130d4826ef,2021,34825,2,1
P130d4826ef,2021,36724,2,1
P3692b72eac,2021,36823,1,1
Pa8621489c8,2021,32866,1,1
P2511a36f77,2021,39024,1,1
Pd89d8db6f9,2021,36123,1,1
Pcfa1d05a1c,2021,34961,1,1
P479c1cba2f,2021,37121,1,1
P71e4e7122a,2021,43529,1,1
P93a802efd4,2021,39749,1,1
Paf9449af91,2021,36251,1,1
P40d023c55e,2021,26454,1,1
Pb4df715600,2021,39660,1,1
P4583d7bf3c,2021,36839,1,1
P884d72cac4,2021,36801,1,1
P70fd4037fb,2021,23513,1,1
P31c152a929,2021,34729,1,1
P03ad9770c3,2021,32861,1,1
Pf10c6bc653,2021,38977,1,1
P1f0712d029,2021,32945,1,1
P030ee18cdd,2021,36126,1,1
P9cb019ad12,2021,39706,1,1
Pd7fcef8bed,2021,38104,1,1
Pe6a7666c97,2021,36256,1,1
P91c6876a66,2021,36780,1,1
P5ea4e3ee4a,2021,36992,1,1
Pa74bde45e0,2021,34894,1,1
P4ff3e30134,2021,39014,1,1
Pff631d1742,2021,35178,1,1
Pc4eb6bb8ac,2021,35099,1,1
Pf0fd005549,2021,39703,1,1
Pd00c1b3d5c,2021,35182,1,1
Pd2d3c5dc1a,2021,39720,1,1
Pf54b3f87be,2021,30649,1,1
P704ac3a95d,2021,39588,1,1
P969b4447cc,2021,39583,1,1
Pdda2ebeb84,2021,39666,1,1
P65cc7bdb71,2021,36793,1,1
P0843caad4a,2021,36708,2,1
P0843caad4a,2021,38882,2,1
P21808403e2,2021,36788,1,1
Pa99e47f62c,2021,38986,1,2
P26d0fde68c,2021,36248,1,1
P8af3d1371a,2021,35154,1,1
Pa617e8f0a5,2021,34896,1,1
P02bad696ed,2021,39701,1,1
P85b734a34a,2021,39681,1,1
P5d11abfd72,2021,36944,1,1
Paa313fca48,2021,39725,1,1
Pac3967f922,2021,39715,1,1
P0c7e217388,2021,36781,1,1
P3da5d3f3f2,2021,34942,2,1
P3da5d3f3f2,2021,39655,2,1
Pf75780948d,2021,36940,1,1
P2c6f1d319f,2021,32804,1,1
P2c763c66dd,2021,34115,1,1
P35327cfd09,2021,39001,1,1
Pfe62281f0a,2021,38999,1,1
Pe21e6b7c7b,2021,34983,1,1
P832ba46d69,2021,39623,1,1
P4dedf6acf4,2021,36722,1,1
P6bb68789bc,2021,39636,1,1
Pc9e1d3e456,2021,38101,1,1
Pd74e65b4cd,2021,39662,1,1
Pcf6cf087a0,2021,34898,1,1
P6c257fc7cf,2021,34638,1,1
P6c19d2b0fb,2021,34889,1,1
P5828555cba,2021,19586,1,2
Pbe11f21cfa,2021,35133,1,1
P03a04d0174,2021,36845,1,1
Pe0ad9b9ce5,2021,39015,1,1
P1f2e422e9e,2021,35116,1,1
P719eb17c3d,2021,36795,1,1
P8379cd574e,2021,34824,1,1
Pab6fbc3e77,2021,35140,1,1
Pba42781d58,2021,39671,1,1
Pfa7a6f2536,2022,40745,1,1
Pbfdaa31fd0,2022,41721,1,1
P12c0373e62,2022,41462,2,2
P12c0373e62,2022,42435,2,2
P86df290cda,2022,41107,1,1
P16b88a2183,2022,40907,1,1
Pce7c8a9da0,2022,41404,1,1
P7d4b1d6e8f,2022,42434,1,1
Pab39ee5462,2022,42438,1,1
Pe3c0fc5a9e,2022,41430,1,1
P919e355315,2022,40785,1,1
P4b5f95e771,2022,42437,1,1
Pa89859be17,2022,42436,1,1
P3a3a5bbbef,2022,41505,1,1
P9d848af991,2022,36848,1,1
P3a5b76349f,2022,39584,1,1
Pa95793f720,2022,42011,1,1
P14882ceff6,2022,41397,1,1
P416088a2b5,2022,41719,1,1
P97df826a61,2022,41337,1,1
Pae46fa4aa5,2022,41797,1,1
P3b1e823247,2022,41401,1,1
Pa5128e8532,2022,39607,1,1
P63014948f5,2022,41448,1,1
P4e8883caf8,2022,42440,1,1
P5cba6e4b4b,2022,41841,1,1
Pa6b76d042d,2022,41901,3,1
Pa6b76d042d,2022,41670,3,1
Pa6b76d042d,2022,40547,3,1
P1191691c20,2022,42439,1,1
P8be99fecd0,2022,42813,1,1
Pa408da26a2,2022,41493,3,1
Pa408da26a2,2022,42441,3,1
Pa408da26a2,2022,41491,3,1
Pc69570e4d2,2022,42442,1,1
P76ebdc8d77,2022,36820,1,1
P70fa3dc827,2022,41566,1,1
P9345155d6a,2022,41403,1,1
Pa2e8c74c1f,2022,41599,1,1
Paac5dcb74c,2022,41409,1,1
P20596267f7,2022,46640,1,1
P8c8d5105c2,2022,41524,1,1
Pd5316f2e65,2022,42444,1,1
Pe22f69b7a0,2022,41443,1,1
P123f055136,2022,40744,1,1
Pafb050f1ad,2022,42812,1,1
Pd6b4848f72,2022,42445,1,1
P7c29e11a29,2022,39734,1,1
P9a2935e78c,2022,36852,1,1
Pa067c50f94,2022,41677,1,1
Pd3eb42d2a8,2022,44783,1,1
Pdd8eeaed18,2022,39699,1,1
P3698c87daf,2022,35008,1,1
P9e732e040b,2022,39718,1,1
P6521ad0003,2022,41358,1,1
P8d79cd923c,2022,39599,1,1
P13f00227af,2022,39670,1,1
Pfd5185bdf5,2022,41519,1,1
Pc064a30c43,2022,39639,1,1
P50d6953351,2022,41352,1,1
Pa06f6a14b5,2022,41605,1,1
P19ae0a39ff,2022,41676,1,1
P868c7d320b,2022,39620,1,1
Pe54f989cc8,2022,41471,1,1
Pc25f9380ba,2022,39020,1,1
P22caf129cd,2022,41317,1,1
P32ad967364,2022,40786,1,1
P9f0e3aa432,2022,36581,1,1
P47d96f257b,2022,36124,1,1
P98f4c6dfa5,2022,41574,1,1
Pc60f6451c1,2022,41329,1,1
Pfc4c07b799,2022,41506,1,1
Pc44acb797a,2022,33026,1,1
P328e73174e,2022,34887,1,1
P39f2672d8d,2022,50419,1,1
P7c732b276f,2022,33050,1,1
Pec93c68939,2022,41375,1,1
P539be6c711,2022,41708,1,1
P96bc00aaed,2022,39617,1,1
P3e1b393a8c,2022,41437,1,1
P3ebbedffb1,2022,41389,1,1
Pe2f97b33d4,2022,41671,1,1
P144ed94c77,2023,44768,1,1
P664a2ede66,2023,26622,1,1
P51e5ade0ce,2023,43530,1,1
P1999b4880f,2023,44771,1,1
P9180c4596b,2023,44770,1,1
Pa813594724,2023,43154,1,1
Pa4e79c2199,2023,44769,1,1
P7bf5b1ca03,2023,43923,1,1
Pe60cc64195,2023,43786,1,1
Pf0ef0714b6,2023,44287,1,1
P0035c2f0b3,2023,44772,1,1
Pdcc28d7d6b,2023,44032,2,1
Pdcc28d7d6b,2023,44170,2,1
Pfdcf13c664,2023,43783,1,1
P0b253c1504,2023,43778,1,1
P6b4a74f110,2023,43770,1,1
P523c5eb5e6,2023,44112,1,1
Pf07b0c62fd,2023,42431,1,1
P3dd06c5ebd,2023,39746,4,1
P3dd06c5ebd,2023,43789,4,1
P3dd06c5ebd,2023,38289,4,1
P3dd06c5ebd,2023,43006,4,1
P0db0d3c576,2023,44773,1,1
P1e59a7a7a1,2023,43728,1,1
P9a144a10c5,2023,43921,1,1
Pd742da0a27,2023,43895,1,1
P47a1cc70a3,2023,43776,1,1
Pbcdd20a9f9,2023,41728,1,1
P26ad072598,2023,39782,1,1
P2a6c79e3dc,2023,48513,1,1
Pb4a7c38947,2023,44774,1,1
P5698276a02,2023,41588,1,1
P7075ac01b8,2023,39638,1,1
Pc4ba85a58f,2023,41366,1,1
P2db6f2cc8f,2023,44776,1,1
P9b886526e3,2023,41998,1,1
P89e5a35bc7,2023,44775,1,1
P737b0588be,2023,41586,2,1
P737b0588be,2023,43779,2,1
Pe46a376580,2023,38983,1,1
Pe356195976,2023,43885,1,1
P0fe65d2eb8,2023,42999,1,1
Pf85863f4bd,2023,43790,1,1
Pc074e62881,2023,43799,1,1
P7c2cc1d590,2023,36827,1,1
P07bb9cb58f,2023,36760,1,1
P18c14dbf8f,2023,41833,1,1
Pdd1f325a63,2023,39643,1,1
P0e1f032d1f,2023,44011,1,1
Pd5f2794063,2023,39591,1,1
P396ba96b58,2023,38228,1,1
Paf99c23c4d,2023,43253,1,1
P9305edebac,2023,33247,1,2
Pae8a88e0e7,2023,36918,1,1
P2dc9628338,2023,46381,1,1
Pc51154c628,2023,39597,1,1
P2890042448,2023,39589,1,1
P57690f53ec,2023,36837,1,1
P5d94de4385,2023,41398,1,1
Pe8ffde2213,2023,40919,1,1
P3fd81a75e9,2023,41715,1,1
P9aef7770b8,2023,42904,1,1
P3860306e22,2023,40742,1,1
P441a89e79f,2023,36757,1,1
P9d84442310,2023,38895,1,1
Pf213d802cd,2023,39005,1,1
P8a6f0b4919,2023,37014,1,1
P9052f13021,2023,38284,1,1
Pb3227aeb5d,2023,41896,1,1
P96b57657ed,2023,41400,3,1
P96b57657ed,2023,44304,3,1
P96b57657ed,2023,44168,3,1
P7589e6b4d5,2023,41580,1,1
Pe1411c667e,2023,41499,1,1
P1424b0c02d,2023,39018,1,1
P16bfe45561,2023,40767,1,1
Pc451072a63,2023,43869,1,1
Pf92c037d4b,2023,43824,1,1
Pb7b7147bb1,2023,41513,1,1
P59007d3b10,2023,43798,1,1
P3a22280810,2023,38988,1,1
P88b17e8559,2023,43804,2,1
P88b17e8559,2023,43899,2,1
P0252f7ff7f,2023,36843,1,1
P55fe66b9ce,2023,44355,1,1
Pf091cf9935,2023,40551,1,1
P41704425e7,2023,41515,1,1
P7329b5e7c4,2023,43815,1,1
P4d55024373,2023,41922,3,1
P4d55024373,2023,41382,3,1
P4d55024373,2023,41486,3,1
P4048f3366a,2023,41461,1,1
Pa12a517258,2023,41510,1,1
P23152d31e2,2024,46742,1,1
P65b97df144,2024,46740,1,1
P473649a3ff,2024,45348,1,1
P2a77fa93f7,2024,46109,1,1
Pb0cd5d409b,2024,44244,1,1
P74240d498b,2024,45439,1,1
P1ccfa6c1ee,2024,40908,1,1
Pa245962e52,2024,46743,1,1
Pa5d4a8fef6,2024,45678,1,1
Pd018d62aee,2024,46744,1,1
P32ff4229d3,2024,44123,1,1
P4bd2cd3d34,2024,46745,1,1
Pada60a9da7,2024,45302,1,1
Pa3f4257d20,2024,46223,1,1
P7a95b991f4,2024,46090,1,1
P13f5a8ca49,2024,43001,1,1
P9f04775c7a,2024,46179,1,1
Pf120e8dc11,2024,45920,1,1
P523c7506e7,2024,45956,1,1
P4bbcd3bc18,2024,46068,2,1
P4bbcd3bc18,2024,46750,2,1
P7070c905f3,2024,46747,1,1
Pf4a65045a1,2024,46749,1,1
Pe79de9d05b,2024,46748,1,1
P086a09588e,2024,39644,3,1
P086a09588e,2024,41812,3,1
P086a09588e,2024,43801,3,1
P0d7bcc4d57,2024,45260,1,1
P429241cb33,2024,46751,1,1
Pfd3b474513,2024,41564,1,1
P2bc6f2a3aa,2024,43938,1,1
P68ff50da96,2024,17051,1,1
Pd1401169e8,2024,43767,1,1
P35654567c0,2024,46204,1,1
Pdf5a3388b3,2024,43701,1,1
P470eca3f49,2024,44107,1,1
P0f6f43de8d,2024,46002,1,1
P9fc884bebd,2024,44279,1,1
P84e9dcbb3e,2024,45203,1,1
P367a636ba4,2024,45967,1,1
Pb1001f743e,2024,41853,1,1
Pbdde11b624,2024,40790,1,1
P0edbaa5011,2024,43896,1,1
P3bedf956bf,2024,41406,1,1
P82e84aa110,2024,41384,1,1
P7572949d92,2024,41616,1,1
P0bcbee5c83,2024,41312,1,1
P4b73f3a250,2024,43768,1,1
P414be319a7,2024,39717,1,1
Pd62847824a,2024,41669,3,1
Pd62847824a,2024,45366,3,1
Pd62847824a,2024,44192,3,1
P8b3507dca4,2024,50656,1,1
Pe275ca2256,2024,39727,1,1
Pc19f23edb3,2024,41737,3,1
Pc19f23edb3,2024,45891,3,1
Pc19f23edb3,2024,41526,3,1
Pa93866e530,2024,41738,1,1
P2382218b2e,2024,44268,1,1
P66484e16cb,2024,43771,1,1
P218d8c92b9,2024,43903,1,1
Pb1d497dd3b,2024,39605,1,1
P72ec1785e5,2024,38842,1,1
P79c8ced5ce,2024,38948,1,1
Pca5928b452,2024,41383,1,1
P51e90d8f38,2024,44785,1,1
P92095a9676,2024,44108,1,1
P8b23f27bc8,2024,36833,1,1
Pc19957985f,2024,35026,1,1
Pdbf2a4e286,2024,30503,1,1
Pa306b38c4f,2024,43902,1,1
P816913601a,2024,41350,1,1
P26b4659b22,2024,41379,1,1
Pd4ca66045e,2024,45999,1,1
P0e202d21b8,2024,42894,1,1
Pd3ead775c1,2024,46003,1,1
P2524393d71,2024,40770,1,1
Pdff50197cb,2024,46061,1,1
Pbdf853cdec,2024,45889,1,1
Pe8e75a6d90,2024,43817,1,1
P233044615c,2024,41419,1,1
P732be498cd,2024,44101,1,1
Pf99c720027,2024,41336,1,1
P1c48d6e24b,2024,45955,1,1
Pe6c95cf044,2024,50418,1,1
P99ed7bd6ab,2024,40800,1,1
P2c7c71307b,2024,39615,1,1
P424c3aa3f2,2024,45943,1,1
P75990d7854,2024,45342,1,1
Pae3adc3ef4,2024,45258,1,1
P1c44c138bb,2024,46195,1,1
P3d8ccdb639,2025,47252,1,1
Pf3b62cae3c,2025,47291,1,1
P4e09db2338,2025,47785,1,1
P07268bf0e1,2025,47873,1,1
P12ee990c18,2025,47299,1,1
P3ee6bf444e,2025,47777,1,1
P5f9ce00466,2025,47801,1,1
P1a135db58f,2025,48064,1,1
P5699f03b57,2025,45938,1,1
Pb9eccb67f7,2025,47816,1,1
P7ba2fa977b,2025,48639,1,1
P32fecc73d2,2025,48637,1,1
P15b8c13058,2025,47889,1,1
Pf4e651b50c,2025,48140,1,1
P3f654a33fe,2025,48636,1,1
P53f54898a1,2025,49524,1,1
Pdde13713ff,2025,48640,1,1
P8048267828,2025,45957,2,1
P8048267828,2025,44099,2,1
Pf54bd6bbc8,2025,47865,1,1
P884e8ee6b6,2025,48150,1,1
P9b4a07a3b9,2025,47284,1,1
Pcb16689c6c,2025,47800,1,1
P318e86822c,2025,43000,1,1
P679974836f,2025,47283,1,1
P307cead4af,2025,46122,1,1
Padf63a93ad,2025,48643,1,1
P070f8d3585,2025,48642,1,1
P155e770e32,2025,41478,1,1
Pa29e5f68db,2025,41530,1,1
Pad9c27fcb6,2025,44172,1,1
P259fbebd69,2025,45347,1,1
Pc0a66d6cca,2025,47857,1,1
P495dd3afc8,2025,43879,1,1
P41ae7c3c75,2025,44130,1,1
Pd4c3f94c64,2025,41919,1,1
Pf25d15a954,2025,46067,1,1
P24c85e006b,2025,45919,1,1
P75527a2d8c,2025,45877,1,1
P855a9cc2ba,2025,43888,1,1
P445f167264,2025,47878,1,1
Pc2ef5dcf11,2025,45846,1,1
P49b4c451ec,2025,43792,1,1
Pfc563b417e,2025,47779,1,1
P277e56e049,2025,50657,1,1
P16dc90cb0b,2025,43704,1,1
P3a6abfac78,2025,48056,1,1
P34c7aa9885,2025,45998,1,1
P95c84fe799,2025,43912,1,1
P98436c11b0,2025,43873,1,1
P7fd9e8becb,2025,47888,1,1
P07d140dc91,2025,41380,1,1
P9436ca936e,2025,38986,1,2
P0a66817947,2025,39306,1,1
Pe05466ea0a,2025,41733,1,1
P7271485ede,2025,34785,1,1
P6146f5260f,2025,46153,1,1
Pc25108b74d,2025,43777,1,1
P8d3b3436aa,2025,44029,1,1
Pe7bcbcc1c2,2025,41703,1,1
Pf38ea886b7,2025,44295,1,1
Pa0366802b4,2025,44171,1,1
P07109e12fd,2025,43165,1,1
P1945d13d34,2025,36787,1,1
Pab4be0edd9,2025,44138,2,1
Pab4be0edd9,2025,46255,2,1
P80ff3b7db7,2025,45901,1,1
P5bddeea434,2025,39585,1,1
P6ce9cb925d,2025,44027,1,1
Pcb59681372,2025,44129,1,1
P8961a7643a,2025,47287,1,1
P351397d42c,2025,45989,1,1
P03328260f7,2025,41874,1,1
P1cb017a474,2025,32202,1,1
P648e1b1924,2025,43658,1,1
P694212af03,2025,43153,1,1
P19a9559b15,2025,45267,1,1
P9caa5193d5,2025,41446,1,1
P25ddbfff0e,2025,44091,1,1
P3b0e47f5ec,2025,46217,1,1
P04a83dcaaf,2025,46263,1,1
P98f1a6546b,2025,44290,2,1
P98f1a6546b,2025,48959,2,1
Peb9997d32a,2025,48010,1,1
P0e11075372,2025,45981,1,1
P522b25bae5,2025,47984,1,1
Pd83ff943df,2025,47807,1,1
Pd559eb82c1,2025,45987,1,1
P14a31d76da,2025,47765,1,1
P0eb002afb8,2025,45934,2,1
P0eb002afb8,2025,48074,2,1
P8db9055dd7,2026,49277,1,1
P865ed42223,2026,49911,1,1
Paae5adeebf,2026,49165,1,1
Pbbefe0eca9,2026,49317,1,1
P86042c98c9,2026,49928,1,1
P8e7fe9e7e9,2026,50704,1,1
P36ce80df8e,2026,49949,2,1
P36ce80df8e,2026,50062,2,1
P0d5beb0152,2026,49903,1,1
P9a9f9fa8f1,2026,50044,2,1
P9a9f9fa8f1,2026,50703,2,1
P3dfb31f267,2026,49887,1,1
Pad2abbabb5,2026,45979,1,1
Pd8381f9e2c,2026,49924,1,1
P9ac54b5d6d,2026,49230,1,1
P7235c3ea4e,2026,49885,1,1
P5fe334203a,2026,47923,1,1
P03f35a2855,2026,47959,1,1
P999bb1cbab,2026,49783,1,1
Pfd12de1732,2026,47875,2,1
Pfd12de1732,2026,50705,2,1
P011de6a94b,2026,50192,1,1
P7c5fe0ebd3,2026,49304,1,1
P0fc299eb1c,2026,50707,1,1
P81fe4dcd33,2026,47879,2,1
P81fe4dcd33,2026,50706,2,1
Pd51160cf5e,2026,47866,1,1
Pd10e0b97d9,2026,49212,1,1
Pb4d81376d2,2026,48151,3,1
Pb4d81376d2,2026,49902,3,1
Pb4d81376d2,2026,50141,3,1
Pdf653f9244,2026,49948,2,1
Pdf653f9244,2026,50173,2,1
P279cdc2712,2026,47761,1,1
P53d139a0c8,2026,43883,1,1
Pf02a0c42ed,2026,49970,1,1
P1fc9b73472,2026,43163,1,1
Pbe096a5b87,2026,45872,1,1
P2086e31fc5,2026,47815,1,1
Pd88150bb39,2026,49965,1,1
Pb07d6373bb,2026,41393,1,1
Pfc8df2f375,2026,45262,1,1
P1715fe72c5,2026,46316,1,1
P0b55371179,2026,43918,1,1
P6e67770ba5,2026,49936,1,1
P8d0ea24592,2026,47253,1,1
P3778eacc6f,2026,48032,1,1
P84f7cbd5a8,2026,45201,1,1
Pd084613a9a,2026,45913,1,1
P169cb5be9a,2026,45984,1,1
P328a9a467a,2026,43865,1,1
P9603a14b7f,2026,45878,1,1
P4b7967ab2f,2026,47748,1,1
Peb3b7288c1,2026,43784,1,1
Pd0d6a519f5,2026,45991,1,1
P56746fa0a3,2026,49979,1,1
Pa5e266180e,2026,47840,1,1
P1723d857f7,2026,49972,1,1
Pfff8cbaa74,2026,49910,1,1
Paf6b5cd8b6,2026,47776,1,1
Pf069f7ce7d,2026,50069,2,1
Pf069f7ce7d,2026,50008,2,1
P01dc454b71,2026,46252,1,1
P0c63cafc6d,2026,47249,1,1
