pid,txt_athlete,txt_athlete_per1k,txt_breakout,txt_breakout_per1k,txt_character,txt_character_per1k,txt_defender,txt_defender_per1k,txt_exists,txt_hype,txt_hype_per1k,txt_injury,txt_injury_per1k,txt_left,txt_left_per1k,txt_national,txt_national_per1k,txt_nba_family,txt_nba_family_per1k,txt_negative,txt_negative_per1k,txt_playmaker,txt_playmaker_per1k,txt_positive,txt_positive_per1k,txt_prep,txt_prep_per1k,txt_pro_family,txt_pro_family_per1k,txt_projected_pick,txt_refs,txt_sections,txt_shooter,txt_shooter_per1k,txt_size,txt_size_bytes,txt_size_per1k,txt_tone,txt_transfer,txt_transfer_per1k,txt_words
P6f36cd1fed,1,2.217,0,0.0,1,2.217,0,0.0,1,4,8.869,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,8.869,0,0.0,0,0.0,,21,5,0,0.0,0,5417,0.0,0.571,0,0.0,451
P6f3dd59527,2,10.256,0,0.0,0,0.0,1,5.128,1,1,5.128,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,10.256,1,5.128,0,0.0,1,5.128,,0,0,0,0.0,0,1490,0.0,0.25,0,0.0,195
P6f43cf2ee3,0,0.0,1,1.372,0,0.0,0,0.0,1,8,10.974,0,0.0,0,0.0,0,0.0,1,1.372,0,0.0,8,10.974,2,2.743,0,0.0,1,1.372,,9,5,1,1.372,0,9109,0.0,0.4,0,0.0,729
P6f59c256f3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6f92e02de4,0,0.0,0,0.0,0,0.0,0,0.0,1,1,2.865,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.865,1,2.865,0,0.0,0,0.0,,4,4,1,2.865,0,4333,0.0,0.25,0,0.0,349
P6f990ff013,0,0.0,0,0.0,3,4.121,2,2.747,1,12,16.484,0,0.0,0,0.0,3,4.121,0,0.0,0,0.0,2,2.747,7,9.615,0,0.0,1,2.747,,15,6,1,1.374,0,8262,0.0,0.7,0,0.0,728
P6fd4123c4d,0,0.0,0,0.0,1,1.684,0,0.0,1,1,1.684,0,0.0,0,0.0,0,0.0,0,0.0,1,1.684,1,1.684,3,5.051,0,0.0,0,0.0,,3,5,6,10.101,0,5308,0.0,0.286,0,0.0,594
P6ff85cb7e1,0,0.0,0,0.0,1,5.525,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1,1,0,0.0,0,2400,0.0,0.0,1,5.525,181
P701bdb09e4,0,0.0,0,0.0,0,0.0,1,6.579,1,1,6.579,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1,2,0,0.0,0,1604,0.0,0.0,0,0.0,152
P704a5fd478,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7070c905f3,0,0.0,3,7.653,1,2.551,0,0.0,1,1,2.551,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.551,4,10.204,0,0.0,0,0.0,,10,5,0,0.0,0,5084,0.0,0.571,0,0.0,392
P7072c546bd,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.525,0,0.0,0,0.0,,0,4,3,16.575,0,2060,0.0,0.25,0,0.0,181
P7075ac01b8,0,0.0,0,0.0,0,0.0,0,0.0,1,1,3.597,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7.194,1,3.597,0,0.0,0,0.0,,11,4,1,3.597,0,6029,0.0,0.25,0,0.0,278
P70aaa5fb09,1,5.435,0,0.0,0,0.0,1,5.435,1,1,5.435,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.435,0,0.0,0,0.0,,3,2,0,0.0,0,3713,0.0,0.25,0,0.0,184
P70be92ee2a,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P70ecb2ee9d,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P70fa3dc827,0,0.0,0,0.0,0,0.0,2,2.436,1,13,15.834,0,0.0,0,0.0,17,20.706,0,0.0,0,0.0,4,4.872,7,8.526,1,13.398,0,0.0,,18,8,4,4.872,0,13149,0.0,0.7,0,0.0,821
P70fe638043,0,0.0,0,0.0,0,0.0,0,0.0,1,6,13.363,0,0.0,0,0.0,0,0.0,0,0.0,1,2.227,1,2.227,3,6.682,0,0.0,0,0.0,,17,5,0,0.0,0,7514,0.0,0.286,1,2.227,449
P711641b36d,0,0.0,0,0.0,0,0.0,3,9.524,1,1,3.175,1,3.175,0,0.0,5,15.873,0,0.0,1,3.175,0,0.0,0,0.0,0,0.0,0,0.0,,5,5,1,3.175,0,3663,0.0,-0.25,0,0.0,315
P714602a9aa,0,0.0,0,0.0,1,1.2,1,1.2,1,9,10.804,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3.601,7,8.403,0,0.0,0,0.0,,26,7,2,2.401,0,15031,0.0,0.7,0,0.0,833
P71645345d7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P716f6175e4,0,0.0,0,0.0,0,0.0,5,6.527,1,12,15.666,5,6.527,0,0.0,5,6.527,0,0.0,0,0.0,6,7.833,5,6.527,0,0.0,1,1.305,,23,11,0,0.0,0,14629,0.0,0.625,0,0.0,766
P71b16faf7a,0,0.0,0,0.0,0,0.0,0,0.0,1,8,29.197,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.65,0,0.0,0,0.0,0,0.0,,9,2,2,7.299,0,4601,0.0,0.0,0,0.0,274
P71d533551f,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P71f8c1b48d,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,4.202,1,4.202,0,0.0,0,0.0,0,0.0,0,0.0,1,8.403,,5,5,2,8.403,0,3120,0.0,0.0,0,0.0,238
P7200ebcdd8,0,0.0,0,0.0,0,0.0,3,6.726,1,3,6.726,0,0.0,0,0.0,4,8.969,0,0.0,2,4.484,0,0.0,3,6.726,0,0.0,0,0.0,,16,6,1,2.242,0,8986,0.0,0.125,0,0.0,446
P721d8fa8f9,2,4.386,0,0.0,0,0.0,0,0.0,1,2,4.386,4,8.772,0,0.0,0,0.0,0,0.0,0,0.0,4,8.772,2,4.386,0,0.0,1,2.193,,12,8,3,6.579,0,8854,0.0,0.4,0,0.0,456
P7222e0f90b,3,7.026,0,0.0,0,0.0,0,0.0,1,1,2.342,0,0.0,0,0.0,7,16.393,1,2.342,0,0.0,0,0.0,2,4.684,0,0.0,1,7.026,,10,7,0,0.0,1,6224,2.342,0.4,0,0.0,427
P722aa856f7,1,0.436,0,0.0,0,0.0,1,0.436,1,23,10.039,0,0.0,1,0.436,5,2.182,0,0.0,1,0.436,0,0.0,30,13.095,1,3.055,0,0.0,,9,8,7,3.055,0,16589,0.0,0.853,1,0.873,2291
P7235c3ea4e,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,13,24.074,0,0.0,0,0.0,0,0.0,4,7.407,0,0.0,1,1.852,,17,7,1,1.852,0,9996,0.0,0.571,0,0.0,540
P737b0588be,0,0.0,0,0.0,0,0.0,2,4.866,1,2,4.866,3,7.299,0,0.0,0,0.0,0,0.0,0,0.0,3,7.299,0,0.0,0,0.0,0,0.0,,12,7,2,4.866,0,8001,0.0,0.0,0,0.0,411
P74240d498b,0,0.0,1,1.52,1,1.52,4,6.079,1,8,12.158,0,0.0,0,0.0,4,6.079,0,0.0,0,0.0,4,6.079,6,9.119,1,6.079,1,1.52,,16,8,1,1.52,0,11397,0.0,0.667,1,3.04,658
P749792a28d,0,0.0,1,2.882,0,0.0,0,0.0,1,2,5.764,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.764,2,5.764,0,0.0,0,0.0,,8,3,1,2.882,0,4454,0.0,0.4,0,0.0,347
P74ab2a2c37,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P74b71b0d31,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P74b9613d69,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P74d19df6a2,0,0.0,0,0.0,1,1.848,1,1.848,1,9,16.636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,7.394,1,3.697,0,0.0,,8,6,0,0.0,0,6595,0.0,0.571,0,0.0,541
P74ff916074,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P75527a2d8c,0,0.0,0,0.0,0,0.0,10,21.739,1,0,0.0,2,4.348,0,0.0,0,0.0,0,0.0,0,0.0,7,15.217,1,2.174,0,0.0,0,0.0,,14,6,0,0.0,0,8511,0.0,0.25,1,4.348,460
P7572949d92,0,0.0,1,1.976,1,1.976,3,5.929,1,3,5.929,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,11.858,0,0.0,0,0.0,,7,5,0,0.0,0,8469,0.0,0.667,0,0.0,506
P75b2e5cfed,0,0.0,1,0.518,0,0.0,9,4.658,1,11,5.694,2,1.035,0,0.0,0,0.0,1,0.518,5,2.588,26,13.458,14,7.246,0,0.0,1,1.553,,74,10,9,4.658,0,41909,0.0,0.409,0,0.0,1932
P75d87cd190,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7662bd9a71,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P76650bc6e2,0,0.0,0,0.0,0,0.0,2,5.714,1,0,0.0,0,0.0,0,0.0,7,20.0,0,0.0,0,0.0,1,2.857,0,0.0,0,0.0,0,0.0,,7,5,1,2.857,0,4379,0.0,0.0,0,0.0,350
P7699b7f669,1,1.099,0,0.0,0,0.0,4,4.396,1,6,6.593,1,1.099,0,0.0,5,5.495,0,0.0,0,0.0,2,2.198,7,7.692,0,0.0,1,1.099,,36,9,2,2.198,0,18015,0.0,0.7,0,0.0,910
P76ebdc8d77,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,7,9.589,0,0.0,1,1.37,7,9.589,1,1.37,1,6.849,1,2.74,,17,7,1,1.37,0,11669,0.0,0.0,1,1.37,730
P76f8234113,1,3.268,0,0.0,0,0.0,1,3.268,1,1,3.268,0,0.0,0,0.0,3,9.804,0,0.0,0,0.0,1,3.268,1,3.268,0,0.0,0,0.0,,8,5,0,0.0,0,5460,0.0,0.25,0,0.0,306
P7703cc27be,0,0.0,0,0.0,0,0.0,0,0.0,1,7,13.619,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,15.564,0,0.0,0,0.0,,0,5,0,0.0,0,3929,0.0,0.727,0,0.0,514
P7781579610,0,0.0,2,5.747,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.874,3,8.621,0,0.0,0,0.0,,0,4,3,8.621,0,2346,0.0,0.5,0,0.0,348
P780225999f,1,2.242,0,0.0,0,0.0,1,2.242,1,2,4.484,0,0.0,0,0.0,1,2.242,0,0.0,0,0.0,0,0.0,1,2.242,0,0.0,0,0.0,,6,5,0,0.0,0,4371,0.0,0.25,0,0.0,446
P780ecd00c5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P78afb3722d,1,1.163,2,2.326,0,0.0,1,1.163,1,6,6.977,2,2.326,0,0.0,0,0.0,0,0.0,0,0.0,1,1.163,7,8.14,0,0.0,0,0.0,,0,4,4,4.651,0,6520,0.0,0.7,0,0.0,860
P7903308993,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P792efcc523,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P798e5b71ce,0,0.0,1,4.065,0,0.0,0,0.0,1,4,16.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.065,1,4.065,0,0.0,,9,5,4,16.26,0,5139,0.0,0.25,0,0.0,246
P79aaab38df,0,0.0,0,0.0,0,0.0,0,0.0,1,2,3.413,0,0.0,0,0.0,30,51.195,0,0.0,0,0.0,3,5.119,4,6.826,0,0.0,0,0.0,,18,9,1,1.706,0,10360,0.0,0.571,0,0.0,586
P79f9e777a1,0,0.0,0,0.0,0,0.0,0,0.0,1,1,3.61,1,3.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,14.44,0,0.0,0,0.0,,0,3,0,0.0,0,2524,0.0,0.571,0,0.0,277
P7a82e40751,0,0.0,0,0.0,0,0.0,4,3.5,1,1,0.875,7,6.124,0,0.0,10,8.749,0,0.0,0,0.0,7,6.124,5,4.374,0,0.0,0,0.0,,28,17,14,12.248,0,10009,0.0,0.625,0,0.0,1143
P7a95b991f4,0,0.0,1,1.311,0,0.0,0,0.0,1,2,2.621,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.621,1,1.311,0,0.0,0,0.0,,22,9,2,2.621,0,13618,0.0,0.25,1,2.621,763
P7aeaf13cc2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7aebb4f3da,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7b8c6b66e0,0,0.0,1,0.502,0,0.0,3,1.505,1,4,2.006,1,0.502,0,0.0,4,2.006,1,0.502,0,0.0,6,3.009,17,8.526,0,0.0,1,2.006,,45,10,14,7.021,0,19135,0.0,0.85,1,0.502,1994
P7ba2fa977b,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,2,5.952,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,11,4,2,5.952,0,7108,0.0,0.0,1,8.929,336
P7bf5b1ca03,1,4.292,0,0.0,0,0.0,0,0.0,1,6,25.751,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.292,2,8.584,1,8.584,0,0.0,,6,6,0,0.0,0,5490,0.0,0.4,1,4.292,233
P7c1c1e7eac,0,0.0,0,0.0,0,0.0,6,11.583,1,3,5.792,0,0.0,0,0.0,0,0.0,0,0.0,3,5.792,0,0.0,3,5.792,0,0.0,0,0.0,10,12,4,1,1.931,0,5225,0.0,0.0,0,0.0,518
P7c29e11a29,1,1.383,0,0.0,0,0.0,0,0.0,1,13,17.981,0,0.0,0,0.0,0,0.0,1,1.383,0,0.0,2,2.766,7,9.682,0,0.0,1,2.766,,32,8,0,0.0,0,15905,0.0,0.7,0,0.0,723
P7c2cc1d590,0,0.0,0,0.0,0,0.0,2,4.717,1,2,4.717,2,4.717,0,0.0,0,0.0,0,0.0,0,0.0,2,4.717,1,2.358,0,0.0,0,0.0,,12,4,2,4.717,0,7581,0.0,0.25,1,4.717,424
P7c5888ec9d,0,0.0,0,0.0,0,0.0,3,8.427,1,2,5.618,2,5.618,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.809,0,0.0,0,0.0,,8,7,0,0.0,0,5296,0.0,0.25,0,0.0,356
P7c5fe0ebd3,0,0.0,0,0.0,0,0.0,0,0.0,1,4,9.479,2,4.739,0,0.0,5,11.848,0,0.0,0,0.0,0,0.0,1,2.37,0,0.0,1,2.37,,18,7,0,0.0,0,10075,0.0,0.25,1,4.739,422
P7c81e9aca5,0,0.0,0,0.0,0,0.0,1,4.608,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.608,0,0.0,0,0.0,,7,4,0,0.0,0,2976,0.0,0.25,0,0.0,217
P7d4b1d6e8f,2,4.09,1,2.045,0,0.0,0,0.0,1,8,16.36,1,2.045,0,0.0,4,8.18,0,0.0,1,2.045,1,2.045,4,8.18,1,4.09,0,0.0,,14,6,2,4.09,0,9717,0.0,0.375,1,2.045,489
P7d55637f90,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7d77f683c0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7d7c4d5568,0,0.0,0,0.0,0,0.0,0,0.0,1,1,3.165,0,0.0,0,0.0,1,3.165,0,0.0,0,0.0,0,0.0,1,3.165,0,0.0,0,0.0,,4,4,1,3.165,0,3922,0.0,0.25,0,0.0,316
P7dcdc4ccdd,2,2.801,1,1.401,1,1.401,0,0.0,1,8,11.204,2,2.801,0,0.0,0,0.0,0,0.0,0,0.0,5,7.003,8,11.204,1,1.401,1,1.401,,23,11,3,4.202,0,13206,0.0,0.727,1,4.202,714
P7e584efe40,0,0.0,0,0.0,1,1.946,2,3.891,1,5,9.728,0,0.0,0,0.0,0,0.0,0,0.0,1,1.946,0,0.0,2,3.891,0,0.0,0,0.0,,8,8,0,0.0,0,6389,0.0,0.167,0,0.0,514
P7e5e28e6b3,0,0.0,0,0.0,0,0.0,5,7.184,1,5,7.184,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,8.621,0,0.0,1,2.874,,4,7,0,0.0,0,6511,0.0,0.667,0,0.0,696
P7ef2b1cf05,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7f14bdd3aa,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7f1d080745,0,0.0,1,2.66,0,0.0,7,18.617,1,3,7.979,0,0.0,0,0.0,2,5.319,0,0.0,0,0.0,4,10.638,4,10.638,0,0.0,1,2.66,,6,5,0,0.0,0,5389,0.0,0.571,0,0.0,376
P7f86ce09cc,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7feaaeffcb,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7ff4af5e7c,1,1.873,0,0.0,0,0.0,0,0.0,1,4,7.491,5,9.363,0,0.0,0,0.0,0,0.0,0,0.0,2,3.745,2,3.745,0,0.0,1,1.873,,12,4,2,3.745,0,7403,0.0,0.4,1,1.873,534
P8048267828,1,1.168,0,0.0,0,0.0,2,2.336,1,10,11.682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,5.841,6,7.009,0,0.0,1,2.336,,30,7,3,3.505,0,18672,0.0,0.667,1,4.673,856
P815e63680a,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P81f3558def,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P81fe4dcd33,0,0.0,0,0.0,0,0.0,0,0.0,1,3,8.451,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,8.451,3,8.451,0,0.0,0,0.0,,17,7,1,2.817,0,9233,0.0,0.5,1,2.817,355
P8209ad6040,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,1,3.717,0,0.0,0,0.0,0,0.0,0,0.0,1,3.717,,5,5,0,0.0,0,4335,0.0,0.0,0,0.0,269
P824176de50,0,0.0,0,0.0,0,0.0,0,0.0,1,1,2.874,0,0.0,0,0.0,19,54.598,0,0.0,0,0.0,0,0.0,1,2.874,0,0.0,1,2.874,,5,5,2,5.747,0,5302,0.0,0.25,0,0.0,348
P82bbff96e6,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,3,2,2,8.439,0,2861,0.0,0.0,0,0.0,237
P82d1799627,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P82dc635a40,0,0.0,0,0.0,0,0.0,3,3.229,1,11,11.841,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,9.688,8,8.611,0,0.0,0,0.0,,30,7,1,1.076,0,16718,0.0,0.727,1,1.076,929
P82dd1ca59f,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P82e84aa110,1,1.534,1,1.534,1,1.534,0,0.0,1,2,3.067,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,7.669,6,9.202,0,0.0,0,0.0,,9,6,0,0.0,0,9766,0.0,0.667,1,1.534,652
P82e987418b,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P830611c613,0,0.0,1,1.905,0,0.0,5,9.524,1,5,9.524,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,9.524,0,0.0,1,1.905,,6,7,0,0.0,0,5791,0.0,0.625,0,0.0,525
P830efff813,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P831df49905,2,2.066,3,3.099,0,0.0,7,7.231,1,4,4.132,1,1.033,0,0.0,0,0.0,0,0.0,2,2.066,0,0.0,8,8.264,0,0.0,0,0.0,,44,4,3,3.099,0,16622,0.0,0.462,1,1.033,968
P838aeb9cb6,0,0.0,0,0.0,0,0.0,2,5.168,1,1,2.584,0,0.0,0,0.0,2,5.168,0,0.0,0,0.0,6,15.504,1,2.584,0,0.0,0,0.0,,7,6,4,10.336,0,5422,0.0,0.25,0,0.0,387
P83b3d780d7,0,0.0,0,0.0,0,0.0,0,0.0,1,15,24.116,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.608,7,11.254,0,0.0,1,1.608,,15,10,1,1.608,0,9330,0.0,0.7,0,0.0,622
P83cf60968a,0,0.0,1,3.436,0,0.0,0,0.0,1,1,3.436,0,0.0,0,0.0,4,13.746,0,0.0,0,0.0,0,0.0,2,6.873,0,0.0,1,6.873,,9,5,0,0.0,0,4552,0.0,0.4,0,0.0,291
P83de6de3ec,0,0.0,0,0.0,0,0.0,6,4.552,1,7,5.311,5,3.794,0,0.0,0,0.0,0,0.0,2,1.517,4,3.035,12,9.105,0,0.0,0,0.0,,34,10,1,0.759,0,20406,0.0,0.588,0,0.0,1318
P83f12f36b1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P83f985b4bd,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P84101ffd6c,3,2.58,1,0.86,1,0.86,1,0.86,1,13,11.178,0,0.0,0,0.0,0,0.0,1,1.72,0,0.0,2,1.72,17,14.617,0,0.0,1,1.72,10,19,9,3,2.58,0,12370,0.0,0.85,0,0.0,1163
P842513fba1,0,0.0,0,0.0,0,0.0,3,12.048,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,12.048,0,0.0,0,0.0,,0,3,0,0.0,0,1579,0.0,0.5,0,0.0,249
P842a2f3c2e,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P842bafbfda,0,0.0,0,0.0,1,1.124,6,6.742,1,2,2.247,3,3.371,0,0.0,26,29.213,0,0.0,0,0.0,4,4.494,3,3.371,0,0.0,0,0.0,,22,8,3,3.371,0,11528,0.0,0.5,0,0.0,890
P8438cd9418,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P846172a369,0,0.0,0,0.0,0,0.0,1,2.024,1,3,6.073,1,2.024,0,0.0,0,0.0,0,0.0,0,0.0,2,4.049,2,4.049,0,0.0,0,0.0,,7,6,2,4.049,0,7575,0.0,0.4,0,0.0,494
P8482acfde2,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1,2,0,0.0,0,1222,0.0,0.0,0,0.0,64
P84dee8d837,1,1.764,0,0.0,1,1.764,0,0.0,1,1,1.764,0,0.0,0,0.0,3,5.291,0,0.0,0,0.0,0,0.0,1,1.764,0,0.0,0,0.0,,10,9,0,0.0,0,7188,0.0,0.25,0,0.0,567
P84e9dcbb3e,0,0.0,1,0.902,0,0.0,14,12.624,1,9,8.115,5,4.509,0,0.0,4,3.607,0,0.0,0,0.0,0,0.0,5,4.509,1,1.803,0,0.0,,38,10,1,0.902,0,19311,0.0,0.625,0,0.0,1109
P84f7cbd5a8,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1.429,2,2.857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,5.714,0,0.0,0,0.0,,30,6,7,10.0,0,14275,0.0,0.571,1,2.857,700
P85135a294f,0,0.0,0,0.0,0,0.0,0,0.0,1,1,3.759,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.759,0,0.0,0,0.0,,0,3,1,3.759,0,2584,0.0,0.25,1,3.759,266
P8514f39741,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,3.268,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.804,,2,5,0,0.0,0,2646,0.0,0.0,0,0.0,306
P854a3a23a2,0,0.0,1,1.435,0,0.0,1,1.435,1,4,5.739,0,0.0,0,0.0,7,10.043,0,0.0,0,0.0,9,12.912,6,8.608,0,0.0,1,2.869,,20,10,0,0.0,0,11158,0.0,0.667,0,0.0,697
P854bff0ae3,1,1.059,0,0.0,0,0.0,12,12.712,1,8,8.475,3,3.178,0,0.0,0,0.0,0,0.0,0,0.0,2,2.119,10,10.593,0,0.0,1,1.059,,12,9,0,0.0,0,11237,0.0,0.769,1,2.119,944
P854c694553,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P855a9cc2ba,0,0.0,0,0.0,0,0.0,9,15.491,1,2,3.442,1,1.721,0,0.0,0,0.0,0,0.0,0,0.0,5,8.606,4,6.885,0,0.0,0,0.0,,19,8,0,0.0,0,10267,0.0,0.571,1,1.721,581
P85b94bf602,0,0.0,0,0.0,0,0.0,1,2.695,1,1,2.695,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,10.782,5,13.477,0,0.0,0,0.0,,7,4,2,5.391,0,4004,0.0,0.625,0,0.0,371
P85fbcb1dce,2,4.04,0,0.0,1,2.02,0,0.0,1,1,2.02,3,6.061,0,0.0,0,0.0,1,2.02,0,0.0,0,0.0,1,2.02,0,0.0,1,2.02,,2,5,0,0.0,0,4478,0.0,0.25,0,0.0,495
P86042c98c9,0,0.0,0,0.0,0,0.0,1,1.799,1,3,5.396,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,5.396,4,7.194,0,0.0,1,1.799,,14,6,2,3.597,0,9641,0.0,0.571,0,0.0,556
P865ed42223,0,0.0,0,0.0,1,1.121,4,4.484,1,13,14.574,2,2.242,0,0.0,4,4.484,0,0.0,1,1.121,7,7.848,9,10.09,1,6.726,1,1.121,,33,9,2,2.242,0,17774,0.0,0.615,1,3.363,892
P866e6f90bf,0,0.0,0,0.0,0,0.0,3,5.172,1,3,5.172,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.448,5,8.621,0,0.0,0,0.0,,20,6,6,10.345,0,10784,0.0,0.625,0,0.0,580
P86df290cda,1,2.096,0,0.0,0,0.0,4,8.386,1,2,4.193,1,2.096,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,10.482,0,0.0,1,2.096,,17,7,1,2.096,0,10255,0.0,0.625,0,0.0,477
P86ef73625c,0,0.0,0,0.0,0,0.0,3,5.988,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,5.988,3,5.988,1,9.98,0,0.0,,7,4,3,5.988,0,5970,0.0,0.5,1,3.992,501
P86f7665380,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
