pid,draft_year,was_drafted,actual_pick,bio_age_at_draft,bio_combine_height_in,bio_combine_weight_lb,bio_combine_wingspan_in,bio_combine_reach_in,bio_combine_vertical_standing_in,bio_combine_vertical_max_in,bio_combine_lane_agility_s,bio_combine_sprint_s,col_gp,col_mpg,col_pts36,col_reb36,col_ast36,col_stl36,col_blk36,col_usg_pct,col_ts_pct,col_efg_pct,col_ast_pct,col_tov_pct,col_orb_pct,col_drb_pct,col_stl_pct,col_blk_pct,col_fg3ar,col_ftar,col_ft_pct,col_fg3_pct,col_fg2_pct,col_minutes_total,cons_mock_consensus_rank,cons_mock_best_rank,cons_mock_n_sources,cons_bigboard_consensus_rank,hs_mcdonalds_aa,hs_jordan_brand,hs_hoop_summit,hs_rsci_rank,intl_gp,intl_minutes,intl_mpg,intl_pts36,intl_reb36,intl_ast36,intl_stl36,intl_blk36,intl_ts_pct,intl_ft_pct,intl_fg3_pct,intl_level,ctx_base_gp,ctx_base_minutes_share,ctx_base_usage,ctx_base_efg,ctx_base_ts,ctx_base_orb,ctx_base_drb,ctx_base_ast_pct,ctx_base_tov_pct,ctx_base_ftm,ctx_base_fta,ctx_base_ft_pct,ctx_base_fg2m,ctx_base_fg2a,ctx_base_fg2_pct,ctx_base_fg3m,ctx_base_fg3a,ctx_base_fg3_pct,ctx_base_blk_pct,ctx_base_stl_pct,ctx_base_ftr,ctx_base_fouls40,ctx_base_ast_tov,ctx_base_rim_made,ctx_base_rim_attempts,ctx_base_mid_made,ctx_base_mid_attempts,ctx_base_dunk_made,ctx_base_dunk_attempts,ctx_base_mpg,ctx_base_oreb_pg,ctx_base_dreb_pg,ctx_base_ast_pg,ctx_base_stl_pg,ctx_base_blk_pg,ctx_base_pts_pg,ctx_base_age,ctx_base_height,ctx_base_three_share,ctx_team_peer_usage,ctx_team_gap_usage,ctx_team_peer_ts,ctx_team_gap_ts,ctx_team_peer_ast_pct,ctx_team_gap_ast_pct,ctx_team_peer_orb,ctx_team_gap_orb,ctx_team_peer_drb,ctx_team_gap_drb,ctx_team_peer_stl_pct,ctx_team_gap_stl_pct,ctx_team_peer_blk_pct,ctx_team_gap_blk_pct,ctx_team_rotation_depth,ctx_team_creator_competition,ctx_team_guard_competition,ctx_growth_seasons,ctx_skill_defense_discipline,ctx_skill_creation_control,ctx_skill_usage_efficiency,ctx_skill_ft_volume,ctx_growth_usage,ctx_growth_minutes_share,ctx_growth_ts,ctx_growth_ast_pct,ctx_growth_tov_pct,ctx_growth_stl_pct,ctx_growth_blk_pct,ctx_growth_fg3a,ctx_growth_ft_pct,ctx_growth_changed_team
P8482acfde2,2008,1,39.0,21.97,76.0,193.0,82.0,104.0,29.0,36.5,10.58,2.96,34.0,31.4118,17.15729757607014,5.123603231906481,2.9999426966936,1.5168185204286286,0.2696693599220675,24.3,55.19,52.7,17.3,21.1,6.2,10.4,2.4,0.8,0.3435294117647058,0.179,0.803,0.37,0.513,2153.0012,47.5,41.0,2.0,,0,0,0,,,,,,,,,,,,,,34.0,76.0,24.3,52.7,55.19,6.2,10.4,17.3,21.1,61.0,76.0,0.803,143.0,279.0,0.513,54.0,146.0,0.37,0.8,2.4,17.9,2.8,0.92707634,,,,,,,31.4118,1.6471,2.8235,2.6176,1.3235,0.2353,14.9706,22.628336755646817,78.0,0.3435294117647058,19.032484076433125,5.267515923566876,54.44905874026894,0.7409412597310592,12.808681292757727,4.491318707242273,6.754210898796886,-0.5542108987968861,13.39131870724228,-2.9913187072422787,1.8859872611464972,0.5140127388535027,3.1907525359754665,-2.3907525359754667,7.0,2.0,1.0,1.0,0.8421052631578948,0.7828054298642534,0.2231699999999999,3.4880757537485088,,,,,,,,,,
P2fe87c73a6,2008,1,40.0,21.46,,,,,,,,,40.0,28.675,22.72362685265912,5.178727114210986,2.2284219703574544,1.5379250217959897,0.5649520488230165,26.2,61.74,58.8,12.8,15.5,5.0,10.5,2.4,1.6,0.2275574112734864,0.472,0.712,0.413,0.578,2842.9,25.0,22.0,3.0,,0,0,0,41.0,,,,,,,,,,,,,40.0,71.2,26.2,58.8,61.74,5.0,10.5,12.8,15.5,161.0,226.0,0.712,214.0,370.0,0.578,45.0,109.0,0.413,1.6,2.4,47.2,2.4,0.85542166,,,,,,,28.675,1.325,2.8,1.775,1.225,0.45,18.1,21.6290212183436,79.0,0.2275574112734864,18.76213252449837,7.437867475501633,52.631537564162386,9.108462435837616,14.232501166588891,-1.4325011665888905,7.098880074661689,-2.0988800746616887,13.897620158656087,-3.397620158656089,2.3604759682687817,0.0395240317312182,3.240177321511899,-1.6401773215118989,8.0,2.0,2.0,1.0,1.1764705882352942,0.7757575757575758,0.7278800000000001,3.862564412446759,,,,,,,,,,
P6dfb5df5c6,2008,1,41.0,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,23.0,3.0,,0,0,0,,31.0,980.133362,31.61720522580645,19.650387127624377,10.688341409605032,2.203781733939182,0.4774860423534894,1.101890866969591,59.4,0.6449704142011834,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1ca581fef0,2008,1,42.0,22.8,71.0,183.8,76.5,95.0,26.0,,,,33.0,34.0,20.95189411764706,4.074882352941176,6.481270588235295,1.9251529411764703,0.0320823529411764,30.8,56.15,48.7,37.7,20.8,2.5,10.1,3.0,0.1,0.3319327731092437,0.466,0.851,0.367,0.456,4044.2,,,,,0,0,0,46.0,,,,,,,,,,,,,33.0,84.0,30.8,48.7,56.15,2.5,10.1,37.7,20.8,189.0,222.0,0.851,145.0,318.0,0.456,58.0,158.0,0.367,0.1,3.0,46.6,3.1,1.578117,,,,,,,34.0,0.7879,3.0606,6.1212,1.8182,0.0303,19.7879,22.628336755646817,72.0,0.3319327731092437,17.648533653846155,13.151466346153846,53.05078125,3.0992187499999986,8.139711538461539,29.560288461538462,6.8798076923076925,-4.3798076923076925,14.07235576923077,-3.97235576923077,1.3287740384615383,1.6712259615384617,1.538076923076923,-1.4380769230769228,7.0,0.0,0.0,1.0,0.7560975609756099,1.7293577981651378,0.6641999999999999,4.601503177512561,,,,,,,,,,
P4b06d66b80,2008,1,45.0,22.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,36.0,2.0,,0,0,0,,28.0,785.0,28.035714285714285,15.363057324840764,4.540127388535032,3.989808917197452,2.2012738853503184,0.4127388535031847,71.2,0.725,0.4714285714285714,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pf14243ec5e,2008,1,47.0,20.71,,,,,,,,,30.0,27.2903,21.191485619432544,8.34045796491794,2.510606332652994,1.1489796740966571,0.7234218751717645,27.6,54.88,50.9,14.7,19.1,9.8,15.6,1.6,2.1,0.2939632545931758,0.346,0.75,0.304,0.532,939.909,34.5,34.0,2.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P79f9e777a1,2008,1,48.0,21.34,76.25,204.0,81.0,103.5,30.5,38.0,11.33,3.08,31.0,31.4839,18.62700618411315,5.53277071773192,2.434387099438126,0.7008153373629062,0.9590044435409846,23.3,63.04,60.3,14.0,14.3,5.8,12.6,1.2,2.9,0.3582089552238806,0.412,0.732,0.433,0.577,3673.4009,46.0,46.0,1.0,,1,1,1,9.0,,,,,,,,,,,,,31.0,75.4,23.3,60.3,63.04,5.8,12.6,14.0,14.3,101.0,138.0,0.732,124.0,215.0,0.577,52.0,120.0,0.433,2.9,1.2,41.2,3.7,1.19997745,,,,,,,31.4839,1.4516,3.3871,2.129,0.6129,0.8387,16.2903,22.628336755646817,78.0,0.3582089552238806,19.235381355932205,4.064618644067796,57.23852165725047,5.801478342749526,13.678742937853109,0.3212570621468913,5.263959510357815,0.5360404896421844,12.911558380414313,-0.3115583804143131,1.4128766478342751,-0.2128766478342751,1.0774952919020715,1.8225047080979284,5.0,1.0,1.0,1.0,0.8723404255319148,0.915032679738562,0.43032,3.6120349190516663,,,,,,,,,,
P951f092ec6,2008,1,52.0,22.63,79.0,240.5,83.25,106.5,27.0,31.0,11.75,3.26,39.0,24.275,16.572605561277037,9.899073120494336,1.5942327497425337,1.149330587023687,0.7044284243048403,19.8,65.06,63.2,8.2,15.1,10.2,20.8,1.8,2.1,0.0225563909774436,0.5529999999999999,0.687,,0.635,2033.625,47.0,47.0,1.0,,0,0,0,68.0,,,,,,,,,,,,,39.0,60.4,19.8,63.2,65.06,10.2,20.8,8.2,15.1,101.0,147.0,0.687,165.0,260.0,0.635,2.0,6.0,0.333,2.1,1.8,55.3,3.8,0.84313731,,,,,,,24.275,2.025,4.65,1.075,0.775,0.475,11.175,22.628336755646817,81.0,0.0225563909774436,19.8044813466788,-0.0044813466787978,58.40058007279345,6.6594199272065495,15.853230209281165,-7.653230209281164,6.155914467697908,4.044085532302091,12.159918107370338,8.640081892629663,2.6891947224749773,-0.8891947224749772,3.504754322111011,-1.4047543221110108,6.0,1.0,3.0,1.0,0.8125000000000001,0.5093167701863354,-0.0301199999999998,3.4330848320759473,,,,,,,,,,
P28594efa12,2008,1,56.0,23.13,81.0,247.0,90.0,110.0,,,,,39.0,17.65,14.481586402266288,7.852691218130312,0.6118980169971672,0.8668555240793202,2.4985835694050995,18.0,60.33,61.0,3.0,13.9,11.0,13.4,1.4,8.2,0.0,0.674,0.552,,0.61,2215.85,55.0,55.0,1.0,,0,1,0,,,,,,,,,,,,,,39.0,44.2,18.0,61.0,60.33,11.0,13.4,3.0,13.9,64.0,116.0,0.552,105.0,172.0,0.61,0.0,0.0,0.0,8.2,1.4,67.4,5.4,0.37500001,,,,,,,17.65,1.6,2.25,0.3,0.425,1.225,7.1,22.628336755646817,83.0,0.0,19.978872312417728,-1.978872312417728,59.09594778411585,1.234052215884148,16.085476086002632,-13.085476086002632,6.222071083808689,4.777928916191311,13.184598508117595,0.2154014918824032,2.6963799912242212,-1.296379991224221,2.863295304958316,5.336704695041684,6.0,1.0,3.0,1.0,1.4999999999999998,0.2013422818791946,-0.2065999999999999,2.628720012008362,,,,,,,,,,
P2bc925c307,2008,1,58.0,22.02,75.0,213.0,77.75,99.5,,,,,30.0,33.6333,19.195226159788067,3.888967184308409,2.2834155435238297,0.6065774098884142,0.1784303056791929,27.1,58.13,54.7,16.0,18.5,4.2,8.7,1.0,0.6,0.4314214463840399,0.324,0.762,0.364,0.548,3222.499,,,,,1,1,0,14.0,,,,,,,,,,,,,30.0,80.1,27.1,54.7,58.13,4.2,8.7,16.0,18.5,99.0,130.0,0.762,125.0,228.0,0.548,63.0,173.0,0.364,0.6,1.0,32.4,3.2,0.77106301,,,,,,,33.6333,1.0333,2.6,2.1333,0.5667,0.1667,17.9333,22.628336755646817,77.0,0.4314214463840399,18.39559313959028,8.70440686040972,55.73551929490233,2.39448070509767,13.167746545974271,2.832253454025727,6.1863506431634105,-1.9863506431634104,13.32772748928061,-4.627727489280611,2.178323010957599,-1.178323010957599,3.0333968556455457,-2.4333968556455456,6.0,2.0,1.0,1.0,0.3809523809523809,0.8205128205128205,0.5772300000000002,3.714900360279277,,,,,,,,,,
P94bbcbe8b9,2008,1,60.0,21.91,,248.0,86.5,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,38.0,2.0,,0,0,0,,31.0,613.8,19.8,13.272727272727272,8.727272727272728,1.2727272727272727,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P146ec7320a,2009,1,1.0,20.28,80.5,248.4,83.25,105.0,32.0,35.5,10.95,3.28,35.0,33.2857,24.535617397260687,15.574255611268503,2.472088614630307,1.2051661824747566,1.2669224321555506,31.1,64.77,65.7,16.3,18.2,14.2,32.2,1.9,3.6,0.0174291938997821,0.706,0.59,,0.659,2101.9982,1.0,1.0,4.0,1.0,1,1,0,16.0,,,,,,,,,,,,,35.0,80.6,31.1,65.7,64.77,14.2,32.2,16.3,18.2,191.0,324.0,0.59,297.0,451.0,0.659,3.0,8.0,0.375,3.6,1.9,70.6,3.1,0.6896479,,,,,,,33.2857,3.8571,10.5429,2.2857,1.1143,1.1714,22.6857,20.62696783025325,82.0,0.0174291938997821,17.634763948497856,13.465236051502146,55.635805913209346,9.13419408679065,12.805293276108728,3.494706723891273,5.173795898903195,9.026204101096804,9.145278969957085,23.05472103004292,1.9993323795898907,-0.0993323795898908,1.939365760610396,1.660634239389604,5.0,0.0,1.0,2.0,1.3414634146341464,0.8489583333333334,1.6394699999999998,3.412456857574545,2.5,14.399999999999991,6.819999999999993,-0.3999999999999986,0.8000000000000007,-0.3000000000000002,0.2000000000000001,6.0,0.001,0.0
P26f8dd510c,2009,1,2.0,22.35,85.25,267.2,90.25,113.0,,,,,35.0,31.6286,15.447107997192417,12.195127195007052,0.5528287688990345,0.7154790284742291,4.780483486464782,19.4,64.84,64.4,3.0,17.5,13.4,21.7,1.2,11.9,0.0,0.7829999999999999,0.627,,0.644,2893.6009,2.0,2.0,4.0,6.0,0,0,0,64.0,,,,,,,,,,,,,35.0,75.1,19.4,64.4,64.84,13.4,21.7,3.0,17.5,131.0,209.0,0.627,172.0,267.0,0.644,0.0,0.0,0.0,11.9,1.2,78.3,3.1,0.26153681,,,,,,,31.6286,3.6857,7.0286,0.4857,0.6286,4.2,13.5714,21.6290212183436,87.0,0.0,19.96553232863393,-0.5655323286339318,53.80434127369955,11.035658726300449,16.385828877005345,-13.385828877005345,6.072022362664073,7.327977637335928,11.823796791443849,9.87620320855615,1.760476421973748,-0.5604764219737481,1.8747690811861937,10.025230918813808,6.0,2.0,3.0,2.0,3.1951219512195124,0.1621621621621621,-0.0890400000000002,3.3526364217598528,3.4999999999999982,-1.9000000000000057,0.5900000000000034,0.7999999999999998,-2.6999999999999993,0.7,-1.0,0.0,-0.0709999999999999,0.0
P2acc089d0e,2009,1,3.0,19.83,76.0,222.0,82.75,103.5,31.5,37.0,11.1,3.13,35.0,35.8286,20.21052455301072,5.598052952110884,4.248829147664156,1.69376419955008,0.3158035759142138,32.6,60.66,55.3,29.2,19.0,5.5,14.6,3.1,1.1,0.3606194690265487,0.597,0.756,0.356,0.564,2412.0002,4.5,3.0,4.0,3.0,1,0,0,17.0,,,,,,,,,,,,,35.0,88.3,32.6,55.3,60.66,5.5,14.6,29.2,19.0,204.0,270.0,0.756,163.0,289.0,0.564,58.0,163.0,0.356,1.1,3.1,59.7,3.2,1.25425636,,,,,,,35.8286,1.3714,4.2,4.2286,1.6857,0.3143,20.1143,20.62696783025325,77.0,0.3606194690265487,17.171470230862695,15.428529769137306,58.47974483596598,2.1802551640340155,13.846828675577155,15.353171324422842,5.265637910085055,0.2343620899149447,12.822648845686512,1.7773511543134877,1.6086269744835968,1.4913730255164033,1.289696233292831,-0.1896962332928309,6.0,0.0,1.0,2.0,1.0,1.46,1.3431599999999997,4.235201828585054,4.5,4.700000000000003,-2.5700000000000003,4.5,1.1999999999999993,-0.9999999999999996,-1.1,55.0,0.002,0.0
Pe2d0a4cddd,2009,1,4.0,19.76,76.0,220.6,83.25,104.0,28.5,34.0,11.81,3.17,37.0,28.973,21.22388430607808,6.649307976391813,4.802277982949644,2.585841990819038,0.973899837780002,33.0,52.92,48.9,30.0,21.8,5.0,15.3,4.2,2.8,0.2455445544554455,0.384,0.711,0.274,0.514,1072.001,4.8,4.0,4.0,24.0,1,1,1,3.0,,,,,,,,,,,,,37.0,72.2,33.0,48.9,52.92,5.0,15.3,30.0,21.8,138.0,194.0,0.711,196.0,381.0,0.514,34.0,124.0,0.274,2.8,4.2,38.4,3.3,1.07519617,,,,,,,28.973,1.2703,4.0811,3.8649,2.0811,0.7838,17.0811,19.627652292950035,78.0,0.2455445544554455,17.614669469750055,15.385330530249943,53.478876430740485,-0.558876430740483,11.001378182667596,18.998621817332403,6.942116327960756,-1.942116327960756,12.787759869189438,2.512240130810562,2.3044849334267687,1.8955150665732312,3.102499416024292,-0.3024994160242924,7.0,0.0,1.0,1.0,1.627906976744186,1.3157894736842104,0.3796000000000002,3.749102686138824,,,,,,,,,,
P22c8154970,2009,1,5.0,18.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,4.0,4.0,0,0,0,,5.0,66.31666666666666,13.263333333333332,6.514199547625032,6.514199547625032,7.599899472229204,4.885649660718774,0.0,44.4,0.625,0.3333333333333333,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1738f63a26,2009,1,6.0,20.38,71.25,195.6,76.0,95.5,33.0,40.0,10.86,3.23,37.0,37.4865,16.76715617622344,2.699339762314433,6.436909287343443,1.2978112120363332,0.1557680765075427,24.9,56.57,50.6,32.6,20.5,1.9,5.9,2.0,0.4,0.3010752688172043,0.48,0.785,0.321,0.517,2630.001,6.5,4.0,4.0,13.0,1,0,1,,9.0,218.0,24.22222222222222,14.20183486238532,3.302752293577982,4.128440366972477,3.63302752293578,0.0,56.8,0.7727272727272727,0.35,1.0,37.0,90.7,24.9,50.6,56.57,1.9,5.9,32.6,20.5,175.0,223.0,0.785,168.0,325.0,0.517,45.0,140.0,0.321,0.4,2.0,48.0,1.5,1.95277362,,,,,,,37.4865,0.5946,2.2162,6.7027,1.3514,0.1622,17.4595,20.62696783025325,72.0,0.3010752688172043,18.689298802834102,6.210701197165893,56.00139750794038,0.5686024920596182,11.616735890544833,20.98326410945517,7.202834107011971,-5.3028341070119716,13.2100659662839,-7.310065966283899,2.0405326166625946,-0.0405326166625945,2.917957488394821,-2.517957488394821,6.0,0.0,0.0,2.0,0.96,1.516279069767442,0.3219299999999999,4.248142150706206,3.5,2.200000000000003,-0.1099999999999994,5.800000000000001,1.1999999999999993,-0.2999999999999998,-0.0999999999999999,-21.0,0.01,0.0
P7b8c6b66e0,2009,1,7.0,21.28,74.0,181.0,75.5,97.0,29.5,35.5,11.07,3.28,33.0,33.8182,30.48389328822941,4.774139368742276,5.774145282717591,2.4838341484762645,0.2257837495786293,37.5,60.46,54.9,39.8,16.6,1.8,12.3,3.9,0.7,0.4902548725637181,0.361,0.88,0.388,0.518,3326.4621,6.2,4.0,4.0,12.0,0,0,0,,9.0,161.0,17.88888888888889,19.006211180124225,7.60248447204969,4.472049689440993,4.919254658385094,0.0,60.2,0.7916666666666666,0.3529411764705882,1.0,33.0,82.1,37.5,54.9,60.46,1.8,12.3,39.8,16.6,212.0,241.0,0.88,176.0,340.0,0.518,127.0,327.0,0.388,0.7,3.9,36.1,2.8,1.43198081,,,,,,,33.8182,0.5758,3.9091,5.4242,2.3333,0.2121,28.6364,21.6290212183436,75.0,0.4902548725637181,16.453242402488634,21.04675759751137,49.917944484326384,10.542055515673615,9.009284517827233,30.790715482172764,6.831873653984207,-5.031873653984207,12.919023689877958,-0.6190236898779578,1.7867193108399138,2.113280689160086,2.0164393395549176,-1.3164393395549177,7.0,0.0,0.0,2.0,1.2105263157894737,2.261363636363636,1.8305,4.830265199017885,5.800000000000001,-1.5,-3.039999999999999,20.999999999999996,2.200000000000001,0.2999999999999998,-0.5,-34.0,-0.013,0.0
P3391f209f3,2009,1,8.0,21.91,81.25,232.4,85.5,108.0,31.0,35.0,12.23,3.3,34.0,35.6765,18.430316875254025,11.129410115902628,1.4839348030215969,0.8904012445166987,1.7213684077754268,28.0,56.04,53.7,9.6,17.5,15.4,22.2,1.5,5.6,0.0,0.382,0.654,,0.537,2599.2606,7.5,7.0,4.0,2.0,0,0,0,,,,,,,,,,,,,,34.0,86.3,28.0,53.7,56.04,15.4,22.2,9.6,17.5,117.0,179.0,0.654,252.0,469.0,0.537,0.0,0.0,0.0,5.6,1.5,38.2,3.4,0.51547548,,,,,,,35.6765,4.2059,6.8235,1.4706,0.8824,1.7059,18.2647,21.6290212183436,82.0,0.0,18.198573500967115,9.801426499032884,56.035077369439065,0.0049226305609337,15.100991295938105,-5.500991295938103,4.332616054158607,11.067383945841392,10.273452611218566,11.926547388781431,1.9797147001934237,-0.4797147001934236,0.9404980657640232,4.659501934235976,5.0,2.0,1.0,2.0,1.6136363636363635,0.518918918918919,0.4831999999999999,3.3961937804821978,5.5,12.799999999999995,-6.609999999999999,3.5999999999999996,-1.6999999999999993,0.3999999999999999,-0.1000000000000005,0.0,-0.021,0.0
Pad8e6fd6b0,2009,1,9.0,19.88,77.5,211.2,81.0,102.5,29.0,38.5,11.88,3.31,35.0,33.3714,14.948596702565672,6.195257016487171,1.5718729211240765,0.9554648591308724,0.4006544526151135,22.3,55.51,53.1,9.6,17.1,9.3,11.6,1.6,1.2,0.0980926430517711,0.401,0.646,0.167,0.562,1167.999,9.5,9.0,4.0,5.0,1,1,0,5.0,,,,,,,,,,,,,35.0,82.8,22.3,53.1,55.51,9.3,11.6,9.6,17.1,95.0,147.0,0.646,186.0,331.0,0.562,6.0,36.0,0.167,1.2,1.6,40.1,2.5,0.69861438,,,,,,,33.3714,2.4,3.3429,1.4571,0.8857,0.3714,13.8571,19.627652292950035,79.0,0.0980926430517711,19.36691440901463,2.933085590985371,53.329944857348366,2.180055142651632,13.038240230160635,-3.438240230160636,5.995181011747784,3.304818988252217,12.96427715176217,-1.3642771517621703,2.0320306880843924,-0.4320306880843922,2.910956605130665,-1.7109566051306648,5.0,1.0,1.0,1.0,0.7999999999999999,0.5303867403314917,0.12673,3.2281991288516183,,,,,,,,,,
P52f9046b71,2009,1,10.0,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,14.0,4.0,7.0,0,0,0,,16.0,313.53333333333336,19.59583333333333,13.893259621518178,2.8705081862640864,2.98532851371465,2.1815862215607056,0.1148203274505634,48.5,0.7741935483870968,0.2682926829268293,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4417860ddd,2009,1,11.0,21.99,77.0,213.2,81.0,103.5,30.5,37.0,11.15,3.18,37.0,34.2162,13.165868798989951,9.014256404860856,5.26066600031564,2.4454731969067285,0.8246620022094798,21.3,51.72,50.4,27.0,18.4,4.5,22.7,4.0,2.3,0.3775510204081632,0.298,0.581,0.385,0.459,4510.2978,11.5,11.0,4.0,29.0,0,0,0,,,,,,,,,,,,,,37.0,85.3,21.3,50.4,51.72,4.5,22.7,27.0,18.4,68.0,117.0,0.581,112.0,244.0,0.459,57.0,148.0,0.385,2.3,4.0,29.8,2.0,2.15118526,,,,,,,34.2162,1.3784,7.1892,5.0,2.3243,0.7838,12.5135,22.628336755646817,78.0,0.3775510204081632,19.58744275729091,1.7125572427090925,55.36684261267774,-3.646842612677745,13.231188238129668,13.768811761870332,6.638226078573148,-2.1382260785731484,10.870956857073994,11.829043142926006,2.3414557724752947,1.658544227524705,3.211328030850806,-0.911328030850806,6.0,2.0,1.0,2.0,2.1,1.3917525773195878,0.0223599999999999,2.771767766814551,0.6000000000000014,-4.299999999999997,2.1999999999999957,3.6000000000000014,-4.600000000000001,1.7999999999999998,0.0,4.0,0.01,0.0
P4c4f563b8c,2009,1,13.0,23.64,80.25,234.2,83.5,106.0,27.5,34.0,11.12,3.27,34.0,30.2647,24.629763387709115,9.655922576466972,1.189504604374073,1.469395037783292,0.4197761748836102,26.5,61.26,52.4,5.9,12.2,10.7,16.6,2.2,1.1,0.0529953917050691,0.682,0.841,0.391,0.521,4405.0014,19.5,16.0,4.0,33.0,1,1,1,4.0,,,,,,,,,,,,,34.0,69.3,26.5,52.4,61.26,10.7,16.6,5.9,12.2,249.0,296.0,0.841,214.0,411.0,0.521,9.0,23.0,0.391,1.1,2.2,68.2,3.0,0.53969452,,,,,,,30.2647,3.0294,5.0882,1.0,1.2353,0.3529,20.7059,22.628336755646817,81.0,0.0529953917050691,18.773079600835462,7.726920399164538,54.50865165931771,6.751348340682291,15.498839637967048,-9.598839637967048,6.315688094685542,4.3843119053144575,12.277581805523324,4.322418194476677,2.2240194940821536,-0.0240194940821534,2.536922719888605,-1.4369227198886048,6.0,1.0,1.0,2.0,0.8250000000000001,0.446969696969697,0.7318999999999999,4.78842872873307,-0.1000000000000014,-12.100000000000009,-0.5,1.1000000000000003,-0.6000000000000014,-0.1999999999999997,0.0,16.0,0.0349999999999999,0.0
Pc430805a15,2009,1,14.0,21.44,80.5,228.4,86.5,109.5,28.5,33.0,11.17,3.35,37.0,34.2703,14.905361201973722,9.141945066135984,3.378528930298247,1.078835026247217,1.4479709836213868,24.6,51.67,49.2,18.2,22.0,9.1,18.7,1.7,4.1,0.2149321266968326,0.314,0.647,0.326,0.493,2777.0006,13.5,11.0,4.0,8.0,1,0,0,24.0,,,,,,,,,,,,,37.0,85.4,24.6,49.2,51.67,9.1,18.7,18.2,22.0,90.0,139.0,0.647,171.0,347.0,0.493,31.0,95.0,0.326,4.1,1.7,31.4,2.2,1.0,,,,,,,34.2703,2.7568,5.9459,3.2162,1.027,1.3784,14.1892,21.6290212183436,81.0,0.2149321266968326,18.907618129218896,5.692381870781105,55.37801591128254,-3.708015911282537,15.039633558341366,3.160366441658633,5.691682738669237,3.408317261330762,11.691634522661523,7.008365477338476,2.8145853423336544,-1.1145853423336545,2.8409594985535187,1.259040501446481,6.0,1.0,2.0,2.0,1.8125,0.7913043478260869,0.0768200000000001,3.1972426474282196,2.0,16.400000000000006,-1.4200000000000017,8.5,1.1000000000000014,-0.3,-2.5,29.0,-0.007,0.0
P7ef2b1cf05,2009,1,15.0,21.05,81.75,191.8,86.75,110.0,25.0,28.0,12.11,3.55,33.0,26.3636,17.21387063982157,9.10350634966393,1.531020042786266,0.9931420595062888,2.73103824970793,24.4,56.16,53.6,8.1,18.9,4.7,22.1,1.6,8.1,0.249221183800623,0.324,0.692,0.45,0.49,1481.0004,24.0,18.0,4.0,49.0,0,0,0,34.0,,,,,,,,,,,,,33.0,65.4,24.4,53.6,56.16,4.7,22.1,8.1,18.9,72.0,104.0,0.692,118.0,241.0,0.49,36.0,80.0,0.45,8.1,1.6,32.4,4.3,0.53622842,,,,,,,26.3636,1.0,5.6667,1.1212,0.7273,2.0,12.6061,20.62696783025325,83.0,0.249221183800623,19.10934192360791,5.290658076392084,58.133120110446384,-1.973120110446388,13.818407731247122,-5.718407731247122,5.417372296364473,-0.7173722963644726,11.531891394385642,10.56810860561436,2.171445006902899,-0.5714450069028989,1.806695812241141,6.293304187758858,6.0,1.0,1.0,2.0,1.830188679245283,0.4070351758793969,0.2710399999999998,3.2205405623090058,-2.6000000000000014,19.800000000000004,-3.260000000000005,-2.9000000000000004,-0.8000000000000007,-0.3999999999999999,-1.9000000000000004,17.0,-0.189,0.0
P60425a0c89,2009,1,16.0,22.34,79.0,257.2,84.75,105.5,30.5,35.0,11.21,3.23,31.0,30.5161,17.695577088815412,10.046486936404063,2.359410278508721,1.6744734746576395,1.8266554376214523,22.2,59.31,57.4,12.3,18.5,9.6,19.2,2.5,5.0,0.2,0.287,0.697,0.319,0.598,1796.9983,15.5,9.0,4.0,18.0,0,0,0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
