pid,draft_year,was_drafted,actual_pick,ctx_base_gp,ctx_base_minutes_share,ctx_base_usage,ctx_base_efg,ctx_base_ts,ctx_base_orb,ctx_base_drb,ctx_base_ast_pct,ctx_base_tov_pct,ctx_base_ftm,ctx_base_fta,ctx_base_ft_pct,ctx_base_fg2m,ctx_base_fg2a,ctx_base_fg2_pct,ctx_base_fg3m,ctx_base_fg3a,ctx_base_fg3_pct,ctx_base_blk_pct,ctx_base_stl_pct,ctx_base_ftr,ctx_base_fouls40,ctx_base_ast_tov,ctx_base_rim_made,ctx_base_rim_attempts,ctx_base_mid_made,ctx_base_mid_attempts,ctx_base_dunk_made,ctx_base_dunk_attempts,ctx_base_mpg,ctx_base_oreb_pg,ctx_base_dreb_pg,ctx_base_ast_pg,ctx_base_stl_pg,ctx_base_blk_pg,ctx_base_pts_pg,ctx_base_three_share,ctx_skill_defense_discipline,ctx_skill_creation_control,ctx_skill_usage_efficiency,ctx_skill_ft_volume
P2805efe438,2009,1,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2d06a24aee,2009,1,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4f7ec9f72f,2009,1,31.0,35.0,80.2,20.2,66.0,68.99,11.0,21.9,6.7,12.3,113.0,145.0,0.779,198.0,299.0,0.662,0.0,1.0,0.0,3.3,1.0,48.3,3.3,0.72090181,,,,,,,32.5429,2.4857,5.7143,0.8857,0.4857,0.8571,14.5429,0.0033333333333333,1.0,0.5037593984962406,0.0379799999999998,3.882229558310794
P57802757ed,2009,1,32.0,30.0,79.8,36.1,55.1,58.6,7.2,12.1,17.3,14.7,133.0,165.0,0.806,189.0,348.0,0.543,90.0,240.0,0.375,2.7,2.3,28.1,2.2,0.62789967,,,,,,,32.0333,1.9,3.3,1.8,1.2333,0.7333,26.0333,0.4081632653061224,1.5625,1.101910828025478,1.3846000000000005,4.120262157415374
P3326a2a68b,2009,1,33.0,38.0,78.6,24.7,52.5,55.68,9.5,17.0,8.8,15.8,124.0,178.0,0.697,244.0,463.0,0.527,0.0,2.0,0.0,4.8,2.2,38.3,3.4,0.57314978,,,,,,,31.5526,2.6053,4.8684,1.2368,1.2368,1.2368,16.1053,0.0043010752688172,1.5909090909090908,0.5238095238095238,0.2669599999999999,3.615607906671006
P977d8b209e,2009,1,35.0,31.0,72.4,24.4,56.4,59.81,5.3,11.5,9.7,22.4,97.0,136.0,0.713,85.0,154.0,0.552,52.0,135.0,0.385,2.5,2.4,47.1,3.6,0.48149567,,,,,,,29.4194,1.1613,2.9677,1.2581,1.129,0.6774,13.6452,0.4671280276816609,1.065217391304348,0.4145299145299145,0.4316399999999999,3.5079464001154532
Pc643573699,2009,1,36.0,34.0,77.4,26.3,55.2,58.12,6.9,15.4,6.6,16.8,112.0,152.0,0.737,194.0,352.0,0.551,50.0,135.0,0.37,2.7,1.9,31.2,2.2,0.43208528,,,,,,,31.8529,1.8824,4.3529,1.0294,1.0,0.7941,19.1176,0.2772073921971252,1.4374999999999998,0.3707865168539325,0.5115599999999999,3.707432748066225
P5e4e4a8cf1,2009,1,37.0,33.0,64.5,26.2,58.4,59.33,23.7,27.6,9.3,11.0,97.0,160.0,0.606,209.0,358.0,0.584,0.0,0.0,0.0,3.6,3.5,44.7,4.1,0.93182334,,,,,,,27.3636,5.5758,6.7273,1.2424,1.6061,0.9091,15.6061,0.0,1.392156862745098,0.775,0.5784599999999999,3.0793310451805844
P16997d7184,2009,1,38.0,33.0,73.8,23.0,52.9,55.72,15.3,25.7,7.7,14.8,122.0,193.0,0.632,184.0,347.0,0.53,0.0,1.0,0.0,0.3,1.6,55.5,4.0,0.61903513,,,,,,,30.8485,4.2424,7.303,1.1818,0.9091,0.0909,14.8485,0.0028735632183908,0.38,0.4873417721518987,0.1715999999999999,3.3292863565280233
P8514f39741,2009,1,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe7ad570728,2009,1,40.0,34.0,71.7,23.1,54.8,58.7,10.2,13.9,14.8,15.5,99.0,132.0,0.75,127.0,243.0,0.523,36.0,87.0,0.414,2.9,1.4,40.0,3.3,1.06776931,,,,,,,29.6176,2.3824,3.7647,1.8529,0.7059,0.8235,13.5588,0.2636363636363636,1.0,0.896969696969697,0.2697000000000002,3.6677618461663153
Pa0dded8876,2009,1,41.0,36.0,85.9,27.9,56.6,62.87,2.0,8.6,11.7,15.8,211.0,234.0,0.902,146.0,280.0,0.521,117.0,288.0,0.406,0.4,2.2,41.2,2.2,0.65624182,,,,,,,34.3611,0.5278,2.8611,1.75,1.3333,0.1389,23.7222,0.5070422535211268,0.8125,0.6964285714285714,1.0167299999999997,4.924546133758032
P917b0d4d70,2009,1,42.0,35.0,84.2,18.4,51.1,53.73,4.2,18.5,12.9,18.1,85.0,132.0,0.644,71.0,158.0,0.449,65.0,172.0,0.378,1.5,2.1,40.0,2.9,1.21740898,,,,,,,33.8,1.2,5.4,2.4,1.2571,0.4571,12.0571,0.5212121212121212,0.9230769230769232,0.675392670157068,-0.05968,3.1493848385748096
P922c03ccad,2009,1,44.0,35.0,93.7,23.9,55.4,59.42,4.9,14.8,19.0,16.6,125.0,156.0,0.801,152.0,288.0,0.528,67.0,168.0,0.399,1.4,2.3,34.2,2.0,1.3882072,,,,,,,37.6286,1.4,4.8,3.3714,1.4286,0.4571,18.0,0.3684210526315789,1.2333333333333332,1.0795454545454544,0.3673799999999999,4.050052890083995
Pb58f931dd3,2009,1,45.0,36.0,83.3,27.8,56.8,59.92,3.0,15.7,35.9,20.7,135.0,191.0,0.707,132.0,238.0,0.555,73.0,187.0,0.39,0.5,3.3,44.9,2.3,1.94116046,,,,,,,33.3333,0.8611,4.4722,6.4167,1.8889,0.1667,17.1667,0.44,1.1515151515151516,1.654377880184332,0.7737600000000002,3.717049228023641
P456fdc6328,2009,1,46.0,37.0,68.6,19.5,56.3,58.65,6.8,10.3,16.3,16.4,50.0,58.0,0.862,98.0,193.0,0.508,75.0,181.0,0.414,4.4,3.4,15.5,3.3,1.62899097,,,,,,,27.5135,1.7568,2.8649,2.7297,1.7838,1.3243,12.7297,0.4839572192513369,1.8139534883720936,0.9367816091954024,-0.0432499999999999,3.5148372766467304
P5500e23cae,2009,1,48.0,36.0,74.8,16.6,54.7,58.69,9.3,12.0,7.9,19.6,91.0,130.0,0.7,120.0,219.0,0.548,5.0,14.0,0.357,3.4,2.5,55.8,3.7,0.77418416,,,,,,,30.0278,2.2778,3.5556,1.3333,1.3056,1.0,9.6111,0.0600858369098712,1.25531914893617,0.3834951456310679,-0.2954599999999998,3.4126381262408056
P322900af3b,2009,1,52.0,34.0,73.0,24.4,50.7,53.92,2.1,9.2,28.5,20.2,88.0,122.0,0.721,87.0,206.0,0.422,78.0,196.0,0.398,0.0,1.2,30.3,1.6,1.73912572,,,,,,,31.6765,0.5882,2.9706,4.7059,0.6471,0.0,14.5882,0.4875621890547263,0.4615384615384615,1.3443396226415094,0.17248,3.4695849202235127
Pfd96fb33e5,2009,1,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1015da4297,2009,1,55.0,24.0,61.7,29.0,47.6,52.27,1.6,6.0,25.9,17.1,84.0,98.0,0.857,87.0,191.0,0.455,63.0,190.0,0.332,0.6,3.9,25.7,2.0,1.37879996,,,,,,,33.9583,0.4583,1.8333,3.7917,2.2083,0.2083,18.625,0.4986876640419947,1.5,1.4309392265193368,0.2043000000000003,3.9380177115653434
P4b1ba6339f,2009,1,58.0,30.0,90.6,35.5,51.7,56.0,6.5,18.3,27.3,15.0,144.0,164.0,0.878,197.0,381.0,0.517,98.0,284.0,0.345,1.7,3.3,24.7,3.0,1.21567639,,,,,,,36.5333,2.2,5.8667,4.1333,2.1,0.6,27.7333,0.4270676691729323,1.25,1.70625,0.93,4.48302012608471
Pfc3cc92a5c,2009,0,,35.0,75.2,15.9,43.1,49.61,4.8,11.7,21.3,23.4,66.0,82.0,0.805,47.0,116.0,0.405,29.0,94.0,0.309,2.3,3.3,39.0,3.7,2.0,,,,,,,30.2857,1.3143,3.2286,3.8286,1.7143,0.6857,7.0571,0.4476190476190476,1.1914893617021276,0.8729508196721312,0.01599,3.557166689276262
P6f23e4dd26,2009,0,,33.0,77.1,23.5,54.5,55.85,6.8,13.4,12.7,15.1,57.0,91.0,0.626,137.0,252.0,0.544,29.0,79.0,0.367,4.1,1.6,27.5,3.1,0.94445127,,,,,,,31.303,1.6061,2.9697,1.5455,0.7576,1.0606,12.6667,0.2386706948640483,1.3902439024390243,0.7888198757763975,0.20475,2.8306396492326993
Pdb8fb82c3b,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pba6ba7bcf4,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P37b821fb18,2009,0,,30.0,80.2,24.7,47.8,50.64,9.9,13.3,8.3,16.3,94.0,150.0,0.627,140.0,307.0,0.456,27.0,71.0,0.38,2.1,1.5,39.7,2.4,0.55073915,,,,,,,32.5,2.9333,4.3,1.2667,0.8667,0.6667,15.1667,0.1878306878306878,1.0588235294117647,0.4797687861271676,0.03008,3.1458344576829576
P74a501a7bb,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2d536d911b,2009,0,,34.0,85.3,25.2,43.1,47.32,4.2,16.4,33.3,25.6,97.0,153.0,0.634,96.0,226.0,0.425,31.0,105.0,0.295,0.7,5.6,46.2,3.4,1.49180645,,,,,,,34.1176,1.2353,4.6176,5.3529,3.0882,0.2059,11.2353,0.3172205438066465,1.4318181818181817,1.25187969924812,-0.1393599999999999,3.193427949930242
P50969329ac,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1a8bbe3efe,2009,0,,33.0,83.4,26.4,45.6,48.51,7.2,12.8,27.1,17.4,103.0,172.0,0.599,126.0,273.0,0.462,41.0,138.0,0.297,0.3,3.1,41.8,3.0,1.6067773,,,,,,,33.6471,2.1176,3.8824,4.2059,1.7941,0.0882,14.7647,0.3357664233576642,0.85,1.472826086956522,-0.0953600000000001,3.0868216651041696
P55c8e33d89,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pad180fa2f7,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P981540aa5d,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd01ecb3669,2010,1,1.0,37.0,83.9,26.9,50.3,56.18,2.7,10.1,34.8,24.2,175.0,232.0,0.754,165.0,324.0,0.509,37.0,114.0,0.325,1.5,2.9,53.0,2.2,1.61745724,116.0,182.0,40.0,127.0,33.0,36.0,34.8108,0.8108,3.4865,6.5135,1.7838,0.5135,16.6486,0.2602739726027397,1.375,1.380952380952381,0.4264199999999999,4.110082993988538
Ped95bfcd7e,2010,1,2.0,31.0,74.4,34.5,54.0,58.15,7.4,23.5,37.5,21.7,138.0,182.0,0.758,217.0,402.0,0.54,20.0,55.0,0.364,2.9,3.0,39.8,3.1,1.36028349,102.0,130.0,106.0,258.0,18.0,19.0,35.7419,2.0,7.1613,5.9677,1.7419,0.9032,20.3871,0.1203501094091903,1.4390243902439026,1.6519823788546255,1.18175,3.9487905038537976
Pcc98298533,2010,1,3.0,35.0,69.2,21.8,61.5,62.31,12.5,20.2,7.3,22.9,86.0,137.0,0.628,177.0,287.0,0.617,0.0,1.0,0.0,7.8,1.8,47.6,3.8,0.38374508,137.0,175.0,40.0,112.0,53.0,56.0,27.7714,3.0571,5.5714,0.9429,0.8857,2.0571,12.5714,0.0034722222222222,2.0,0.3054393305439331,0.2215800000000001,3.0943153142787247
Peb88f22502,2010,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P97ae54051b,2010,1,6.0,35.0,88.0,23.0,49.1,52.99,12.8,17.6,14.7,17.9,110.0,159.0,0.692,178.0,358.0,0.497,7.0,26.0,0.269,11.0,1.4,41.4,2.8,1.11631598,78.0,109.0,100.0,249.0,30.0,32.0,35.4571,3.6,6.1143,2.7429,0.8286,3.7429,13.9143,0.0677083333333333,3.2631578947368425,0.7777777777777778,0.0897,3.5120202801418077
Pc58bcc8049,2010,1,7.0,34.0,85.6,27.5,53.4,56.68,8.6,25.2,22.4,20.8,138.0,209.0,0.66,195.0,358.0,0.545,7.0,27.0,0.259,4.9,2.2,54.3,3.0,1.14286144,154.0,238.0,33.0,102.0,21.0,22.0,34.2353,2.1765,7.4706,3.7647,1.2353,1.5294,16.1471,0.0701298701298701,1.775,1.0275229357798163,0.5009999999999999,3.529090970273529
P297adbbd5f,2010,1,8.0,31.0,76.4,27.8,47.1,52.4,14.6,20.5,9.1,20.6,139.0,199.0,0.698,149.0,308.0,0.484,18.0,66.0,0.273,4.5,2.6,53.2,3.8,0.41415375,112.0,173.0,37.0,135.0,46.0,48.0,31.2903,4.2903,6.4194,1.3226,1.4194,1.4194,15.8387,0.1764705882352941,1.4791666666666667,0.4212962962962963,0.1871999999999999,3.698225521850529
P7f86ce09cc,2010,1,10.0,28.0,72.6,27.3,51.0,57.22,6.8,18.6,22.6,20.8,110.0,122.0,0.902,92.0,188.0,0.489,58.0,163.0,0.356,3.0,3.9,34.8,3.5,0.96627442,70.0,106.0,22.0,82.0,18.0,22.0,33.1786,1.9286,5.2857,3.0714,2.1429,0.8571,16.7143,0.4643874643874643,1.5333333333333334,1.036697247706422,0.52706,4.34059028854592
P7e584efe40,2010,1,11.0,36.0,66.4,20.2,56.2,59.61,13.6,25.4,5.8,16.4,108.0,159.0,0.679,149.0,265.0,0.562,0.0,0.0,0.0,13.0,1.6,60.0,3.8,0.55354846,92.0,126.0,57.0,139.0,32.0,33.0,26.75,3.0556,6.7778,0.8611,0.75,3.4722,11.2778,0.0,3.0416666666666665,0.3333333333333333,0.0192199999999999,3.4460430205437684
P10d0b75bed,2010,1,12.0,36.0,68.3,21.7,55.5,59.1,5.2,11.5,9.8,18.2,90.0,115.0,0.783,93.0,189.0,0.492,69.0,165.0,0.418,1.8,3.1,32.5,2.7,0.76809101,60.0,90.0,33.0,99.0,17.0,17.0,27.5,1.1944,3.1667,1.4722,1.5,0.5,13.4167,0.4661016949152542,1.3243243243243243,0.5104166666666667,0.1546999999999999,3.722061119636283
P8fac339738,2010,1,13.0,23.0,43.0,21.5,57.8,60.66,10.8,24.2,6.8,18.3,87.0,132.0,0.659,111.0,192.0,0.578,0.0,0.0,0.0,9.5,0.9,68.8,2.6,0.47825,42.0,50.0,61.0,132.0,26.0,27.0,27.8696,2.8696,6.6957,0.9565,0.4348,2.7826,13.4348,0.0,2.888888888888889,0.3523316062176165,0.1598999999999999,3.2227400754981357
P3f25ee2633,2010,1,14.0,38.0,81.8,17.2,60.7,62.42,10.6,13.4,5.5,10.7,90.0,130.0,0.692,191.0,305.0,0.626,24.0,69.0,0.348,4.1,1.2,34.8,1.9,0.87811659,136.0,165.0,50.0,127.0,65.0,70.0,33.0263,3.0526,4.3947,0.9474,0.7105,1.3421,14.3158,0.1844919786096256,1.827586206896552,0.4700854700854701,-0.3477600000000001,3.373636547655196
P502aba077e,2010,1,15.0,35.0,64.9,26.1,54.0,56.35,13.1,25.2,7.7,13.8,107.0,167.0,0.641,192.0,351.0,0.547,4.0,16.0,0.25,9.1,1.6,45.5,4.4,0.58620484,137.0,199.0,55.0,152.0,59.0,63.0,26.8857,3.0286,6.0857,0.9714,0.7429,2.5714,14.3714,0.0435967302452316,1.9814814814814812,0.5202702702702703,0.3873500000000002,3.284460910797489
P440f6cc00f,2010,1,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0d0da4d2bc,2010,1,18.0,37.0,73.1,20.2,54.0,56.56,2.0,8.6,16.8,27.7,82.0,123.0,0.667,95.0,184.0,0.516,49.0,128.0,0.383,1.1,2.6,39.4,2.9,0.95536839,72.0,110.0,21.0,68.0,6.0,6.0,30.3243,0.5135,2.5676,2.8919,1.4054,0.3243,11.3243,0.4102564102564102,0.9487179487179488,0.5853658536585367,0.0131199999999999,3.21512780425856
P871b04878c,2010,1,19.0,34.0,72.9,19.0,48.9,49.58,3.5,6.6,12.4,14.6,36.0,66.0,0.545,117.0,256.0,0.457,42.0,112.0,0.375,1.6,2.4,17.9,3.2,1.36537211,47.0,89.0,70.0,167.0,14.0,16.0,29.5,0.9706,1.9118,2.0882,1.2941,0.5294,11.6471,0.3043478260869565,0.9523809523809524,0.7948717948717949,0.0042,2.2915574775680767
Pb46ac34cd7,2010,1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P54e531f2ec,2010,1,21.0,32.0,86.5,25.1,45.0,49.8,6.6,19.4,13.1,13.8,117.0,154.0,0.76,165.0,370.0,0.446,27.0,87.0,0.31,3.3,1.3,33.7,2.3,1.01468232,53.0,69.0,112.0,301.0,35.0,38.0,35.125,2.0938,6.4375,2.1562,0.7812,1.1875,16.5,0.1903719912472647,1.3939393939393938,0.8851351351351351,-0.0102000000000001,3.833003088858628
Pd646388a2b,2010,1,22.0,34.0,83.3,27.7,53.6,59.85,2.7,11.3,24.0,18.8,194.0,256.0,0.758,118.0,224.0,0.527,60.0,164.0,0.366,0.4,2.4,66.0,2.4,1.27998773,98.0,152.0,20.0,72.0,30.0,33.0,33.3235,0.7353,3.2353,3.7647,1.3235,0.1176,17.9412,0.422680412371134,0.8235294117647058,1.2121212121212122,0.75845,4.206199672350577
P38bff88a77,2010,1,24.0,34.0,74.8,25.5,54.4,57.83,11.0,23.9,6.1,14.1,155.0,230.0,0.674,174.0,325.0,0.535,36.0,94.0,0.383,3.6,3.0,54.9,3.9,0.47826942,110.0,151.0,64.0,174.0,29.0,30.0,30.2647,3.1471,7.1471,0.9706,1.6765,1.1765,17.9706,0.2243436754176611,1.3469387755102038,0.4039735099337748,0.4306499999999999,3.668189536891689
Pa56ca2c36c,2010,1,25.0,33.0,92.0,30.2,50.3,56.22,3.6,14.9,24.4,16.0,209.0,282.0,0.741,170.0,326.0,0.521,52.0,167.0,0.311,1.6,2.8,57.2,3.0,1.23712323,102.0,148.0,68.0,178.0,11.0,12.0,37.0909,1.1212,4.9697,3.6364,1.697,0.5758,21.3636,0.3387423935091277,1.1,1.4352941176470588,0.6344399999999998,4.183276151153639
Pdc16ca4e2e,2010,1,26.0,36.0,80.4,25.2,54.7,60.82,10.3,15.0,11.2,12.8,187.0,226.0,0.827,227.0,413.0,0.55,18.0,51.0,0.353,1.8,2.2,48.7,3.1,0.92646512,113.0,143.0,114.0,270.0,34.0,35.0,32.2778,2.9722,4.3889,1.75,1.2778,0.5833,19.3056,0.1099137931034482,0.9756097560975612,0.8115942028985507,0.5626399999999999,4.48643366445712
P2c1e066057,2010,1,27.0,35.0,79.4,28.9,53.2,56.43,3.4,12.0,20.1,14.7,119.0,154.0,0.773,181.0,361.0,0.501,79.0,202.0,0.391,0.6,2.4,27.4,2.0,1.18821539,111.0,178.0,70.0,183.0,17.0,18.0,32.7714,0.9714,3.7714,2.8857,1.3429,0.2,20.5143,0.3587921847246891,1.0,1.280254777070064,0.57227,3.8985676153785778
P4793f789c0,2010,1,28.0,32.0,84.8,30.7,49.7,55.02,3.9,10.3,35.3,18.2,138.0,161.0,0.857,151.0,320.0,0.472,67.0,186.0,0.36,1.0,2.9,31.8,2.4,1.87964446,63.0,109.0,88.0,211.0,4.0,4.0,34.3125,1.1875,3.5312,6.3438,1.7188,0.3438,20.0312,0.3675889328063241,1.1470588235294117,1.8385416666666663,0.5371400000000003,4.360070059294153
Pabb4255b19,2010,1,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P581e368d46,2010,1,32.0,34.0,47.1,24.4,65.4,63.82,16.6,15.3,5.1,20.4,75.0,135.0,0.556,140.0,214.0,0.654,0.0,0.0,0.0,8.9,1.0,63.1,5.6,0.28333427,105.0,143.0,35.0,71.0,40.0,42.0,19.0588,2.9706,2.8824,0.5,0.3529,1.8529,10.4412,0.0,1.5000000000000002,0.2383177570093458,0.6080799999999997,2.7314361164692453
P830611c613,2010,1,33.0,31.0,65.6,24.9,51.0,53.55,12.0,24.0,1.8,16.4,101.0,170.0,0.594,143.0,284.0,0.504,3.0,5.0,0.6,18.3,1.2,58.8,3.8,0.11864228,77.0,107.0,66.0,177.0,40.0,41.0,26.5484,2.7742,6.129,0.2258,0.5484,5.2581,12.7742,0.0173010380622837,4.0625,0.1034482758620689,0.1739499999999998,3.05414815256258
P815e63680a,2010,1,34.0,33.0,86.4,26.4,50.8,53.24,2.7,7.7,29.8,20.8,79.0,115.0,0.687,193.0,360.0,0.536,17.0,70.0,0.243,0.9,1.4,26.7,2.0,1.63967181,84.0,126.0,109.0,234.0,7.0,9.0,34.8182,0.7879,2.5455,5.5152,0.8485,0.3636,15.6364,0.1627906976744186,0.7666666666666666,1.3669724770642202,0.20736,3.2657164612900726
Pe97fa79993,2010,1,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P96ac6f0cd3,2010,1,37.0,35.0,83.3,27.7,48.4,52.01,7.0,24.6,29.3,18.7,130.0,199.0,0.653,154.0,331.0,0.465,39.0,108.0,0.361,1.6,2.2,45.3,2.3,1.53846676,117.0,187.0,37.0,143.0,16.0,19.0,33.5714,2.1429,7.1429,4.5714,1.2571,0.4286,15.8571,0.2460136674259681,1.1515151515151516,1.487309644670051,0.1547699999999998,3.459801240355868
P7a82e40751,2010,1,38.0,35.0,81.2,18.7,60.3,63.19,2.0,8.8,23.9,25.6,66.0,81.0,0.815,32.0,56.0,0.571,98.0,241.0,0.407,0.8,3.4,27.3,2.7,1.74489297,14.0,24.0,16.0,30.0,1.0,1.0,32.4857,0.5143,2.8571,4.8857,1.9714,0.2286,12.1143,0.8114478114478114,1.135135135135135,0.8984962406015037,-0.17147,3.5914761865203664
P27a3420564,2010,1,39.0,32.0,90.3,31.0,51.9,56.04,7.9,20.6,19.6,13.6,179.0,257.0,0.696,219.0,420.0,0.521,29.0,86.0,0.337,2.3,2.6,50.8,2.2,1.07224916,126.0,186.0,93.0,233.0,27.0,32.0,36.25,2.5312,6.2188,2.7812,1.5938,0.7812,22.0,0.1699604743083003,1.53125,1.3424657534246576,0.6644,3.8648598711054456
Pe03992058c,2010,1,41.0,36.0,77.9,22.1,58.2,59.65,10.7,23.1,6.2,16.6,128.0,210.0,0.61,184.0,316.0,0.582,0.0,0.0,0.0,14.3,1.2,66.5,3.1,0.45071492,120.0,169.0,64.0,147.0,54.0,58.0,31.5,2.9722,7.2778,0.8889,0.6667,4.7222,13.7778,0.0,3.780487804878049,0.3522727272727272,0.2026500000000001,3.2646334614204005
P966e81614a,2010,1,43.0,34.0,75.1,20.6,46.2,52.69,9.5,18.0,14.7,19.4,117.0,152.0,0.77,141.0,285.0,0.495,3.0,30.0,0.1,2.2,1.9,48.3,1.9,1.10666851,90.0,136.0,51.0,149.0,10.0,10.0,34.1471,2.9118,5.1765,2.4412,1.0588,0.6765,12.0,0.0952380952380952,1.4137931034482758,0.7205882352941176,0.01614,3.8734371994721752
Pe82bc0553e,2010,1,46.0,35.0,64.6,26.0,52.3,54.11,13.2,21.7,3.6,18.2,124.0,219.0,0.566,168.0,320.0,0.525,0.0,1.0,0.0,5.7,1.0,68.2,3.2,0.19738418,117.0,164.0,51.0,156.0,45.0,53.0,25.9143,3.0,5.5714,0.4286,0.4571,1.4,13.1429,0.0031152647975077,1.5952380952380951,0.1875,0.2465999999999999,3.0527931912354367
P3d55371834,2010,1,50.0,32.0,63.8,22.2,53.4,59.63,11.6,15.7,4.4,19.7,108.0,136.0,0.794,133.0,249.0,0.534,0.0,0.0,0.0,10.4,1.4,54.6,3.7,0.26230195,83.0,114.0,50.0,135.0,38.0,41.0,25.625,2.4688,3.7188,0.5,0.625,2.3438,11.6875,0.0,2.5106382978723403,0.2125603864734299,0.21186,3.906464855107531
Pc62b6f4e46,2010,1,52.0,30.0,69.9,31.8,50.6,55.19,8.3,24.2,11.8,10.6,140.0,178.0,0.787,219.0,426.0,0.514,25.0,81.0,0.309,2.1,0.9,35.1,2.8,0.8703889,113.0,171.0,106.0,255.0,10.0,12.0,32.9667,2.2333,6.8667,1.5667,0.4667,0.6667,21.7667,0.1597633136094674,0.7894736842105263,1.017241379310345,0.6124199999999997,4.082472629196674
P989e9714fc,2010,1,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pec2bc35d4f,2010,1,54.0,21.0,53.6,29.6,50.0,56.73,2.4,9.6,28.2,23.6,101.0,127.0,0.795,76.0,145.0,0.524,30.0,97.0,0.309,0.2,1.8,52.5,2.9,1.07499674,49.0,84.0,27.0,61.0,1.0,2.0,31.9048,0.6667,2.619,4.0952,1.0,0.0476,16.3333,0.4008264462809917,0.5128205128205129,1.146341463414634,0.6460799999999998,3.857364059816096
Pbbec177bac,2010,1,55.0,34.0,65.3,17.3,65.6,66.82,13.5,17.8,5.9,14.0,64.0,93.0,0.688,134.0,199.0,0.673,3.0,12.0,0.25,7.2,1.9,44.1,4.4,0.69446545,113.0,139.0,21.0,60.0,61.0,64.0,26.5,2.9706,3.9412,0.7353,0.8235,1.7941,10.0294,0.0568720379146919,1.6851851851851851,0.3933333333333333,-0.4541399999999997,3.1257868102017623
Pe6ceea2b5e,2010,1,56.0,31.0,70.3,16.7,58.2,59.7,9.3,17.2,3.2,17.5,72.0,117.0,0.615,113.0,194.0,0.582,0.0,0.0,0.0,14.6,0.9,60.3,4.0,0.29547697,95.0,131.0,18.0,63.0,66.0,73.0,28.2258,2.3548,4.6452,0.4194,0.4194,4.4839,9.6129,0.0,3.1,0.1729729729729729,-0.3201000000000002,2.933971044046384
P6ff85cb7e1,2010,1,58.0,27.0,53.9,27.3,57.5,59.84,12.0,21.7,9.0,22.2,80.0,119.0,0.672,144.0,246.0,0.585,4.0,15.0,0.267,3.6,2.1,45.6,4.6,0.38959989,85.0,123.0,59.0,123.0,11.0,11.0,26.6667,2.6667,5.4074,1.1111,0.963,0.8519,14.0741,0.057471264367816,1.017857142857143,0.3879310344827586,0.7183200000000004,3.217194451149535
P544c115a68,2010,1,57.0,31.0,54.8,18.3,49.1,51.58,9.9,10.0,10.1,23.2,46.0,77.0,0.597,82.0,167.0,0.491,0.0,0.0,0.0,2.6,1.5,46.1,2.6,0.68623872,45.0,71.0,37.0,96.0,5.0,5.0,22.7097,1.871,2.0968,1.129,0.5806,0.5161,6.7742,0.0,1.1388888888888888,0.4173553719008264,-0.0268599999999999,2.600955169533686
P19913201dd,2010,0,,34.0,85.9,23.6,51.5,56.22,3.3,11.7,29.6,16.6,117.0,151.0,0.775,130.0,251.0,0.518,47.0,138.0,0.341,2.0,1.6,38.8,2.0,2.0256745,68.0,107.0,62.0,144.0,10.0,10.0,34.3529,0.9412,3.7647,4.6471,0.9412,0.7353,15.2353,0.3547557840616966,1.2,1.6818181818181817,0.22392,3.893507403655864
P07a1fb349e,2011,0,,33.0,82.9,27.0,49.3,55.19,2.3,9.8,16.6,15.6,156.0,199.0,0.784,148.0,312.0,0.474,46.0,128.0,0.359,0.2,1.2,45.2,1.9,0.96154174,71.0,109.0,77.0,203.0,4.0,5.0,33.3939,0.6667,2.8788,2.2727,0.6667,0.0606,17.8788,0.2909090909090909,0.4827586206896551,1.0,0.3632999999999998,4.153880815373661
P76dbb66d26,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
