pid,source_season,ctx_base_gp,ctx_base_minutes_share,ctx_base_usage,ctx_base_efg,ctx_base_ts,ctx_base_orb,ctx_base_drb,ctx_base_ast_pct,ctx_base_tov_pct,ctx_base_ftm,ctx_base_fta,ctx_base_ft_pct,ctx_base_fg2m,ctx_base_fg2a,ctx_base_fg2_pct,ctx_base_fg3m,ctx_base_fg3a,ctx_base_fg3_pct,ctx_base_blk_pct,ctx_base_stl_pct,ctx_base_ftr,ctx_base_fouls40,ctx_base_ast_tov,ctx_base_rim_made,ctx_base_rim_attempts,ctx_base_mid_made,ctx_base_mid_attempts,ctx_base_dunk_made,ctx_base_dunk_attempts,ctx_base_mpg,ctx_base_oreb_pg,ctx_base_dreb_pg,ctx_base_ast_pg,ctx_base_stl_pg,ctx_base_blk_pg,ctx_base_pts_pg,ctx_base_age,ctx_base_height,ctx_base_three_share,ctx_team_peer_usage,ctx_team_gap_usage,ctx_team_peer_ts,ctx_team_gap_ts,ctx_team_peer_ast_pct,ctx_team_gap_ast_pct,ctx_team_peer_orb,ctx_team_gap_orb,ctx_team_peer_drb,ctx_team_gap_drb,ctx_team_peer_stl_pct,ctx_team_gap_stl_pct,ctx_team_peer_blk_pct,ctx_team_gap_blk_pct,ctx_team_rotation_depth,ctx_team_creator_competition,ctx_team_guard_competition,ctx_growth_seasons,ctx_skill_defense_discipline,ctx_skill_creation_control,ctx_skill_usage_efficiency,ctx_skill_ft_volume,ctx_growth_usage,ctx_growth_minutes_share,ctx_growth_ts,ctx_growth_ast_pct,ctx_growth_tov_pct,ctx_growth_stl_pct,ctx_growth_blk_pct,ctx_growth_fg3a,ctx_growth_ft_pct,ctx_growth_changed_team
Pdb78b3595b,2017,33.0,74.9,30.3,52.7,56.28,14.9,22.9,16.7,19.2,125.0,178.0,0.702,210.0,390.0,0.538,8.0,31.0,0.258,3.9,0.7,42.3,4.0,0.78998365,133.0,204.0,77.0,187.0,43.0,46.0,30.5,3.7059,6.1471,2.3235,0.3529,1.0588,17.3235,22.078028747433265,82,0.07363420427553444,17.83767332549941,12.462326674500591,55.05213866039953,1.227861339600473,14.215252643948295,2.484747356051704,5.509565217391304,9.390434782608697,11.276545240893066,11.623454759106933,1.7466039952996475,-1.0466039952996475,2.4008930669800237,1.4991069330199762,7,1,2,3,0.9199999999999999,0.8267326732673267,0.6468400000000001,3.6415448357002096,6.699999999999999,22.700000000000003,-5.149999999999999,8.0,1.1999999999999993,-0.8,-2.4,29.0,0.08799999999999997,0.0
P0d567b6867,2017,35.0,68.8,28.0,44.5,46.62,4.1,15.5,23.0,15.9,77.0,129.0,0.597,146.0,323.0,0.452,39.0,137.0,0.285,1.2,3.3,28.0,3.8,1.29487242,77.0,115.0,69.0,208.0,9.0,10.0,28.6944,1.0833,3.7222,2.8056,1.6667,0.2778,13.9167,20.59958932238193,78,0.29782608695652174,18.396872103799815,9.603127896200185,50.0821061167748,-3.4621061167748053,11.477780352177943,11.522219647822057,6.006047265987026,-1.9060472659870262,12.264828544949026,3.235171455050974,2.0247683039851716,1.2752316960148282,2.2733549582947172,-1.0733549582947173,7,2,0,2,0.9375,1.3609467455621302,-0.2704000000000002,2.9059180669219824,1.3000000000000007,21.799999999999997,4.269999999999996,1.0,-13.6,0.6999999999999997,-1.0999999999999999,94.0,0.052999999999999936,0.0
Pea59b43adb,2017,36.0,65.4,19.1,54.7,57.64,7.3,18.5,4.8,12.2,73.0,101.0,0.723,99.0,189.0,0.524,43.0,110.0,0.391,3.1,1.9,33.8,3.4,0.58977198,62.0,86.0,37.0,104.0,28.0,32.0,26.4444,1.7222,4.3889,0.6389,0.8611,0.8056,11.1111,22.236824093086927,80,0.36789297658862874,19.833164556962018,-0.7331645569620164,55.44555350978134,2.1944464902186596,12.73657077100115,-7.93657077100115,5.221472957422323,2.0785270425776767,12.379631760644418,6.120368239355582,2.171231300345224,-0.271231300345224,2.2858227848101262,0.8141772151898738,7,2,2,3,1.1363636363636362,0.36363636363636365,-0.06875999999999989,3.3438553440045276,1.7000000000000028,7.800000000000004,1.0900000000000034,0.7999999999999998,0.8999999999999986,0.7,0.5,4.0,-0.04300000000000004,0.0
P7697c4ecb8,2017,28.0,71.0,25.6,52.7,56.31,3.9,15.3,18.8,15.3,102.0,147.0,0.694,98.0,202.0,0.485,47.0,118.0,0.398,3.5,2.0,45.9,2.5,1.34429971,69.0,110.0,29.0,92.0,6.0,7.0,31.5517,1.0,4.1379,2.8276,1.1034,0.9655,15.7586,22.91854893908282,77,0.36875,18.81940820130475,6.7805917986952515,56.96109273066169,-0.6510927306616878,14.884179869524695,3.9158201304753053,4.209459459459459,-0.30945945945945885,13.41770736253495,1.882292637465051,2.137371854613234,-0.13737185461323387,2.0387465051258156,1.4612534948741844,7,2,1,3,1.5714285714285714,1.1533742331288344,0.3533600000000002,3.4680653179922953,1.9000000000000021,-6.0,0.03999999999999915,6.5,2.0,-0.2999999999999998,-0.7000000000000002,-30.0,0.0050000000000000044,0.0
Pfde95d41d3,2017,35.0,78.4,21.9,48.0,54.66,5.9,16.6,8.5,11.2,120.0,140.0,0.857,92.0,195.0,0.472,53.0,162.0,0.327,6.7,1.0,39.2,2.9,0.93334377,55.0,83.0,37.0,112.0,29.0,31.0,31.4571,1.5143,4.6857,1.2,0.5429,2.0286,13.2286,21.880903490759753,85,0.453781512605042,19.392836812144214,2.5071631878557845,56.826733870967736,-2.1667338709677395,14.703083491461099,-6.203083491461099,3.917457305502846,1.9825426944971545,13.20071157495256,3.399288425047441,1.2891366223908918,-0.2891366223908918,1.1010910815939279,5.598908918406073,6,1,2,4,1.9743589743589745,0.6967213114754098,0.08853999999999987,4.24108722605409,3.3999999999999986,20.700000000000003,4.809999999999995,-1.5999999999999996,-1.3000000000000007,-0.10000000000000009,-3.6000000000000005,69.0,0.16700000000000004,0.0
P4396f0664b,2017,38.0,56.2,21.5,57.2,61.82,8.5,16.7,10.9,18.3,107.0,137.0,0.781,166.0,290.0,0.572,0.0,0.0,0.0,3.7,1.0,47.2,5.4,0.85941498,106.0,146.0,59.0,143.0,46.0,49.0,23.2564,1.8462,3.6154,1.4103,0.4103,0.7436,11.8205,22.855578370978783,81,0.0,19.576723749436685,1.9232762505633154,52.673598467778284,9.146401532221716,15.06198738170347,-4.1619873817034705,7.09238395673727,1.4076160432627303,13.941460117169896,2.758539882830103,2.0329202343397923,-1.0329202343397923,1.7097791798107256,1.9902208201892746,8,2,1,4,0.734375,0.5647668393782384,0.1773,3.8481851281077772,0.1999999999999993,11.0,-3.460000000000001,4.6000000000000005,0.9000000000000021,-0.6000000000000001,0.40000000000000036,0.0,0.025000000000000022,0.0
Pc5ec91aab0,2017,30.0,46.5,21.8,58.9,58.98,9.3,19.6,3.1,11.3,47.0,83.0,0.566,100.0,158.0,0.633,35.0,101.0,0.347,11.7,1.0,32.0,4.7,0.40627725,83.0,118.0,17.0,40.0,52.0,54.0,23.5484,1.7419,4.3226,0.4194,0.3871,2.5484,11.8065,24.386036960985628,82,0.38996138996138996,19.55351864107655,2.2464813589234502,57.87858151334657,1.1014184866534293,15.148908007941762,-12.048908007941762,5.261570703728215,4.038429296271786,12.74052503860578,6.859474961394222,2.008030002206045,-1.0080300022060449,2.5564306198985216,9.143569380101479,6,1,2,2,2.2280701754385963,0.25203252032520324,0.16164,2.507842308145315,1.4000000000000021,-18.299999999999997,-3.450000000000003,0.10000000000000009,-1.0,-0.8,-0.20000000000000107,-12.0,-0.1190000000000001,0.0
Pe204bd6fa0,2017,32.0,83.6,29.5,64.9,68.87,10.1,21.0,15.1,22.5,155.0,188.0,0.824,252.0,393.0,0.641,5.0,7.0,0.714,8.6,1.3,47.0,3.6,0.62499006,171.0,240.0,81.0,153.0,28.0,28.0,34.2647,2.7941,6.2941,2.3529,0.7647,2.7647,20.4118,22.740588637919235,79,0.0175,17.898007202881146,11.601992797118854,54.982009603841526,13.887990396158479,10.732629051620648,4.367370948379351,3.67344537815126,6.426554621848739,12.424201680672267,8.575798319327733,1.2764705882352938,0.023529411764706243,1.2192557022809123,7.380744297719088,7,1,1,1,2.1521739130434785,0.6425531914893617,1.7926500000000005,4.319199540409145,,,,,,,,,,
P00fdb72e43,2017,35.0,80.4,28.4,52.4,58.94,8.9,21.4,15.4,17.4,173.0,204.0,0.848,133.0,282.0,0.472,67.0,164.0,0.409,1.3,1.0,45.7,3.5,0.76346393,83.0,139.0,50.0,145.0,0.0,2.0,32.1714,2.4857,5.9143,2.0286,0.5429,0.4,18.2857,23.307323750855577,81,0.36771300448430494,18.02358130662852,10.376418693371477,52.21295898903196,6.727041010968037,13.959966618979498,1.440033381020502,5.132188841201718,3.767811158798282,12.288292799237006,9.111707200762993,1.7537195994277543,-0.7537195994277543,2.126371006199333,-0.8263710061993328,8,0,1,4,0.5111111111111111,0.8369565217391305,0.7509599999999997,4.51391246230937,3.5,4.800000000000011,-3.6200000000000045,6.800000000000001,1.0999999999999979,-0.10000000000000009,0.4,37.0,0.02100000000000002,0.0
P420fe29f13,2017,31.0,82.2,24.0,52.0,55.03,3.4,12.8,10.7,14.2,92.0,127.0,0.724,141.0,276.0,0.511,53.0,148.0,0.358,0.3,1.1,30.0,1.9,0.84373935,63.0,100.0,78.0,178.0,6.0,8.0,32.871,1.0323,3.7742,1.7419,0.6774,0.0968,17.1935,20.657084188911703,76,0.3490566037735849,18.96688995215311,5.03311004784689,52.30616267942583,2.7238373205741695,11.624473684210527,-0.9244736842105272,5.822296650717704,-2.4222966507177044,13.020023923444976,-0.220023923444975,1.728205741626794,-0.6282057416267939,2.1748325358851677,-1.8748325358851676,6,0,2,2,0.48275862068965525,0.7039473684210527,0.20120000000000005,3.5128699110778023,6.699999999999999,5.799999999999997,0.21000000000000085,5.199999999999999,6.499999999999999,-0.09999999999999987,-0.2,-7.0,-0.02400000000000002,0.0
P6358a22feb,2017,36.0,91.0,20.1,53.0,55.29,1.5,10.5,12.0,14.8,60.0,74.0,0.811,52.0,127.0,0.409,126.0,328.0,0.384,0.1,1.1,16.3,1.9,1.06153077,13.0,23.0,39.0,104.0,0.0,0.0,36.5278,0.4444,3.8333,1.9167,0.6944,0.0278,15.0556,23.630390143737166,77,0.7208791208791209,19.532632608164256,0.5673673918357451,52.03072842825715,3.2592715717428504,12.227328281593744,-0.22732828159374385,6.576753849914446,-5.076753849914446,14.745221217306282,-4.245221217306282,1.2153018821803958,-0.11530188218039572,2.6984355903202153,-2.598435590320215,6,1,1,5,0.4137931034482759,0.7594936708860759,0.005290000000000075,3.5014828600779477,4.700000000000001,26.700000000000003,4.479999999999997,5.1,2.700000000000001,0.10000000000000009,0.0,161.0,0.07600000000000007,0.0
Pcac223d7f8,2017,38.0,86.2,23.8,56.1,62.3,1.7,16.1,27.3,13.2,149.0,170.0,0.876,73.0,160.0,0.456,98.0,232.0,0.422,0.1,2.0,43.4,2.0,2.86371498,37.0,62.0,36.0,97.0,0.0,0.0,34.8158,0.4474,4.3421,4.9737,1.1316,0.0263,15.5,22.16290212183436,73,0.5918367346938775,18.935798888083152,4.864201111916849,59.45418177423254,2.8458182257674594,10.14851341551849,17.15148658448151,4.62992506647329,-2.92992506647329,12.565578921924102,3.5344210780758996,1.735073724921441,0.26492627507855904,1.7948513415518494,-1.6948513415518494,6,2,0,4,0.7000000000000001,1.9225352112676057,0.4673999999999999,4.50409727549633,2.1000000000000014,8.900000000000006,8.439999999999998,2.8000000000000007,-3.6000000000000014,-1.2000000000000002,-0.19999999999999998,71.0,0.05900000000000005,0.0
P5fd682a91b,2017,27.0,72.6,27.1,51.7,54.19,4.1,14.3,11.6,11.7,88.0,127.0,0.693,115.0,247.0,0.466,78.0,202.0,0.386,2.3,3.2,28.3,2.4,0.88675494,47.0,82.0,68.0,165.0,2.0,3.0,36.5556,1.3704,4.9259,1.7407,1.963,0.7407,20.4444,23.512662559890487,76,0.44988864142538976,18.540130963517303,8.559869036482699,52.03056828811974,2.1594317118802593,11.168264733395697,0.43173526660430284,5.9268942937324605,-1.8268942937324608,13.522146866230122,0.7778531337698791,1.536202057998129,1.6637979420018711,1.882694106641721,0.4173058933582787,6,2,0,3,1.6176470588235294,0.9133858267716536,0.29748999999999987,3.362456972896294,2.0,46.8,-2.730000000000004,-7.500000000000002,-0.40000000000000036,2.0,0.6999999999999997,142.0,-0.040000000000000036,0.0
Pba3d18fabf,2017,33.0,50.1,20.0,53.1,55.79,13.7,18.2,6.4,16.1,51.0,76.0,0.671,104.0,196.0,0.531,0.0,0.0,0.0,6.1,1.4,38.8,4.8,0.63161094,73.0,116.0,32.0,83.0,13.0,15.0,20.7879,2.5758,3.4242,0.7273,0.5152,1.1212,7.8485,24.646132785763175,82,0.0,19.854557581147173,0.14544241885282716,54.619273010226756,1.170726989773243,12.722921298354821,-6.322921298354821,5.91227212094264,7.78772787905736,13.205357936860821,4.994642063139178,1.9812138728323696,-0.5812138728323697,2.7168074699866605,3.383192530013339,7,1,1,4,1.293103448275862,0.3742690058479532,0.0,2.9146934380638223,-0.5,34.900000000000006,-1.6799999999999997,1.6000000000000005,-1.0,-0.8000000000000003,-1.5,0.0,0.08500000000000008,0.0
P2cac6d11e4,2017,30.0,82.0,28.5,50.3,54.78,2.2,17.1,27.4,18.6,98.0,126.0,0.778,121.0,252.0,0.48,40.0,108.0,0.37,2.4,3.2,35.0,3.1,1.54347826,65.0,113.0,55.0,138.0,12.0,12.0,32.625,0.5938,4.4375,4.4375,1.7188,0.6875,15.2812,23.583846680355922,76,0.3,18.05857279693486,10.441427203065139,56.727854406130255,-1.9478544061302543,11.456920498084289,15.94307950191571,3.363817049808428,-1.163817049808428,13.379190613026816,3.720809386973185,1.709626436781609,1.4903735632183912,1.1455220306513407,1.2544779693486592,5,1,0,4,1.3658536585365855,1.3979591836734693,0.4063000000000001,3.7687775532647843,0.6000000000000014,11.200000000000003,4.600000000000001,2.099999999999998,-6.799999999999997,1.5000000000000002,0.2999999999999998,16.0,0.09000000000000008,0.0
P7dfb5a7395,2017,31.0,81.8,23.7,58.0,59.93,3.1,16.5,14.6,14.8,101.0,153.0,0.66,165.0,287.0,0.575,28.0,70.0,0.4,3.4,2.3,42.9,3.2,1.10605001,93.0,130.0,72.0,157.0,35.0,36.0,32.9091,0.8485,4.2727,2.2121,1.4242,0.9091,16.6364,23.326488706365502,78,0.19607843137254902,19.00942358287491,4.69057641712509,53.62992824683091,6.300071753169092,12.983496771107392,1.6165032288926078,4.585099258550585,-1.4850992585505849,12.49500119588615,4.00499880411385,1.94321932552021,0.3567806744797899,0.6806744797895241,2.719325520210476,7,3,1,4,1.357142857142857,0.9240506329113923,0.3674099999999999,3.3243887175929956,-4.0,8.899999999999991,12.719999999999999,-4.1,-0.1999999999999993,-0.5,1.4,27.0,0.05400000000000005,0.0
P73cc673745,2017,35.0,80.8,19.5,56.2,57.86,10.1,18.0,14.5,16.1,80.0,128.0,0.625,158.0,279.0,0.566,1.0,5.0,0.2,4.5,1.7,45.1,3.3,1.47365841,104.0,148.0,55.0,135.0,30.0,31.0,32.3143,2.6,5.1714,2.4,0.8857,1.0857,11.4,24.917180013689254,80,0.017605633802816902,19.891052254831788,-0.39105225483178785,56.10507277499404,1.7549272250059573,15.622023383440709,-1.122023383440709,6.02405153901217,4.07594846098783,13.157480314960631,4.842519685039369,1.7851348126938682,-0.08513481269386824,1.807587687902649,2.692412312097351,5,1,1,4,1.4418604651162792,0.8479532163742689,-0.039299999999999995,3.037382752726045,-0.8999999999999986,8.899999999999991,-0.6499999999999986,1.3000000000000007,0.40000000000000213,0.19999999999999996,-1.0999999999999996,5.0,-0.09499999999999997,0.0
P95ea622240,2017,32.0,81.9,26.7,56.4,59.63,4.4,11.8,22.8,16.8,116.0,158.0,0.734,122.0,224.0,0.545,74.0,189.0,0.392,0.8,0.7,38.3,2.2,1.27708378,55.0,91.0,67.0,132.0,2.0,2.0,34.3125,1.25,3.625,3.3125,0.4062,0.2812,18.1875,24.383299110198493,79,0.4576271186440678,18.401482898828032,8.298517101171967,53.351698158335324,6.278301841664678,13.578593637885675,9.221406362114326,4.999904329107868,-0.5999043291078676,13.37691939727338,-1.5769193972733788,1.2053097345132744,-0.5053097345132744,1.9141832097584313,-1.1141832097584312,5,1,1,4,0.46875,1.2808988764044944,0.6452100000000002,3.72057568442965,2.1999999999999993,6.900000000000006,0.9299999999999997,2.900000000000002,-2.8000000000000007,-0.5,0.0,57.0,-0.05900000000000005,0.0
Pf0bc046ece,2017,35.0,69.2,21.5,52.0,52.62,2.6,10.0,28.8,17.2,62.0,117.0,0.53,94.0,172.0,0.547,40.0,124.0,0.323,0.4,1.9,39.5,2.9,2.58467512,64.0,87.0,30.0,84.0,2.0,2.0,27.6857,0.6286,2.5714,4.8,0.9429,0.1143,10.5714,23.091033538672143,76,0.4189189189189189,19.593709377901575,1.9062906220984246,57.51213091922005,-4.892130919220051,9.635701021355617,19.164298978644382,6.610352831940574,-4.010352831940574,13.788718662952647,-3.788718662952647,2.070427112349118,-0.17042711234911812,3.098375116063138,-2.698375116063138,6,1,0,3,0.5897435897435898,1.5824175824175826,0.03929999999999996,2.5284628509668026,-1.6999999999999993,-1.7000000000000028,0.7100000000000009,1.8000000000000007,-3.3000000000000007,0.0,0.4,-13.0,-0.244,0.0
P163e85d6f0,2017,34.0,79.2,24.0,50.6,54.39,1.3,10.6,24.7,14.7,74.0,91.0,0.813,81.0,179.0,0.453,65.0,174.0,0.374,0.3,1.5,25.8,1.2,2.2068703,37.0,67.0,44.0,113.0,0.0,0.0,32.1471,0.3235,2.6765,3.7647,0.7353,0.0588,12.6765,22.661190965092402,74,0.49291784702549574,18.992060850962684,5.007939149037316,55.4655787972427,-1.0755787972426987,12.209056334680298,12.490943665319701,5.295246018540528,-3.995246018540528,14.559638697409085,-3.959638697409085,1.8942239125267417,-0.3942239125267417,3.242928452579035,-2.9429284525790353,8,1,2,4,0.8181818181818181,1.5732484076433122,0.17560000000000003,3.6762141131408694,4.800000000000001,1.0,-6.509999999999998,0.5,-3.900000000000002,-0.6000000000000001,0.0,14.0,0.009999999999999898,0.0
P705a98169f,2017,34.0,92.4,20.9,56.3,60.39,2.6,11.3,6.1,12.4,118.0,141.0,0.837,87.0,173.0,0.503,112.0,280.0,0.4,1.1,2.6,31.1,2.3,0.67852588,37.0,59.0,50.0,112.0,2.0,3.0,37.2353,0.8235,3.8235,1.1176,1.6176,0.3529,18.4706,23.958932238193018,79,0.6181015452538632,19.457353302234225,1.442646697765774,55.85753498649644,4.532465013503561,16.34839184876013,-10.24839184876013,5.972207218266632,-3.3722072182666323,12.287012030444389,-0.9870120304443883,2.313945494721336,0.2860545052786643,3.134028971274245,-2.0340289712742448,6,2,2,4,1.1212121212121213,0.4552238805970149,0.09350999999999984,4.148027247212255,-2.900000000000002,18.700000000000003,-1.1099999999999994,1.6999999999999993,-0.6999999999999993,0.30000000000000027,-0.09999999999999987,69.0,0.061999999999999944,1.0
Pc0a7512363,2017,31.0,80.2,26.3,53.9,58.13,6.0,25.4,8.6,17.7,121.0,158.0,0.766,138.0,261.0,0.529,51.0,137.0,0.372,1.6,0.7,39.7,2.0,0.52378706,88.0,123.0,50.0,138.0,4.0,4.0,31.697,1.6061,7.3333,1.3333,0.4545,0.4545,17.7273,23.446954140999317,80,0.3442211055276382,18.595465393794747,7.704534606205254,55.45668257756563,2.6733174224343728,15.978353221957041,-7.378353221957042,5.014630071599045,0.9853699284009547,11.788711217183774,13.611288782816224,2.0942004773269693,-1.3942004773269694,2.985847255369929,-1.3858472553699288,7,2,2,4,0.7666666666666666,0.45989304812834225,0.5121900000000003,3.8827806189006973,1.6999999999999993,8.600000000000009,3.6600000000000037,0.7999999999999998,1.3000000000000007,-0.40000000000000013,0.10000000000000009,9.0,0.05500000000000005,0.0
Pcdc707f847,2017,32.0,91.3,20.8,46.3,50.21,1.2,10.9,14.8,14.3,74.0,91.0,0.813,70.0,171.0,0.409,73.0,217.0,0.336,0.7,1.7,23.5,2.4,1.42373739,41.0,64.0,29.0,106.0,12.0,13.0,36.8788,0.3939,3.8182,2.5455,1.0303,0.2424,13.8182,23.293634496919918,76,0.5592783505154639,19.581767009300048,1.2182329906999527,53.01680372001958,-2.8068037200195803,14.223348017621145,0.5766519823788556,5.761257953989231,-4.561257953989231,13.309569260890846,-2.409569260890846,1.2820117474302495,0.4179882525697505,3.5335780714635336,-2.833578071463534,5,1,1,4,0.7058823529411765,0.9673202614379085,0.0016800000000000085,3.6762141131408694,-2.3000000000000007,19.89999999999999,-4.280000000000001,0.3000000000000007,0.5,-0.19999999999999996,0.29999999999999993,35.0,0.15599999999999992,0.0
P122cdb8b56,2016,27.0,21.3,18.9,45.7,47.47,7.1,25.2,17.0,29.8,17.0,34.0,0.5,21.0,45.0,0.467,0.0,1.0,0.0,0.4,0.9,73.9,6.3,1.08003026,18.0,35.0,3.0,10.0,1.0,1.0,9.4815,0.5556,1.9259,1.0,0.1481,0.037,2.1852,23.06091718001369,79,0.021739130434782608,19.79375652537064,-0.893756525370641,57.53238254332847,-10.062382543328468,16.281019001879308,0.718980998120692,5.910377949467529,1.1896220505324706,12.624723324284817,12.575276675715182,2.5569221131760287,-1.6569221131760288,1.9601169346418876,-1.5601169346418877,7,2,2,1,0.17808219178082194,0.551948051948052,0.02783000000000005,1.7776740307447068,,,,,,,,,,
Pfaef4e4fa0,2017,37.0,58.9,21.1,45.4,50.11,1.9,6.0,15.8,15.0,69.0,89.0,0.775,80.0,184.0,0.435,32.0,98.0,0.327,0.4,1.6,31.6,3.2,1.58703357,43.0,85.0,36.0,96.0,15.0,18.0,23.5405,0.3514,1.2703,1.973,0.6486,0.0811,8.7838,19.90965092402464,77,0.3475177304964539,19.53788256631149,1.5621174336885097,58.569752890501015,-8.459752890501015,12.044842439356154,3.7551575606438465,6.07383813194287,-4.173838131942871,15.183042394014961,-9.183042394014961,1.6087281795511221,-0.00872817955112204,1.951031512128769,-1.5510315121287688,7,2,1,1,0.47619047619047616,0.9875,0.0012099999999999952,3.4873524945059553,,,,,,,,,,
Pac86c1698b,2017,30.0,17.3,14.0,43.1,44.5,9.4,13.0,1.4,12.0,9.0,18.0,0.5,10.0,14.0,0.714,8.0,37.0,0.216,0.9,1.5,35.3,4.8,0.24990312,9.0,12.0,1.0,2.0,0.0,0.0,8.0968,0.6452,0.9355,0.0645,0.1935,0.0968,1.7097,22.598220396988363,79,0.7254901960784313,19.962212554381605,-5.962212554381605,57.73079345349078,-13.230793453490783,14.23405842137974,-12.834058421379739,4.79749326703957,4.60250673296043,13.490428837787446,-0.49042883778744617,1.6065465092189763,-0.10654650921897635,1.685726123886472,-0.785726123886472,6,1,1,3,0.41379310344827586,0.10769230769230768,0.33,1.4722194895832201,-1.5,-1.8999999999999986,0.5200000000000031,-3.1999999999999997,-0.9000000000000004,0.8,0.5,8.0,-0.15400000000000003,0.0
Pf135ac542c,2017,1.0,1.2,25.2,57.1,65.28,0.0,23.8,0.0,0.0,3.0,3.0,1.0,4.0,6.0,0.667,0.0,1.0,0.0,0.0,0.0,42.9,7.5,0.0,0.0,0.0,4.0,6.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,11.0,22.69678302532512,81,0.14285714285714285,19.772448365750954,5.4275516342490455,55.2711469821536,10.008853017846398,14.222157609785445,-14.222157609785445,4.67349107679968,-4.67349107679968,13.908562261880892,9.891437738119109,1.8361740525365955,-1.8361740525365955,2.7833567274914786,-2.7833567274914786,9,2,3,3,0.0,0.0,0.7945599999999999,1.3862943611198906,1.049999999999999,-30.25,6.795000000000002,-3.8,-6.3,-0.8,-6.25,-4.0,0.1965,1.0
Pbe8ddcfedd,2017,37.0,45.3,17.5,57.1,60.69,7.7,15.5,3.7,19.3,54.0,74.0,0.73,89.0,156.0,0.571,0.0,0.0,0.0,2.3,0.4,47.4,4.8,0.34216164,67.0,95.0,22.0,60.0,36.0,39.0,18.1351,1.0811,2.5135,0.3514,0.1351,0.3784,6.2703,21.130732375085557,83,0.0,19.94325929184077,-2.4432592918407714,57.262678689245654,3.427321310754344,13.36263470420057,-9.66263470420057,5.371167802946998,2.3288321970530026,13.961930943479215,1.5380690565207846,1.7280184737189352,-1.3280184737189353,1.7153507807345498,0.58464921926545,7,2,1,2,0.46551724137931033,0.18226600985221675,-0.26724999999999993,3.1517663228815063,-0.10000000000000142,35.3,7.729999999999997,-2.7,0.6999999999999993,0.0,-2.6000000000000005,0.0,0.04200000000000004,0.0
P6354170b78,2017,8.0,16.3,24.0,40.5,45.74,12.3,21.0,7.5,13.5,20.0,27.0,0.741,32.0,77.0,0.416,0.0,2.0,0.0,2.6,2.7,34.2,4.6,0.66666667,19.0,35.0,13.0,41.0,6.0,6.0,25.25,2.875,4.75,1.0,1.25,0.625,10.5,22.258726899383984,81,0.02531645569620253,19.652324860508365,4.347675139491635,52.990039264310795,-7.250039264310793,11.606364951436245,-4.106364951436245,5.19262244265344,7.1073775573465605,12.713845835916512,8.286154164083488,1.5887580078528618,1.1112419921471384,1.8420334779913203,0.7579665220086798,7,1,2,3,0.9464285714285716,0.5172413793103449,-0.1703999999999999,2.469163542039826,1.8999999999999986,-34.3,-3.3799999999999955,1.9000000000000004,2.5999999999999996,0.7000000000000002,0.10000000000000009,-4.0,0.127,0.0
Pb57f8a063b,2017,28.0,76.7,19.6,50.4,58.7,3.2,9.6,9.6,13.8,128.0,157.0,0.815,87.0,169.0,0.515,24.0,75.0,0.32,0.3,1.7,64.3,2.6,1.18176861,60.0,106.0,27.0,63.0,9.0,11.0,30.3333,0.9333,2.7333,1.7333,0.9333,0.1333,13.8,22.360027378507873,77,0.3073770491803279,19.896266540642724,-0.29626654064272273,53.95174149338373,4.748258506616274,13.076205103969752,-3.476205103969752,4.818879962192816,-1.6188799621928158,13.13846880907372,-3.53846880907372,1.937712665406427,-0.237712665406427,1.4728733459357275,-1.1728733459357275,7,3,1,3,0.5555555555555556,0.6486486486486486,-0.03479999999999989,4.126014951916978,1.4000000000000004,20.400000000000002,7.755000000000003,0.8999999999999999,0.05000000000000071,0.29999999999999993,-0.30000000000000004,16.0,0.01649999999999996,1.0
Pe000f38dce,2017,35.0,37.3,18.6,55.3,57.22,11.2,18.7,7.2,15.5,44.0,70.0,0.629,88.0,159.0,0.553,0.0,0.0,0.0,3.0,0.8,44.0,5.4,0.75862902,47.0,71.0,41.0,88.0,11.0,14.0,16.0286,1.6857,2.4857,0.6286,0.2286,0.4,6.2857,23.575633127994525,81,0.0,19.83550896909444,-1.2355089690944396,54.25070456019019,2.9692954398098124,14.833023557380592,-7.633023557380592,6.377026150853683,4.822973849146316,12.427296304300842,6.272703695699157,2.9213097039118217,-2.1213097039118214,2.809617462718824,0.19038253728117605,6,2,3,3,0.5937499999999999,0.4363636363636364,-0.10107999999999988,2.6812256426589873,-0.3999999999999986,4.5,5.579999999999998,0.0,-5.399999999999999,-0.7,-1.2000000000000002,0.0,0.16599999999999998,0.0
Pe10b161d55,2017,30.0,65.8,22.9,60.1,62.95,3.9,13.8,12.2,15.8,72.0,86.0,0.837,83.0,150.0,0.553,91.0,215.0,0.423,0.1,1.3,23.6,2.4,0.96555115,58.0,88.0,25.0,62.0,3.0,3.0,30.5,0.9667,3.8333,1.8667,0.7,0.0333,17.0333,22.102669404517453,76,0.589041095890411,19.17892190739461,3.7210780926053886,56.60052061736928,6.349479382630726,12.776019350380102,-0.5760193503801023,6.65671504261691,-2.7567150426169102,13.838885049527757,-0.03888504952775662,1.7953466943100667,-0.4953466943100666,2.70536742686017,-2.60536742686017,6,2,0,3,0.411764705882353,0.7261904761904762,0.37554999999999994,3.7379650953138865,-4.0,43.099999999999994,0.46000000000000085,-1.700000000000001,-1.0,-1.5999999999999999,-1.5,135.0,-0.015000000000000013,0.0
