pid,draft_year,was_drafted,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,slot_037,slot_038,slot_039,slot_040,slot_041,slot_042,cgd_ast_pg,cgd_blk_pg,cgd_drb_pg,cgd_ft_a_pg,cgd_ft_m_pg,cgd_observed_gp,cgd_orb_pg,cgd_pf_pg,cgd_points_pg,cgd_stl_pg,cgd_three_a_pg,cgd_three_m_pg,cgd_tov_pg,cgd_two_a_pg,cgd_two_m_pg,f50_assist_usage_efficiency,f50_balanced_stocks,f50_career_slope_ast_tov,f50_career_slope_drb,f50_career_slope_ftp,f50_career_slope_ftr,f50_career_slope_minutes,f50_career_slope_orb,f50_career_slope_three_p,f50_career_slope_ts,f50_career_slope_two_p,f50_foul_adjusted_rebounds,f50_minutes_concentration,f50_nondunk_rim_pct,f50_peer_creation_density,f50_peer_defense_density,f50_peer_rank_ast,f50_peer_rank_blk,f50_peer_rank_drb,f50_peer_rank_orb,f50_peer_rank_stl,f50_peer_rank_tov,f50_peer_rank_ts,f50_peer_rank_usage,f50_peer_rim_diet,f50_peer_sd_ast,f50_peer_sd_blk,f50_peer_sd_drb,f50_peer_sd_orb,f50_peer_sd_stl,f50_peer_sd_tov,f50_peer_sd_ts,f50_peer_sd_usage,f50_peer_three_diet,f50_perimeter_ft_agreement,f50_posterior_dunk,f50_posterior_ft,f50_posterior_mid,f50_posterior_three,f50_posterior_two,f50_rim_ft_pressure,f50_team_share_dunk_a,f50_team_share_fta,f50_team_share_ftm,f50_team_share_rim_a,f50_team_share_three_a,f50_team_share_three_m,f50_usage_concentration,tctx_assists_per_made_fg,tctx_blocks_per_opponent_fga,tctx_defensive_rebound_share,tctx_efg,tctx_efg_margin,tctx_ft_attempts_per_fga,tctx_margin_pg,tctx_offensive_rebound_share,tctx_opponent_assists_per_made_fg,tctx_opponent_efg,tctx_opponent_ft_attempts_per_fga,tctx_opponent_points_pg,tctx_opponent_shot_attempts_pg,tctx_opponent_three_attempt_share,tctx_opponent_turnovers_per_fga,tctx_points_pg,tctx_shot_attempts_pg,tctx_steals_per_opponent_turnover,tctx_three_attempt_share,tctx_turnovers_per_fga,vcmb_bench_press_reps,vcmb_bmi_kg_m2,vcmb_body_fat_pct,vcmb_hand_length_in,vcmb_hand_width_in,vcmb_height_with_shoes_in,vcmb_height_without_shoes_in,vcmb_lane_agility_s,vcmb_max_vertical_in,vcmb_modified_lane_agility_s,vcmb_off_dribble_15ft_attempted,vcmb_off_dribble_15ft_made,vcmb_off_dribble_15ft_pct,vcmb_off_dribble_college3_attempted,vcmb_off_dribble_college3_made,vcmb_off_dribble_college3_pct,vcmb_on_move_15ft_attempted,vcmb_on_move_15ft_made,vcmb_on_move_15ft_pct,vcmb_on_move_college3_attempted,vcmb_on_move_college3_made,vcmb_on_move_college3_pct,vcmb_spot_15ft_attempted,vcmb_spot_15ft_made,vcmb_spot_15ft_pct,vcmb_spot_college3_attempted,vcmb_spot_college3_made,vcmb_spot_college3_pct,vcmb_spot_nba3_attempted,vcmb_spot_nba3_made,vcmb_spot_nba3_pct,vcmb_standing_reach_in,vcmb_standing_vertical_in,vcmb_three_quarter_sprint_s,vcmb_weight_lb,vcmb_wingspan_in,vcmb_wingspan_minus_height_in,vmb_age_reported_years,vmb_college_class_year,vmb_listed_bmi,vmb_listed_height_in,vmb_listed_weight_lb,vmb_position_c,vmb_position_pf,vmb_position_pg,vmb_position_sf,vmb_position_sg
P117a6c6fb1,2016,1,11.300000000000001,1.9722,0.98610001999999997,3.6000000000000001,1.3611,15.4,4.9166999999999996,17,17,52.5,0.46400000000000002,289,134,0.40999999999999998,195,80,2.3999999999999999,0.68200000000000005,35.100000000000001,36,172,85.900000000000006,34.6111,6.0999999999999996,1.8611,17.333300000000001,117,69,1.8999999999999999,1.1111,0.40289256198347101,13.699999999999999,55.25,24.600000000000001,0.76870748299319736,1.6176470588235294,3.5066145455348146,0.24149999999999999,,,,,,0.59183673469387754,1.9722222222222223,1.3611111111111112,4.916666666666667,4.7222222222222223,3.2222222222222223,36,1.8611111111111112,2.0555555555555554,17.333333333333332,1.1111111111111112,5.416666666666667,2.2222222222222223,2,8.0277777777777786,3.7222222222222223,0.38093359375000002,2.4872727272727273,,,,,,,,,,6.3235294117647056,0.14593832000000001,0.52000000000000002,0.88921120098380158,3.4294373339773001,0.72727272727272729,0.72727272727272729,0.5,0.45454545454545447,0.63636363636363635,0.36363636363636359,0.45454545454545447,0.81818181818181823,0.43798511767992482,5.3309706670992139,1.7916367361054666,5.2539645059406288,4.9847429162834009,0.40178964229106762,5.3432461472597073,6.9788825980821674,4.2474578309650166,0.34174703659917971,0.27566333188342751,0.9629629629629628,0.68421052631578949,0.38118811881188119,0.39591836734693869,0.46808510638297868,0.34323550465282748,0.15178571428571419,0.19630484988452651,0.1853035143769968,0.1638655462184874,0.2291421856639248,0.24390243902439021,0.1615569430277336,0.48830111902339779,0.069518716577540107,0.65295437546746449,0.53723653395784543,0.042138494742159138,0.40562060889929741,8.6388888888888893,0.33177570093457942,0.52404809619238479,0.49509803921568629,0.25311942959001782,72.472222222222229,62.333333333333336,0.29634581105169339,0.19162210338680927,81.111111111111114,59.305555555555557,0.52325581395348841,0.39859484777517562,0.16580796252927402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.800000000000001,1,21.00314549752709,81,196,0,0,0,1,0
Pa466887b08,2016,1,25.100000000000001,4.6856999999999998,2.1579164500000001,0.80000000000000004,0.28570000000000001,7.9000000000000004,2.5714000000000001,16,16,51.399999999999999,0.52500000000000002,265,139,0.33100000000000002,163,54,2.2000000000000002,0.81299999999999994,32.5,35,119,87.099999999999994,35.942900000000002,3.1000000000000001,0.88570000000000004,15.800000000000001,146,92,2.1000000000000001,1.2285999999999999,0.38084112149532712,15.300000000000001,55.969999999999999,24.399999999999999,1.5398773006134969,0.90625,4.017555289581364,0.2626799999999998,,,,,4.0999999999999384,0.625,4.6857142857142859,0.2857142857142857,2.5714285714285716,3.9714285714285715,3.2285714285714286,35,0.88571428571428568,1.9428571428571428,15.800000000000001,1.2285714285714286,4.6571428571428575,1.5428571428571429,2.1714285714285713,7.5714285714285712,3.9714285714285715,0.83699606299212603,1.1586206896551725,0.33570839000000391,-0.60000000000000597,0.016499999999998599,-6.250000000000095,18.050000000000313,0.2000000000000427,-0.042999999999998199,-0.46999999999985798,0.051000000000001801,3.4375,0.13604247999999999,0.58461538461538465,0.63687922654165519,3.8449019132961983,1,0.41666666666666669,0.25,0.54166666666666663,0.79166666666666663,0.5,0.5,0.91666666666666663,0.38332960483182948,4.9558376282211869,1.5176511914290334,7.9469497898943944,5.3047176990213307,0.64645279101530817,4.7754199349804605,4.470961261361591,4.7949203995274461,0.35210513864220611,0.30419385176041852,0.96153846153846156,0.79874213836477992,0.39597315436241609,0.33333333333333331,0.52131147540983602,0.42350151279744858,,0.20715350223546941,0.22690763052208829,,0.23285714285714279,0.20610687022900759,0.1555870525341973,0.49382716049382713,0.065923862581244191,0.67895545314900152,0.54015670910871694,0.044799234642607377,0.32859941234084233,4.5277777777777777,0.32703862660944205,0.53010752688172047,0.49535747446610956,0.25951717734447538,70.583333333333329,59.833333333333336,0.34447539461467036,0.16109563602599813,75.111111111111114,56.722222222222221,0.56772334293948123,0.34280117531831539,0.17531831537708129,,26.283735442528759,6.5,8.25,9,73.25,72,10.81,43.5,2.8700000000000001,,,,,,,,,,,,,,,,,,,,,,93,37.5,3.25,193.80000000000001,77.5,5.5,21.699999999999999,3,24.907870425492494,74,194,0,0,1,0,0
Pbfe4edf289,2016,1,9.6999999999999993,1.45,0.82857146000000004,5.5,1.4750000000000001,28.5,7.5250000000000004,73,70,61.399999999999999,0.61399999999999999,435,267,0,0,0,3.7999999999999998,0.78300000000000003,42.299999999999997,40,245,70.099999999999994,28.024999999999999,11.699999999999999,2.875,16.949999999999999,190,156,2.2000000000000002,1.075,0,14.5,64.890000000000001,24.5,0.62580645161290316,1.6041666666666667,4.0875386110363285,0.67004999999999992,,,,,0.1899999999999098,0.79090909090909089,1.45,1.4750000000000001,7.5250000000000004,4.5999999999999996,3.6000000000000001,40,2.875,2.6499999999999999,16.949999999999999,1.075,0,0,1.75,10.875,6.6749999999999998,0.32523529411764701,3.1428571428571432,0.067264166999977199,1.4099999999991686,0.070999999999972904,8.6299999999972599,14.669999999995332,0.61999999999991817,0,4.5349999999984814,0.0359999999999885,8.3750000000000018,0.11315621298855599,0.7350427350427351,0.96724952662685959,3.6963720930232551,0.66666666666666663,1,0.93333333333333324,0.66666666666666663,0.73333333333333328,0.20000000000000001,0.93333333333333324,1,0.34191135287188312,6.1910805917866023,1.4150719740441673,4.3188487771477018,4.7298759772186623,0.65024981636943224,4.1554579639566711,7.0243750236688118,2.1470178223469389,0.32491315763476908,0,0.95180722891566261,0.77450980392156865,0.44727272727272721,0.34000000000000002,0.60421052631578942,0.52515698891386919,0.51773049645390068,0.22276029055690069,0.233387358184765,0.20742358078602621,0,0,0.1197417210859079,,,,,,,,,,,,,,,,,,,,,,22.353347708082403,7.5,9,8.25,82.5,81,11.880000000000001,38,2.9399999999999999,,,,,,,,,,,,,,,,,,,,,,106.5,33.5,3.2000000000000002,208.59999999999999,84.5,3.5,21.899999999999999,4,21.329879829377891,83,209,0,1,0,0,0
P25bfc6427b,2016,1,10.199999999999999,1.1515,0.58460679000000004,5.9000000000000004,1.6364000000000001,17.300000000000001,4.6364000000000001,43,38,59,0.59499999999999997,309,184,0,3,0,5,0.53600000000000003,53.799999999999997,33,138,65.099999999999994,26.2424,9.9000000000000004,2.2423999999999999,13.8788,171,125,0.5,0.2424,0.0096153846153846003,16.300000000000001,58.450000000000003,26.399999999999999,0.58959537572254328,1.0666666666666669,2.7496257111987674,0.54080000000000006,,,,,1.2500000000000198,0.71144278606965172,1.1515151515151516,1.6363636363636365,4.6363636363636367,5.0909090909090908,2.7272727272727271,33,2.2424242424242422,3.2727272727272729,13.878787878787879,0.24242424242424243,0.090909090909090912,0,1.9696969696969697,9.3636363636363633,5.5757575757575761,0.31158394160583941,0.921875,0.22980685499999831,0.69999999999999318,-0.0044999999999981999,0.50000000000036149,0.4500000000001958,0.60000000000000719,5.1554462359128324e-15,1.7600000000000071,0.025999999999999499,4.5333333333333341,0.1112053176788588,0.6796875,0.86155061323713733,3.4037488500459983,0.61538461538461542,0.92307692307692324,0.76923076923076927,0.92307692307692324,0.19230769230769229,0.61538461538461542,0.69230769230769229,0.92307692307692324,0.30310789138789329,9.5386747162073622,3.2963903442367042,3.5188506943964746,3.0726144930348225,0.54283910633344379,5.542866889968928,5.6254818406349463,4.1585879212821641,0.44173278486651868,0.0053191489361701996,0.8867924528301887,0.55319148936170215,0.42261904761904762,0.320754716981132,0.58452722063037255,0.63463930348258712,0.3839285714285714,0.22489959839357429,0.1734104046242774,0.27580645161290318,0.0042016806722688996,0,0.1241806141690996,0.56826137689614931,0.089522872602065914,0.70744288872512895,0.52873869079297497,0.09809432286380626,0.39755188930282065,8.5151515151515156,0.27193744569939182,0.4375,0.43064436792916871,0.34431874077717661,67.424242424242422,61.606060606060609,0.30595179537629119,0.1603541564190851,75.939393939393938,56.939393939393938,0.42638036809815949,0.37998935604044703,0.2054284193720064,,25.316506625045843,6.5499999999999998,8.75,10.5,83.5,82.25,11.35,37,3.1200000000000001,18,9,0.5,,,,31,18,0.58064516129032262,,,,25,11,0.44,,,,25,15,0.59999999999999998,107,36,3.2000000000000002,243.59999999999999,87.75,5.5,20.899999999999999,3,24.312496801580906,84,244,1,0,0,0,0
Pd856e50561,2016,1,3.6000000000000001,0.30559999999999998,0.33336968,10.300000000000001,1.6389,14.6,2.1667000000000001,31,26,51.600000000000001,0.52100000000000002,188,98,0,2,0,7.5999999999999996,0.66100000000000003,32.600000000000001,36,132,39,15.75,7.2999999999999998,0.97219999999999995,6.5833000000000004,56,37,0.90000000000000002,0.25,0.010526315789473601,16.300000000000001,54,20.899999999999999,0.2080924855491329,1.3023255813953489,2.7386120541448031,0.0359999999999999,,,,,,0.63953488372093026,0.30555555555555558,1.6388888888888888,2.1666666666666665,1.7222222222222223,1.1388888888888888,36,0.97222222222222221,3,6.583333333333333,0.25,0.055555555555555552,0,0.91666666666666663,5.2222222222222223,2.7222222222222223,0.1375890410958904,1.655357142857143,,,,,,,,,,2.5465116279069768,0.1235786036154097,0.44,0.86429658201553539,3.9401431359791799,0.5,1,0.5,0.5,0.375,0.5,0.58333333333333337,0.83333333333333337,0.38094231562906739,11.461692711255036,2.4804650300885389,4.7900255597098234,3.5778776301070079,0.51386394080784914,3.0638067944646323,8.6691350332276507,4.5408817829606107,0.30038634724997709,0.0070603337612322997,0.85365853658536583,0.67073170731707321,0.45061728395061729,0.32692307692307693,0.51754385964912286,0.38328424153166418,0.1823529411764705,0.076260762607626001,0.073083778966131899,0.077562326869806006,0.0030030030030029999,0,0.14811192817929059,0.49805447470817121,0.099903938520653213,0.68075801749271136,0.53513261982317362,0.089647509352472343,0.37831549557933924,11.388888888888889,0.37469586374695862,0.40386940749697703,0.44548511047070127,0.40778097982708933,68.083333333333329,57.833333333333336,0.29586935638808837,0.21469740634005763,79.472222222222229,59.694444444444443,0.46085011185682329,0.30991158678455094,0.18706375058166588,,22.291631263343341,5.7000000000000002,8.75,9,83.75,82.5,,,,,,,,,,,,,,,,,,,,,,,,,105.5,,,215.80000000000001,86.5,4,20.199999999999999,1,21.522538152219163,84,216,1,1,0,0,0
P55d1c5e102,2016,1,32.899999999999999,4.9286000000000003,3.1364386500000001,0.80000000000000004,0.21429999999999999,19,4.7857000000000003,9,9,59,0.53300000000000003,90,48,0.45000000000000001,60,27,1.7,0.78800000000000003,44,14,42,31,31.071400000000001,2.5,0.64290000000000003,16.357099999999999,48,36,1.8,0.92859999999999998,0.40000000000000002,11.9,63.140000000000001,26,2.5503875968992245,0.9629629629629628,3.3132977840800808,0.78839999999999999,,,,,3.6699999999989217,0.69230769230769229,4.9285714285714288,0.21428571428571427,4.7857142857142856,4.7142857142857144,3.7142857142857144,14,0.6428571428571429,1.2857142857142858,16.357142857142858,0.9285714285714286,4.2857142857142856,1.9285714285714286,1.5714285714285714,6.4285714285714288,3.4285714285714284,1.0735148148148148,1.1076923076923078,0.186822629999849,2.9199999999990069,0.091399999999979706,8.1299999999972812,-1.2799999999959599,0.0199999999999406,0.041999999999987297,6.6809999999979501,0.058699999999981198,7.9629629629629628,0.1161476143998553,0.69230769230769229,1.0609188138679229,2.9084879505224994,1,0.33333333333333331,1,0.29166666666666669,0.79166666666666663,0.41666666666666669,0.83333333333333337,1,0.32806846107379739,7.4167108433862596,1.5271424340598991,2.875473669312584,3.2939015421510955,0.78511490263423123,4.37721461217612,5.994976184634683,2.9556313781347483,0.43605407953446979,0.30697674418604648,0.94736842105263164,0.76744186046511631,0.33333333333333331,0.40000000000000002,0.52307692307692311,0.43029490616621979,0.1363636363636363,0.1191335740072202,0.1268292682926829,0.077669902912621297,0.067796610169491497,0.080357142857142794,0.1200055234062362,0.56705385427666311,0.0406015037593985,0.73486786018755323,0.5458984375,0.034870868577694281,0.27783203125,6.3888888888888893,0.24807527801539778,0.52684563758389258,0.51102756892230572,0.26766917293233083,67.388888888888886,55.416666666666664,0.36340852130325813,0.21704260651629073,73.777777777777771,56.888888888888886,0.46882217090069284,0.43994140625,0.169921875,,22.214210309832101,7.5499999999999998,8.5,9.25,79,77.75,,,,,,,,,,,,,,,,,,,,,,,,,101,,,191,82,4.25,21.800000000000001,4,21.516790532138995,79,191,0,0,1,0,1
P4b59f5fe56,2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.651222697553436,6.0499999999999998,8.75,9.5,84.75,83.75,11.15,36.5,3.0899999999999999,,,,,,,,,,,,,,,,,,,,,,110.5,32,3.3300000000000001,216,87,3.25,19.300000000000001,4,21.019104387828158,85,216,0,1,0,0,0
Pc1c99fe2be,2016,1,25.699999999999999,4.4706000000000001,1.38181932,0.80000000000000004,0.29409999999999997,13.699999999999999,4.5587999999999997,17,14,45.100000000000001,0.45700000000000002,368,168,0.28799999999999998,118,34,3.2000000000000002,0.66300000000000003,34.200000000000003,34,201,82.200000000000003,33.5,4.0999999999999996,1.4117999999999999,16.117599999999999,166,100,2.7999999999999998,1.8234999999999999,0.242798353909465,19,48.509999999999998,26,1.2849999999999999,0.85714285714285698,3.3932298976323092,-0.089400000000000104,,,,,,0.60204081632653061,4.4705882352941178,0.29411764705882354,4.5588235294117645,4.882352941176471,3.2352941176470589,34,1.411764705882353,2.6470588235294117,16.117647058823529,1.8235294117647058,3.4705882352941178,1,3.2352941176470589,10.823529411764707,4.9411764705882355,0.77100000000000002,1.2444444444444445,,,,,,,,,,4.2380952380952372,0.1208203633125105,0.57718120805369133,0.59855384829928593,5.0690687096001934,0.92307692307692324,0.46153846153846151,0.76923076923076927,0.46153846153846151,1,0.76923076923076927,0.46153846153846151,0.92307692307692324,0.35027682074346822,9.1181413529819046,3.4640924709130307,2.8866702919467162,3.0929227384578764,0.55225005973469299,3.4020051910316789,7.9929539560112079,5.5416928930629874,0.34613109521576713,0.1618655692729766,0.85185185185185186,0.66666666666666663,0.34632034632034631,0.30357142857142849,0.46078431372549011,0.4275901545506583,0.10625,0.17811158798283261,0.1627218934911242,0.22015915119363391,0.15691489361702121,0.1365461847389558,0.14958783860438471,0.50622406639004147,0.10216290842153705,0.64311726147123083,0.48099867432611576,0.0017073719791300124,0.41184268669907204,3.0882352941176472,0.33380381086803107,0.46260683760683763,0.47929130234698575,0.44592728946157384,80.82352941176471,63.911764705882355,0.29360331339162449,0.25448688449148643,83.911764705882348,66.558823529411768,0.47016274864376129,0.33230225364560317,0.207688908528502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.699999999999999,1,20.15885116185817,77,170,0,0,1,0,1
Pf9ebd1b271,2016,1,12.1,2.1943999999999999,0.94047055999999996,0.90000000000000002,0.30559999999999998,11.1,3.6943999999999999,19,18,55.899999999999999,0.502,261,131,0.40799999999999997,277,113,2.3999999999999999,0.78300000000000003,28.300000000000001,36,150,87.099999999999994,35.194400000000002,4.9000000000000004,1.4722,20,111,77,1.6000000000000001,0.97219999999999995,0.51486988847583648,15.300000000000001,59,25.399999999999999,0.74233128834355822,0.73529411764705888,3.9388328924502769,0.48599999999999988,,,,,,0.67375886524822692,2.1944444444444446,0.30555555555555558,3.6944444444444446,4.2222222222222223,3.3055555555555554,36,1.4722222222222223,2.0833333333333335,20,0.97222222222222221,7.6944444444444446,3.1388888888888888,2.3333333333333335,7.25,3.6388888888888888,0.38820833333333338,1.1519999999999999,,,,,,,,,,4.7058823529411766,0.1235786036154097,0.64130434782608692,0.82805255614783435,4.9294188861985475,0.75,0.41666666666666669,0.33333333333333331,0.1666666666666666,0.66666666666666663,0.33333333333333331,0.75,1,0.40962903748671659,12.44185888756722,3.4037818948015337,5.0145527233538854,3.6980155107757722,0.59391434622777051,3.2224899528785533,9.0484498942622835,3.871230721895496,0.22778088074215139,0.3981261346935247,0.93103448275862077,0.77325581395348841,0.36666666666666659,0.39755351681957179,0.50166112956810627,0.29407485782303922,0.1117647058823529,0.1869618696186961,0.2121212121212121,0.1537396121883656,0.41591591591591592,0.46311475409836061,0.14811192817929059,0.49805447470817121,0.099903938520653213,0.68075801749271136,0.53513261982317362,0.089647509352472343,0.37831549557933924,11.388888888888889,0.37469586374695862,0.40386940749697703,0.44548511047070127,0.40778097982708933,68.083333333333329,57.833333333333336,0.29586935638808837,0.21469740634005763,79.472222222222229,59.694444444444443,0.46085011185682329,0.30991158678455094,0.18706375058166588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.300000000000001,1,23.834876961961719,77,201,0,0,1,0,1
P88f4dbf943,2016,1,13.9,1.9142999999999999,0.95714997999999996,4.7999999999999998,1.5143,22,6.2286000000000001,34,32,64,0.64000000000000001,347,222,0,0,0,3,0.69699999999999995,66.599999999999994,35,62,75.400000000000006,30.600000000000001,11.9,2.8285999999999998,17.285699999999999,284,199,1.2,0.59999999999999998,0,14.9,66.230000000000004,26,0.87421383647798745,1.5,3.7963759480514176,0.97380000000000022,,,,,3.9000000000026498,0.69108280254777066,1.9142857142857144,1.5142857142857142,6.2285714285714286,6.5999999999999996,4.5999999999999996,35,2.8285714285714287,2.3142857142857145,17.285714285714285,0.59999999999999998,0,0,2,9.9142857142857146,6.3428571428571425,0.43810740740740739,1.9199999999999999,0.53893779000036668,1.90000000000129,0.26400000000017959,1.4000000000009356,19.000000000012928,-3.900000000002656,0,3.570000000002425,-0.0430000000000293,8.4749999999999996,0.12150495712265071,0.66800000000000004,0.89209554864034202,3.0939222614840993,0.5714285714285714,1,1,0.8928571428571429,0.39285714285714279,0.2857142857142857,0.8571428571428571,0.9285714285714286,0.32880661928705512,6.4114929035198234,1.1951977844848676,3.8543684259756033,3.950466619801976,0.79494499427748189,5.9552322765170489,5.0357767902985309,3.5534101704881058,0.4758693948251721,0,0.93181818181818177,0.6972111553784861,0.38043478260869568,0.34000000000000002,0.62532299741602071,0.85957560627674745,,0.31514324693042289,0.3032015065913371,,0,0,0.1314560259367453,,,,,,,,,,,,,,,,,,,,,,23.673168492635721,5.7999999999999998,9.25,10.25,85,84.25,,,,,,,,,,,,,,,,,,,,,,,,,111.5,,,239,86.75,2.5,20.600000000000001,2,23.257249762458009,85,239,1,0,0,0,0
Pc5a8d9d1d6,2016,1,15.4,2.3029999999999999,0.86361423000000004,2.7000000000000002,0.72729999999999995,14.699999999999999,3.6364000000000001,15,14,49.299999999999997,0.46800000000000003,278,130,0.36099999999999999,147,53,3.2999999999999998,0.76900000000000002,33.600000000000001,33,156,76.200000000000003,30.818200000000001,8.9000000000000004,2.3029999999999999,16.0303,123,78,2.2999999999999998,1.2121,0.34588235294117647,18.899999999999999,53.659999999999997,27.199999999999999,0.77386934673366836,1.1627906976744189,3.8217864273739446,0.2635199999999997,,,,,1.3599999999995798,0.62745098039215685,2.3030303030303032,0.72727272727272729,3.6363636363636362,4.333333333333333,3.3333333333333335,33,2.3030303030303032,2.5757575757575757,16.030303030303031,1.2121212121212122,4.4545454545454541,1.606060606060606,2.6666666666666665,8.4242424242424239,3.9393939393939394,0.44288652482269508,2.484,0.21307158499992221,-1.1599999999997872,-0.0049000000000050002,-3.6099999999982488,23.109999999992191,-1.2699999999997085,0.0125999999999978,-2.9609999999992356,-0.045799999999987698,5.4883720930232567,0.12334261801908759,0.59259259259259256,0.72311900406396989,4.3975937721160649,0.59999999999999998,0.59999999999999998,0.59999999999999998,0.80000000000000004,0.5,0.59999999999999998,0.5,1,0.39240632682629278,10.567723888547386,2.0152212895732382,5.5494340993827054,6.1475325903724691,0.72305232272403752,4.2454253519981453,4.2051841788272499,3.5502072664071327,0.29476927763850652,0.26312522555034279,0.92000000000000004,0.76073619631901845,0.34408602150537632,0.35532994923857869,0.47169811320754718,0.3810460731267421,0.20000000000000001,0.19298245614035081,0.2048417132216015,0.16942148760330569,0.26923076923076922,0.25980392156862742,0.1338679576315262,,,,,,,,,,,,,,,,,,,,,,25.12327825656909,6.4500000000000002,9,8.5,79.75,78.5,10.960000000000001,36,2.7999999999999998,18,11,0.61111111111111116,,,,34,18,0.52941176470588236,,,,25,13,0.52000000000000002,,,,25,8,0.32000000000000001,102,34,3.2400000000000002,220.19999999999999,83.5,5,21.800000000000001,4,24.168016800096101,80,220,0,0,0,1,0
P9c2d575f48,2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.108835634680066,4.8499999999999996,9.25,9.5,86.25,85.25,11.27,32,2.8999999999999999,18,8,0.44444444444444442,,,,29,18,0.62068965517241381,,,,25,13,0.52000000000000002,,,,25,14,0.56000000000000005,112.5,31.5,3.46,218.19999999999999,91.75,6.5,20.399999999999999,,20.723251536146122,86,218,1,0,0,0,0
Pfa4c05beee,2016,1,4.0999999999999996,0.4118,0.26925591999999998,7.2000000000000002,1.5882000000000001,15.300000000000001,3.2353000000000001,48,48,56.799999999999997,0.56799999999999995,287,163,0,0,0,4.0999999999999996,0.75,44.600000000000001,34,110,55.100000000000001,22.764700000000001,13,2.2353000000000001,12.411799999999999,177,123,1.3,0.5,0,15.1,60.670000000000002,26.399999999999999,0.25465838509316768,1.6666666666666667,3.6448593032712537,0.68287999999999993,,,,,,0.6811594202898551,0.41176470588235292,1.588235294117647,3.2352941176470589,3.7647058823529411,2.8235294117647061,34,2.2352941176470589,2.3235294117647061,12.411764705882353,0.5,0,0,1.5294117647058822,8.4411764705882355,4.7941176470588234,0.12704014598540139,2.2023529411764708,,,,,,,,,,5.549019607843138,0.12770029932848931,0.58139534883720934,0.78449167558989108,3.9965176364861841,0.2307692307692307,1,0.76923076923076927,1,0.38461538461538458,0.30769230769230771,0.61538461538461542,1,0.2963114979989499,9.030788688443824,2.0539139314637569,4.6428236556681863,3.0024585440407026,0.62049840128516254,4.9895297509402203,5.3156859553773179,4.9257388870755863,0.43369211554766929,0,0.98275862068965525,0.7432432432432432,0.37142857142857139,0.34000000000000002,0.55963302752293576,0.67959920773622273,0.36363636363636359,0.18259629101283881,0.17810760667903519,0.28548387096774192,0,0,0.1458691526473602,0.52067868504772008,0.090358639962738699,0.70126019273535956,0.55432543769309994,0.091353849430407807,0.38362512873326465,9.0277777777777786,0.29346826126954922,0.46910755148741418,0.46297158826269214,0.26967862133209131,66.666666666666671,59.638888888888886,0.34932463903120631,0.18677224033535164,75.694444444444443,53.944444444444443,0.52119700748129671,0.38053553038105048,0.23583934088568487,,27.261225584545368,12.85,8.5,7.75,82.25,81,12.02,29.5,3.2200000000000002,,,,,,,0,0,,,,,,,,,,,,,,108.5,27,3.5,254.40000000000001,86.75,5.75,19.300000000000001,1,26.558547475958729,82,254,1,0,0,0,0
