pid,draft_year,was_drafted,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,vcons_mock_mean_rank,vcons_mock_best_rank,vcons_mock_rank_range,vcons_mock_n_sources,f50_career_slope_usage,f50_posterior_rim
Pce2a43b358,2015,1,39.799999999999997,5.9714,2.4023011799999998,1.6000000000000001,0.48570000000000002,10.699999999999999,3.0857000000000001,3,3,52.899999999999999,0.50700000000000001,294,149,0.373,220,82,2.5,0.78300000000000003,31.300000000000001,33,208,81.400000000000006,32.171399999999998,2.2999999999999998,0.59999999999999998,20.199999999999999,87,53,3.2000000000000002,1.9429000000000001,0.42801556420233461,14.9,56.729999999999997,31.300000000000001,2.5031446540880502,1.3714285714285717,3.9835879304869568,0.76048999999999967,,,,,1.6999999999992279,0.60683760683760679
Peaf1686cc0,2015,1,6.2000000000000002,0.58819999999999995,0.42549186999999999,12.300000000000001,2.6175999999999999,24.899999999999999,5.2352999999999996,13,11,48.799999999999997,0.51300000000000001,195,100,0.27400000000000002,62,17,4.2999999999999998,0.83899999999999997,43.600000000000001,34,141,54.899999999999999,22.2059,7.2000000000000002,1.2941,10.1471,54,40,0.80000000000000004,0.29409999999999997,0.2412451361867704,16.600000000000001,55.609999999999999,23.800000000000001,0.35227272727272718,2.4716981132075482,3.9662783798996539,0.21318000000000001,,,,,,0.69047619047619047
P2297a93a7f,2015,1,9.1999999999999993,1.0556000000000001,0.92685925999999996,2.1000000000000001,0.44440000000000002,16.100000000000001,3.4167000000000001,30,28,49.600000000000001,0.53600000000000003,211,113,0.13800000000000001,29,4,2.7999999999999998,0.73499999999999999,42.5,36,123,52.600000000000001,23,9.9000000000000004,1.8056000000000001,8.6943999999999999,88,69,1.3999999999999999,0.52780000000000005,0.12083333333333331,15,54.259999999999998,20.600000000000001,0.57499999999999996,0.92105263157894757,3.4065258063487822,0.025559999999999999,,,,,,0.73728813559322037
P8d6369038a,2015,1,33.5,6.6315999999999997,3.07317281,1.3999999999999999,0.5,8.3000000000000007,2.6842000000000001,11,10,53.600000000000001,0.57199999999999995,269,154,0.316,158,50,2.1000000000000001,0.78000000000000003,51.100000000000001,38,127,91.099999999999994,37.052599999999998,1.3,0.34210000000000002,16.526299999999999,142,107,2.7999999999999998,1.6578999999999999,0.37002341920374709,14.199999999999999,59.18,25.600000000000001,2.2039473684210527,1.354838709677419,4.2034759492568714,0.51408000000000009,,,,,1.4200000000001185,0.72674418604651159
P5492e07ad3,2015,1,8.8000000000000007,1.1667000000000001,0.74999998000000001,4.7999999999999998,1.3889,20.199999999999999,5.2222,36,32,55.200000000000003,0.54100000000000004,436,236,0.46700000000000003,30,14,2.8999999999999999,0.73699999999999999,33.5,36,229,74.200000000000003,29.8889,13.6,3.6943999999999999,17.472200000000001,204,149,2.1000000000000001,1.0832999999999999,0.064377682403433403,11.5,58.229999999999997,25.699999999999999,0.70400000000000007,1.7692307692307694,3.7264531585417022,0.46910999999999969,,,,,4.3999999999980028,0.71367521367521369
P1c43036b93,2015,1,9.0999999999999996,1.4167000000000001,1.1333599999999999,3.2999999999999998,0.88890000000000002,21,5.8056000000000001,24,24,50.5,0.48099999999999998,268,129,0.41499999999999998,53,22,3.7000000000000002,0.626,45.799999999999997,36,111,76.799999999999997,30.944400000000002,12.199999999999999,3.3889,11.5556,156,100,2.5,1.2778,0.16510903426791271,11.9,53.219999999999999,20,0.70542635658914721,1.2340425531914894,3.1282548833763362,0,,,,,,0.63440860215053763
Pcf63b744fe,2015,1,12.199999999999999,1.5651999999999999,0.71999634000000001,1.1000000000000001,0.3478,13.9,4.2173999999999996,4,3,52.100000000000001,0.48099999999999998,187,90,0.38300000000000001,141,54,2.8999999999999999,0.69399999999999995,29.899999999999999,23,100,57.299999999999997,32.260899999999999,2.2999999999999998,0.60870000000000002,17.8261,87,48,1.5,0.78259999999999996,0.4298780487804878,14.4,54.729999999999997,28.800000000000001,0.79220779220779214,0.66666666666666674,3.1890131759934053,0.41623999999999972,,,,,,0.5641025641025641
P4a125216bc,2015,1,7.5999999999999996,1.2903,0.39602836000000002,9.6999999999999993,3.6452,19.600000000000001,6.7419000000000002,35,33,50.5,0.51400000000000001,370,190,0.111,9,1,3,0.64600000000000002,38.799999999999997,31,189,80.099999999999994,34.871000000000002,10.5,3.1934999999999998,15.4194,181,117,1.5,0.9355,0.0237467018469656,21.699999999999999,53.25,24.699999999999999,0.33480176211453738,2.7999999999999998,3.2281991288516183,0.15275,,,,,5.0999999999976833,0.6398104265402843
P2e8c779b09,2015,1,10.5,1.5161,0.60255955000000005,8.4000000000000004,2.4839000000000002,19.300000000000001,5.9032,49,46,55.299999999999997,0.55500000000000005,366,203,0,1,0,3.8999999999999999,0.71199999999999997,52,31,182,85.099999999999994,34.322600000000001,10.1,3.0968,17.483899999999998,186,139,1.6000000000000001,0.9355,0.0027247956403268999,17.300000000000001,59.210000000000001,25.5,0.57377049180327866,2.0408163265306123,3.7433367048837809,0.50655000000000006,,,,,3.3400000000005656,0.72685185185185186
Pf21d262b1c,2015,1,8.9000000000000004,0.74360000000000004,0.69050051999999995,6.0999999999999996,0.92310000000000003,19.100000000000001,2.8717999999999999,14,14,50.600000000000001,0.50600000000000001,156,79,0,0,0,4.2999999999999998,0.625,92.299999999999997,39,65,40.299999999999997,16.2821,13.4,1.7179,6.359,91,58,1.3999999999999999,0.35899999999999999,0,17.899999999999999,55.259999999999998,23.100000000000001,0.47089947089947087,1.4150943396226416,3.1104585890128589,0.16306000000000001,,,,,3.2999999999985024,0.62809917355371903
Pb4e1522182,2015,1,10.1,1.5526,1,3.3999999999999999,0.84209999999999996,20.100000000000001,4.8158000000000003,43,40,51.299999999999997,0.53700000000000003,246,132,0.20699999999999999,29,6,3.3999999999999999,0.70699999999999996,74.5,38,119,71.5,28.684200000000001,9,2.0263,11.236800000000001,127,91,2.3999999999999999,1.1578999999999999,0.1054545454545454,15.5,57.329999999999998,20.899999999999999,0.61212121212121207,1.3181818181818179,3.7668084513342337,0.065969999999999807,,,,,0.49999999999977479,0.69426751592356684
Pe71646e585,2015,1,19.699999999999999,3,1.36711625,0.5,0.16669999999999999,13.9,4.3611000000000004,9,8,45.700000000000003,0.45600000000000002,364,166,0.30599999999999999,157,48,2,0.79000000000000004,33.799999999999997,36,218,86.900000000000006,35,3.7999999999999998,1.1943999999999999,17.083300000000001,145,78,3.5,2,0.3013435700575815,14.1,50.859999999999999,26.800000000000001,1.304635761589404,1.3333333333333333,4.0891582887333247,0.0584799999999999,,,,,8.2999999999962313,0.5485714285714286
P831df49905,2015,1,12.800000000000001,2.0832999999999999,0.93749446000000003,1.5,0.44440000000000002,13.300000000000001,4.1111000000000004,38,34,49.700000000000003,0.503,348,175,0.31900000000000001,119,38,2.8999999999999999,0.751,36.200000000000003,36,131,85.700000000000003,34.527799999999999,1.8999999999999999,0.58330000000000004,16.416699999999999,217,132,3.2000000000000002,1.8332999999999999,0.25481798715203419,15.800000000000001,53.990000000000002,24,0.76190476190476186,1.2051282051282053,3.8569846262247469,0.15959999999999999,,,,,2.9600000000005418,0.60728744939271251
Ped46c6be82,2015,1,12.199999999999999,1.6857,0.88058303000000004,6.2999999999999998,1.6571,23.5,6.1714000000000002,47,44,53.5,0.53500000000000003,340,182,0,0,0,2.7000000000000002,0.48999999999999999,30.600000000000001,35,176,65.700000000000003,30.142900000000001,11.9,2.9142999999999999,11.857100000000001,164,123,2.5,1.2,0,17.100000000000001,53.289999999999999,23.399999999999999,0.67403314917127066,2.3783783783783785,2.280440571577186,0.1118599999999999,,,,,0.4400000000001183,0.72680412371134018
Pc381c2ab50,2016,0,18.800000000000001,3.0270000000000001,1.4933399199999999,0.40000000000000002,0.1351,9.6999999999999993,3.0270000000000001,6,6,48.600000000000001,0.436,291,127,0.36299999999999999,248,90,2.3999999999999999,0.877,42.299999999999997,37,160,89.5,36.4054,1,0.29730000000000001,19.567599999999999,131,70,2.2999999999999998,1.3513999999999999,0.46011131725417442,12.800000000000001,55.920000000000002,26.5,1.3623188405797102,0.79411764705882348,4.7653741971170689,0.38480000000000009,,,,,1.4400000000001589,0.54658385093167705
Pd0eaa15469,2015,1,10.5,1.7879,0.64130706999999998,1.8,0.69699999999999995,18.100000000000001,6.2727000000000004,45,45,52.600000000000001,0.54500000000000004,345,188,0.26900000000000002,52,14,3.2000000000000002,0.68999999999999995,51.100000000000001,33,139,85.900000000000006,35.121200000000002,9.6999999999999993,2.9697,16.909099999999999,206,137,1.8999999999999999,1.1515,0.13098236775818639,18.399999999999999,56.539999999999999,24.600000000000001,0.54123711340206193,0.88095238095238093,3.6695027957525088,0.30084,,,,,4.9999999999977316,0.65677966101694918
P9b79feb6a3,2016,0,13.199999999999999,2.641,2.19151929,0.10000000000000001,0.025600000000000001,9.1999999999999993,2.9744000000000002,0,0,56.899999999999999,0.53600000000000003,181,97,0.39500000000000002,258,102,2.2000000000000002,0.89100000000000001,25.100000000000001,39,81,88.900000000000006,35.794899999999998,1.3999999999999999,0.3846,15.333299999999999,100,64,1.7,1,0.58769931662870156,11,60.869999999999997,18.5,1.1000000000000001,0.5625,4.1961914093692894,-0.16304999999999989,,,,,-0.76000000000013368,0.63076923076923075
P128f74a48f,2015,1,8.1999999999999993,1.125,0.51428571000000001,8.5,2.0625,18.5,4.625,14,11,48.200000000000003,0.47299999999999998,112,53,1,1,1,3.6000000000000001,0.56299999999999994,62.799999999999997,16,55,36,28.125,9,2.25,9.3125,59,35,3.6000000000000001,1.6875,0.0088495575221238,22.199999999999999,50.780000000000001,21.100000000000001,0.35344827586206889,2.6304347826086958,2.4077630250060391,0.0085800000000000008,,,,,,0.5955056179775281
Pea73008ab4,2015,1,7.5999999999999996,1.5,1.29544868,2.7000000000000002,0.94740000000000002,20.399999999999999,6.3421000000000003,13,11,59.700000000000003,0.53700000000000003,136,73,0.42299999999999999,220,93,2.2000000000000002,0.78100000000000003,18,38,45,87.400000000000006,35.552599999999998,4.2000000000000002,1.0789,12.5,91,51,1.3,0.71050000000000002,0.6179775280898876,12.199999999999999,61.460000000000001,16.699999999999999,0.5757575757575758,1.25,3.2601964577884925,-0.37818000000000013,,,,,0.71000000000018582,0.57024793388429751
Pa779a7b0cf,2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P944090784f,2015,1,24.399999999999999,3.5937999999999999,1.35298553,2,0.5,13.199999999999999,3.5937999999999999,8,8,51.899999999999999,0.50900000000000001,271,138,0.35899999999999999,128,46,2.7000000000000002,0.79800000000000004,31.100000000000001,32,200,90.400000000000006,36.3125,2.8999999999999999,0.875,16.031199999999998,71,49,3.7999999999999998,2.0937999999999999,0.32080200501253131,18.899999999999999,56.020000000000003,25.300000000000001,1.2261306532663316,1.5675675675675675,3.8529943623672369,0.31906000000000018,,,,,3.4500000000004838,0.6633663366336634
Pf38454d2db,2015,1,15.9,2.1143000000000001,1.7619166100000001,1.3,0.34289999999999998,10.699999999999999,2.6570999999999998,13,12,54.299999999999997,0.5,182,91,0.38700000000000001,204,79,3.1000000000000001,0.79600000000000004,26.699999999999999,35,93,69.400000000000006,28.7714,2,0.45710000000000001,14.314299999999999,89,54,3.7999999999999998,1.8,0.52849740932642486,11.1,57.600000000000001,23.100000000000001,1.3140495867768596,1.2439024390243902,3.6969351557165329,0.23560000000000009,,,,,2.840000000000229,0.60504201680672265
P6c859977a5,2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc5e9e5bdd9,2016,0,12.699999999999999,1.6061000000000001,1.3947893899999999,1.1000000000000001,0.2727,20.600000000000001,4.9090999999999996,2,2,50.700000000000003,0.46200000000000002,234,108,0.38100000000000001,168,64,2.7999999999999998,0.69099999999999995,45,33,131,65.700000000000003,29.363600000000002,8,2.2121,16.151499999999999,103,50,1.2,0.60609999999999997,0.41791044776119401,8.8000000000000007,54.609999999999999,26.600000000000001,1.2959183673469383,0.60526315789473684,3.5959686207700652,0.30425999999999997,,,,,0.81000000000005767,0.51127819548872178
Pdaafce7eb6,2015,1,19.699999999999999,2.4516,1.0856915300000001,4.2999999999999998,1.1935,20.5,5.8064999999999998,50,46,52.700000000000003,0.52900000000000003,306,162,0.34100000000000003,41,14,2.6000000000000001,0.78500000000000003,41.5,29,188,77.299999999999997,34.903199999999998,6.2000000000000002,1.4194,16.064499999999999,118,93,2.2999999999999998,1.1935,0.11815561959654169,15.9,57.659999999999997,27.899999999999999,1.165680473372781,1.8333333333333333,3.9067359878001509,0.60513999999999957,,,,,4.2300000000005751,0.75
P49f423e70e,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6f3f385e9b,2015,0,11.9,1.7307999999999999,0.88238592000000005,6.4000000000000004,1.8077000000000001,32,8.5385000000000009,4,4,45.600000000000001,0.46000000000000002,326,150,0,3,0,3.5,0.75800000000000001,48.899999999999999,24,229,63.200000000000003,32.576900000000002,12.4,3.3077000000000001,17.269200000000001,97,57,2.1000000000000001,1.1922999999999999,0.0091185410334345997,12.699999999999999,52.039999999999999,30.699999999999999,0.86861313868613144,1.8888888888888888,3.8563980221061458,0.21827999999999989,,,,,2.5099999999999718,0.59055118110236215
P7570f82c10,2015,0,17.199999999999999,2.1212,1.42860999,1.3,0.30299999999999999,16.300000000000001,3.5152000000000001,28,26,53,0.54800000000000004,168,92,0.32900000000000001,82,27,3,0.72199999999999998,46,33,83,55.899999999999999,23.0303,6.0999999999999996,1.1818,10.545500000000001,85,59,2.6000000000000001,1.0606,0.32800000000000001,15.6,57.119999999999997,23.600000000000001,1.0361445783132528,0.97499999999999998,3.4320921179787951,0.25631999999999999,,,,,0.30000000000053101,0.66956521739130437
P4074fe9b9e,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5849f19551,2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4ba2b4830d,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P04e5776a76,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pfc32d168da,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0029c9d3a9,2015,0,7.5,0.63160000000000005,0.96002438999999995,0.5,0.078899999999999998,14.9,1.8421000000000001,5,4,48.100000000000001,0.48399999999999999,64,31,0.31900000000000001,91,29,3.2000000000000002,0.67400000000000004,29.699999999999999,38,27,37.600000000000001,15.921099999999999,6.2999999999999998,0.73680000000000001,4.7367999999999997,36,23,0.90000000000000002,0.21049999999999999,0.58709677419354833,14.699999999999999,50.890000000000001,18.899999999999999,0.4777070063694267,0.33333333333333331,2.5949994835525798,-0.0097900000000000001,,,,,0.62000000000004662,0.62121212121212122
P1ef5f1c321,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9f8d851f22,2016,0,10.5,1.6333,0.55054433999999997,6.4000000000000004,2.1667000000000001,19.300000000000001,6.0667,38,34,52.399999999999999,0.495,277,137,0.435,62,27,3.2000000000000002,0.78500000000000003,46.600000000000001,30,123,86.900000000000006,34.899999999999999,7.5999999999999996,2.2667000000000002,15.966699999999999,153,92,1.8999999999999999,1.1000000000000001,0.18289085545722711,19.899999999999999,57.840000000000003,25.399999999999999,0.50239234449760772,1.9761904761904765,3.9790897987428817,0.42336000000000001,,,,,0.199999999999909,0.60109289617486339
P35fcccf6c9,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7312c1c32d,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa1aae2a35c,2015,0,20,2.3824000000000001,1.80007553,2.3999999999999999,0.52939999999999998,20.199999999999999,4.2058999999999997,10,9,49.399999999999999,0.44400000000000001,180,80,0.43099999999999999,58,25,5.4000000000000004,0.81000000000000005,44.100000000000001,34,106,54.899999999999999,22.264700000000001,6.7000000000000002,1.3824000000000001,9.4117999999999995,74,44,3.7000000000000002,1.5,0.24369747899159661,15.300000000000001,55.579999999999998,21.399999999999999,1.2269938650306749,0.953125,3.7773856662307743,0.078119999999999898,,,,,2.299999999999085,0.59615384615384615
P46c8e8cb1c,2015,0,17.199999999999999,2.4443999999999999,1.6296000500000001,0.69999999999999996,0.19439999999999999,11.300000000000001,3,5,5,47.899999999999999,0.48399999999999999,279,135,0.29399999999999998,34,10,1.6000000000000001,0.63700000000000001,29.100000000000001,35,150,82.400000000000006,32.8611,7.7999999999999998,2.1943999999999999,10.1944,128,86,2.7000000000000002,1.4167000000000001,0.108626198083067,15.4,50.25,19.699999999999999,1.0487804878048781,1.3076923076923077,2.8803793235802382,-0.00075000000000000002,,,,,0.6457142857140431,0.65822784810126578
Pf326870436,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb88771c23a,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P96a831649e,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pcb1e0b77ca,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4879fe4868,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe528778159,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pef9b8757a6,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7ab7e9a49e,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0fde3dedb2,2016,1,27.399999999999999,4.7878999999999996,1.4234450999999999,2.5,0.81820000000000004,26.800000000000001,8.6364000000000001,61,56,56.100000000000001,0.56100000000000005,383,215,0.33300000000000002,3,1,3.2000000000000002,0.67000000000000004,76.900000000000006,33,161,86.5,34.878799999999998,9.5999999999999996,3.1212,19.151499999999999,220,159,3.1000000000000001,1.9697,0.0077720207253886,18.600000000000001,59.950000000000003,28.199999999999999,1.3979591836734693,1.3333333333333333,3.8170526359586212,0.81590000000000018,,,,,,0.70799999999999996
P53f786523f,2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P620501ed0d,2016,1,11.4,1.8,0.68477518000000004,2.7000000000000002,0.88570000000000004,28.199999999999999,8.8000000000000007,24,22,61.200000000000003,0.61499999999999999,364,224,0.35699999999999998,14,5,4,0.76800000000000002,51.299999999999997,35,149,79.900000000000006,32.057099999999998,11.6,3.0286,17.485700000000001,214,157,1.1000000000000001,0.59999999999999998,0.037037037037037,18.5,65.090000000000003,26,0.58461538461538465,0.76000000000000001,4.0496636609769574,0.9054000000000002,,,,,4.1000000000027885,0.71721311475409832
Pf93789f1b5,2016,1,33.700000000000003,5.2121000000000004,1.8900855400000001,1,0.33329999999999999,11.6,3.6061000000000001,15,13,49.200000000000003,0.437,215,94,0.40600000000000003,101,41,3.3999999999999999,0.79900000000000004,61.399999999999999,33,98,75.299999999999997,30.363600000000002,1.5,0.39389999999999997,14.1212,118,63,2.2999999999999998,1.2121,0.31962025316455689,19.699999999999999,57.090000000000003,26.399999999999999,1.6280193236714977,0.74999999999999989,4.2131266472924338,0.45376000000000011,,,,,6.5000000000044231,0.54729729729729726
P4a1b07df85,2016,1,9.8000000000000007,1.5,0.86440388000000001,0.59999999999999998,0.17649999999999999,15.1,4,25,23,54.100000000000001,0.51800000000000002,251,130,0.38700000000000001,142,55,3,0.81299999999999994,32.600000000000001,34,122,74.299999999999997,29.823499999999999,5,1.2941,15.5588,129,87,1.8,0.94120000000000004,0.361323155216285,14,58.289999999999999,23,0.65333333333333343,0.59999999999999998,3.9510274847460392,0.24869999999999989,,,,,,0.660377358490566
P47380ec945,2016,1,6.2999999999999998,0.76470000000000005,0.37681086000000003,5.9000000000000004,1.6175999999999999,11.699999999999999,2.8824000000000001,65,52,56.200000000000003,0.56999999999999995,279,159,0.34999999999999998,60,21,6.5,0.68500000000000005,38.299999999999997,34,133,61.200000000000003,24.911799999999999,9.8000000000000007,2.5,13.823499999999999,145,102,1.8999999999999999,0.94120000000000004,0.17699115044247779,17.600000000000001,58.640000000000001,23.699999999999999,0.33870967741935482,1.04,3.3395101663927886,0.31967999999999991,,,,,,0.68571428571428572
P9668122fb9,2016,1,7.5,0.7429,0.86676001000000003,10.199999999999999,1.8286,19,3.3999999999999999,51,50,59.799999999999997,0.59799999999999998,199,119,0,0,0,4.9000000000000004,0.60499999999999998,19.100000000000001,35,77,46.100000000000001,18.571400000000001,13.6,2.0571000000000002,7.4570999999999996,121,87,0.80000000000000004,0.2571,0,14.800000000000001,60.119999999999997,18.5,0.47468354430379739,1.8644067796610169,2.2164547959084362,-0.15179999999999991,,,,,,0.69536423841059603
P9155961dd2,2016,1,41.799999999999997,6.2423999999999999,1.7758307799999999,1.8999999999999999,0.60609999999999997,14.800000000000001,4.2423999999999999,29,27,49.899999999999999,0.47699999999999998,298,142,0.372,113,42,3.3999999999999999,0.69499999999999995,46.200000000000003,33,138,76.900000000000006,32.969700000000003,3.5,1.0909,16.424199999999999,157,99,4.2999999999999998,2.4847999999999999,0.27493917274939172,20.899999999999999,54.060000000000002,29.300000000000001,1.908675799086758,1.4090909090909087,3.6503300324924082,0.37758000000000019,,,,,4.9999999999982974,0.62566844919786091
P9264b6e63a,2016,1,11,1.7879,0.75643084999999999,4.4000000000000004,1.4847999999999999,24.100000000000001,7.5758000000000001,6,5,48,0.495,331,164,0.28799999999999998,104,30,3,0.749,43.899999999999999,33,218,82.599999999999994,33.545499999999997,7.7999999999999998,2.1515,17,112,69,1.3999999999999999,0.84850000000000003,0.23908045977011491,15,53.350000000000001,25.800000000000001,0.6875,1.4500000000000002,3.937864033648808,0.19430000000000011,,,,,,0.61267605633802813
P4ec4ee54f1,2016,1,12.699999999999999,2.0270000000000001,0.66369796000000003,1.3999999999999999,0.48649999999999999,13,4.4865000000000004,22,18,62.299999999999997,0.55200000000000005,279,154,0.45700000000000002,322,147,2.2999999999999998,0.88,33.299999999999997,37,101,87.599999999999994,35.378399999999999,4,1.2432000000000001,25,178,119,1.8,1.1351,0.53577371048252909,17.100000000000001,66.450000000000003,28.399999999999999,0.70165745856353579,0.96969696969696983,4.6669083190919869,1.3817999999999999,,,,,2.7699999999990355,0.65865384615384615
P117a6c6fb1,2016,1,11.300000000000001,1.9722,0.98610001999999997,3.6000000000000001,1.3611,15.4,4.9166999999999996,17,17,52.5,0.46400000000000002,289,134,0.40999999999999998,195,80,2.3999999999999999,0.68200000000000005,35.100000000000001,36,172,85.900000000000006,34.6111,6.0999999999999996,1.8611,17.333300000000001,117,69,1.8999999999999999,1.1111,0.40289256198347101,13.699999999999999,55.25,24.600000000000001,0.76870748299319736,1.6176470588235294,3.5066145455348146,0.24149999999999999,,,,,,0.59183673469387754
Pa466887b08,2016,1,25.100000000000001,4.6856999999999998,2.1579164500000001,0.80000000000000004,0.28570000000000001,7.9000000000000004,2.5714000000000001,16,16,51.399999999999999,0.52500000000000002,265,139,0.33100000000000002,163,54,2.2000000000000002,0.81299999999999994,32.5,35,119,87.099999999999994,35.942900000000002,3.1000000000000001,0.88570000000000004,15.800000000000001,146,92,2.1000000000000001,1.2285999999999999,0.38084112149532712,15.300000000000001,55.969999999999999,24.399999999999999,1.5398773006134969,0.90625,4.017555289581364,0.2626799999999998,,,,,4.0999999999999384,0.625
Pbfe4edf289,2016,1,9.6999999999999993,1.45,0.82857146000000004,5.5,1.4750000000000001,28.5,7.5250000000000004,73,70,61.399999999999999,0.61399999999999999,435,267,0,0,0,3.7999999999999998,0.78300000000000003,42.299999999999997,40,245,70.099999999999994,28.024999999999999,11.699999999999999,2.875,16.949999999999999,190,156,2.2000000000000002,1.075,0,14.5,64.890000000000001,24.5,0.62580645161290316,1.6041666666666667,4.0875386110363285,0.67004999999999992,,,,,0.1899999999999098,0.79090909090909089
P25bfc6427b,2016,1,10.199999999999999,1.1515,0.58460679000000004,5.9000000000000004,1.6364000000000001,17.300000000000001,4.6364000000000001,43,38,59,0.59499999999999997,309,184,0,3,0,5,0.53600000000000003,53.799999999999997,33,138,65.099999999999994,26.2424,9.9000000000000004,2.2423999999999999,13.8788,171,125,0.5,0.2424,0.0096153846153846003,16.300000000000001,58.450000000000003,26.399999999999999,0.58959537572254328,1.0666666666666669,2.7496257111987674,0.54080000000000006,,,,,1.2500000000000198,0.71144278606965172
Pd856e50561,2016,1,3.6000000000000001,0.30559999999999998,0.33336968,10.300000000000001,1.6389,14.6,2.1667000000000001,31,26,51.600000000000001,0.52100000000000002,188,98,0,2,0,7.5999999999999996,0.66100000000000003,32.600000000000001,36,132,39,15.75,7.2999999999999998,0.97219999999999995,6.5833000000000004,56,37,0.90000000000000002,0.25,0.010526315789473601,16.300000000000001,54,20.899999999999999,0.2080924855491329,1.3023255813953489,2.7386120541448031,0.0359999999999999,,,,,,0.63953488372093026
P55d1c5e102,2016,1,32.899999999999999,4.9286000000000003,3.1364386500000001,0.80000000000000004,0.21429999999999999,19,4.7857000000000003,9,9,59,0.53300000000000003,90,48,0.45000000000000001,60,27,1.7,0.78800000000000003,44,14,42,31,31.071400000000001,2.5,0.64290000000000003,16.357099999999999,48,36,1.8,0.92859999999999998,0.40000000000000002,11.9,63.140000000000001,26,2.5503875968992245,0.9629629629629628,3.3132977840800808,0.78839999999999999,,,,,3.6699999999989217,0.69230769230769229
P4b59f5fe56,2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc1c99fe2be,2016,1,25.699999999999999,4.4706000000000001,1.38181932,0.80000000000000004,0.29409999999999997,13.699999999999999,4.5587999999999997,17,14,45.100000000000001,0.45700000000000002,368,168,0.28799999999999998,118,34,3.2000000000000002,0.66300000000000003,34.200000000000003,34,201,82.200000000000003,33.5,4.0999999999999996,1.4117999999999999,16.117599999999999,166,100,2.7999999999999998,1.8234999999999999,0.242798353909465,19,48.509999999999998,26,1.2849999999999999,0.85714285714285698,3.3932298976323092,-0.089400000000000104,,,,,,0.60204081632653061
Pf9ebd1b271,2016,1,12.1,2.1943999999999999,0.94047055999999996,0.90000000000000002,0.30559999999999998,11.1,3.6943999999999999,19,18,55.899999999999999,0.502,261,131,0.40799999999999997,277,113,2.3999999999999999,0.78300000000000003,28.300000000000001,36,150,87.099999999999994,35.194400000000002,4.9000000000000004,1.4722,20,111,77,1.6000000000000001,0.97219999999999995,0.51486988847583648,15.300000000000001,59,25.399999999999999,0.74233128834355822,0.73529411764705888,3.9388328924502769,0.48599999999999988,,,,,,0.67375886524822692
