event_id,candidate_id,draft_year,player_name_source,name_normalized,source_category,affiliation_source,status,evidence_available_date,event_effective_date,evidence_date_basis,source_id,source_url,source_view_line,source_capture_sha256
nba_pr_2013_initial_L22,elig_2013_0c873428b774e950c0ed,2013,Steven Adams,stevenadams,college,Pittsburgh,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,22,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L23,elig_2013_1f8843a9caa017eef813,2013,C.J. Aiken,cjaiken,college,St. Joseph’s,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,23,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L25,elig_2013_159dab338c193b6476cb,2013,Anthony Bennett,anthonybennett,college,UNLV,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,25,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L27,elig_2013_6e60383c4b2bc7dd0e10,2013,Vander Blue,vanderblue,college,Marquette,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,27,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L29,elig_2013_6d72eca177718d6798bd,2013,Lorenzo Brown,lorenzobrown,college,North Carolina State,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,29,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L30,elig_2013_3427c789416e994cff73,2013,Reggie Bullock,reggiebullock,college,North Carolina,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,30,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L32,elig_2013_0eeaa2b32d9dda77d231,2013,Trey Burke,treyburke,college,Michigan,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,32,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L34,elig_2013_aba821c27d03fea1e97d,2013,Kentavious Caldwell-Pope,kentaviouscaldwellpope,college,Georgia,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,34,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L36,elig_2013_dbd34278511ac6045ca8,2013,Michael Carter-Williams,michaelcarterwilliams,college,Syracuse,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,36,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L37,elig_2013_147f21711e809fa02d0f,2013,Adrien Coleman,adriencoleman,college,Bethune-Cookman,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,37,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L39,elig_2013_d7909b194eee42f640a9,2013,Allen Crabbe,allencrabbe,college,California,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,39,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L41,elig_2013_8cb8102dd5f9bbb8028f,2013,Dewayne Dedmon,dewaynededmon,college,Southern California,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,41,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L43,elig_2013_3beef8c62fa64bf5ff25,2013,Gorgui Dieng,gorguidieng,college,Louisville,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,43,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L44,elig_2013_fc6fb6d19800488f66e4,2013,Jamaal Franklin,jamaalfranklin,college,San Diego State,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,44,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L46,elig_2013_6c54f512c73376e41cd4,2013,Archie Goodwin,archiegoodwin,college,Kentucky,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,46,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L48,elig_2013_abcb6fa5658d5d256dea,2013,Tim Hardaway Jr.,timhardawayjr,college,Michigan,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,48,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L50,elig_2013_a89340dca901eae06d35,2013,Grant Jerrett,grantjerrett,college,Arizona,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,50,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L51,elig_2013_5c40550fcf136467fab6,2013,Christian Kabongo,christiankabongo,college,New Mexico State,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,51,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L53,elig_2013_77500e522bdf54b98276,2013,Myck Kabongo,myckkabongo,college,Texas,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,53,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L55,elig_2013_f0b1b15b173b0ea672b6,2013,Shane Larkin,shanelarkin,college,Miami,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,55,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L57,elig_2013_9b20f520b289c4734a19,2013,Ricky Ledo,rickyledo,college,Providence,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,57,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L58,elig_2013_dff542269b675f829a17,2013,Alex Len,alexlen,college,Maryland,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,58,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L60,elig_2013_f6688a1811668acecb82,2013,C.J. Leslie,cjleslie,college,North Carolina State,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,60,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L62,elig_2013_a715de76d75f4e0ee302,2013,Nurideen Lindsey,nurideenlindsey,college,Rider,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,62,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L64,elig_2013_b65b31ff794f1c342ff5,2013,Amath M’Baye,amathmbaye,college,Oklahoma,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,64,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L65,elig_2013_06b359032766b37e0926,2013,Ray McCallum,raymccallum,college,Detroit,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,65,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L67,elig_2013_6aeb8b24829d166e92c6,2013,Ben McLemore,benmclemore,college,Kansas,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,67,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L69,elig_2013_a2caf773362a99de0bf9,2013,Tony Mitchell,tonymitchell,college,North Texas,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,69,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L71,elig_2013_d1ca654333aa3e5a9d22,2013,Shabazz Muhammad,shabazzmuhammad,college,UCLA,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,71,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L72,elig_2013_5d401e51f21f137a9b08,2013,Nerlens Noel,nerlensnoel,college,Kentucky,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,72,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L74,elig_2013_7d6501261cc514699ba8,2013,Victor Oladipo,victoroladipo,college,Indiana,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,74,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L76,elig_2013_1bc6f27305b64e38b98c,2013,Kelly Olynyk,kellyolynyk,college,Gonzaga,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,76,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L78,elig_2013_66ee3ff8435544059a2d,2013,Norvel Pelle,norvelpelle,college,Los Angeles College Prep. Acad.,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,78,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L79,elig_2013_bfdc46c34aa2d9c83836,2013,Otto Porter Jr.,ottoporterjr,college,Georgetown,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,79,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L81,elig_2013_55057f56e2b50227d204,2013,Marshawn Powell,marshawnpowell,college,Arkansas,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,81,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L83,elig_2013_7c7aaa3e86ed8666ee1b,2013,Phil Pressey,philpressey,college,Missouri,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,83,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L85,elig_2013_b79af3193d5f682a023a,2013,Andre Roberson,andreroberson,college,Colorado,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,85,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L86,elig_2013_49b31c81c7100652c26d,2013,Joshua Simmons,joshuasimmons,college,Spartanburg Methodist (JC),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,86,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L88,elig_2013_c155b39f815a98175980,2013,Trevis Simpson,trevissimpson,college,North Carolina-Greensboro,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,88,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L90,elig_2013_6742f4d3782f07a5716b,2013,Tony Snell,tonysnell,college,New Mexico,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,90,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L92,elig_2013_f454f43ffa6a7b0a3640,2013,Tahj Tate,tahjtate,college,Delaware State,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,92,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L93,elig_2013_98e75e8ed883b6073985,2013,John Taylor,johntaylor,college,Fresno Pacific,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,93,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L95,elig_2013_bef01777b10f53f4f2e2,2013,Adonis Thomas,adonisthomas,college,Memphis,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,95,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L97,elig_2013_d07abfc9fe48e0a2c5b7,2013,Deshaun Thomas,deshaunthomas,college,Ohio State,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,97,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L99,elig_2013_849d9a7e909227b6d111,2013,B.J. Young,bjyoung,college,Arkansas,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,99,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L100,elig_2013_29eb36783e5570a504b8,2013,Cody Zeller,codyzeller,college,Indiana,declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,100,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L105,elig_2013_da6937a274637ef06a0e,2013,Alejandro Abrines,alejandroabrines,international,Barcelona (Spain),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,105,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L107,elig_2013_2a87ce31d480992be263,2013,Giannis Adetokunbo,giannisadetokunbo,international,Filathlitikos (Greece),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,107,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L108,elig_2013_2a2fb1bd5f067b6bf785,2013,Francois Affia Ambadiang,francoisaffiaambadiang,international,Geoplin Slovan (Slovenia),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,108,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L110,elig_2013_25a44784f57b7974325a,2013,Nemanja Besovic,nemanjabesovic,international,Partizan (Serbia),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,110,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L112,elig_2013_669c72ead32028fbc194,2013,Bogdan Bogdanovic,bogdanbogdanovic,international,Partizan (Serbia),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,112,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L114,elig_2013_cdcc4c0cab70978ae937,2013,Matias Bortolin,matiasbortolin,international,Arkadia (Austria),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,114,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L115,elig_2013_63007eb355bf9740ce09,2013,Linos Chrysikopoulos,linoschrysikopoulos,international,PAOK (Greece),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,115,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L117,elig_2013_a3b0607fb60536369f64,2013,Laszlo Dobos,laszlodobos,international,Zaragoza (Spain),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,117,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L119,elig_2013_5fa60b384d634af5be96,2013,Dorde Drenovac,dordedrenovac,international,Biancoblu (Italy),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,119,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L121,elig_2013_44d075f51ad8adab1a11,2013,Viktor Gaddefors,viktorgaddefors,international,Oknoplast Bologna (Italy),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,121,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L122,elig_2013_c745e31c1af34f82beff,2013,Rudy Gobert,rudygobert,international,Cholet (France),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,122,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L124,elig_2013_e84a3d64587405b0b998,2013,Mouhammadou Jaiteh,mouhammadoujaiteh,international,Boulogne (France),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,124,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L126,elig_2013_030e2823773da5e89250,2013,Livio Jean-Charles,liviojeancharles,international,ASVEL (France),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,126,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L128,elig_2013_4d187c281114cb612298,2013,Sergey Karasev,sergeykarasev,international,Triumph (Russia),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,128,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L129,elig_2013_85160bc9cbfc7c5e24c7,2013,Louis Labeyrie,louislabeyrie,international,Paris-Levallois (France),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,129,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L131,elig_2013_bc1a4331b60e63b34dbc,2013,Raul Neto,raulneto,international,Lagun Aro GBC (Spain),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,131,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L133,elig_2013_253abdd1d444fbb22640,2013,Philipp Neumann,philippneumann,international,Brose Baskets (Germany),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,133,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L135,elig_2013_801baf04c184cccf8570,2013,Lucas Riva Nogueira,lucasrivanogueira,international,Estudiantes (Spain),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,135,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L136,elig_2013_15183da424655886ab85,2013,Alexandre Paranhos,alexandreparanhos,international,Flamengo (Brazil),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,136,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L138,elig_2013_677e458a6fd4df7e1a9f,2013,Artem Pustovyi,artempustovyi,international,Khimik (Ukraine),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,138,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L140,elig_2013_b64a7a2f5772716482ab,2013,Bogdan Radosavljevic,bogdanradosavljevic,international,Bayern Muenchen (Germany),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,140,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L142,elig_2013_ba2b4eb642b36902a805,2013,Marko Ramljak,markoramljak,international,Zadar (Croatia),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,142,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L143,elig_2013_8506a8683e36201d59eb,2013,Dario Saric,dariosaric,international,Cibona (Croatia),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,143,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L145,elig_2013_7a47d781ce052106a798,2013,Dennis Schroder,dennisschroder,international,New Yorker Phantoms (Germany),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,145,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L147,elig_2013_baf40b0354a34cbebf3a,2013,Strahinja Stojacic,strahinjastojacic,international,Smederevo (Serbia),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,147,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
nba_pr_2013_initial_L149,elig_2013_82459edb9ca59ff03566,2013,Walter Tavares,waltertavares,international,Gran Canaria (Spain),declared_unresolved,2013-05-01,,publisher_release_date; exact player filing/withdrawal date unknown,2013_initial,https://pr.nba.com/nba-early-entry-candidates-2013-nba-draft/,149,bfab68ec5aee4b136a539daa5faff269b2e4adf4b22c0b30b06dcc60d18bc1a1
