pid,tc_season_final,tc_match_rule,tc_match_tv_agrees,tc_age_bucket,tc_age_at_season,tc_age_imputed,tc_age_cohort_n,tc_pct_age_bpm,tc_pct_age_obpm,tc_pct_age_dbpm,tc_pct_age_usg,tc_pct_age_ts,tc_pct_age_ast,tc_pct_age_stl,tc_pct_age_blk,tc_pct_age_orb,tc_pct_age_drb,tc_pct_age_porpag,tc_resid_age_bpm,tc_z_age_bpm,tc_resid_age_obpm,tc_z_age_obpm,tc_resid_age_dbpm,tc_z_age_dbpm,tc_resid_age_usg,tc_z_age_usg,tc_resid_age_ts,tc_z_age_ts,tc_resid_age_ast,tc_z_age_ast,tc_resid_age_stl,tc_z_age_stl,tc_resid_age_blk,tc_z_age_blk,tc_resid_age_orb,tc_z_age_orb,tc_resid_age_drb,tc_z_age_drb,tc_resid_age_porpag,tc_z_age_porpag,tc_tm_bpm_mw,tc_tm_usg_mw,tc_tm_bpm_max,tc_tm_top2_bpm_mean,tc_tm_recrank_best,tc_tm_n_top100_recruits,tc_bpm_share,tc_usg_share,tc_pts_share,tc_ast_share,tc_porpag_share,tc_team_talent_hhi,tc_team_bpm_sum,tc_team_adjoe_mean,tc_team_adrtg_mean,tc_team_n_players,tc_conf_strength_prior,tc_conf_strength_same,tc_team_games,tc_team_wins,tc_team_losses,tc_team_win_pct,tc_team_barthag,tc_team_barthag_rank,tc_team_opp_barthag_mean,tc_team_neutral_share,tc_ncaa_games,tc_ncaa_wins,tc_final_four,tc_champion,tc_conf_tourn_games,tc_conf_tourn_wins,tc_ncaa_made,tc_ncaa_wins_expected,tc_ncaa_wins_resid,tc_gp_share_final,tc_gp_share_career,tc_gp_share_min,tc_n_seasons,tc_seasons_span,tc_missing_season,tc_missing_season_same_school,tc_team_games_final,tc_slope_bpm,tc_slope_usg,tc_slope_ts,tc_slope_ast,tc_slope_stl,tc_slope_blk,tc_slope_minper,tc_bpm_accel,tc_first_bpm,tc_first_age,tc_first_min_per,tc_first_usg,tc_bpm_first_to_last,tc_freshman_bpm_age_z,tc_ft_shrunk,tc_ft_shrunk_n,tc_3p_shrunk,tc_3p_shrunk_n,tc_ft_minus_3p,tc_dunks_per40,tc_dunk_att_per40,tc_dunk_pct,tc_tpa_per100,tc_rim_att_per40,tc_pts_per40,tc_pts40_resid_usg_ts,tc_ts_resid_usg
Pdda2ebeb84,2021,2,,23,23.2854,0,207,0.92029,0.857488,0.852657,0.524155,0.731884,0.669082,0.772947,0.432367,0.647343,0.442029,0.847826,4.91869,1.33854,2.55591,0.992768,2.36277,1.05176,0.0271293,0.00592972,3.59556,0.641807,1.09373,0.141975,0.458089,0.569034,-1.02665,-0.469037,0.413918,0.114273,-0.538069,-0.111504,1.47864,1.10304,4.31868,19.5728,6.93254,6.74309,68,3,0.190221,0.160037,0.156687,0.156379,0.158533,0.159858,23.5239,113.292,93.0392,15,19.5231,17.0612,31,22,9,0.709677,0.892866,29,0.737654,0.193548,3,2,0,0,3,2,1,0.938901,1.0611,1,0.904762,0.735294,4,5,1,0,31,1.93043,0.457395,1.8863,0.897198,0.15726,-0.037751,10.8372,-2.60362,-2.7912,19.2854,35.1,21.8,8.62985,-0.708567,0.607192,221,0.315359,212,0.291833,0.375783,0.417537,0.9,5.53086,5.51149,15.4071,-0.69199,4.06555
Pdda77ad869,2018,2,,22,22.653,0,509,0.881139,0.61002,0.940079,0.781925,0.653242,0.339882,0.335953,0.891945,0.908644,0.947937,0.759332,3.71946,1.00651,0.194314,0.0744881,3.52514,1.56469,3.32825,0.734935,3.41989,0.612645,-4.02112,-0.51746,-0.49338,-0.602544,2.12034,0.961467,4.14666,1.13719,9.28293,1.94215,0.937735,0.696867,5.47863,19.0858,9.14361,7.91792,69,1,0.124987,0.173758,0.160466,0.10461,0.12831,0.147316,26.9752,117.555,94.7267,13,11.2928,9.29678,37,32,5,0.864865,0.918789,15,0.55109,0.27027,3,2,0,0,3,3,1,1.47125,0.528747,1,1,1,4,5,1,0,37,1.07953,1.29655,2.32779,1.10859,0.132154,-0.326651,2.95828,-12.4871,4.86234,18.653,65.2,15,-0.17278,1.47509,0.573431,557,0.318752,150,0.254679,1.85357,1.85357,1,1.8553,7.15476,18.3874,-0.42956,2.50578
Pddcf4609af,2016,3,1,21,21.5332,0,599,0.989149,0.962437,0.952421,0.798831,0.513356,0.871452,0.74374,0.789649,0.540902,0.835559,0.972454,7.95686,2.14061,4.22603,1.6095,3.73083,1.64574,4.14845,0.91937,0.495137,0.0888053,10.0915,1.2893,0.24197,0.292448,0.676974,0.302458,-1.1617,-0.317119,5.05639,1.06621,2.54334,1.87989,2.84312,18.6392,7.44971,6.68856,148,0,0.395206,0.230483,0.22554,0.301495,0.243855,0.2728,20.6201,111.649,97.481,16,10.2389,11.1786,36,28,8,0.777778,0.854835,47,0.631593,0.25,2,1,0,0,3,3,1,0.583829,0.416171,1,1,1,3,3,0,0,36,2.28867,1.26291,0.661921,2.76404,0.107625,0.188939,7.01244,-0.5759,2.97368,19.5346,81.1,22.6,5.80874,0.815507,0.631744,494,0.317803,385,0.313941,0.865026,0.894855,0.9667,5.42622,5.7569,18.7025,0.465384,-0.227466
Pde1bad3875,2018,2,1,24,25.1581,0,37,0.878378,0.932432,0.527027,0.932432,0.554054,0.608108,0.662162,0.22973,0.418919,0.445946,0.986486,3.51591,0.951424,3.08238,1.1816,0.43353,0.19243,7.23531,1.59768,3.46241,0.620263,-0.985605,-0.126833,-0.00224177,-0.00273778,-1.68292,-0.763119,-2.31701,-0.635421,0.118268,0.0247437,2.35573,1.75063,2.56904,18.5614,6.38835,5.37955,83,1,0.211877,0.21727,0.260345,0.118329,0.287887,0.172364,15.4643,106.379,94.0557,14,5.73069,5.53478,31,25,6,0.806452,0.791228,71,0.495796,0.258065,1,0,0,0,3,3,1,0.406136,-0.406136,1,0.969697,0.909091,3,5,2,0,31,1.15766,0.619274,2.18108,0.213005,-0.110689,0.0403863,7.9527,4.69525,-0.762619,21.1581,51.4,28.3,4.95376,-0.392236,0.772184,501,0.317942,511,0.454241,0.123422,0.123422,1,12.6261,5.3483,25.5073,3.52173,2.58642
Pde25a111c0,2013,3,1,19,19.5838,0,319,0.954545,0.838558,0.951411,0.766458,0.841693,0.225705,0.00626959,0.973354,0.962382,0.902821,0.894984,6.93032,1.85177,2.44848,0.921732,4.48184,2.00442,2.69442,0.601285,4.82602,0.861333,-6.20585,-0.796569,-1.4882,-1.79603,6.22187,2.83466,7.79921,2.12892,7.13134,1.50079,1.80171,1.31457,2.58734,19.3316,5.34702,5.10034,42,4,0.277297,0.150582,0.168154,0.0671515,0.226341,0.184533,16.3561,104.117,92.3086,14,15.9099,16.9163,38,25,13,0.657895,0.860966,41,0.609547,0.157895,0,0,0,0,3,2,0,,,1,0.857143,0.6875,2,2,0,0,38,2.18021,3.82161,0.783365,1.75373,-0.00228956,-1.024,19.4738,,3.89881,18.5818,36,16.8,2.99026,1.2565,0.653383,199,0.322415,9,0.330968,2.66932,2.82868,0.9437,0.469137,6.93226,18.0079,1.22493,4.23931
Pde91f9542b,2011,3,1,20,20.0329,0,451,0.941242,0.950111,0.761641,0.98337,0.626386,0.996674,0.549889,0.0920177,0.383592,0.413525,0.987805,6.36967,1.68519,4.79449,1.78654,1.57518,0.700419,9.49111,2.11503,2.03136,0.361392,29.7295,3.84136,-0.0960191,-0.114221,-1.66964,-0.758502,-2.16124,-0.593939,-1.34241,-0.283517,3.59159,2.58986,3.86661,17.7976,6.04997,5.9222,77,1,0.249858,0.257065,0.226138,0.482686,0.286679,0.183508,22.4625,110.108,93.1986,14,18.8978,22.8405,34,20,14,0.588235,0.910627,19,0.734934,0.176471,2,1,0,0,2,1,1,,,1,1,1,2,2,0,0,34,5.02404,7.99544,5.05623,12.2694,0.123576,-0.376913,16.8462,,-2.26343,19.0335,60.1,15.3,8.76305,-0.46721,0.696527,193,0.320382,99,0.376146,0.135249,0.169062,0.8,3.32983,4.19273,17.1429,-4.34691,0.248912
Pdeabbe5993,2022,2,1,22,22.5763,0,566,0.94258,0.931979,0.84894,0.971731,0.803004,0.976148,0.623675,0.553887,0.626325,0.671378,0.963781,5.28524,1.43966,3.40763,1.32852,1.87761,0.837701,9.27852,2.028,3.58236,0.636519,17.3279,2.25514,0.132719,0.165184,-0.649636,-0.298128,-0.309085,-0.0855818,2.01271,0.416146,2.6852,2.00419,3.29319,17.8049,8.89585,6.8036,77,2,0.248364,0.252821,0.236086,0.342208,0.214382,0.212343,21.062,109.974,93.7525,18,17.1828,16.5245,35,25,10,0.714286,0.887692,27,0.623653,0.114286,0,0,0,0,1,0,0,,,1,0.967742,0.888889,3,3,0,0,35,2.88416,3.70141,2.51053,8.10791,0.223685,0.193088,17.579,-0.76745,-1.73991,20.5749,41.5,20.9,7.96109,-0.593467,0.703984,256,0.306265,225,0.397719,0.837521,0.904522,0.9259,6.61554,8.34171,21.7421,-0.971167,4.09272
Pded0fedf79,2012,2,1,21,21.6044,0,565,0.924779,0.977876,0.549558,0.753982,0.89115,0.997345,0.784956,0.322124,0.351327,0.534513,0.983186,5.42916,1.44691,5.29543,1.98466,0.133717,0.0598148,2.83101,0.628327,7.0748,1.26769,30.0052,3.86826,0.525225,0.630788,-1.16365,-0.529137,-2.46988,-0.676932,0.0134825,0.00284058,3.12636,2.26448,1.87215,19.0817,4.95888,4.11314,73,1,0.368808,0.205482,0.164108,0.512542,0.253183,0.212956,14.9665,112.431,101.311,12,5.90733,4.85291,33,25,8,0.757576,0.761985,79,0.492727,0.212121,1,0,0,0,2,1,1,0.305823,-0.305823,1,1,1,4,4,0,0,33,1.24725,-0.229414,2.28587,1.11269,-0.158329,0.0562004,7.9541,6.90035,1.76319,18.6064,66.4,26.5,4.53057,0.657984,0.738303,584,0.338689,360,0.399614,0,0,,4.71812,5.87533,15.3374,-2.94396,7.452
Pdee21247bb,2019,3,1,21,21.2183,0,568,0.682218,0.96919,0.0396127,0.985035,0.955106,0.731514,0.315141,0.305458,0.105634,0.368838,0.997359,1.46716,0.397504,4.93396,1.897,-3.4668,-1.5401,11.263,2.47559,10.1915,1.82059,3.60827,0.46553,-0.51267,-0.630696,-1.19084,-0.540565,-4.05678,-1.11655,-1.57486,-0.328165,4.42746,3.29091,1.27859,17.2661,5.15542,3.70892,249,0,0.228709,0.289721,0.32365,0.206534,0.307549,0.254746,8.64556,115.18,107.364,12,3.89189,4.44172,34,26,8,0.764706,0.65676,115,0.389491,0.0882353,0,0,0,0,3,2,0,,,1,0.945312,0.787879,4,4,0,0,34,0.9288,2.24619,2.3983,2.11428,-0.0590895,0.0163198,12.7606,1.05895,-5.72947,18.2177,6.9,21.4,7.8937,-1.34637,0.804107,501,0.375798,699,0.428309,0.49873,0.529901,0.9412,11.5608,4.80028,28.7055,2.53195,9.32959
Pdf5a3388b3,2023,3,,19,19.8631,0,226,0.745575,0.493363,0.838496,0.14823,0.488938,0.212389,0.24115,0.89823,0.756637,0.922566,0.396018,1.70829,0.467836,-0.298114,-0.117608,2.0064,0.898049,-4.72307,-1.02813,-0.00948505,-0.00168932,-7.0316,-0.921262,-0.601465,-0.751021,1.44244,0.668581,1.2249,0.340462,6.74844,1.39573,-0.608859,-0.457204,2.42218,20.181,5.34277,4.83169,127,0,0.068846,0.0782834,0.0696198,0.0585602,0.0401598,0.232083,13.4479,111.115,101.667,16,16.5245,13.5213,33,19,14,0.575758,0.743168,87,0.632609,0.151515,0,0,0,0,2,1,0,,,1,1,1,1,1,0,0,33,,,,,,,,,1.81643,19.8631,51,15.1,0,0.467836,0.723723,35,0.336377,76,0.387346,0.76696,0.825957,0.9286,6.4091,3.36282,10.3834,-0.275353,-1.11527
Pdf653f9244,2026,2,1,18,18.9569,0,19,,,,,,,,,,,,6.62567,1.81042,2.46857,0.978949,4.1571,1.85865,-0.0582389,-0.0126489,2.46825,0.439548,-8.06631,-1.06151,-0.00555926,-0.00693693,0.862538,0.402957,5.2811,1.473,13.8068,2.86116,1.39782,1.05491,8.142,19.6511,13.6104,11.9793,13,7,0.0981426,0.122857,0.123769,0.0499988,0.109331,0.141019,39.6205,124.595,90.3067,13,23.4684,23.1287,37,30,7,0.810811,0.971392,5,0.733847,0.324324,3,2,0,0,3,2,1,2.50821,-0.508214,1,1,1,1,1,0,0,37,,,,,,,,,6.28734,18.9569,61.8,19.5,0,1.81042,0.625305,58,0.315582,90,0.309723,1.52439,1.56795,0.9722,6.05732,3.09234,15.331,0.464211,-0.83301
Pdfe2a49906,2008,2,,19,19.2498,1,262,0.998092,0.998092,0.990458,0.910305,0.994275,0.564885,0.318702,0.923664,0.994275,0.994275,0.994275,,,,,,,,,,,,,,,,,,,,,,,5.91262,18.516,8.14171,7.84836,37,6,0.280402,0.202408,0.236654,0.132827,0.273214,0.178324,35.5829,114.692,85.6396,16,,21.8535,38,34,4,0.894737,0.974137,3,0.704667,0.210526,5,4,1,0,3,3,1,,,1,1,1,1,1,0,0,38,,,,,,,,,13.5467,19.2498,74.1,27.2,0,,,251,,82,,,,,4.42202,,23.564,0.803353,9.87848
Pdff50197cb,2024,2,1,23,23.3128,0,398,0.928392,0.95603,0.777638,0.948492,0.948492,0.657035,0.669598,0.806533,0.893216,0.915829,0.986181,5.48444,1.50198,4.08312,1.61082,1.40132,0.62722,7.58906,1.65201,9.76236,1.73871,1.02521,0.13432,0.251193,0.313652,1.22087,0.565884,4.41907,1.22828,7.28729,1.50718,3.35917,2.52246,-0.396581,17.7672,1.80572,1.4813,134,0,0.663355,0.244783,0.280108,0.147094,0.365795,0.480061,8.23463,105.588,103.674,11,1.25248,2.19757,31,22,9,0.709677,0.523313,158,0.366127,0.129032,1,0,0,0,3,3,1,0.217793,-0.217793,1,1,1,1,1,0,0,31,,,,,,,,,6.42337,23.3128,87.3,28.1,0,1.50198,0.802924,145,0.332362,152,0.470562,0.763504,0.763504,1,8.58948,6.52796,24.7845,1.15967,9.55973
Pe000f38dce,2017,2,,23,23.2005,0,191,0.764398,0.602094,0.790576,0.426702,0.680628,0.277487,0.0811518,0.806283,0.905759,0.803665,0.513089,2.07033,0.559366,0.306509,0.117091,1.76382,0.78188,-2.04969,-0.454389,3.34877,0.599837,-6.05349,-0.775179,-1.08606,-1.32095,1.03936,0.467774,5.43083,1.48727,5.12216,1.07653,-0.129811,-0.0962245,6.43022,19.8355,10.0731,9.25908,66,1,0.03649,0.0702436,0.0729925,0.0362456,0.0760951,0.146753,30.9447,116.986,87.6558,15,22.0079,23.6865,37,28,9,0.756757,0.961087,2,0.70044,0.216216,3,2,0,0,3,2,1,3.32272,-1.32272,0.945946,0.962617,0.942857,3,3,0,0,37,1.39843,-0.0395675,3.46999,-0.540804,-0.153417,-0.52405,5.53536,-2.12692,0.134216,21.1992,30.7,21.4,2.89462,-0.156577,0.540374,210,,0,,0.784312,0.998216,0.7857,0,5.06238,15.6862,1.01641,3.04257
Pe00e8a81b3,2015,2,,22,22.809,0,496,0.992944,0.978831,0.96875,0.547379,0.714718,0.99496,0.991935,0.203629,0.341734,0.495968,0.930444,10.4517,2.80276,5.78108,2.19612,4.67061,2.05965,0.152698,0.0338143,3.29794,0.591315,25.502,3.25613,2.37517,2.86434,-1.59442,-0.715032,-2.92386,-0.797657,-0.80704,-0.169625,2.08495,1.53283,6.44826,19.7164,9.42159,9.03491,3,8,0.237003,0.158246,0.135692,0.450758,0.171062,0.151421,36.4964,117.788,86.0228,14,17.2666,16.117,38,34,4,0.894737,0.965536,4,0.676267,0.263158,4,3,0,0,3,3,1,2.67984,0.320164,1,1,1,4,5,1,0,38,1.25386,0.934888,-0.179297,2.26987,-0.188647,-0.0360938,2.59671,1.8532,6.22441,18.809,76,17.6,5.16669,1.82726,0.745711,235,0.358079,356,0.387633,0,0,,4.01649,2.9361,13.6442,-1.66206,4.03383
Pe03992058c,2010,2,1,22,22.2533,1,731,0.98974,0.5342,0.999316,0.657319,0.867989,0.166211,0.173735,0.997948,0.892613,0.967168,0.881669,8.28073,2.19732,0.107451,0.040034,8.17328,3.62652,1.59831,0.356203,5.52729,0.980642,-7.98759,-1.03264,-0.798743,-0.9379,12.4274,5.63419,4.9568,1.3749,9.8586,2.08001,1.57603,1.13562,2.98755,19.4084,4.75336,4.64722,50,1,0.345047,0.173738,0.189169,0.0692653,0.209213,0.205389,21.4516,107.52,92.157,15,15.6292,17.7932,36,24,12,0.666667,0.883751,42,0.637795,0.194444,0,0,0,0,3,2,0,,,1,1,1,3,3,0,0,36,0.333418,3.08486,-0.0439715,1.48926,0.0418323,-0.584706,5.4534,1.10682,10.3871,20.2519,70.4,13.5,-0.89004,2.69423,0.601336,465,0.333434,3,0.267901,1.90476,2.04586,0.931,0,5.9612,17.4956,-0.017211,6.66598
Pe05466ea0a,2024,2,1,23,23.9261,0,398,0.873116,0.644472,0.928392,0.242462,0.395729,0.285176,0.53392,0.61809,0.711055,0.940955,0.589196,4.25444,1.16535,0.938945,0.371548,3.31551,1.48627,-3.73163,-0.811265,-0.718864,-0.128128,-4.7478,-0.623426,-0.0296057,-0.036999,-0.330729,-0.154023,0.780731,0.217458,8.67676,1.79599,0.366918,0.276074,3.83021,20.0899,7.08941,6.16172,37,6,0.156006,0.103324,0.106365,0.0800898,0.128749,0.152729,20.1873,111.414,94.6674,12,18.3715,21.0473,34,18,16,0.529412,0.867425,39,0.712373,0.176471,0,0,0,0,2,1,0,,,1,0.993631,0.967742,5,5,0,0,34,1.1243,0.736263,0.137783,1.74985,-0.00587436,-0.306601,5.43528,3.48819,-0.239124,19.9261,34,19.2,5.4128,-0.097739,0.769365,592,0.326009,569,0.443357,0.567375,0.661937,0.8571,7.46147,3.35697,12.0095,-0.332808,-0.535649
Pe0ab16a2ed,2011,2,1,22,22.1054,0,472,0.965042,0.768008,0.960805,0.152542,0.619703,0.915254,0.720339,0.685381,0.471398,0.893008,0.676907,5.95984,1.57676,1.5888,0.592024,4.37103,1.94363,-4.77052,-1.06308,1.15578,0.205621,12.6877,1.63939,0.307112,0.365328,-0.105941,-0.0481278,-1.60028,-0.439779,6.13182,1.29504,0.440921,0.317944,1.80542,20.6962,5.1078,3.75189,189,0,0.396966,0.144379,0.121276,0.34757,0.192168,0.268749,16.0377,101.558,92.8631,14,11.0882,9.67106,34,24,10,0.705882,0.837616,52,0.557475,0.117647,0,0,0,0,3,2,0,,,1,1,1,4,4,0,0,34,1.37374,1.36067,2.75389,0.148391,-0.228139,0.151213,8.69327,-0.72173,3.14246,19.1047,53.7,12.3,3.85502,0.950695,0.62399,390,0.291035,196,0.332955,0.415668,0.479617,0.8667,2.39779,2.8777,9.24061,-1.8994,2.37287
Pe0ad9b9ce5,2021,2,1,22,22.319,0,509,0.979371,0.971513,0.938114,0.910609,0.953831,0.72888,0.401768,0.866405,0.781925,0.775049,0.995088,8.00004,2.17708,4.69859,1.82502,3.30145,1.4696,6.6108,1.44494,9.98745,1.78276,4.25356,0.552145,-0.277292,-0.34445,1.86226,0.850796,1.87854,0.518622,3.83035,0.793761,3.49036,2.60376,1.97191,18.4021,6.2451,5.24069,5,4,0.384326,0.194351,0.235794,0.171686,0.315546,0.247797,16.3112,102.495,92.8997,16,15.078,18.8572,27,14,13,0.518519,0.807046,63,0.758556,0.333333,0,0,0,0,1,0,0,,,0.888889,0.968,0.888889,4,4,0,0,27,1.44958,3.96792,1.30436,2.58647,0.20875,-0.0343966,4.97492,0.16071,4.63618,19.3183,59.9,13.6,4.27136,1.30756,0.740694,385,0.33289,251,0.407804,1.24031,1.29199,0.96,3.3515,9.66408,22.9457,0.329916,10.2793
Pe0b660d280,2020,3,1,18,18.6502,0,75,0.926667,0.806667,0.94,0.846667,0.98,0.126667,0.0666667,0.98,0.94,0.953333,0.993333,6.28978,1.70734,3.01524,1.16433,3.27454,1.45532,4.59208,1.00638,11.2473,2.00304,-7.41956,-0.960045,-1.00022,-1.23715,5.28052,2.40103,5.69197,1.5688,7.37295,1.52993,3.79426,2.82361,2.40408,19.0112,4.10764,3.94632,8,4,0.289969,0.195538,0.240373,0.0678429,0.269795,0.165932,15.8213,103.319,92.276,17,11.0672,15.078,32,15,17,0.46875,0.847574,48,0.677053,0.15625,,,,,1,0,,,,1,1,1,1,1,0,0,32,,,,,,,,,5.72264,18.6502,80.2,24.2,0,1.70734,0.749154,199,0.2644,20,0.484754,1.0058,1.16054,0.8667,1.09685,7.46615,21.0059,0.918667,9.43468
Pe0da967ad1,2016,2,1,22,22.6639,0,485,0.918557,0.881443,0.827835,0.494845,0.860825,0.398969,0.864948,0.757732,0.547423,0.239175,0.864948,4.8761,1.3118,2.88536,1.0989,1.99073,0.87815,-0.0632524,-0.0140178,6.16209,1.1052,-3.90047,-0.498331,0.567989,0.686478,0.810199,0.36198,-0.666151,-0.181844,-3.31179,-0.698335,1.46603,1.08361,3.40708,19.6155,6.64563,5.57363,186,0,0.233497,0.165074,0.186782,0.104673,0.178802,0.199285,19.8997,113.175,99.3949,12,10.2389,11.1786,38,28,10,0.736842,0.862747,43,0.606255,0.157895,0,0,0,0,2,1,0,,,1,0.948529,0.787879,4,4,0,0,38,0.812456,0.592021,2.35737,-0.82882,-0.475512,0.167182,7.04021,0.76805,3.6718,19.666,66.9,20.8,2.16977,0.980986,0.672726,468,0.349537,280,0.323188,0.493016,0.493016,1,6.58166,5.48891,17.65,0.800033,6.25125
Pe0ef621774,2021,2,1,23,23.2526,1,207,0.582126,0.625604,0.519324,0.480676,0.722222,0.2657,0.628019,0.432367,0.640097,0.73913,0.557971,0.930569,0.253239,0.773485,0.300437,0.157093,0.0699281,-0.472889,-0.103361,3.30895,0.590648,-4.82626,-0.626486,0.0566237,0.0703375,-1.02263,-0.467201,0.320407,0.0884569,3.26992,0.677623,0.241617,0.180243,-1.28112,19.5555,1.52277,1.01582,162,0,0.45029,0.141346,0.153316,0.106559,0.172678,0.356136,2.84081,100.634,104.753,13,3.10913,5.46604,19,9,10,0.473684,0.458133,176,0.447136,0.0526316,0,0,0,0,1,0,0,,,1,0.805195,0.548387,3,4,1,0,19,1.88764,1.44108,3.15017,2.55302,0.4421,0.104855,13.3589,1.84244,-3.36561,20.2519,5.6,19.4,5.2189,-1.00018,0.691586,108,0.357666,211,0.33392,0.0755737,0.0755737,1,7.39292,3.62754,15.6582,0.0109848,3.77602
Pe0f4e51abf,2017,2,1,23,23.6934,0,191,0.997382,0.924084,0.97644,0.353403,0.929319,0.465969,0.363874,0.929319,0.84555,0.921466,0.965969,7.88536,2.13382,3.12723,1.19879,4.75812,2.11198,-2.75752,-0.608908,8.40107,1.50498,-3.64829,-0.469482,-0.551439,-0.673449,3.88734,1.76271,3.88,1.06406,8.25565,1.72723,2.01435,1.49694,5.89118,20.1581,7.96278,7.47907,2,9,0.194405,0.126687,0.127717,0.109506,0.144525,0.159346,31.7607,121.154,94.2087,15,20.6749,22.4162,37,28,9,0.756757,0.940809,11,0.73506,0.324324,2,1,0,0,4,4,1,1.74752,-0.74752,0.945946,0.819672,0.25,5,5,0,0,37,0.725215,1.01729,1.16159,1.24206,-0.0806251,0.558326,7.15291,-0.57497,4.96086,19.6934,28.1,16.5,3.83313,1.32982,0.575648,395,,0,,0.423484,0.461983,0.9167,0,6.81425,14.7065,-0.862741,8.28557
Pe10b161d55,2017,2,,21,21.7276,0,554,0.852888,0.990072,0.286101,0.722022,0.959386,0.495487,0.294224,0.0731047,0.51444,0.557762,0.975632,4.04277,1.09228,5.37919,2.05492,-1.33641,-0.592415,2.51418,0.557361,9.41969,1.68727,-1.75805,-0.225127,-0.632682,-0.769514,-1.72173,-0.774882,-1.53798,-0.421186,0.738381,0.155186,2.97469,2.20504,3.50913,19.1799,8.67578,7.59354,20,4,0.172187,0.153276,0.188491,0.114755,0.211674,0.145747,18.7181,114.876,99.0133,14,16.384,18.3383,34,18,16,0.529412,0.875752,37,0.670977,0.147059,0,0,0,0,2,1,0,,,0.882353,0.737864,0.371429,3,3,0,0,34,1.06572,0.0951846,2.97255,1.36245,0.0131028,-0.0305122,1.35997,-6.39414,3.23419,19.7262,72.5,25.2,1.66198,0.857867,0.808448,221,0.391108,494,0.41734,0.131148,0.131148,1,13.3973,3.84699,22.3388,2.68808,8.56987
Pe1228b6b2c,2011,3,1,20,20.2765,0,451,0.992239,0.985588,0.894678,0.945676,0.655211,0.624169,0.372506,0.655211,0.678492,0.866962,0.98337,8.6366,2.28493,5.95584,2.21929,2.68076,1.19203,7.04246,1.56937,2.46843,0.439149,0.399576,0.0516293,-0.396903,-0.47214,0.0448115,0.0203574,1.52237,0.418367,6.15439,1.2998,3.31631,2.39136,5.57368,18.418,9.62371,8.30673,11,6,0.232588,0.218911,0.248427,0.1567,0.266463,0.172872,30.6368,111.399,87.4505,12,22.3766,17.8221,36,28,8,0.777778,0.953108,5,0.670269,0.222222,2,1,0,0,3,2,1,,,1,1,1,2,2,0,0,36,2.25108,2.69544,2.22623,1.51942,-0.276424,0.0730869,19.0962,,5.69008,19.2772,49.2,23.5,3.21713,1.59511,0.710371,186,0.35523,393,0.35514,0.448276,0.482759,0.9286,11.7651,3.2069,23.138,3.29853,1.1609
Pe1411c667e,2023,2,1,20,20.9227,0,366,0.984973,0.995902,0.930328,0.887978,0.971311,0.472678,0.319672,0.872951,0.949454,0.938525,0.987705,8.72221,2.38325,5.53993,2.1743,3.18228,1.42083,6.26446,1.36544,11.331,2.01752,-2.36077,-0.308361,-0.396748,-0.494732,1.42273,0.654188,6.51334,1.80849,8.2553,1.70524,3.2458,2.42997,6.95674,18.5142,12.6992,10.7711,49,6,0.168734,0.179459,0.218994,0.0745622,0.204189,0.138327,36.5693,119.472,90.2885,16,16.1404,18.3715,39,31,8,0.794872,0.96428,1,0.706588,0.282051,6,6,1,1,2,1,1,4.01602,1.98398,1,0.957895,0.878788,3,3,0,0,39,2.48996,1.47216,4.05545,2.18877,0.00771922,-1.10765,9.90755,5.11503,3.6945,18.924,42.4,22.9,5.58561,1.10968,0.707032,256,0.318364,53,0.388669,1.08004,1.31148,0.8235,2.93705,10.0675,25.8824,3.78977,10.6598
Pe19880ee92,2019,2,1,22,22.152,0,488,0.98668,0.957992,0.976434,0.664959,0.63832,0.867828,0.530738,0.727459,0.796107,0.715164,0.941598,8.45429,2.29056,4.0698,1.56475,4.38449,1.94778,2.14015,0.470403,3.43512,0.613641,7.47383,0.964253,-0.193077,-0.237526,0.363683,0.165089,2.60818,0.717852,3.50123,0.729575,2.33402,1.73487,4.16955,19.4086,7.45789,6.87842,144,0,0.211838,0.12794,0.144454,0.150864,0.282957,0.184445,24.7304,105.592,87.7316,14,22.4952,21.945,34,25,9,0.735294,0.90979,20,0.717921,0.176471,1,0,0,0,2,1,1,1.22584,-1.22584,0.735294,0.906475,0.735294,4,4,0,0,34,1.58971,1.78195,1.94351,3.40836,0.173897,0.0241986,1.68743,-3.83975,4.87965,19.1513,64.4,19.1,4.48417,1.39139,0.706279,402,0.352033,331,0.354245,0.683311,0.683311,1,4.44298,3.04862,16.9777,-0.623323,3.04874
