pid,draft_year,source_year,source_filename,source_row,match_method
P0cd98a270c,2020,2020,combine_2020.json,10,unique_nba_id
P429838957d,2020,2020,combine_2020.json,29,unique_nba_id
P90a7395cb0,2020,2020,combine_2020.json,34,unique_nba_id
P32d7e7e1eb,2020,2020,combine_2020.json,3,unique_nba_id
Pdc083a80a9,2020,2020,combine_2020.json,15,unique_nba_id
Pe0b660d280,2020,2020,combine_2020.json,37,unique_nba_id
Pe237a28a37,2020,2020,combine_2020.json,24,unique_nba_id
P63236d3a70,2020,2020,combine_2020.json,28,unique_nba_id
P170284fab5,2020,2020,combine_2020.json,30,unique_nba_id
P866e6f90bf,2020,2020,combine_2020.json,16,unique_nba_id
Pb3e461d4cf,2020,2020,combine_2020.json,35,unique_nba_id
Pdc49b6ecb0,2020,2020,combine_2020.json,32,unique_nba_id
P34a08a87d4,2020,2020,combine_2020.json,11,unique_nba_id
Pc74b3d476e,2020,2020,combine_2020.json,36,unique_nba_id
Pee12c1b431,2020,2020,combine_2020.json,33,unique_nba_id
P2b95cb9990,2020,2020,combine_2020.json,31,unique_nba_id
Pceb9387e05,2020,2020,combine_2020.json,14,unique_nba_id
P4cd6438cc3,2020,2020,combine_2020.json,20,unique_nba_id
P1f88525e9f,2020,2020,combine_2020.json,40,unique_nba_id
P1cf3ac09b1,2020,2020,combine_2020.json,43,unique_nba_id
P04282e0cbf,2020,2020,combine_2020.json,44,unique_nba_id
P2ca61183dc,2020,2020,combine_2020.json,23,unique_nba_id
P9580c6ee97,2020,2020,combine_2020.json,12,unique_nba_id
P2cd53b2728,2020,2020,combine_2020.json,17,unique_nba_id
P641ed83c9a,2020,2020,combine_2020.json,13,unique_nba_id
Pc09cd8c6d0,2020,2020,combine_2020.json,21,unique_nba_id
P625909539a,2020,2020,combine_2020.json,22,unique_nba_id
P63a2ab1a2a,2020,2020,combine_2020.json,18,unique_nba_id
Pf75af7bb1f,2020,2020,combine_2020.json,1,unique_nba_id
P16e9d60aa9,2020,2020,combine_2020.json,9,unique_nba_id
P08bc96e9be,2020,2020,combine_2020.json,2,unique_nba_id
P5b50a9b58b,2020,2020,combine_2020.json,42,unique_exact_same_cohort_name
Pd3cfd798be,2020,2020,combine_2020.json,41,unique_exact_same_cohort_name
P0326e23b0d,2021,2021,combine_2021.json,4,unique_nba_id
P88205fde52,2021,2021,combine_2021.json,20,unique_nba_id
P90932c4b0a,2021,2021,combine_2021.json,55,unique_nba_id
P82dc635a40,2021,2021,combine_2021.json,8,unique_nba_id
P64263ced9d,2021,2021,combine_2021.json,19,unique_nba_id
Pb1d56c9c96,2021,2021,combine_2021.json,65,unique_nba_id
Pe225c37146,2021,2021,combine_2021.json,49,unique_nba_id
P7dcdc4ccdd,2021,2021,combine_2021.json,35,unique_nba_id
P9fd480084b,2021,2021,combine_2021.json,14,unique_nba_id
P152905cef4,2021,2021,combine_2021.json,27,unique_nba_id
P5480a34012,2021,2021,combine_2021.json,57,unique_nba_id
Pf6213e9937,2021,2021,combine_2021.json,11,unique_nba_id
P21372aaded,2021,2021,combine_2021.json,30,unique_nba_id
P54240b8a24,2021,2021,combine_2021.json,48,unique_nba_id
P90b2305671,2021,2021,combine_2021.json,61,unique_nba_id
P9e82692a6d,2021,2021,combine_2021.json,70,unique_nba_id
P6680e3073f,2021,2021,combine_2021.json,7,unique_nba_id
P1e1b55c58c,2021,2021,combine_2021.json,12,unique_nba_id
P61d8f8df57,2021,2021,combine_2021.json,25,unique_nba_id
P69549f38f2,2021,2021,combine_2021.json,31,unique_nba_id
P606c98790a,2021,2021,combine_2021.json,43,unique_nba_id
Pa0882490f6,2021,2021,combine_2021.json,47,unique_nba_id
P87ada0d006,2021,2021,combine_2021.json,26,unique_nba_id
Pfce02776de,2021,2021,combine_2021.json,41,unique_nba_id
Pa090759337,2021,2021,combine_2021.json,6,unique_nba_id
Pe728a39ea0,2021,2021,combine_2021.json,59,unique_nba_id
Pc624860c4a,2021,2021,combine_2021.json,64,unique_nba_id
P85bbbd5241,2021,2021,combine_2021.json,9,unique_nba_id
P392363bcf2,2021,2021,combine_2021.json,28,unique_nba_id
P721d8fa8f9,2021,2021,combine_2021.json,29,unique_nba_id
P30169adef4,2021,2021,combine_2021.json,52,unique_nba_id
P3364db28a5,2021,2021,combine_2021.json,16,unique_nba_id
P0057628fa2,2021,2021,combine_2021.json,34,unique_nba_id
P2c8aa67899,2021,2021,combine_2021.json,44,unique_nba_id
P41bcb3bebd,2021,2021,combine_2021.json,56,unique_nba_id
Pe28113186c,2021,2021,combine_2021.json,63,unique_nba_id
P44ea7b86af,2021,2021,combine_2021.json,15,unique_nba_id
P4e35bd6add,2021,2021,combine_2021.json,53,unique_nba_id
P2b13664da5,2021,2021,combine_2021.json,18,unique_nba_id
Pc9a85d9349,2021,2021,combine_2021.json,22,unique_nba_id
P45a39b68c1,2021,2021,combine_2021.json,3,unique_nba_id
P60da7b4537,2021,2021,combine_2021.json,17,unique_nba_id
Pc37129efde,2021,2021,combine_2021.json,67,unique_nba_id
P624b2b5afe,2021,2021,combine_2021.json,40,unique_nba_id
Pcf11d56327,2021,2021,combine_2021.json,21,unique_nba_id
Pd1118f9ab3,2021,2021,combine_2021.json,37,unique_nba_id
Pba95727095,2021,2021,combine_2021.json,60,unique_nba_id
Pac178f1473,2021,2021,combine_2021.json,68,unique_nba_id
Pf2b31fcc76,2021,2021,combine_2021.json,51,unique_nba_id
Pbfadf35dca,2021,2021,combine_2021.json,38,unique_nba_id
Pff95561f44,2021,2021,combine_2021.json,71,unique_nba_id
P130d4826ef,2021,2021,combine_2021.json,72,unique_nba_id
P61afdc25a4,2021,2021,combine_2021.json,13,unique_nba_id
Pc3e0235987,2021,2021,combine_2021.json,45,unique_nba_id
Pc131e1ee6f,2021,2021,combine_2021.json,69,unique_nba_id
P77f7109f5b,2021,2021,combine_2021.json,66,unique_nba_id
Pcfa1d05a1c,2021,2021,combine_2021.json,32,unique_nba_id
P5705590403,2021,2021,combine_2021.json,5,unique_nba_id
P969b4447cc,2021,2021,combine_2021.json,62,unique_exact_same_cohort_name
P3da5d3f3f2,2021,2021,combine_2021.json,50,unique_exact_same_cohort_name
P71a175d36d,2021,2021,combine_2021.json,39,unique_exact_same_cohort_name
P6bb68789bc,2021,2021,combine_2021.json,73,unique_exact_same_cohort_name
P76ebdc8d77,2022,2022,combine_2022.json,54,unique_nba_id
P9d848af991,2022,2022,combine_2022.json,0,unique_nba_id
P9e732e040b,2022,2022,combine_2022.json,34,unique_nba_id
P6521ad0003,2022,2022,combine_2022.json,10,unique_nba_id
P8d79cd923c,2022,2022,combine_2022.json,55,unique_nba_id
Pe22f69b7a0,2022,2022,combine_2022.json,41,unique_nba_id
P13f00227af,2022,2022,combine_2022.json,17,unique_nba_id
P4e8883caf8,2022,2022,combine_2022.json,4,unique_nba_id
Pab39ee5462,2022,2022,combine_2022.json,14,unique_nba_id
Paf2b091294,2022,2022,combine_2022.json,24,unique_nba_id
P20596267f7,2022,2022,combine_2022.json,27,unique_nba_id
P16b88a2183,2022,2022,combine_2022.json,31,unique_nba_id
Pfa7a6f2536,2022,2022,combine_2022.json,2,unique_nba_id
P12c0373e62,2022,2022,combine_2022.json,64,unique_nba_id
Pbfdaa31fd0,2022,2022,combine_2022.json,29,unique_nba_id
Pce7c8a9da0,2022,2022,combine_2022.json,44,unique_nba_id
P919e355315,2022,2022,combine_2022.json,15,unique_nba_id
P86df290cda,2022,2022,combine_2022.json,53,unique_nba_id
Pa95793f720,2022,2022,combine_2022.json,26,unique_nba_id
P7d4b1d6e8f,2022,2022,combine_2022.json,63,unique_nba_id
Pa408da26a2,2022,2022,combine_2022.json,72,unique_nba_id
Pae46fa4aa5,2022,2022,combine_2022.json,6,unique_nba_id
P5cba6e4b4b,2022,2022,combine_2022.json,74,unique_nba_id
P3a3a5bbbef,2022,2022,combine_2022.json,21,unique_nba_id
P14882ceff6,2022,2022,combine_2022.json,22,unique_nba_id
P1191691c20,2022,2022,combine_2022.json,33,unique_nba_id
Paac5dcb74c,2022,2022,combine_2022.json,12,unique_nba_id
P3a5b76349f,2022,2022,combine_2022.json,76,unique_nba_id
Pe3c0fc5a9e,2022,2022,combine_2022.json,66,unique_nba_id
Pa6b76d042d,2022,2022,combine_2022.json,52,unique_nba_id
Pd6b4848f72,2022,2022,combine_2022.json,8,unique_nba_id
P8c8d5105c2,2022,2022,combine_2022.json,11,unique_nba_id
Pa89859be17,2022,2022,combine_2022.json,77,unique_nba_id
P50d6953351,2022,2022,combine_2022.json,58,unique_nba_id
P8be99fecd0,2022,2022,combine_2022.json,1,unique_nba_id
Pa5128e8532,2022,2022,combine_2022.json,37,unique_nba_id
Pa2e8c74c1f,2022,2022,combine_2022.json,78,unique_nba_id
Pa067c50f94,2022,2022,combine_2022.json,16,unique_nba_id
Pd5316f2e65,2022,2022,combine_2022.json,46,unique_nba_id
P3b1e823247,2022,2022,combine_2022.json,7,unique_nba_id
P9345155d6a,2022,2022,combine_2022.json,38,unique_nba_id
Pdd8eeaed18,2022,2022,combine_2022.json,71,unique_nba_id
Pafb050f1ad,2022,2022,combine_2022.json,60,unique_nba_id
P19ae0a39ff,2022,2022,combine_2022.json,23,unique_nba_id
P4b5f95e771,2022,2022,combine_2022.json,19,unique_nba_id
P868c7d320b,2022,2022,combine_2022.json,57,unique_nba_id
Pe54f989cc8,2022,2022,combine_2022.json,28,unique_nba_id
P416088a2b5,2022,2022,combine_2022.json,69,unique_nba_id
P123f055136,2022,2022,combine_2022.json,36,unique_nba_id
Pc69570e4d2,2022,2022,combine_2022.json,73,unique_nba_id
P9a2935e78c,2022,2022,combine_2022.json,43,unique_nba_id
Pdeabbe5993,2022,2022,combine_2022.json,79,unique_nba_id
Pc5f6ac0bb7,2022,2022,combine_2022.json,18,unique_nba_id
Pc99b219586,2022,2022,combine_2022.json,9,unique_nba_id
P22caf129cd,2022,2022,combine_2022.json,62,unique_nba_id
P97df826a61,2022,2022,combine_2022.json,39,unique_nba_id
P63014948f5,2022,2022,combine_2022.json,59,unique_nba_id
P0234a21988,2022,2022,combine_2022.json,3,unique_nba_id
P821b19c2a1,2022,2022,combine_2022.json,42,unique_nba_id
Pec93c68939,2022,2022,combine_2022.json,49,unique_exact_same_cohort_name
P96bc00aaed,2022,2022,combine_2022.json,50,unique_exact_same_cohort_name
P3ebbedffb1,2022,2022,combine_2022.json,40,unique_exact_same_cohort_name
Pe2f97b33d4,2022,2022,combine_2022.json,13,unique_exact_same_cohort_name
Pc4ba85a58f,2023,2023,combine_2023.json,53,unique_nba_id
P18c14dbf8f,2023,2023,combine_2023.json,79,unique_nba_id
P51e5ade0ce,2023,2023,combine_2023.json,22,unique_nba_id
P5698276a02,2023,2023,combine_2023.json,65,unique_nba_id
Pe8ffde2213,2023,2023,combine_2023.json,70,unique_nba_id
P2db6f2cc8f,2023,2023,combine_2023.json,43,unique_nba_id
P3dd06c5ebd,2023,2023,combine_2023.json,30,unique_nba_id
P9aef7770b8,2023,2023,combine_2023.json,63,unique_nba_id
P47a1cc70a3,2023,2023,combine_2023.json,49,unique_nba_id
P26ad072598,2023,2023,combine_2023.json,58,unique_nba_id
Pd5f2794063,2023,2023,combine_2023.json,80,unique_nba_id
P396ba96b58,2023,2023,combine_2023.json,29,unique_nba_id
P0fe65d2eb8,2023,2023,combine_2023.json,19,unique_nba_id
Pbf5a7a4d5b,2023,2023,combine_2023.json,9,unique_nba_id
P144ed94c77,2023,2023,combine_2023.json,76,unique_nba_id
P664a2ede66,2023,2023,combine_2023.json,44,unique_nba_id
Pe60cc64195,2023,2023,combine_2023.json,23,unique_nba_id
P1999b4880f,2023,2023,combine_2023.json,66,unique_nba_id
P9180c4596b,2023,2023,combine_2023.json,67,unique_nba_id
Pa813594724,2023,2023,combine_2023.json,4,unique_nba_id
Pfdcf13c664,2023,2023,combine_2023.json,14,unique_nba_id
P71f8c1b48d,2023,2023,combine_2023.json,56,unique_nba_id
P7200ebcdd8,2023,2023,combine_2023.json,27,unique_nba_id
P1e59a7a7a1,2023,2023,combine_2023.json,78,unique_nba_id
P7bf5b1ca03,2023,2023,combine_2023.json,73,unique_nba_id
Pf0ef0714b6,2023,2023,combine_2023.json,74,unique_nba_id
P523c5eb5e6,2023,2023,combine_2023.json,18,unique_nba_id
P655613d84a,2023,2023,combine_2023.json,37,unique_nba_id
P0b253c1504,2023,2023,combine_2023.json,20,unique_nba_id
P6b4a74f110,2023,2023,combine_2023.json,7,unique_nba_id
P0035c2f0b3,2023,2023,combine_2023.json,26,unique_nba_id
Pdcc28d7d6b,2023,2023,combine_2023.json,38,unique_nba_id
Pd742da0a27,2023,2023,combine_2023.json,77,unique_nba_id
P6187cee451,2023,2023,combine_2023.json,59,unique_nba_id
P9a144a10c5,2023,2023,combine_2023.json,11,unique_nba_id
Pa4e79c2199,2023,2023,combine_2023.json,12,unique_nba_id
P9b886526e3,2023,2023,combine_2023.json,32,unique_nba_id
Pb4a7c38947,2023,2023,combine_2023.json,64,unique_nba_id
P659b205e3c,2023,2023,combine_2023.json,2,unique_nba_id
Pf85863f4bd,2023,2023,combine_2023.json,1,unique_nba_id
P7075ac01b8,2023,2023,combine_2023.json,6,unique_nba_id
Pdd1f325a63,2023,2023,combine_2023.json,8,unique_nba_id
Pa6029bb5a6,2023,2023,combine_2023.json,10,unique_nba_id
P96b57657ed,2023,2023,combine_2023.json,13,unique_nba_id
P7589e6b4d5,2023,2023,combine_2023.json,17,unique_nba_id
P737b0588be,2023,2023,combine_2023.json,28,unique_nba_id
P07bb9cb58f,2023,2023,combine_2023.json,31,unique_nba_id
Paf99c23c4d,2023,2023,combine_2023.json,39,unique_nba_id
Pc074e62881,2023,2023,combine_2023.json,40,unique_nba_id
P7c2cc1d590,2023,2023,combine_2023.json,45,unique_nba_id
P89e5a35bc7,2023,2023,combine_2023.json,52,unique_nba_id
P0db0d3c576,2023,2023,combine_2023.json,54,unique_nba_id
Pbcdd20a9f9,2023,2023,combine_2023.json,55,unique_nba_id
Pe1411c667e,2023,2023,combine_2023.json,57,unique_nba_id
P2a6c79e3dc,2023,2023,combine_2023.json,61,unique_nba_id
P0e1f032d1f,2023,2023,combine_2023.json,62,unique_nba_id
Pf9f33f79e7,2023,2023,combine_2023.json,72,unique_nba_id
Pe356195976,2023,2023,combine_2023.json,75,unique_nba_id
Pf07b0c62fd,2023,2023,combine_2023.json,25,unique_nba_id
P4d55024373,2023,2023,combine_2023.json,42,unique_exact_same_cohort_name
Pa12a517258,2023,2023,combine_2023.json,71,unique_exact_same_cohort_name
P086a09588e,2024,2024,combine_2024.json,68,unique_nba_id
P8b3507dca4,2024,2024,combine_2024.json,37,unique_nba_id
P3bedf956bf,2024,2024,combine_2024.json,39,unique_nba_id
Pfd3b474513,2024,2024,combine_2024.json,66,unique_nba_id
Pa93866e530,2024,2024,combine_2024.json,2,unique_nba_id
P84e9dcbb3e,2024,2024,combine_2024.json,5,unique_nba_id
P1ccfa6c1ee,2024,2024,combine_2024.json,23,unique_nba_id
P4bbcd3bc18,2024,2024,combine_2024.json,36,unique_nba_id
Pdf5a3388b3,2024,2024,combine_2024.json,47,unique_nba_id
Pd62847824a,2024,2024,combine_2024.json,52,unique_nba_id
P2382218b2e,2024,2024,combine_2024.json,74,unique_nba_id
P66484e16cb,2024,2024,combine_2024.json,7,unique_nba_id
P13f5a8ca49,2024,2024,combine_2024.json,17,unique_nba_id
P218d8c92b9,2024,2024,combine_2024.json,33,unique_nba_id
P1a8fd8dc98,2024,2024,combine_2024.json,43,unique_nba_id
Pb1001f743e,2024,2024,combine_2024.json,50,unique_nba_id
P82e84aa110,2024,2024,combine_2024.json,56,unique_nba_id
P0edbaa5011,2024,2024,combine_2024.json,59,unique_nba_id
Pa5d4a8fef6,2024,2024,combine_2024.json,8,unique_nba_id
Pe083952d4c,2024,2024,combine_2024.json,35,unique_nba_id
P68ff50da96,2024,2024,combine_2024.json,72,unique_nba_id
P23152d31e2,2024,2024,combine_2024.json,60,unique_nba_id
P65b97df144,2024,2024,combine_2024.json,65,unique_nba_id
Pd018d62aee,2024,2024,combine_2024.json,75,unique_nba_id
P7a95b991f4,2024,2024,combine_2024.json,48,unique_nba_id
Pa245962e52,2024,2024,combine_2024.json,82,unique_nba_id
P473649a3ff,2024,2024,combine_2024.json,70,unique_nba_id
P2a77fa93f7,2024,2024,combine_2024.json,11,unique_nba_id
P74240d498b,2024,2024,combine_2024.json,20,unique_nba_id
P9f04775c7a,2024,2024,combine_2024.json,78,unique_nba_id
P4bd2cd3d34,2024,2024,combine_2024.json,9,unique_nba_id
P429241cb33,2024,2024,combine_2024.json,16,unique_nba_id
P32ff4229d3,2024,2024,combine_2024.json,10,unique_nba_id
Pb0cd5d409b,2024,2024,combine_2024.json,15,unique_nba_id
P2bc6f2a3aa,2024,2024,combine_2024.json,27,unique_nba_id
Pa3f4257d20,2024,2024,combine_2024.json,51,unique_nba_id
Pf4a65045a1,2024,2024,combine_2024.json,31,unique_nba_id
P523c7506e7,2024,2024,combine_2024.json,53,unique_nba_id
P58407301c7,2024,2024,combine_2024.json,62,unique_nba_id
Pada60a9da7,2024,2024,combine_2024.json,79,unique_nba_id
P35654567c0,2024,2024,combine_2024.json,30,unique_nba_id
Pd1401169e8,2024,2024,combine_2024.json,49,unique_nba_id
Pb1c5565b99,2024,2024,combine_2024.json,12,unique_nba_id
P8cc9424d6a,2024,2024,combine_2024.json,28,unique_nba_id
Pf120e8dc11,2024,2024,combine_2024.json,77,unique_nba_id
P4b73f3a250,2024,2024,combine_2024.json,73,unique_nba_id
P9fc884bebd,2024,2024,combine_2024.json,38,unique_nba_id
P0d7bcc4d57,2024,2024,combine_2024.json,22,unique_nba_id
Pbdde11b624,2024,2024,combine_2024.json,69,unique_nba_id
Pdbf2a4e286,2024,2024,combine_2024.json,24,unique_nba_id
P470eca3f49,2024,2024,combine_2024.json,54,unique_nba_id
Pa306b38c4f,2024,2024,combine_2024.json,41,unique_nba_id
Pcf591b3097,2024,2024,combine_2024.json,13,unique_nba_id
P367a636ba4,2024,2024,combine_2024.json,71,unique_nba_id
Pf7cf72315c,2024,2024,combine_2024.json,40,unique_nba_id
P7070c905f3,2024,2024,combine_2024.json,42,unique_nba_id
Pe79de9d05b,2024,2024,combine_2024.json,18,unique_nba_id
P0bcbee5c83,2024,2024,combine_2024.json,58,unique_nba_id
Pafffac98b2,2024,2024,combine_2024.json,55,unique_nba_id
P816913601a,2024,2024,combine_2024.json,19,unique_nba_id
P0f6f43de8d,2024,2024,combine_2024.json,81,unique_nba_id
P0e202d21b8,2024,2024,combine_2024.json,25,unique_nba_id
P7572949d92,2024,2024,combine_2024.json,29,unique_nba_id
Pd3ead775c1,2024,2024,combine_2024.json,45,unique_nba_id
P2c7c71307b,2024,2024,combine_2024.json,4,unique_nba_id
P424c3aa3f2,2024,2024,combine_2024.json,9,unique_exact_same_cohort_name
Pa29e5f68db,2025,2025,combine_2025.json,30,unique_nba_id
P6146f5260f,2025,2025,combine_2025.json,43,unique_nba_id
Pad9c27fcb6,2025,2025,combine_2025.json,6,unique_nba_id
P8d3b3436aa,2025,2025,combine_2025.json,64,unique_nba_id
Pf38ea886b7,2025,2025,combine_2025.json,61,unique_nba_id
P318e86822c,2025,2025,combine_2025.json,10,unique_nba_id
P75527a2d8c,2025,2025,combine_2025.json,73,unique_nba_id
P8048267828,2025,2025,combine_2025.json,9,unique_nba_id
Pc0a66d6cca,2025,2025,combine_2025.json,33,unique_nba_id
P3d8ccdb639,2025,2025,combine_2025.json,18,unique_nba_id
Pf3b62cae3c,2025,2025,combine_2025.json,24,unique_nba_id
P4e09db2338,2025,2025,combine_2025.json,15,unique_nba_id
P12ee990c18,2025,2025,combine_2025.json,2,unique_nba_id
P5f9ce00466,2025,2025,combine_2025.json,17,unique_nba_id
P3ee6bf444e,2025,2025,combine_2025.json,28,unique_nba_id
Pd8f68848a0,2025,2025,combine_2025.json,71,unique_nba_id
P3f654a33fe,2025,2025,combine_2025.json,67,unique_nba_id
P07268bf0e1,2025,2025,combine_2025.json,32,unique_nba_id
P15b8c13058,2025,2025,combine_2025.json,56,unique_nba_id
P43b2e2aa2f,2025,2025,combine_2025.json,20,unique_nba_id
Pcb16689c6c,2025,2025,combine_2025.json,45,unique_nba_id
P32fecc73d2,2025,2025,combine_2025.json,16,unique_nba_id
P1a135db58f,2025,2025,combine_2025.json,13,unique_nba_id
Pf54bd6bbc8,2025,2025,combine_2025.json,26,unique_nba_id
P679974836f,2025,2025,combine_2025.json,58,unique_nba_id
P884e8ee6b6,2025,2025,combine_2025.json,59,unique_nba_id
Padf63a93ad,2025,2025,combine_2025.json,39,unique_nba_id
Pb9eccb67f7,2025,2025,combine_2025.json,36,unique_nba_id
P6ddd309f80,2025,2025,combine_2025.json,22,unique_nba_id
Pdde13713ff,2025,2025,combine_2025.json,4,unique_nba_id
P5699f03b57,2025,2025,combine_2025.json,42,unique_nba_id
Pf4e651b50c,2025,2025,combine_2025.json,7,unique_nba_id
Pdec9ef7c46,2025,2025,combine_2025.json,51,unique_nba_id
P307cead4af,2025,2025,combine_2025.json,76,unique_nba_id
P24c85e006b,2025,2025,combine_2025.json,57,unique_nba_id
P259fbebd69,2025,2025,combine_2025.json,68,unique_nba_id
Pd4c3f94c64,2025,2025,combine_2025.json,50,unique_nba_id
P49b4c451ec,2025,2025,combine_2025.json,55,unique_nba_id
Pec8256037d,2025,2025,combine_2025.json,63,unique_nba_id
P495dd3afc8,2025,2025,combine_2025.json,29,unique_nba_id
P3651ab0a99,2025,2025,combine_2025.json,37,unique_nba_id
P155e770e32,2025,2025,combine_2025.json,27,unique_nba_id
Pcb59681372,2025,2025,combine_2025.json,21,unique_nba_id
Pf25d15a954,2025,2025,combine_2025.json,5,unique_nba_id
P53f54898a1,2025,2025,combine_2025.json,77,unique_nba_id
P7ba2fa977b,2025,2025,combine_2025.json,12,unique_nba_id
P16dc90cb0b,2025,2025,combine_2025.json,69,unique_nba_id
Pb7270acc46,2025,2025,combine_2025.json,78,unique_nba_id
Pc2ef5dcf11,2025,2025,combine_2025.json,66,unique_nba_id
P95c84fe799,2025,2025,combine_2025.json,65,unique_nba_id
P41ae7c3c75,2025,2025,combine_2025.json,38,unique_nba_id
Pfc563b417e,2025,2025,combine_2025.json,62,unique_nba_id
P694212af03,2025,2025,combine_2025.json,44,unique_nba_id
P070f8d3585,2025,2025,combine_2025.json,46,unique_nba_id
Pb74dcb5e35,2025,2025,combine_2025.json,47,unique_nba_id
P9b4a07a3b9,2025,2025,combine_2025.json,54,unique_nba_id
P0eb002afb8,2025,2025,combine_2025.json,35,unique_exact_same_cohort_name
