pid,draft_year,cgd_observed_gp,cgd_two_m_pg,cgd_two_a_pg,cgd_three_m_pg,cgd_three_a_pg,cgd_ft_m_pg,cgd_ft_a_pg,cgd_points_pg,cgd_orb_pg,cgd_drb_pg,cgd_ast_pg,cgd_tov_pg,cgd_stl_pg,cgd_blk_pg,cgd_pf_pg,tctx_assists_per_made_fg,tctx_blocks_per_opponent_fga,tctx_defensive_rebound_share,tctx_efg,tctx_efg_margin,tctx_ft_attempts_per_fga,tctx_margin_pg,tctx_offensive_rebound_share,tctx_opponent_assists_per_made_fg,tctx_opponent_efg,tctx_opponent_ft_attempts_per_fga,tctx_opponent_points_pg,tctx_opponent_shot_attempts_pg,tctx_opponent_three_attempt_share,tctx_opponent_turnovers_per_fga,tctx_points_pg,tctx_shot_attempts_pg,tctx_steals_per_opponent_turnover,tctx_three_attempt_share,tctx_turnovers_per_fga
Pe2d0a4cddd,2009,37,5.297297297297297,10.297297297297296,0.918918918918919,3.3513513513513513,3.72972972972973,5.243243243243243,17.08108108108108,1.2702702702702702,4.081081081081081,3.864864864864865,3.5945945945945947,2.081081081081081,0.7837837837837838,2.4054054054054053,0.5372829417773238,0.10930576070901034,0.6963503649635037,0.5009191176470589,0.08683738451067285,0.39889705882352944,16.2972972972973,0.3801526717557252,0.4821192052980132,0.414081733136386,0.35450516986706054,58.810810810810814,54.891891891891895,0.2826193993106844,0.28064992614475626,75.10810810810811,58.810810810810814,0.5754385964912281,0.31295955882352944,0.21323529411764705
P22c8154970,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1738f63a26,2009,37,4.54054054054054,8.783783783783784,1.2162162162162162,3.7837837837837838,4.72972972972973,6.027027027027027,17.45945945945946,0.5945945945945946,2.2162162162162162,6.702702702702703,3.4324324324324325,1.3513513513513513,0.16216216216216217,1.4324324324324325,0.6189189189189189,0.07803700724054706,0.6466498103666245,0.5436978480456741,0.07728594136828071,0.3882301273605621,8.447368421052632,0.3629518072289157,0.6111655239960823,0.4664119066773934,0.2590506838294449,71.71052631578948,65.42105263157895,0.37771520514883344,0.22003218020917137,80.15789473684211,59.921052631578945,0.5411334552102377,0.32630654369784806,0.2560386473429952
P7b8c6b66e0,2009,33,5.333333333333333,10.303030303030303,3.8484848484848486,9.909090909090908,6.424242424242424,7.303030303030303,28.636363636363637,0.5757575757575758,3.909090909090909,5.424242424242424,3.787878787878788,2.3333333333333335,0.21212121212121213,2.3636363636363638,0.5141065830721003,0.05867082035306334,0.6891271056661562,0.5056973564266181,0.050868695990480994,0.3290793072014585,11.942857142857143,0.3367722918201916,0.45371577574967403,0.45482866043613707,0.4148494288681205,65.88571428571429,55.02857142857143,0.34164070612668745,0.3177570093457944,77.82857142857142,62.68571428571428,0.46568627450980393,0.39152233363719235,0.2000911577028259
P3391f209f3,2009,34,7.411764705882353,13.794117647058824,0.0,0.0,3.4411764705882355,5.264705882352941,18.264705882352942,4.205882352941177,6.823529411764706,1.4705882352941178,2.8529411764705883,0.8823529411764706,1.7058823529411764,3.0,0.5574136008918618,0.05123152709359606,0.6562242374278648,0.5301268498942917,0.02052093856424242,0.3747357293868922,3.085714285714286,0.3593314763231198,0.6175478065241845,0.5096059113300493,0.2512315270935961,69.17142857142858,58.0,0.4103448275862069,0.20689655172413793,72.25714285714285,54.05714285714286,0.5166666666666667,0.28964059196617337,0.23361522198731502
Pad8e6fd6b0,2009,35,5.314285714285714,9.457142857142857,0.17142857142857143,1.0285714285714285,2.7142857142857144,4.2,13.857142857142858,2.4,3.342857142857143,1.457142857142857,2.085714285714286,0.8857142857142857,0.37142857142857144,2.085714285714286,0.5022935779816514,0.08580343213728549,0.6891447368421053,0.5081389039609333,0.045320391220423695,0.42213781877373846,4.942857142857143,0.3731751824817518,0.5334190231362468,0.4628185127405096,0.3265730629225169,63.542857142857144,54.94285714285714,0.3463338533541342,0.23816952678107126,68.48571428571428,52.65714285714286,0.4890829694323144,0.21486706456863808,0.2642430819316332
P52f9046b71,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4417860ddd,2009,37,3.027027027027027,6.594594594594595,1.5405405405405406,4.0,1.837837837837838,3.1621621621621623,12.513513513513514,1.3783783783783783,7.1891891891891895,5.0,2.324324324324324,2.324324324324324,0.7837837837837838,1.6756756756756757,0.6243756243756243,0.10634239389604197,0.6761074800290486,0.5269529465509365,0.08441598899251973,0.31384193695751483,12.45945945945946,0.3520485584218513,0.5404101326899879,0.44253695755841677,0.30185979971387694,61.810810810810814,56.67567567567568,0.30519790176442535,0.2842155460181211,74.27027027027027,59.16216216216216,0.5620805369127517,0.3777980813156693,0.23206943809958885
Pef77516e2b,2009,37,4.648648648648648,9.486486486486486,1.1081081081081081,3.2972972972972974,3.864864864864865,5.081081081081081,16.486486486486488,1.2432432432432432,3.7027027027027026,2.4594594594594597,2.1621621621621623,1.2432432432432432,0.7567567567567568,1.7027027027027026,0.5066941297631308,0.06999041227229147,0.6682242990654206,0.5052607502287283,0.027552217151067704,0.41354071363220496,11.567567567567568,0.37376048817696417,0.4287292817679558,0.4777085330776606,0.3101629913710451,65.91891891891892,56.37837837837838,0.2593480345158197,0.2900287631831256,77.48648648648648,59.08108108108108,0.5140495867768595,0.3504117108874657,0.20768526989935956
P4c4f563b8c,2009,34,6.294117647058823,12.088235294117647,0.2647058823529412,0.6764705882352942,7.323529411764706,8.705882352941176,20.705882352941178,3.0294117647058822,5.088235294117647,1.0,1.8529411764705883,1.2352941176470589,0.35294117647058826,2.264705882352941,0.5684647302904564,0.07941653160453808,0.6781758957654723,0.5328816261458749,0.06691728254781976,0.3917895575926664,17.842105263157894,0.3918252290345314,0.5113524185587365,0.4659643435980551,0.2540518638573744,71.97368421052632,64.94736842105263,0.32982171799027554,0.24513776337115073,89.8157894736842,66.02631578947368,0.5371900826446281,0.27182144280589876,0.1881227580709446
Pc430805a15,2009,37,4.621621621621622,9.378378378378379,0.8378378378378378,2.5675675675675675,2.4324324324324325,3.7567567567567566,14.18918918918919,2.7567567567567566,5.945945945945946,3.2162162162162162,3.2162162162162162,1.027027027027027,1.3783783783783783,1.9189189189189189,0.6243756243756243,0.10634239389604197,0.6761074800290486,0.5269529465509365,0.08441598899251973,0.31384193695751483,12.45945945945946,0.3520485584218513,0.5404101326899879,0.44253695755841677,0.30185979971387694,61.810810810810814,56.67567567567568,0.30519790176442535,0.2842155460181211,74.27027027027027,59.16216216216216,0.5620805369127517,0.3777980813156693,0.23206943809958885
P7ef2b1cf05,2009,33,3.5757575757575757,7.303030303030303,1.0909090909090908,2.4242424242424243,2.1818181818181817,3.1515151515151514,12.606060606060606,1.0,5.666666666666667,1.121212121212121,2.090909090909091,0.7272727272727273,2.0,2.8181818181818183,0.5267094017094017,0.08515057113187954,0.6957528957528958,0.5516431924882629,0.11005440744153389,0.35472091810119977,15.484848484848484,0.3076208178438662,0.5191780821917809,0.441588785046729,0.29543094496365524,63.333333333333336,58.36363636363637,0.35514018691588783,0.2523364485981308,78.81818181818181,58.09090909090909,0.49382716049382713,0.32133541992696923,0.1950965049556599
P60425a0c89,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pab257f8a15,2009,35,2.4285714285714284,4.6,0.7714285714285715,2.5142857142857142,1.2857142857142858,1.7714285714285714,8.457142857142857,1.2571428571428571,2.5142857142857142,3.6857142857142855,2.142857142857143,1.5714285714285714,0.5142857142857142,2.142857142857143,0.5594622543950362,0.06104328523862375,0.6866485013623979,0.5565129244804866,0.0584552108289883,0.31221490116573747,11.457142857142857,0.36338546458141674,0.5174563591022444,0.4980577136514983,0.35571587125416204,64.02857142857142,51.48571428571429,0.29356270810210877,0.30632630410654826,75.48571428571428,56.371428571428574,0.5289855072463768,0.3324885960466295,0.22301064368981247
P0086aec335,2009,31,4.354838709677419,8.67741935483871,1.4516129032258065,3.2903225806451615,5.774193548387097,7.064516129032258,18.838709677419356,0.4838709677419355,2.806451612903226,3.5483870967741935,3.3548387096774195,1.8709677419354838,0.6451612903225806,2.193548387096774,0.4470198675496689,0.09105018106570098,0.6904196357878069,0.5240670632774472,0.07217880668148241,0.43482963764196864,10.225806451612904,0.3614457831325301,0.4753246753246753,0.4518882565959648,0.3274702534919814,70.74193548387096,62.354838709677416,0.35230212105535436,0.25193998965338854,80.96774193548387,59.645161290322584,0.5297741273100616,0.2130881557598702,0.2660897782585181
Pe79f6d1bdb,2009,34,5.352941176470588,10.382352941176471,1.9411764705882353,5.382352941176471,5.823529411764706,7.147058823529412,22.352941176470587,0.47058823529411764,3.1176470588235294,6.176470588235294,2.9705882352941178,1.7058823529411764,0.17647058823529413,2.411764705882353,0.5415704387990762,0.083829096809086,0.658882402001668,0.520234291799787,0.07026133344391894,0.36687965921192756,8.352941176470589,0.32149200710479575,0.5258855585831063,0.44997295835586804,0.37696051919956736,63.411764705882355,54.38235294117647,0.31422390481341267,0.26717144402379667,71.76470588235294,55.23529411764706,0.520242914979757,0.3200212992545261,0.22949946751863684
P7d7c4d5568,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pcb72b419f2,2009,33,3.6363636363636362,5.666666666666667,0.0,0.030303030303030304,1.5757575757575757,2.8181818181818183,8.848484848484848,1.6666666666666667,3.0,0.2727272727272727,1.5454545454545454,0.48484848484848486,1.121212121212121,2.0606060606060606,0.5655526992287918,0.09620670698185817,0.6591304347826087,0.5475896168108776,0.07067922648652353,0.3825710754017305,4.848484848484849,0.28207847295864263,0.6062246278755075,0.47691039032435406,0.2462891698735569,62.0,55.121212121212125,0.405717427157779,0.24354040681693237,66.84848484848484,49.03030303030303,0.43792325056433407,0.35599505562422745,0.27132262051915945
P57a6e7dc53,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P38fd19ed26,2009,35,5.428571428571429,9.028571428571428,0.0,0.0,3.4285714285714284,5.2,14.285714285714286,3.5142857142857142,5.514285714285714,1.2571428571428571,2.057142857142857,0.9714285714285714,2.857142857142857,2.942857142857143,0.5022935779816514,0.08580343213728549,0.6891447368421053,0.5081389039609333,0.045320391220423695,0.42213781877373846,4.942857142857143,0.3731751824817518,0.5334190231362468,0.4628185127405096,0.3265730629225169,63.542857142857144,54.94285714285714,0.3463338533541342,0.23816952678107126,68.48571428571428,52.65714285714286,0.4890829694323144,0.21486706456863808,0.2642430819316332
P117b8ca478,2009,38,6.052631578947368,10.447368421052632,0.42105263157894735,1.1578947368421053,3.1842105263157894,5.026315789473684,16.55263157894737,2.4210526315789473,4.7631578947368425,2.1578947368421053,1.4736842105263157,1.5526315789473684,0.6578947368421053,2.210526315789474,0.6218861209964412,0.06511627906976744,0.6525179856115108,0.5272994540109198,0.06381108191789658,0.3658126837463251,13.81578947368421,0.3432203389830508,0.5016685205784205,0.46348837209302324,0.3986046511627907,67.65789473684211,56.578947368421055,0.29953488372093023,0.3227906976744186,81.47368421052632,62.6578947368421,0.5590778097982709,0.3137337253254935,0.18857622847543049
P6fd4123c4d,2009,37,3.4054054054054053,6.378378378378378,2.2432432432432434,5.405405405405405,2.3513513513513513,3.027027027027027,15.891891891891891,1.5405405405405406,3.3783783783783785,2.7027027027027026,1.6486486486486487,0.8918918918918919,0.16216216216216217,1.4324324324324325,0.5684647302904564,0.07941653160453808,0.6781758957654723,0.5328816261458749,0.06691728254781976,0.3917895575926664,17.842105263157894,0.3918252290345314,0.5113524185587365,0.4659643435980551,0.2540518638573744,71.97368421052632,64.94736842105263,0.32982171799027554,0.24513776337115073,89.8157894736842,66.02631578947368,0.5371900826446281,0.27182144280589876,0.1881227580709446
Pc99e2f6730,2009,35,4.4,9.0,2.4285714285714284,6.314285714285714,5.371428571428571,6.628571428571429,21.457142857142856,0.8,3.1142857142857143,2.914285714285714,2.4857142857142858,1.8,0.42857142857142855,2.1714285714285713,0.5158536585365854,0.10130391173520562,0.6459909228441755,0.49204665959703076,0.04545689028910699,0.39183457051961823,3.4571428571428573,0.3463541666666667,0.47600518806744485,0.44658976930792377,0.35707121364092276,64.88571428571429,56.97142857142857,0.3665997993981946,0.2678034102306921,68.34285714285714,53.885714285714286,0.5318352059925093,0.33457051961823964,0.29056203605514314
P2805efe438,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2d06a24aee,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4f7ec9f72f,2009,35,5.6571428571428575,8.542857142857143,0.0,0.02857142857142857,3.2285714285714286,4.142857142857143,14.542857142857143,2.4857142857142858,5.714285714285714,0.8857142857142857,1.2285714285714286,0.4857142857142857,0.8571428571428571,2.6857142857142855,0.6593939393939394,0.03969128996692393,0.7003514938488576,0.5640279394644936,0.09434767485589379,0.3870779976717113,8.885714285714286,0.2909090909090909,0.5683646112600537,0.4696802646085998,0.308710033076075,60.48571428571429,51.82857142857143,0.36659316427783906,0.23098125689084895,69.37142857142857,49.08571428571429,0.4797136038186158,0.4528521536670547,0.23341094295692666
P57802757ed,2009,30,6.3,11.6,3.0,8.0,4.433333333333334,5.5,26.033333333333335,1.9,3.3,1.8,2.8666666666666667,1.2333333333333334,0.7333333333333333,1.7333333333333334,0.6096938775510204,0.052443384982121574,0.6701323251417769,0.5096810933940774,0.010872988507307446,0.32915717539863326,1.8064516129032258,0.35345666991236613,0.5557083906464925,0.49880810488676997,0.4261025029797378,69.87096774193549,54.12903225806452,0.3814064362336114,0.26162097735399287,71.6774193548387,56.645161290322584,0.48519362186788156,0.36275626423690205,0.25341685649202733
P3326a2a68b,2009,38,6.421052631578948,12.18421052631579,0.0,0.05263157894736842,3.263157894736842,4.684210526315789,16.105263157894736,2.6052631578947367,4.868421052631579,1.236842105263158,2.1578947368421053,1.236842105263158,1.236842105263158,2.710526315789474,0.5565656565656566,0.06046291922531885,0.7007930785868781,0.5077519379844961,0.034440648423797016,0.41906064751481986,9.447368421052632,0.36054421768707484,0.6124121779859485,0.4733112895606991,0.38734057628719887,67.36842105263158,55.71052631578947,0.41473783656117147,0.2725555030703826,76.8157894736842,57.71052631578947,0.5199306759098787,0.31965344277245783,0.2302781577747378
P977d8b209e,2009,31,2.7419354838709675,4.967741935483871,1.6774193548387097,4.354838709677419,3.129032258064516,4.387096774193548,13.64516129032258,1.1612903225806452,2.967741935483871,1.2580645161290323,2.6129032258064515,1.1290322580645162,0.6774193548387096,2.6129032258064515,0.5727762803234502,0.07105416423995341,0.6365280289330922,0.5297280202403543,0.07107921418327795,0.4187223276407337,5.419354838709677,0.33369098712446355,0.5401146131805158,0.4586488060570763,0.33313919627256844,63.87096774193548,55.38709677419355,0.32440302853814795,0.25742574257425743,69.29032258064517,51.0,0.5542986425339367,0.36369386464263126,0.2846299810246679
Pc643573699,2009,34,5.705882352941177,10.352941176470589,1.4705882352941178,3.9705882352941178,3.2941176470588234,4.470588235294118,19.11764705882353,1.8823529411764706,4.352941176470588,1.0294117647058822,2.3823529411764706,1.0,0.7941176470588235,1.7352941176470589,0.6086538461538461,0.06813725490196078,0.6979813664596274,0.5303727565577543,0.06689236440089152,0.3281178094799816,12.972222222222221,0.4279935275080906,0.5535499398315282,0.46348039215686276,0.2980392156862745,64.44444444444444,56.666666666666664,0.34068627450980393,0.22598039215686275,77.41666666666667,60.361111111111114,0.5336225596529284,0.29406350667280257,0.20064427059364934
P5e4e4a8cf1,2009,33,6.333333333333333,10.848484848484848,0.0,0.0,2.9393939393939394,4.848484848484849,15.606060606060606,5.575757575757576,6.7272727272727275,1.2424242424242424,1.3333333333333333,1.606060606060606,0.9090909090909091,2.787878787878788,0.6086538461538461,0.06813725490196078,0.6979813664596274,0.5303727565577543,0.06689236440089152,0.3281178094799816,12.972222222222221,0.4279935275080906,0.5535499398315282,0.46348039215686276,0.2980392156862745,64.44444444444444,56.666666666666664,0.34068627450980393,0.22598039215686275,77.41666666666667,60.361111111111114,0.5336225596529284,0.29406350667280257,0.20064427059364934
P16997d7184,2009,33,5.575757575757576,10.515151515151516,0.0,0.030303030303030304,3.696969696969697,5.848484848484849,14.848484848484848,4.242424242424242,7.303030303030303,1.1818181818181819,1.9090909090909092,0.9090909090909091,0.09090909090909091,3.0606060606060606,0.4687819856704197,0.04510921177587844,0.6866464339908953,0.49157303370786515,0.026235901704066478,0.4349250936329588,9.114285714285714,0.4195583596214511,0.4801362088535755,0.46533713200379867,0.3295346628679962,69.45714285714286,60.17142857142857,0.28442545109211775,0.24786324786324787,78.57142857142857,61.02857142857143,0.49616858237547895,0.20271535580524344,0.24110486891385768
P8514f39741,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe7ad570728,2009,34,3.735294117647059,7.147058823529412,1.0588235294117647,2.5588235294117645,2.911764705882353,3.8823529411764706,13.558823529411764,2.3823529411764706,3.764705882352941,1.8529411764705883,1.7352941176470589,0.7058823529411765,0.8235294117647058,2.4705882352941178,,,,,,,,,,,,,,,,,,,,
Pa0dded8876,2009,36,4.055555555555555,7.777777777777778,3.25,8.0,5.861111111111111,6.5,23.72222222222222,0.5277777777777778,2.861111111111111,1.75,2.6666666666666665,1.3333333333333333,0.1388888888888889,1.9166666666666667,0.6066452304394426,0.11258278145695365,0.6815561959654178,0.5335397316821465,0.08415467964808787,0.40092879256965946,7.861111111111111,0.35013748854262144,0.45255474452554745,0.44938505203405865,0.3330179754020814,66.27777777777777,58.72222222222222,0.3443708609271523,0.2445600756859035,74.13888888888889,53.833333333333336,0.46034816247582205,0.29566563467492263,0.3137254901960784
P917b0d4d70,2009,35,2.0285714285714285,4.514285714285714,1.8571428571428572,4.914285714285715,2.4285714285714284,3.7714285714285714,12.057142857142857,1.2,5.4,2.4,1.9714285714285715,1.2571428571428571,0.45714285714285713,2.4285714285714284,0.5395299145299145,0.09252669039145907,0.6814814814814815,0.5194902548725637,0.03550448974800857,0.37881059470264866,5.742857142857143,0.3760539629005059,0.5286396181384249,0.48398576512455516,0.35587188612099646,68.34285714285714,56.2,0.34570411794611083,0.26283680732079306,74.08571428571429,57.17142857142857,0.4661508704061896,0.30334832583708143,0.2653673163418291
P922c03ccad,2009,35,4.3428571428571425,8.228571428571428,1.9142857142857144,4.8,3.5714285714285716,4.457142857142857,18.0,1.4,4.8,3.3714285714285714,2.4285714285714284,1.4285714285714286,0.45714285714285713,1.8571428571428572,0.5574136008918618,0.05123152709359606,0.6562242374278648,0.5301268498942917,0.02052093856424242,0.3747357293868922,3.085714285714286,0.3593314763231198,0.6175478065241845,0.5096059113300493,0.2512315270935961,69.17142857142858,58.0,0.4103448275862069,0.20689655172413793,72.25714285714285,54.05714285714286,0.5166666666666667,0.28964059196617337,0.23361522198731502
Pb58f931dd3,2009,36,3.6666666666666665,6.611111111111111,2.0277777777777777,5.194444444444445,3.75,5.305555555555555,17.166666666666668,0.8611111111111112,4.472222222222222,6.416666666666667,3.3055555555555554,1.8888888888888888,0.16666666666666666,1.9166666666666667,0.5943025540275049,0.04785397138628515,0.6777597402597403,0.5459231490159325,0.04074307994834492,0.3003748828491096,9.63888888888889,0.32624693376941943,0.5122222222222222,0.5051800690675876,0.2989639861864825,67.41666666666667,56.30555555555556,0.3487913172175629,0.26788357178095706,77.05555555555556,59.27777777777778,0.5414364640883977,0.37582005623242737,0.20337394564198688
P456fdc6328,2009,37,2.6486486486486487,5.216216216216216,2.027027027027027,4.891891891891892,1.3513513513513513,1.5675675675675675,12.72972972972973,1.7567567567567568,2.864864864864865,2.72972972972973,1.6756756756756757,1.7837837837837838,1.3243243243243243,2.2432432432432434,0.5684647302904564,0.07941653160453808,0.6781758957654723,0.5328816261458749,0.06691728254781976,0.3917895575926664,17.842105263157894,0.3918252290345314,0.5113524185587365,0.4659643435980551,0.2540518638573744,71.97368421052632,64.94736842105263,0.32982171799027554,0.24513776337115073,89.8157894736842,66.02631578947368,0.5371900826446281,0.27182144280589876,0.1881227580709446
P5500e23cae,2009,36,3.3333333333333335,6.083333333333333,0.1388888888888889,0.3888888888888889,2.5277777777777777,3.611111111111111,9.61111111111111,2.2777777777777777,3.5555555555555554,1.3333333333333333,1.7222222222222223,1.3055555555555556,1.0,2.7777777777777777,0.5305498981670062,0.07152682255845942,0.6805066854327938,0.5523284927391087,0.0945109778376873,0.4651977966950426,11.194444444444445,0.3692699490662139,0.49078341013824883,0.45781751490142136,0.2883998165978909,67.5,60.583333333333336,0.3535075653370014,0.20861989912884,78.69444444444444,55.47222222222222,0.5472527472527473,0.34501752628943416,0.25037556334501754
P322900af3b,2009,34,2.5588235294117645,6.0588235294117645,2.2941176470588234,5.764705882352941,2.588235294117647,3.588235294117647,14.588235294117647,0.5882352941176471,2.9705882352941178,4.705882352941177,2.7058823529411766,0.6470588235294118,0.0,1.2941176470588236,0.5692771084337349,0.11899702507437314,0.6938369781312127,0.5130827783063748,0.08958086585418612,0.4643196955280685,14.055555555555555,0.39765625,0.5146396396396397,0.4235019124521887,0.19464513387165322,64.25,65.36111111111111,0.3030174245643859,0.1806204844878878,78.30555555555556,58.388888888888886,0.49176470588235294,0.2302568981921979,0.21788772597526165
Pfd96fb33e5,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1015da4297,2009,24,3.625,7.958333333333333,2.625,7.916666666666667,3.5,4.083333333333333,18.625,0.4583333333333333,1.8333333333333333,3.7916666666666665,2.75,2.2083333333333335,0.20833333333333334,1.7083333333333333,,,,,,,,,,,,,,,,,,,,
P4b1ba6339f,2009,30,6.566666666666666,12.7,3.2666666666666666,9.466666666666667,4.8,5.466666666666667,27.733333333333334,2.2,5.866666666666666,4.133333333333334,3.4,2.1,0.6,2.7333333333333334,0.5030229746070133,0.04836829836829837,0.6400375939849624,0.503485254691689,0.0011542523606866695,0.3109919571045576,5.433333333333334,0.3665768194070081,0.5439056356487549,0.5023310023310024,0.3682983682983683,71.4,57.2,0.3315850815850816,0.2744755244755245,76.83333333333333,62.166666666666664,0.4861995753715499,0.3710455764075067,0.20697050938337802
Pfc3cc92a5c,2009,35,1.3428571428571427,3.3142857142857145,0.8285714285714286,2.6857142857142855,1.8857142857142857,2.342857142857143,7.057142857142857,1.3142857142857143,3.2285714285714286,3.8285714285714287,1.9142857142857144,1.7142857142857142,0.6857142857142857,2.8,0.5645677694770544,0.1057356608478803,0.6915306915306916,0.4985666507405638,0.042706301613381736,0.3535594839942666,8.6,0.3760886777513856,0.40487804878048783,0.45586034912718204,0.3516209476309227,66.17142857142858,57.285714285714285,0.2972568578553616,0.22942643391521197,74.77142857142857,59.8,0.5804347826086956,0.2732919254658385,0.20305781175346393
P6f23e4dd26,2009,33,4.151515151515151,7.636363636363637,0.8787878787878788,2.393939393939394,1.7272727272727273,2.757575757575758,12.666666666666666,1.606060606060606,2.9696969696969697,1.5454545454545454,1.6363636363636365,0.7575757575757576,1.0606060606060606,2.393939393939394,0.5346938775510204,0.05402010050251256,0.7423442449841605,0.4991103202846975,0.009788712244496456,0.3457888493475682,4.787878787878788,0.3126232741617357,0.49,0.48932160804020103,0.34108040201005024,59.03030303030303,48.24242424242424,0.3046482412060301,0.24120603015075376,63.81818181818182,51.09090909090909,0.4244791666666667,0.35112692763938314,0.19572953736654805
Pdb8fb82c3b,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pba6ba7bcf4,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P37b821fb18,2009,30,4.666666666666667,10.233333333333333,0.9,2.3666666666666667,3.1333333333333333,5.0,15.166666666666666,2.933333333333333,4.3,1.2666666666666666,2.3,0.8666666666666667,0.6666666666666666,1.9333333333333333,0.42558425584255843,0.07447916666666667,0.6400966183574879,0.4813210611802924,0.01439397784695906,0.3789929615592853,2.3548387096774195,0.3804920913884007,0.5347661188369153,0.4669270833333333,0.3109375,70.90322580645162,61.935483870967744,0.3515625,0.23125,73.25806451612904,59.58064516129032,0.5022522522522522,0.24959393611261504,0.24634542501353546
P74a501a7bb,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6d59a1d0fb,2009,21,8.047619047619047,13.619047619047619,1.7619047619047619,6.476190476190476,4.619047619047619,6.904761904761905,26.0,3.619047619047619,5.857142857142857,4.0,3.0476190476190474,2.380952380952381,0.6190476190476191,2.2857142857142856,0.5481481481481482,0.03983445421624418,0.6254578754578755,0.5237647058823529,-0.037797632451842644,0.28752941176470587,4.103448275862069,0.3393416927899687,0.5995828988529719,0.5615623383341956,0.30212105535437145,87.24137931034483,66.65517241379311,0.3595447490946715,0.322296947749612,91.34482758620689,73.27586206896552,0.5922953451043339,0.49176470588235294,0.21788235294117647
P2d536d911b,2009,34,2.823529411764706,6.647058823529412,0.9117647058823529,3.088235294117647,2.8529411764705883,4.5,11.235294117647058,1.2352941176470589,4.617647058823529,5.352941176470588,3.588235294117647,3.088235294117647,0.20588235294117646,2.8823529411764706,0.572992700729927,0.06137387387387387,0.6649484536082474,0.47362924281984337,0.013043657234257766,0.36657963446475195,6.171428571428572,0.33884297520661155,0.5341530054644809,0.4605855855855856,0.38006756756756754,59.857142857142854,50.74285714285714,0.29786036036036034,0.3119369369369369,66.02857142857142,54.714285714285715,0.5541516245487365,0.28616187989556136,0.22402088772845952
P50969329ac,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1a8bbe3efe,2009,,,,,,,,,,,,,,,,0.4714285714285714,0.05979381443298969,0.6834008097165992,0.4815950920245399,-0.0011368667383467312,0.3236196319018405,0.7058823529411765,0.3699753896636587,0.5162846803377563,0.4827319587628866,0.3309278350515464,67.3529411764706,57.05882352941177,0.3520618556701031,0.22731958762886598,68.05882352941177,57.529411764705884,0.5170068027210885,0.3164621676891616,0.2581799591002045
P55c8e33d89,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pad180fa2f7,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P981540aa5d,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd01ecb3669,2010,37,4.45945945945946,8.756756756756756,1.0,3.081081081081081,4.72972972972973,6.27027027027027,16.64864864864865,0.8108108108108109,3.4864864864864864,6.513513513513513,4.027027027027027,1.7837837837837838,0.5135135135135135,1.945945945945946,0.5384615384615384,0.11797752808988764,0.6815789473684211,0.5302962298025135,0.09922449255100091,0.4358168761220826,14.31578947368421,0.4088522130532633,0.4777142857142857,0.43107173725151254,0.29732065687121867,64.94736842105263,60.89473684210526,0.3383751080380294,0.22904062229904926,79.26315789473684,58.63157894736842,0.5264150943396226,0.3128366247755835,0.2455116696588869
Ped95bfcd7e,2010,31,7.0,12.96774193548387,0.6451612903225806,1.7741935483870968,4.451612903225806,5.870967741935484,20.387096774193548,2.0,7.161290322580645,5.967741935483871,4.387096774193548,1.7419354838709677,0.9032258064516129,2.774193548387097,0.5544252288911495,0.07791563275434243,0.7058359621451105,0.561061061061061,0.0903414580833935,0.35785785785785784,12.594594594594595,0.2945326278659612,0.5581113801452785,0.4707196029776675,0.26352357320099257,61.45945945945946,54.45945945945946,0.3607940446650124,0.26253101736972706,74.05405405405405,54.0,0.4952741020793951,0.35435435435435436,0.21171171171171171
Pcc98298533,2010,35,5.057142857142857,8.2,0.0,0.02857142857142857,2.4571428571428573,3.914285714285714,12.571428571428571,3.057142857142857,5.571428571428571,0.9428571428571428,2.4571428571428573,0.8857142857142857,2.057142857142857,2.657142857142857,,,,,,,,,,,,,,,,,,,,
Peb88f22502,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
