pid,sc_athleticism,sc_size,sc_defense,sc_strength,sc_quickness,sc_leadership,sc_jumpshot,sc_nbaready,sc_potential,sc_intangibles,sc_ballhandling,sc_passing,sc_rebounding,sc_postskills,sc_overall,sc_intang_lead,sc_kw_injury,sc_kw_upside,sc_kw_motor,sc_kw_character,sc_kw_shooting_concern,sc_kw_nba_ready,sc_words_strengths,sc_words_weaknesses
Peb88f22502,9.0,9.0,8.0,7.0,8.0,7.0,9.0,9.0,8.0,8.0,7.0,8.0,,,97.0,7.5,0.0,1.0,0.0,0.0,4.0,0.0,343.0,169.0
Pb3be83363c,8.0,10.0,7.0,9.0,7.0,7.0,8.0,7.0,9.0,5.0,,,10.0,9.0,96.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,322.0,256.0
P97ae54051b,7.0,9.0,9.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0,,,8.0,7.0,91.0,7.0,0.0,2.0,1.0,0.0,1.0,0.0,262.0,161.0
Pc58bcc8049,8.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,,,8.0,9.0,96.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,274.0,228.0
P297adbbd5f,9.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,7.0,8.0,7.0,,,96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,140.0
P1402e898dc,7.0,9.0,6.0,8.0,6.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,,,92.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,232.0,220.0
P7f86ce09cc,9.0,9.0,7.0,7.0,8.0,7.0,8.0,7.0,9.0,8.0,7.0,7.0,,,93.0,7.5,0.0,1.0,0.0,0.0,1.0,0.0,141.0,183.0
P7e584efe40,7.0,9.0,9.0,8.0,6.0,7.0,7.0,8.0,7.0,8.0,,,9.0,8.0,93.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,350.0,196.0
P10d0b75bed,8.0,8.0,7.0,9.0,7.0,8.0,9.0,7.0,9.0,8.0,6.0,7.0,,,93.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0,168.0
P8fac339738,8.0,9.0,9.0,7.0,9.0,7.0,7.0,7.0,8.0,8.0,,,8.0,7.0,94.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,204.0,137.0
P3f25ee2633,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,,,8.0,8.0,96.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,202.0,125.0
P502aba077e,8.0,9.0,9.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,,,8.0,7.0,91.0,7.5,0.0,0.0,0.0,0.0,3.0,0.0,146.0,117.0
P6f36cd1fed,8.0,8.0,6.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0,,,8.0,8.0,95.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,272.0,112.0
P440f6cc00f,9.0,8.0,7.0,9.0,7.0,7.0,7.0,6.0,8.0,7.0,,,9.0,6.0,90.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,154.0,223.0
P0d0da4d2bc,9.0,6.0,7.0,8.0,9.0,7.0,8.0,6.0,9.0,7.0,7.0,7.0,,,90.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,259.0,207.0
P871b04878c,9.0,6.0,9.0,7.0,9.0,7.0,8.0,7.0,9.0,7.0,8.0,7.0,,,93.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,217.0,204.0
Pb46ac34cd7,8.0,9.0,9.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,6.0,6.0,,,92.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,148.0
P54e531f2ec,8.0,9.0,7.0,7.0,7.0,7.0,9.0,8.0,7.0,7.0,,,8.0,8.0,92.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,139.0,173.0
Pd646388a2b,9.0,7.0,8.0,7.0,9.0,7.0,7.0,7.0,9.0,8.0,8.0,7.0,,,93.0,7.5,0.0,0.0,0.0,0.0,2.0,0.0,175.0,138.0
P780225999f,10.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,,,8.0,6.0,90.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,131.0,124.0
P38bff88a77,9.0,8.0,8.0,8.0,10.0,7.0,8.0,9.0,7.0,7.0,6.0,6.0,,,93.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,250.0,271.0
Pa56ca2c36c,7.0,6.0,8.0,8.0,7.0,9.0,8.0,9.0,7.0,8.0,8.0,8.0,,,93.0,8.5,0.0,0.0,0.0,0.0,2.0,2.0,240.0,117.0
Pdc16ca4e2e,9.0,8.0,7.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,6.0,7.0,,,90.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,279.0,175.0
P2c1e066057,8.0,6.0,7.0,7.0,9.0,6.0,8.0,7.0,8.0,7.0,9.0,7.0,,,89.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,188.0,225.0
P4793f789c0,6.0,9.0,6.0,7.0,7.0,9.0,7.0,8.0,7.0,8.0,8.0,9.0,,,91.0,8.5,0.0,1.0,1.0,0.0,1.0,0.0,216.0,173.0
P4d2f3d5dbd,8.0,9.0,8.0,8.0,8.0,6.0,8.0,6.0,9.0,7.0,,,8.0,7.0,92.0,6.5,3.0,1.0,0.0,0.0,1.0,0.0,203.0,223.0
P7072c546bd,8.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,,,90.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,294.0,259.0
Pabb4255b19,6.0,10.0,8.0,6.0,7.0,7.0,8.0,6.0,8.0,7.0,,,8.0,7.0,88.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,48.0
P581e368d46,7.0,8.0,7.0,8.0,7.0,6.0,7.0,7.0,8.0,6.0,,,8.0,7.0,86.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,197.0,169.0
P830611c613,9.0,10.0,9.0,6.0,8.0,6.0,8.0,6.0,10.0,7.0,,,8.0,7.0,94.0,6.5,0.0,2.0,0.0,0.0,1.0,0.0,127.0,126.0
P815e63680a,9.0,8.0,7.0,8.0,9.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,,,92.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,199.0,126.0
Pe97fa79993,7.0,10.0,6.0,6.0,7.0,8.0,8.0,6.0,9.0,8.0,8.0,9.0,,,92.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,244.0,277.0
P24b8a1c556,10.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,,,92.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,271.0,192.0
P96ac6f0cd3,7.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,,,89.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,303.0,223.0
P7a82e40751,6.0,6.0,6.0,7.0,6.0,8.0,8.0,9.0,6.0,8.0,8.0,8.0,,,86.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,197.0,212.0
P27a3420564,8.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,6.0,7.0,7.0,6.0,,,86.0,7.0,,,,,,,,
P0aa146e53e,7.0,8.0,7.0,9.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,,,91.0,7.0,0.0,0.0,0.0,2.0,2.0,1.0,207.0,225.0
Pe03992058c,9.0,9.0,10.0,6.0,8.0,7.0,6.0,7.0,7.0,7.0,,,7.0,7.0,90.0,7.0,0.0,1.0,0.0,0.0,5.0,0.0,234.0,193.0
Pbd2eb786d3,7.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,,,87.0,7.5,0.0,0.0,0.0,0.0,3.0,0.0,195.0,133.0
P966e81614a,9.0,9.0,7.0,7.0,9.0,7.0,7.0,7.0,9.0,8.0,7.0,7.0,,,93.0,7.5,0.0,0.0,0.0,1.0,3.0,0.0,230.0,215.0
P433bbb1ab7,7.0,10.0,8.0,6.0,7.0,6.0,8.0,9.0,7.0,6.0,,,8.0,8.0,90.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,261.0,325.0
Pe82bc0553e,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,,,8.0,7.0,91.0,7.5,0.0,1.0,0.0,0.0,2.0,0.0,216.0,152.0
P3d55371834,7.0,10.0,8.0,8.0,6.0,7.0,8.0,6.0,8.0,8.0,,,7.0,6.0,89.0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,223.0,213.0
P3daa0c9125,,,,,,,,,,,,,,,,,,,,,,,,
Pc62b6f4e46,6.0,6.0,7.0,9.0,6.0,7.0,8.0,9.0,6.0,8.0,,,8.0,9.0,89.0,7.5,1.0,0.0,0.0,0.0,1.0,0.0,184.0,179.0
P989e9714fc,,,,,,,,,,,,,,,,,,,,,,,,
Pec2bc35d4f,9.0,7.0,6.0,8.0,8.0,6.0,8.0,7.0,9.0,7.0,8.0,7.0,,,90.0,6.5,1.0,0.0,0.0,4.0,2.0,0.0,133.0,206.0
Pbbec177bac,,,,,,,,,,,,,,,,,,,,,,,,
Pe6ceea2b5e,,,,,,,,,,,,,,,,,,,,,,,,
P544c115a68,,,,,,,,,,,,,,,,,,,,,,,,
P6ff85cb7e1,8.0,7.0,7.0,9.0,7.0,6.0,8.0,6.0,8.0,5.0,,,8.0,8.0,87.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,89.0,38.0
P29710a392c,,,,,,,,,,,,,,,,,,,,,,,,
P220e9380db,9.0,8.0,8.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0,8.0,7.0,,,87.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,148.0,141.0
P13adb32b1d,7.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,,,89.0,7.5,0.0,0.0,1.0,0.0,1.0,2.0,136.0,159.0
Pdb8fb82c3b,7.0,9.0,6.0,9.0,5.0,7.0,6.0,7.0,7.0,7.0,,,6.0,7.0,83.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,114.0
Pba6ba7bcf4,,,,,,,,,,,,,,,,,,,,,,,,
Pad180fa2f7,,,,,,,,,,,,,,,,,,,,,,,,
P19913201dd,,,,,,,,,,,,,,,,,,,,,,,,
P76dbb66d26,,,,,,,,,,,,,,,,,,,,,,,,
Pb486223088,,,,,,,,,,,,,,,,,,,,,,,,
P4570803785,7.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,,,88.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,100.0
P11d27a665c,8.0,7.0,7.0,9.0,6.0,7.0,7.0,7.0,8.0,7.0,,,8.0,8.0,89.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,76.0
P467d53ba82,,,,,,,,,,,,,,,,,,,,,,,,
Pebc69ca1f1,8.0,6.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,,,8.0,7.0,89.0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,163.0,147.0
Pcdba4ddbae,,,,,,,,,,,,,,,,,,,,,,,,
P9c4bb7f4c2,7.0,7.0,7.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,,,89.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,129.0
P06e60a886f,,,,,,,,,,,,,,,,,,,,,,,,
P29b17f6d68,8.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,7.0,6.0,,,86.0,7.5,0.0,0.0,0.0,0.0,2.0,0.0,164.0,185.0
Pc9579c50f4,,,,,,,,,,,,,,,,,,,,,,,,
Pc781d37e72,7.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,,,8.0,6.0,87.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,177.0,289.0
P64a7a54879,,,,,,,,,,,,,,,,,,,,,,,,
P8030960284,,,,,,,,,,,,,,,,,,,,,,,,
P809c73ddd0,9.0,8.0,6.0,8.0,8.0,6.0,7.0,7.0,8.0,7.0,,,9.0,6.0,89.0,6.5,1.0,2.0,0.0,0.0,2.0,0.0,204.0,247.0
P0b3e754c0e,,,,,,,,,,,,,,,,,,,,,,,,
Pdcb8ac9b93,7.0,9.0,6.0,9.0,6.0,7.0,8.0,7.0,8.0,7.0,,,8.0,8.0,90.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,247.0,202.0
Pbd387aad50,,,,,,,,,,,,,,,,,,,,,,,,
P575f19a655,7.0,8.0,8.0,7.0,9.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,,,97.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,218.0,190.0
Pb035a35ee9,9.0,8.0,7.0,7.0,8.0,8.0,8.0,10.0,9.0,9.0,,,8.0,8.0,99.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,515.0,224.0
P5969d3ea2a,8.0,9.0,8.0,9.0,7.0,7.0,9.0,7.0,9.0,7.0,,,9.0,9.0,98.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,141.0,73.0
Pc8dae45369,8.0,7.0,8.0,8.0,9.0,7.0,6.0,7.0,8.0,8.0,,,9.0,7.0,92.0,7.5,0.0,0.0,0.0,0.0,3.0,0.0,294.0,268.0
Pb5da2dd439,8.0,9.0,8.0,6.0,8.0,7.0,8.0,6.0,9.0,8.0,,,9.0,7.0,93.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,311.0,138.0
P4ec69893f6,9.0,10.0,8.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,,,8.0,7.0,95.0,7.5,0.0,0.0,0.0,0.0,2.0,0.0,239.0,173.0
P148aecdd52,9.0,8.0,10.0,8.0,9.0,7.0,6.0,6.0,7.0,6.0,,,8.0,5.0,89.0,6.5,0.0,0.0,0.0,0.0,0.0,1.0,243.0,134.0
P4a7a8900d7,8.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,6.0,,,96.0,8.5,0.0,1.0,0.0,0.0,1.0,0.0,268.0,142.0
P2e890c30d2,8.0,7.0,6.0,7.0,10.0,9.0,9.0,9.0,7.0,9.0,8.0,6.0,,,95.0,9.0,0.0,1.0,0.0,1.0,2.0,0.0,333.0,271.0
P3ef4d7a55a,7.0,8.0,7.0,8.0,7.0,8.0,10.0,9.0,8.0,8.0,6.0,7.0,,,93.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,240.0,102.0
Pb0e43997bd,7.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,7.0,8.0,8.0,8.0,,,93.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,225.0,101.0
P9e7b32dc92,9.0,8.0,8.0,6.0,8.0,7.0,7.0,8.0,9.0,8.0,9.0,8.0,,,95.0,7.5,0.0,0.0,0.0,0.0,3.0,0.0,168.0,144.0
P2d49f5a403,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,7.0,,,8.0,7.0,94.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,133.0,67.0
P268ca85d2e,8.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,8.0,7.0,,,8.0,8.0,94.0,7.5,0.0,2.0,0.0,0.0,1.0,0.0,171.0,77.0
P22add316a5,8.0,8.0,7.0,7.0,9.0,8.0,7.0,7.0,8.0,9.0,8.0,7.0,,,93.0,8.5,0.0,0.0,0.0,1.0,2.0,0.0,277.0,199.0
Pbbfb6a2c4a,6.0,9.0,7.0,8.0,6.0,7.0,9.0,8.0,7.0,7.0,,,8.0,8.0,90.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,152.0
P47e2698d94,9.0,9.0,9.0,9.0,8.0,6.0,6.0,6.0,7.0,5.0,8.0,6.0,,,88.0,5.5,0.0,0.0,0.0,3.0,2.0,0.0,203.0,167.0
P701bdb09e4,8.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,,,8.0,6.0,92.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,219.0,159.0
Pce627023f0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,,,7.0,7.0,92.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,221.0,114.0
Pce366ff1b3,8.0,9.0,6.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,,,6.0,8.0,96.0,8.0,0.0,0.0,0.0,2.0,2.0,1.0,133.0,121.0
Pa98bcc077b,8.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,,,90.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0,93.0
P0c700e1af1,9.0,6.0,9.0,7.0,8.0,7.0,6.0,8.0,8.0,8.0,,,10.0,6.0,92.0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,189.0,162.0
P31bc34ca23,7.0,8.0,6.0,7.0,7.0,7.0,10.0,7.0,8.0,7.0,,,7.0,8.0,89.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,407.0,185.0
P9cc36d2c64,8.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,,,88.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,106.0,69.0
Pc5e44c9142,9.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,,,92.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,172.0,133.0
Pe1228b6b2c,7.0,8.0,7.0,8.0,7.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,,,91.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,194.0,90.0
P53502448c1,9.0,9.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,,,7.0,6.0,91.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,124.0,252.0
Pd9bc466fd2,8.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,,,91.0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,142.0,78.0
P4d8e3ba87c,,,,,,,,,,,,,,,,,,,,,,,,
P85135a294f,,,,,,,,,,,,,,,,,,,,,,,,
P495da5b1cd,,,,,,,,,,,,,,,,,,,,,,,,
P74ab2a2c37,7.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,,,7.0,7.0,91.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,168.0,133.0
P69e13b90fc,7.0,8.0,7.0,7.0,6.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,,,90.0,8.5,0.0,1.0,0.0,0.0,1.0,0.0,153.0,177.0
P43d78a0411,7.0,7.0,8.0,9.0,6.0,7.0,9.0,8.0,7.0,7.0,7.0,6.0,,,88.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,143.0
P2e873db9ac,9.0,9.0,8.0,6.0,8.0,7.0,8.0,7.0,9.0,7.0,7.0,8.0,,,93.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,211.0,106.0
P629d2ef8de,7.0,9.0,7.0,9.0,6.0,7.0,7.0,7.0,7.0,8.0,,,9.0,8.0,91.0,7.5,0.0,0.0,0.0,0.0,2.0,0.0,198.0,119.0
P2c06075e55,7.0,9.0,7.0,8.0,7.0,6.0,9.0,8.0,7.0,7.0,,,8.0,9.0,92.0,6.5,0.0,1.0,0.0,0.0,0.0,1.0,265.0,91.0
P749792a28d,7.0,9.0,7.0,6.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,9.0,,,89.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,171.0,100.0
P3e5e9d6579,8.0,9.0,6.0,9.0,7.0,6.0,8.0,6.0,9.0,6.0,,,8.0,8.0,90.0,6.0,0.0,5.0,0.0,3.0,2.0,1.0,163.0,299.0
P96af95e7fd,8.0,8.0,7.0,6.0,7.0,7.0,9.0,8.0,8.0,8.0,,,6.0,8.0,90.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,174.0,101.0
Pde91f9542b,7.0,9.0,7.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,9.0,,,92.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,162.0,113.0
P2606a3d161,7.0,9.0,6.0,7.0,7.0,8.0,10.0,6.0,8.0,8.0,8.0,8.0,,,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,86.0
P52af59d765,8.0,8.0,9.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,,,88.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,239.0,230.0
P355f728583,7.0,6.0,8.0,9.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,,,88.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,173.0
P50ca99530f,,,,,,,,,,,,,,,,,,,,,,,,
Pd11fd10026,7.0,6.0,7.0,7.0,8.0,8.0,10.0,8.0,6.0,8.0,7.0,6.0,,,88.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,70.0
P36b818b767,10.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,9.0,6.0,6.0,6.0,,,89.0,6.5,0.0,0.0,0.0,0.0,3.0,0.0,215.0,172.0
Pe6bde91a1f,9.0,8.0,8.0,6.0,7.0,6.0,8.0,6.0,8.0,7.0,,,8.0,7.0,88.0,6.5,0.0,0.0,0.0,0.0,1.0,0.0,173.0,123.0
Pc4acbf93e3,9.0,7.0,7.0,9.0,9.0,6.0,8.0,6.0,9.0,6.0,8.0,6.0,,,90.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,217.0,126.0
Pbb988d44ca,,,,,,,,,,,,,,,,,,,,,,,,
P4f47ca7b5d,,,,,,,,,,,,,,,,,,,,,,,,
P7f14bdd3aa,8.0,8.0,9.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,,,88.0,6.5,0.0,0.0,0.0,0.0,3.0,0.0,159.0,153.0
Paef9538004,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,,,87.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,145.0,166.0
P3ce7981258,,,,,,,,,,,,,,,,,,,,,,,,
P0f2f594f0f,,,,,,,,,,,,,,,,,,,,,,,,
Pa2b1e0c1b9,,,,,,,,,,,,,,,,,,,,,,,,
P16bad3a52e,,,,,,,,,,,,,,,,,,,,,,,,
P4f54eef176,,,,,,,,,,,,,,,,,,,,,,,,
P39e62f008f,,,,,,,,,,,,,,,,,,,,,,,,
P50969329ac,7.0,9.0,10.0,5.0,7.0,6.0,5.0,6.0,6.0,6.0,,,7.0,6.0,80.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,149.0
P981540aa5d,8.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,,,85.0,7.0,0.0,0.0,1.0,2.0,2.0,0.0,149.0,145.0
P07a1fb349e,,,,,,,,,,,,,,,,,,,,,,,,
P05848850fc,9.0,6.0,7.0,7.0,9.0,7.0,6.0,8.0,6.0,7.0,8.0,8.0,,,88.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,156.0,68.0
Pc42b84faf5,,,,,,,,,,,,,,,,,,,,,,,,
P8a6c25e945,8.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,,,8.0,7.0,84.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,98.0
Pf755f2c0c0,,,,,,,,,,,,,,,,,,,,,,,,
Pc6eddeb128,,,,,,,,,,,,,,,,,,,,,,,,
P109788f4ba,,,,,,,,,,,,,,,,,,,,,,,,
P762dcd7f87,,,,,,,,,,,,,,,,,,,,,,,,
P9ee45f9ea5,,,,,,,,,,,,,,,,,,,,,,,,
Pa5d1a1783b,,,,,,,,,,,,,,,,,,,,,,,,
Pf7cebccf2c,,,,,,,,,,,,,,,,,,,,,,,,
P0736b54145,,,,,,,,,,,,,,,,,,,,,,,,
P4e1bce542d,,,,,,,,,,,,,,,,,,,,,,,,
P3d4bf642e0,,,,,,,,,,,,,,,,,,,,,,,,
Pe0ab16a2ed,8.0,9.0,9.0,7.0,8.0,7.0,5.0,6.0,7.0,6.0,7.0,8.0,,,87.0,6.5,0.0,0.0,0.0,0.0,3.0,0.0,166.0,94.0
P89d1117940,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,6.0,,,89.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,141.0,113.0
P7c4530d600,,,,,,,,,,,,,,,,,,,,,,,,
P13a0e44cab,7.0,9.0,7.0,9.0,7.0,7.0,6.0,6.0,7.0,7.0,,,8.0,7.0,87.0,7.0,1.0,1.0,1.0,0.0,2.0,1.0,147.0,212.0
P542c8bbfa1,,,,,,,,,,,,,,,,,,,,,,,,
P47e4bd26a8,,,,,,,,,,,,,,,,,,,,,,,,
P10819fb965,,,,,,,,,,,,,,,,,,,,,,,,
P477dab5e0e,,,,,,,,,,,,,,,,,,,,,,,,
P42d7cc83b1,,,,,,,,,,,,,,,,,,,,,,,,
Pc5bce4fd0c,,,,,,,,,,,,,,,,,,,,,,,,
P7df7e92bd1,,,,,,,,,,,,,,,,,,,,,,,,
Pbb710ba6e6,,,,,,,,,,,,,,,,,,,,,,,,
Pd30706ab20,,,,,,,,,,,,,,,,,,,,,,,,
P163aa00374,10.0,10.0,10.0,6.0,9.0,6.0,8.0,8.0,10.0,8.0,,,9.0,7.0,101.0,7.0,0.0,1.0,0.0,2.0,1.0,0.0,359.0,245.0
P272afc1b90,9.0,8.0,9.0,7.0,8.0,9.0,7.0,7.0,9.0,9.0,7.0,7.0,,,96.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,188.0,112.0
Pa260a40e68,8.0,7.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,7.0,8.0,,,94.0,7.5,0.0,0.0,0.0,0.0,1.0,1.0,262.0,109.0
P43f8251240,9.0,7.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,,,93.0,7.5,0.0,0.0,0.0,0.0,2.0,0.0,176.0,103.0
Pf849910cdc,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,,,9.0,7.0,97.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,244.0,75.0
Pf9e0178b31,8.0,8.0,7.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,,,96.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,195.0,94.0
Pb5ebcb5d6c,8.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,9.0,9.0,7.0,7.0,,,97.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,129.0,181.0
Pc3d030ae81,9.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,,,96.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,138.0,85.0
P4e4e438f6e,10.0,10.0,8.0,9.0,10.0,7.0,7.0,7.0,10.0,7.0,,,7.0,7.0,99.0,7.0,0.0,1.0,0.0,1.0,2.0,0.0,148.0,152.0
P2320c27578,8.0,7.0,7.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,9.0,7.0,,,94.0,7.5,0.0,0.0,1.0,1.0,0.0,0.0,286.0,172.0
