draft_year,player,pick,war5,r,colin_rank,outcome_rank,pick_rank,pid,bio_age_at_draft,cons_mock_consensus_rank,hs_rsci_rank,col_impact,col_ts_pct,col_fg3_pct,col_ast_pct,path,bio_height_in,steal,our_rank
2023,Kobe Brown,30.0,-0.28,0.5086206896551724,29.0,37.0,30.0,P7075ac01b8,23.47,46.0,,7.80265,65.55,0.455,16.7,college_2008plus,80.0,-7.0,33.0
2023,Kobe Bufkin,15.0,-0.62,0.6767241379310345,19.0,42.0,15.0,P6b4a74f110,19.75,15.0,40.0,6.75187,57.77,0.355,17.4,college_2008plus,77.0,-27.0,15.0
2023,Kris Murray,23.0,0.4499999999999999,0.5387931034482758,27.0,22.0,23.0,P47a1cc70a3,22.84,21.333333333333332,,7.53824,57.22,0.335,11.7,college_2008plus,81.0,1.0,5.0
2023,Leonard Miller,33.0,0.88,0.5086206896551724,29.0,18.0,33.0,P2db6f2cc8f,19.57,23.666666666666668,,,,,,international,82.0,15.0,25.0
2023,Marcus Sasser,25.0,0.6799999999999999,0.603448275862069,24.0,20.0,25.0,P26ad072598,22.75,32.333333333333336,,8.28721,59.8,0.384,19.6,college_2008plus,74.0,5.0,26.0
2023,Maxwell Lewis,40.0,-0.71,0.0301724137931034,58.0,44.0,40.0,P655613d84a,20.9,29.666666666666668,,0.0250311,54.81,0.325,16.3,college_2008plus,79.0,-4.0,55.0
2023,Mojave King,47.0,0.0,0.3405172413793103,39.0,26.0,47.0,,,,,,,,,,,21.0,
2023,Mouhamed Gueye,39.0,1.54,0.5301724137931034,28.0,15.0,39.0,P0fe65d2eb8,20.62,47.0,72.0,4.99452,53.19,0.275,14.1,college_2008plus,83.0,24.0,38.0
2023,Nick Smith Jr.,27.0,-4.44,0.0732758620689655,56.0,58.0,27.0,Pb4a7c38947,19.18,20.5,3.0,-1.56382,47.18,0.338,13.4,college_2008plus,74.0,-31.0,46.0
2023,Noah Clowney,21.0,-1.1,0.7155172413793104,16.0,48.0,21.0,P9a144a10c5,18.94,23.666666666666668,71.0,7.68093,57.57,0.283,6.0,college_2008plus,82.0,-27.0,11.0
2023,Olivier-Maxence Prosper,24.0,0.76,0.0905172413793103,55.0,19.0,24.0,Pbcdd20a9f9,20.98,25.5,,3.54127,61.69,0.339,4.0,college_2008plus,79.0,5.0,45.0
2023,Rayan Rupert,43.0,-3.63,0.3146551724137931,42.0,57.0,43.0,P71f8c1b48d,19.06,23.333333333333332,,,,,,international,79.0,-14.0,20.0
2023,Scoot Henderson,3.0,-1.9,0.6336206896551724,21.0,52.0,3.0,P51e5ade0ce,19.38,3.0,,,,,,college_pre2008_or_unlinked,74.0,-49.0,23.0
2023,Seth Lundy,46.0,-0.18,0.2672413793103448,45.0,32.0,46.0,Pc074e62881,23.22,42.5,,5.49425,60.89,0.4,5.4,college_2008plus,77.0,14.0,34.0
2023,Sidy Cissoko,44.0,-1.07,0.5431034482758621,26.0,47.0,44.0,Pbf5a7a4d5b,19.22,36.666666666666664,,,,,,international,79.0,-3.0,36.0
2023,Tarik Biberovic,56.0,0.0,0.3232758620689655,41.0,26.0,56.0,Paf63a5d230,22.4,,,,,,,international,79.0,30.0,35.0
2023,Taylor Hendricks,9.0,-0.17,0.8189655172413793,10.0,30.0,9.0,Pe60cc64195,19.58,9.333333333333334,46.0,7.44161,58.89,0.394,8.6,college_2008plus,81.0,-21.0,7.0
2023,Toumani Camara,52.0,6.82,0.4870689655172414,33.0,6.0,52.0,Pdd1f325a63,23.12,53.0,,7.20852,60.9,0.362,13.4,college_2008plus,79.0,46.0,41.0
2023,Trayce Jackson-Davis,57.0,4.65,0.8491379310344828,9.0,10.0,57.0,P396ba96b58,23.33,31.0,,13.0651,60.94,,24.8,college_2008plus,81.0,47.0,14.0
2023,Tristan Vukcevic,42.0,1.09,0.375,37.0,16.0,42.0,Pf9f33f79e7,20.28,44.5,,,,,,international,84.0,26.0,32.0
2023,Victor Wembanyama,1.0,32.15,0.9913793103448276,1.0,1.0,1.0,P144ed94c77,19.46,1.0,,,,,,international,86.0,0.0,7.0
2024,AJ Johnson,23.0,-3.28,0.0905172413793103,54.0,56.0,23.0,P7070c905f3,19.57,37.8,,,,,,college_pre2008_or_unlinked,77.0,-33.0,47.0
2024,Adem Bona,41.0,-0.06,0.9224137931034484,6.0,33.0,41.0,P84e9dcbb3e,21.25,43.5,18.0,7.87245,61.67,,11.5,college_2008plus,81.0,8.0,27.0
2024,Ajay Mitchell,38.0,4.48,0.3405172413793103,39.0,6.0,38.0,P470eca3f49,22.0,38.2,,2.1234,60.04,0.375,28.7,college_2008plus,76.0,32.0,50.0
2024,Alex Sarr,2.0,0.93,0.7025862068965517,18.0,20.0,2.0,P65b97df144,19.17,2.0,,,,,,international,84.0,-18.0,22.0
2024,Anton Watson,54.0,-0.08,0.8318965517241379,9.0,38.0,54.0,P414be319a7,23.72,68.0,48.0,9.59463,61.47,0.408,13.4,college_2008plus,80.0,16.0,54.0
2024,Antonio Reeves,47.0,-0.16,0.1293103448275862,52.0,43.0,47.0,P0edbaa5011,23.6,43.4,,3.80915,63.98,0.447,9.2,college_2008plus,78.0,4.0,55.0
2024,Ariel Hukporti,58.0,-0.1,0.603448275862069,24.0,40.0,58.0,P8b3507dca4,22.21,59.0,,,,,,international,84.0,18.0,51.0
2024,Baylor Scheierman,30.0,3.19,0.6853448275862069,19.0,8.0,30.0,Pfd3b474513,23.75,29.142857142857142,,8.28338,59.61,0.381,19.9,college_2008plus,79.0,22.0,26.0
2024,Bobi Klintman,37.0,-0.13,0.043103448275862,57.0,41.0,37.0,Pdf5a3388b3,21.31,32.5,,1.81643,52.81,0.368,6.7,college_2008plus,82.0,-4.0,52.0
2024,Bronny James,55.0,-0.63,0.1767241379310344,49.0,49.0,55.0,Pf7cf72315c,19.72,34.714285714285715,,0.460397,47.21,0.267,19.3,college_2008plus,75.0,6.0,38.0
2024,Bub Carrington,14.0,-6.609999999999999,0.3189655172413793,41.0,58.0,14.0,P4bd2cd3d34,18.93,22.0,,,,0.322,,college_pre2008_or_unlinked,76.0,-44.0,38.0
2024,Cam Christie,46.0,-0.42,0.1551724137931034,50.0,46.0,46.0,Pcf591b3097,18.92,31.833333333333332,,1.97026,54.62,0.391,13.8,college_2008plus,78.0,0.0,53.0
2024,Cam Spencer,53.0,4.88,0.7974137931034483,11.0,5.0,53.0,P4b73f3a250,24.22,44.2,,11.5897,63.99,0.44,18.9,college_2008plus,76.0,48.0,16.0
2024,Cody Williams,10.0,-5.54,0.1120689655172413,53.0,57.0,10.0,Pa245962e52,19.6,8.285714285714286,5.0,2.56195,62.02,0.415,10.4,college_2008plus,80.0,-47.0,48.0
2024,DaRon Holmes,22.0,0.24,0.7629310344827587,13.0,24.0,22.0,P4bbcd3bc18,21.86,25.5,38.0,9.78863,62.65,0.386,19.0,college_2008plus,81.0,-2.0,19.0
2024,Dalton Knecht,17.0,0.34,0.2112068965517241,48.0,23.0,17.0,P7a95b991f4,23.19,9.0,,5.96503,57.72,0.397,13.4,college_2008plus,78.0,-6.0,45.0
2024,Devin Carter,13.0,0.03,0.9396551724137931,3.0,29.0,13.0,P32ff4229d3,22.28,10.428571428571429,94.0,9.80985,59.75,0.377,23.3,college_2008plus,75.0,-16.0,2.0
2024,Dillon Jones,26.0,-0.1399999999999999,0.5689655172413793,26.0,42.0,26.0,P1a8fd8dc98,22.66,40.2,,6.43839,58.56,0.317,31.3,college_2008plus,78.0,-16.0,27.0
2024,Donovan Clingan,7.0,8.59,0.9827586206896552,2.0,1.0,7.0,Pb0cd5d409b,20.34,4.285714285714286,37.0,14.6038,63.72,,13.4,college_2008plus,87.0,6.0,1.0
2024,Enrique Freeman,50.0,-0.23,0.4137931034482758,37.0,44.0,50.0,P7572949d92,23.91,53.0,,6.07283,64.52,0.365,10.9,college_2008plus,81.0,6.0,44.0
2024,Harrison Ingram,48.0,0.09,0.5732758620689655,25.0,28.0,48.0,P3bedf956bf,21.58,41.333333333333336,16.0,8.81996,52.99,0.385,11.7,college_2008plus,77.0,20.0,24.0
2024,Isaiah Collier,29.0,-1.98,0.0732758620689655,56.0,54.0,29.0,P429241cb33,19.72,16.571428571428573,1.0,2.48676,56.69,0.338,31.1,college_2008plus,76.0,-25.0,46.0
2024,Ja'Kobe Walter,19.0,2.09,0.146551724137931,51.0,13.0,19.0,P9f04775c7a,19.81,13.571428571428571,8.0,5.03865,54.35,0.346,8.2,college_2008plus,77.0,6.0,13.0
2024,Jamal Shead,45.0,-0.7100000000000002,0.7456896551724138,14.0,50.0,45.0,Pbdde11b624,21.92,43.666666666666664,,10.8534,49.54,0.309,40.4,college_2008plus,73.0,-5.0,5.0
2024,Jared McCain,16.0,0.74,0.6594827586206897,21.0,21.0,16.0,Pa3f4257d20,20.35,13.285714285714286,12.0,6.98539,61.14,0.414,10.7,college_2008plus,75.0,-5.0,18.0
2024,Jaylen Wells,39.0,1.1800000000000002,0.3405172413793103,39.0,18.0,39.0,P0f6f43de8d,20.84,47.5,,5.16742,58.36,0.417,7.9,college_2008plus,80.0,21.0,42.0
2024,Jaylon Tyson,20.0,2.86,0.6120689655172413,23.0,10.0,20.0,Pf120e8dc11,21.57,26.714285714285715,31.0,4.51123,55.74,0.36,23.5,college_2008plus,79.0,10.0,40.0
2024,Johnny Furphy,35.0,-0.25,0.3534482758620689,38.0,45.0,35.0,P35654567c0,19.55,22.285714285714285,,6.51626,61.38,0.361,7.1,college_2008plus,81.0,-10.0,23.0
2024,Jonathan Mogbo,31.0,0.41,0.9267241379310344,5.0,22.0,31.0,Pafffac98b2,22.66,38.2,,11.774,63.89,,24.3,college_2008plus,79.0,9.0,7.0
2024,Juan Nunez,36.0,0.0,0.2629310344827586,43.0,30.0,36.0,,,,,,,,,,,6.0,
2024,KJ Simpson,42.0,-1.45,0.5344827586206896,29.0,53.0,42.0,P367a636ba4,21.88,40.333333333333336,93.0,8.96887,60.63,0.434,27.1,college_2008plus,74.0,-11.0,25.0
2024,Kel'el Ware,15.0,6.53,0.6637931034482758,20.0,2.0,15.0,Pada60a9da7,20.18,22.142857142857142,6.0,7.35239,62.3,0.425,9.9,college_2008plus,85.0,13.0,8.0
2024,Kevin McCullar Jr.,56.0,-0.06,0.5431034482758621,28.0,33.0,56.0,Pd62847824a,23.28,36.6,,6.47568,56.39,0.339,21.8,college_2008plus,78.0,23.0,36.0
2024,Kyle Filipowski,32.0,2.38,0.7241379310344828,16.0,11.0,32.0,P2bc6f2a3aa,20.64,24.714285714285715,4.0,10.5266,57.45,0.348,18.4,college_2008plus,84.0,21.0,4.0
2024,Kyshawn George,24.0,0.2,0.4310344827586206,35.0,25.0,24.0,Pf4a65045a1,20.54,17.571428571428573,,2.99737,58.18,0.408,16.3,college_2008plus,80.0,-1.0,37.0
2024,Matas Buzelis,11.0,1.75,0.7974137931034483,11.0,14.0,11.0,Pa5d4a8fef6,19.7,5.428571428571429,,,,,,college_pre2008_or_unlinked,82.0,-3.0,15.0
2024,Melvin Ajinça,51.0,0.0,0.3017241379310345,42.0,30.0,51.0,,,,,,,,,,,21.0,
2024,Nikola Djurisic,43.0,0.0,0.2413793103448275,46.0,30.0,43.0,,,,,,,,,,,13.0,
2024,Nikola Topić,12.0,-0.43,0.5043103448275862,30.0,47.0,12.0,Pd018d62aee,18.88,12.571428571428571,,,,,,international,78.0,-35.0,9.0
2024,Oso Ighodaro,40.0,3.26,0.7327586206896551,15.0,7.0,40.0,P9fc884bebd,21.95,47.6,,8.40112,59.0,,16.1,college_2008plus,83.0,33.0,31.0
2024,Pacôme Dadiet,25.0,-0.07,0.043103448275862,57.0,35.0,25.0,Pe79de9d05b,18.92,29.166666666666668,,,,,,international,80.0,-10.0,34.0
2024,Pelle Larsson,44.0,2.15,0.4827586206896551,31.0,12.0,44.0,Pb1001f743e,23.34,44.4,,7.13387,62.18,0.426,20.1,college_2008plus,78.0,32.0,32.0
2024,Quinten Post,52.0,1.61,0.4267241379310345,36.0,16.0,52.0,P0bcbee5c83,24.27,56.0,,8.33823,60.54,0.431,18.7,college_2008plus,84.0,36.0,35.0
2024,Reed Sheppard,3.0,5.94,1.0,1.0,3.0,3.0,P473649a3ff,20.01,3.857142857142857,33.0,10.5482,69.93,0.521,24.0,college_2008plus,75.0,0.0,3.0
2024,Rob Dillingham,8.0,-2.41,0.2413793103448276,45.0,55.0,8.0,P74240d498b,19.47,13.0,,4.54889,59.48,0.444,30.1,college_2008plus,74.0,-47.0,48.0
2024,Ron Holland,5.0,1.08,0.4741379310344827,32.0,19.0,5.0,,,,,,,,,,,-14.0,
2024,Ryan Dunn,28.0,0.2,0.8232758620689655,10.0,25.0,28.0,P0d7bcc4d57,21.47,30.5,,9.01166,56.42,0.2,6.0,college_2008plus,79.0,3.0,20.0
2024,Stephon Castle,4.0,5.529999999999999,0.8663793103448275,8.0,4.0,4.0,P2a77fa93f7,19.65,4.571428571428571,9.0,7.07534,55.08,0.267,18.4,college_2008plus,79.0,0.0,6.0
2024,Terrence Shannon Jr.,27.0,0.13,0.4353448275862069,34.0,27.0,27.0,P086a09588e,23.91,25.0,81.0,8.88839,62.15,0.362,13.2,college_2008plus,78.0,0.0,33.0
2024,Tidjane Salaün,6.0,-1.05,0.7198275862068966,17.0,52.0,6.0,P58407301c7,18.88,9.142857142857142,,,,,,international,81.0,-46.0,11.0
2024,Tristan Da Silva,18.0,1.7199999999999998,0.625,22.0,15.0,18.0,P13f5a8ca49,23.12,14.571428571428571,,6.26736,60.59,0.395,13.4,college_2008plus,81.0,3.0,17.0
2024,Tristen Newton,49.0,-0.07,0.5603448275862069,27.0,35.0,49.0,P82e84aa110,23.17,49.0,,9.71286,56.06,0.321,31.2,college_2008plus,76.0,14.0,20.0
2024,Tyler Kolek,34.0,1.2999999999999998,0.875,7.0,17.0,34.0,Pd1401169e8,23.25,22.142857142857142,,9.23357,60.03,0.388,42.1,college_2008plus,74.0,17.0,10.0
2024,Tyler Smith,33.0,-0.07,0.2629310344827586,43.0,35.0,33.0,P68ff50da96,19.65,32.142857142857146,,,,,,college_pre2008_or_unlinked,82.0,-2.0,30.0
2024,Ulrich Chomche,57.0,-0.08,0.0905172413793103,54.0,38.0,57.0,Pb1c5565b99,18.49,47.5,,,,,,international,79.0,19.0,43.0
2024,Yves Missi,21.0,-0.5700000000000001,0.2370689655172413,47.0,48.0,21.0,P523c7506e7,20.12,19.857142857142858,29.0,5.87166,62.14,,3.5,college_2008plus,84.0,-27.0,29.0
2024,Zaccharie Risacher,1.0,-0.75,0.4396551724137931,33.0,51.0,1.0,P23152d31e2,19.22,1.4285714285714286,,,,,,international,81.0,-50.0,14.0
2024,Zach Edey,9.0,3.1300000000000003,0.9396551724137931,3.0,9.0,9.0,P1ccfa6c1ee,22.12,12.857142857142858,,13.6776,65.88,,14.6,college_2008plus,89.0,0.0,12.0
2025,Ace Bailey,5.0,-2.42,0.1101694915254237,56.0,55.0,5.0,P12ee990c18,18.87,3.4,,3.67931,53.58,0.346,8.3,college_2008plus,81.0,-50.0,28.0
2025,Adou Thiero,36.0,-0.17,0.6355932203389831,24.0,38.0,36.0,P259fbebd69,21.13,34.75,,8.17934,60.54,0.256,14.0,college_2008plus,79.0,-2.0,24.0
2025,Alex Toohey,52.0,0.0,0.4449152542372881,32.0,27.0,52.0,,,,,,,,,,,25.0,
2025,Alijah Martin,39.0,-0.09,0.3347457627118644,41.0,33.0,39.0,P41ae7c3c75,23.5,45.333333333333336,,8.38395,57.65,0.35,12.3,college_2008plus,74.0,6.0,38.0
2025,Amari Williams,46.0,0.02,0.4915254237288136,29.0,26.0,46.0,P445f167264,23.41,51.0,,9.11998,58.72,,24.7,college_2008plus,84.0,20.0,47.0
2025,Asa Newell,23.0,0.29,0.7838983050847458,14.0,18.0,23.0,Pcb16689c6c,19.72,14.2,11.0,8.33578,61.16,0.292,6.7,college_2008plus,82.0,5.0,6.0
2025,Ben Saraf,26.0,-2.55,0.2203389830508474,46.0,57.0,26.0,Pec8256037d,19.2,31.2,,,,,,international,78.0,-31.0,42.0
2025,Bogoljub Markovic,47.0,0.0,0.6271186440677966,25.0,27.0,47.0,P3651ab0a99,19.95,36.0,,,,,,international,83.0,20.0,15.0
2025,Brooks Barnhizer,44.0,-0.15,0.5254237288135593,28.0,36.0,44.0,P855a9cc2ba,23.32,64.0,,8.14462,49.95,0.266,24.0,college_2008plus,77.0,8.0,21.0
2025,Carter Bryant,14.0,0.15,0.7966101694915254,12.0,21.0,14.0,Pf4e651b50c,19.58,12.0,20.0,9.174,59.31,0.371,8.3,college_2008plus,80.0,-7.0,12.0
2025,Cedric Coward,11.0,2.33,0.8898305084745763,8.0,7.0,11.0,P7ba2fa977b,21.79,18.0,,8.03868,69.99,0.4,20.6,college_2008plus,78.0,4.0,9.0
2025,Chaz Lanier,37.0,-0.3,0.0889830508474576,57.0,43.0,37.0,Pc0a66d6cca,23.52,34.75,,4.54763,55.97,0.395,7.8,college_2008plus,77.0,-6.0,57.0
2025,Collin Murray-Boyles,9.0,2.73,0.9661016949152544,3.0,6.0,9.0,P5699f03b57,20.04,12.5,98.0,11.0786,62.95,0.265,21.1,college_2008plus,79.0,3.0,2.0
2025,Cooper Flagg,1.0,4.95,1.0,1.0,2.0,1.0,P3d8ccdb639,18.51,1.4,1.0,14.1669,59.26,0.385,26.8,college_2008plus,81.0,-1.0,1.0
2025,Danny Wolf,27.0,-0.13,0.7966101694915254,12.0,35.0,27.0,P307cead4af,21.14,23.0,,8.66077,55.93,0.336,22.8,college_2008plus,84.0,-8.0,18.0
2025,Derik Queen,13.0,2.29,0.7076271186440678,17.0,8.0,13.0,P15b8c13058,20.49,12.2,14.0,7.16213,59.1,0.2,11.6,college_2008plus,82.0,5.0,13.0
2025,Drake Powell,22.0,-2.45,0.347457627118644,40.0,56.0,22.0,P9b4a07a3b9,19.79,31.6,11.0,6.33368,58.1,0.379,7.0,college_2008plus,78.0,-34.0,49.0
2025,Dylan Harper,2.0,4.44,0.9406779661016949,5.0,3.0,2.0,Pf3b62cae3c,19.32,2.4,3.0,8.09568,58.65,0.333,27.0,college_2008plus,78.0,-1.0,5.0
2025,Egor Dëmin,8.0,0.81,0.1525423728813559,52.0,12.0,8.0,P1a135db58f,19.31,15.2,,5.03765,50.88,0.273,34.6,college_2008plus,81.0,-4.0,33.0
2025,Hugo González,28.0,0.56,0.4449152542372881,32.0,16.0,28.0,P6ddd309f80,19.38,26.2,,,,,,international,79.0,12.0,43.0
2025,Jahmai Mashack,59.0,-1.75,0.4872881355932204,30.0,52.0,59.0,P98436c11b0,22.62,73.0,64.0,9.12719,56.32,0.351,9.4,college_2008plus,76.0,7.0,53.0
2025,Jamir Watkins,43.0,-0.47,0.3559322033898305,39.0,45.0,43.0,P75527a2d8c,23.97,44.75,,2.75072,55.52,0.321,16.3,college_2008plus,78.0,-2.0,55.0
2025,Jase Richardson,25.0,0.13,0.6440677966101694,23.0,22.0,25.0,P679974836f,19.69,22.4,31.0,9.03829,62.44,0.412,14.4,college_2008plus,74.0,3.0,25.0
2025,Javon Small,48.0,1.34,0.4279661016949152,35.0,9.0,48.0,Pc2ef5dcf11,22.52,45.75,,8.58037,57.56,0.353,35.1,college_2008plus,74.0,39.0,23.0
2025,Jeremiah Fears,7.0,-0.57,0.211864406779661,47.0,46.0,7.0,P5f9ce00466,18.7,8.6,,4.76001,56.18,0.284,28.6,college_2008plus,76.0,-39.0,22.0
2025,Joan Beringer,17.0,0.62,0.2372881355932203,45.0,13.0,17.0,Pdde13713ff,18.62,18.2,,,,,,international,84.0,4.0,30.0
2025,John Tonje,53.0,-0.04,0.1991525423728813,48.0,31.0,53.0,P16dc90cb0b,24.17,40.666666666666664,,7.84818,64.68,0.388,11.9,college_2008plus,76.0,22.0,54.0
2025,Johni Broome,35.0,-0.27,0.8559322033898304,9.0,41.0,35.0,Pad9c27fcb6,22.93,36.4,,13.718,54.7,0.278,19.5,college_2008plus,82.0,-6.0,8.0
2025,Kam Jones,38.0,-1.33,0.6991525423728813,19.0,50.0,38.0,P495dd3afc8,23.33,40.0,,8.48581,55.08,0.311,38.1,college_2008plus,76.0,-12.0,16.0
2025,Kasparas Jakučionis,20.0,1.04,0.8220338983050848,11.0,10.0,20.0,Pf54bd6bbc8,19.07,8.75,,6.50605,58.98,0.318,26.0,college_2008plus,77.0,10.0,20.0
2025,Khaman Maluach,10.0,-0.34,0.7584745762711864,15.0,44.0,10.0,Pb9eccb67f7,18.78,8.8,51.0,10.937,73.6,,4.3,college_2008plus,86.0,-34.0,10.0
2025,Kobe Sanders,50.0,0.03,0.3093220338983051,42.0,25.0,50.0,Pfc563b417e,23.07,52.25,,4.41552,57.19,0.342,29.9,college_2008plus,81.0,25.0,51.0
2025,Koby Brea,41.0,0.11,0.4152542372881356,36.0,23.0,41.0,Pf25d15a954,22.63,42.75,,6.06502,63.56,0.435,8.0,college_2008plus,79.0,18.0,34.0
2025,Kon Knueppel,4.0,7.38,0.9491525423728812,4.0,1.0,4.0,P07268bf0e1,19.89,4.6,14.0,9.80863,64.15,0.406,15.7,college_2008plus,79.0,3.0,4.0
2025,Lachlan Olbrich,55.0,-0.17,0.2457627118644068,43.0,38.0,55.0,Pb74dcb5e35,21.49,49.25,,0.715842,50.96,0.274,10.9,college_2008plus,82.0,17.0,50.0
2025,Liam McNeeley,29.0,0.23,0.1101694915254237,55.0,19.0,29.0,Padf63a93ad,19.71,18.6,10.0,0.927904,52.93,0.317,13.1,college_2008plus,80.0,10.0,40.0
2025,Max Shulga,57.0,-0.12,0.6483050847457628,22.0,34.0,57.0,P95c84fe799,23.0,58.5,,8.54062,59.35,0.387,23.2,college_2008plus,76.0,23.0,38.0
2025,Maxime Raynaud,42.0,-0.27,0.576271186440678,26.0,41.0,42.0,P24c85e006b,22.22,27.8,,4.43795,55.82,0.347,11.9,college_2008plus,85.0,1.0,27.0
2025,Micah Peavy,40.0,-1.15,0.5338983050847458,27.0,49.0,40.0,Pd4c3f94c64,23.94,44.25,37.0,5.16434,55.2,0.4,19.9,college_2008plus,79.0,-9.0,36.0
2025,Mohamed Diawara,51.0,0.34,0.2457627118644068,43.0,17.0,51.0,P277e56e049,20.16,58.5,,,,,,international,81.0,34.0,52.0
2025,Nique Clifford,24.0,-2.69,0.826271186440678,10.0,58.0,24.0,P318e86822c,23.37,17.8,,10.4147,60.26,0.377,26.8,college_2008plus,78.0,-34.0,11.0
2025,Noa Essengue,12.0,-0.06,0.7288135593220338,16.0,32.0,12.0,P32fecc73d2,18.52,14.6,,,,,,international,82.0,-20.0,14.0
2025,Noah Penda,32.0,0.61,0.3983050847457627,37.0,14.0,32.0,Pdec9ef7c46,20.46,31.4,,,,,,international,80.0,18.0,26.0
2025,Nolan Traoré,19.0,-3.06,0.0338983050847457,59.0,59.0,19.0,Pd8f68848a0,19.08,21.2,,,,,,international,76.0,-40.0,29.0
2025,Rasheer Fleming,31.0,-0.2,0.652542372881356,21.0,40.0,31.0,P43b2e2aa2f,20.96,24.0,,6.78101,63.81,0.39,8.5,college_2008plus,81.0,-9.0,16.0
2025,Rocco Zikarsky,45.0,0.09,0.4703389830508474,31.0,24.0,45.0,Pb7270acc46,18.96,43.5,,,,,,international,88.0,21.0,45.0
2025,Ryan Kalkbrenner,34.0,3.33,0.8940677966101696,7.0,5.0,34.0,Pa29e5f68db,23.44,29.0,,11.0027,68.43,0.344,10.0,college_2008plus,86.0,29.0,31.0
2025,Saliou Niang,58.0,0.0,0.1864406779661017,49.0,27.0,58.0,,,,,,,,,,,31.0,
2025,Sion James,33.0,0.6,0.4449152542372881,32.0,15.0,33.0,P155e770e32,22.56,42.5,,8.7686,63.52,0.413,18.9,college_2008plus,78.0,18.0,32.0
2025,Taelon Peter,54.0,-0.61,0.1610169491525424,51.0,47.0,54.0,P3a6abfac78,23.32,,,,,,,college_2008plus,75.0,7.0,48.0
2025,Thomas Sorber,15.0,0.0,0.9110169491525424,6.0,27.0,15.0,P3f654a33fe,19.5,15.6,40.0,7.52948,58.02,0.162,15.6,college_2008plus,82.0,-12.0,7.0
2025,Tre Johnson,6.0,-1.96,0.1822033898305085,50.0,53.0,6.0,P3ee6bf444e,19.3,5.6,5.0,3.63029,55.67,0.397,16.5,college_2008plus,78.0,-47.0,41.0
2025,Tyrese Proctor,49.0,-0.16,0.1398305084745763,54.0,37.0,49.0,P49b4c451ec,21.23,38.25,97.0,6.97787,58.66,0.405,12.9,college_2008plus,77.0,12.0,56.0
2025,VJ Edgecombe,3.0,4.28,0.9745762711864407,2.0,4.0,3.0,P4e09db2338,19.9,3.8,4.0,9.88066,55.43,0.336,19.0,college_2008plus,77.0,-1.0,3.0
2025,Walter Clayton,18.0,-1.42,0.6610169491525424,20.0,51.0,18.0,P8048267828,22.31,24.0,,8.55766,60.18,0.386,23.2,college_2008plus,76.0,-33.0,19.0
2025,Will Richard,56.0,0.96,0.3728813559322034,38.0,11.0,56.0,P34c7aa9885,22.5,60.0,,9.61457,62.38,0.359,9.9,college_2008plus,75.0,45.0,46.0
2025,Will Riley,21.0,-1.97,0.0805084745762712,58.0,54.0,21.0,P884e8ee6b6,19.37,23.8,,4.63064,53.25,0.326,16.0,college_2008plus,81.0,-33.0,37.0
2025,Yang Hansen,16.0,-1.04,0.6991525423728814,18.0,48.0,16.0,P53f54898a1,20.0,35.0,,,,,,international,85.0,-32.0,35.0
2025,Yanic Konan Niederhäuser,30.0,0.21,0.1440677966101695,53.0,20.0,30.0,P070f8d3585,22.28,32.666666666666664,,6.20012,63.13,,6.1,college_2008plus,83.0,10.0,44.0
