pid,draft_year,source_id,source_url,archive_url,publication_date,capture_utc,metric,value,unit,method,evidence_sha256,draft_date
Pd9bc466fd2,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_effort_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f0004b467d528d3719f025bb14cc68fc0604db3d6cfc4768568e72715a1762b6,2011-06-23
Pd9bc466fd2,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_development_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f0004b467d528d3719f025bb14cc68fc0604db3d6cfc4768568e72715a1762b6,2011-06-23
Pd9bc466fd2,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_injury_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f0004b467d528d3719f025bb14cc68fc0604db3d6cfc4768568e72715a1762b6,2011-06-23
Pd9bc466fd2,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_limitations_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f0004b467d528d3719f025bb14cc68fc0604db3d6cfc4768568e72715a1762b6,2011-06-23
Pd9bc466fd2,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_efficiency_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f0004b467d528d3719f025bb14cc68fc0604db3d6cfc4768568e72715a1762b6,2011-06-23
Pd9bc466fd2,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_pickroll_per1k,18.181818181818183,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f0004b467d528d3719f025bb14cc68fc0604db3d6cfc4768568e72715a1762b6,2011-06-23
Pd9bc466fd2,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_catchshoot_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f0004b467d528d3719f025bb14cc68fc0604db3d6cfc4768568e72715a1762b6,2011-06-23
Pd9bc466fd2,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_pullup_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f0004b467d528d3719f025bb14cc68fc0604db3d6cfc4768568e72715a1762b6,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_words,105.0,count,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_finishing_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_creation_per1k,9.523809523809524,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_passing_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_shooting_per1k,28.571428571428573,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_defense_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_rebounding_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_athleticism_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_strength_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_length_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_decisions_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_effort_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_development_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_injury_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_limitations_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_efficiency_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_pickroll_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_catchshoot_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
Pd11fd10026,2011,dx3759,http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,https://web.archive.org/web/20110622235314id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2011-Guard-Crop-3759,2011-06-17,2011-06-22T23:53:14+00:00,report_text_pullup_per1k,9.523809523809524,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,d51c36ffdf9902fc7c25fdddba389e40bc7eb5ca6eb3fd9d319f636e86736431,2011-06-23
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_words,456.0,count,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_finishing_per1k,13.157894736842104,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_creation_per1k,2.192982456140351,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_passing_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_shooting_per1k,2.192982456140351,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_defense_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_rebounding_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_athleticism_per1k,2.192982456140351,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_strength_per1k,2.192982456140351,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_length_per1k,2.192982456140351,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_decisions_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_effort_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_development_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_injury_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_limitations_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_efficiency_per1k,8.771929824561404,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_pickroll_per1k,2.192982456140351,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_catchshoot_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P163aa00374,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_pullup_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,cd781468e3427f4a234e1d5b9cf68dbc58a12e5118dad721f7998bfcd2f06aaa,2012-06-28
P4e4e438f6e,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_words,63.0,count,fixed_lexicon_count_in_unique_subject_archived_section,39601f26ba11325741d94a5b1dcd013d7790fb5a1bcae948421efa91ab83311f,2012-06-28
P4e4e438f6e,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_finishing_per1k,15.873015873015872,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,39601f26ba11325741d94a5b1dcd013d7790fb5a1bcae948421efa91ab83311f,2012-06-28
P4e4e438f6e,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_creation_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,39601f26ba11325741d94a5b1dcd013d7790fb5a1bcae948421efa91ab83311f,2012-06-28
P4e4e438f6e,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_passing_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,39601f26ba11325741d94a5b1dcd013d7790fb5a1bcae948421efa91ab83311f,2012-06-28
P4e4e438f6e,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_shooting_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,39601f26ba11325741d94a5b1dcd013d7790fb5a1bcae948421efa91ab83311f,2012-06-28
P4e4e438f6e,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_defense_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,39601f26ba11325741d94a5b1dcd013d7790fb5a1bcae948421efa91ab83311f,2012-06-28
P4e4e438f6e,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_rebounding_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,39601f26ba11325741d94a5b1dcd013d7790fb5a1bcae948421efa91ab83311f,2012-06-28
P4e4e438f6e,2012,dx3992,http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,https://web.archive.org/web/20120625222351id_/http://www.draftexpress.com:80/article/Situational-Statistics-the-2012-Big-Men-Crop-3992,2012-06-23,2012-06-25T22:23:51+00:00,report_text_athleticism_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,39601f26ba11325741d94a5b1dcd013d7790fb5a1bcae948421efa91ab83311f,2012-06-28
